Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-681.14996,-395.93805,1415.88452,-700.30865,-224.17432,1419.28162,-823.32233,-397.88879,1395.297,-840.24835,-266.28714,1406.77002,-843.44916,-407.38501,1285.58264
2,0.008,-673.52826,-396.22903,1416.03809,-693.43695,-223.61153,1419.35083,-816.20349,-397.68674,1395.90942,-833.56305,-265.64862,1406.82434,-837.10388,-406.47232,1285.40234
3,0.017,-667.96332,-394.71298,1415.65674,-686.13129,-222.65143,1419.16492,-809.34814,-395.86908,1396.1825,-825.51251,-264.48425,1406.18921,-829.81555,-406.51062,1285.43115
4,0.025,-659.34741,-394.94003,1414.5885,-678.79529,-222.67169,1418.51367,-802.0285,-396.39902,1395.20459,-818.42383,-264.13748,1406.33887,-822.93091,-405.59756,1285.19873
5,0.033,-653.86322,-394.13055,1414.98779,-671.74634,-222.17426,1417.70435,-796.23938,-393.78494,1395.09656,-811.94348,-262.88528,1406.39124,-816.63,-405.15295,1285.46326
6,0.042,-645.23352,-393.36249,1414.33154,-665.2713,-220.86531,1416.73584,-788.63586,-394.64902,1395.41943,-804.56812,-262.20236,1406.17249,-809.72626,-404.39264,1285.10107
7,0.05,-639.67377,-393.61206,1413.36169,-657.52582,-220.3109,1416.97156,-781.90674,-392.87073,1393.94226,-797.02185,-261.48032,1405.65308,-802.46259,-404.0408,1284.34485
8,0.058,-632.50037,-392.18002,1412.55786,-649.99127,-220.30264,1415.86926,-775.14581,-393.1167,1393.24695,-790.26587,-259.82764,1405.31323,-796.12415,-402.83289,1284.35388
9,0.067,-625.33618,-392.32611,1411.23804,-642.98126,-219.0237,1414.99634,-767.63641,-391.97852,1393.23083,-782.6228,-260.29916,1404.4917,-789.01978,-403.28546,1283.74939
10,0.075,-618.33551,-390.73041,1410.36865,-636.23474,-219.30521,1414.53491,-760.48035,-392.35278,1391.64026,-776.12024,-260.57095,1404.0011,-782.00024,-401.33765,1282.88123
11,0.083,-611.81824,-393.10782,1409.79626,-628.50146,-218.46257,1413.35815,-753.69128,-390.51352,1392.03638,-768.09943,-259.74908,1403.27979,-774.94122,-401.81665,1281.82056
12,0.092,-603.99097,-391.68655,1409.02185,-621.77521,-219.16081,1412.28442,-747.18726,-390.92444,1390.3656,-761.15985,-259.2702,1402.49133,-767.7337,-400.9205,1281.33582
13,0.1,-595.7821,-391.73227,1408.31934,-614.19653,-218.1967,1412.07642,-738.5578,-389.39856,1389.91968,-754.2373,-257.98132,1402.06335,-760.80334,-401.07526,1280.52612
14,0.108,-588.92456,-391.79666,1406.7583,-605.427,-218.08781,1410.60425,-732.54456,-390.29541,1388.53894,-746.50079,-258.69092,1400.42065,-753.25244,-399.70212,1279.4873
15,0.117,-582.21191,-391.57791,1406.05078,-597.78802,-218.11066,1410.50574,-724.38611,-388.9617,1387.89014,-739.75421,-257.05911,1400.31909,-746.3891,-399.70148,1277.80444
16,0.125,-574.47375,-392.1795,1406.66614,-591.21008,-217.06306,1409.36377,-717.78595,-389.31424,1386.00452,-732.24426,-257.68066,1398.75049,-738.93884,-398.94095,1277.61218
17,0.133,-567.80212,-391.17694,1403.97107,-583.33392,-217.48332,1408.37427,-710.24939,-388.02716,1384.72595,-724.3844,-256.91122,1397.36682,-731.13934,-399.06345,1275.88794
18,0.142,-560.41522,-391.14755,1403.23401,-576.33655,-217.53833,1406.49927,-703.07141,-389.15619,1383.75281,-717.46112,-256.97726,1396.67957,-724.35687,-398.39749,1274.69739
19,0.15,-553.50403,-390.23386,1403.02747,-569.25037,-217.13753,1405.03516,-695.29553,-388.30801,1382.85596,-711.49371,-256.96326,1395.93604,-716.83246,-398.72452,1273.45557
20,0.158,-545.69556,-390.91769,1401.97229,-562.18457,-218.09711,1404.61182,-686.9928,-387.57562,1380.97717,-702.3537,-255.68755,1394.50757,-708.34082,-398.09344,1272.08362
21,0.167,-538.49182,-389.7854,1400.96399,-552.26288,-217.34181,1403.34424,-680.97559,-389.20169,1380.94238,-695.6485,-256.5351,1393.45264,-700.98523,-397.90112,1270.74548
22,0.175,-530.17163,-392.02679,1399.65967,-544.24438,-218.11153,1401.573,-672.69305,-387.67001,1379.04163,-687.93164,-257.00443,1392.99268,-694.31567,-398.22711,1269.46057
23,0.183,-522.08679,-391.40384,1398.07092,-537.2583,-218.27988,1400.67188,-664.67627,-388.50922,1378.25195,-680.54004,-256.56839,1391.40881,-685.93372,-397.52756,1268.77197
24,0.192,-515.80975,-392.00781,1396.67676,-529.90057,-216.54601,1400.42004,-657.50092,-388.74152,1376.05408,-673.95563,-257.13376,1390.31812,-679.61359,-397.49203,1267.50879
25,0.2,-507.41486,-391.99316,1395.51489,-522.78076,-219.02397,1399.14673,-649.90643,-388.35211,1375.8429,-663.97662,-257.52191,1388.65222,-671.36768,-397.45981,1265.63281
26,0.208,-500.76114,-391.8277,1394.78845,-513.47485,-218.44933,1397.76147,-642.94989,-388.67554,1373.51904,-655.93054,-256.19858,1387.84521,-663.80792,-397.08752,1264.46533
27,0.217,-492.46063,-391.79782,1392.07983,-505.22699,-218.27751,1397.54565,-636.64648,-387.31339,1373.04333,-648.94348,-256.22672,1386.28296,-655.71063,-397.59073,1263.19226
28,0.225,-484.05444,-393.51309,1391.94946,-496.6669,-218.32831,1395.51245,-627.60522,-388.0791,1371.25989,-640.21741,-257.31671,1384.89429,-647.57391,-397.78369,1261.56543
29,0.233,-475.88904,-393.17389,1389.56641,-488.85889,-218.67618,1395.46228,-619.25671,-389.32407,1370.15552,-631.90521,-256.47781,1384.06738,-640.2099,-397.63831,1259.97607
30,0.242,-467.87326,-394.41165,1388.81177,-480.72214,-219.89995,1393.27124,-611.43634,-388.96683,1368.46985,-623.4176,-256.95367,1382.81689,-630.8515,-397.12274,1259.3208
31,0.25,-460.76575,-393.96414,1387.82507,-473.05359,-220.62984,1392.0791,-603.10376,-389.32724,1366.93799,-615.29797,-257.70422,1381.78271,-622.80975,-396.99216,1257.23059
32,0.258,-452.28638,-395.17471,1387.13269,-463.90869,-221.03508,1392.23145,-594.69171,-388.30515,1366.21643,-607.70154,-256.48843,1381.24231,-615.59601,-397.09818,1256.703
33,0.267,-444.24539,-395.93005,1385.85815,-455.15115,-220.78224,1390.85742,-587.13672,-389.07315,1365.52625,-598.72968,-257.16623,1379.87097,-606.04071,-395.93405,1254.88611
34,0.275,-435.53271,-396.41739,1384.98523,-447.80869,-222.18835,1390.67554,-578.00238,-390.24658,1364.40002,-589.75696,-259.12552,1380.04382,-599.05365,-396.4455,1253.7937
35,0.283,-426.4906,-398.827,1384.83862,-438.0314,-222.13544,1390.26147,-570.04175,-389.6189,1362.73669,-581.44055,-258.07944,1378.57617,-590.40985,-396.93451,1252.94495
36,0.292,-418.04651,-397.39825,1384.25989,-429.83228,-223.51427,1390.55212,-561.19794,-390.96704,1362.83862,-573.13977,-259.27643,1379.15576,-581.79224,-397.05197,1252.95215
37,0.3,-410.55771,-399.51382,1384.15234,-420.75775,-224.14458,1391.06165,-552.8501,-391.77069,1362.97815,-563.84595,-259.82593,1379.59314,-573.70685,-396.9982,1252.73291
38,0.308,-401.46512,-400.93311,1383.59839,-411.68304,-223.20287,1391.39063,-544.45789,-390.95123,1362.86462,-554.94543,-260.82486,1379.57483,-564.96802,-396.73334,1252.42151
39,0.317,-392.59201,-400.1572,1383.86218,-403.22867,-224.39305,1391.23853,-536.22253,-391.21198,1363.23547,-545.71918,-260.36349,1380.24243,-556.04895,-396.92557,1252.8938
40,0.325,-384.45901,-401.4635,1384.26465,-393.63193,-226.26003,1393.1947,-526.91309,-392.89874,1364.01477,-537.12512,-261.34482,1380.60791,-547.78485,-397.80145,1253.729
41,0.333,-376.31873,-402.79218,1383.96472,-386.50577,-226.93074,1393.14673,-519.52069,-392.17072,1364.66821,-528.45697,-261.54007,1381.94592,-539.6554,-397.92355,1254.49365
42,0.342,-367.76318,-403.22858,1384.93738,-376.54248,-227.56512,1394.25806,-510.84259,-393.7399,1366.08899,-519.80548,-261.57632,1382.43445,-531.79572,-398.16287,1255.71533
43,0.35,-359.0715,-403.86761,1385.39917,-368.17651,-228.41026,1395.38953,-501.90396,-394.79688,1367.11914,-510.6886,-262.23309,1383.72607,-523.3996,-398.21655,1255.85486
44,0.358,-351.59915,-404.44684,1387.29358,-358.09863,-229.752,1396.67444,-494.48032,-395.43585,1368.59155,-502.33542,-262.94336,1384.89905,-515.31317,-398.44864,1256.54639
45,0.367,-343.07001,-405.78015,1388.54712,-350.43875,-229.98003,1398.08826,-485.77161,-395.07397,1369.14209,-494.22562,-263.65048,1386.22009,-507.052,-397.94153,1258.34607
46,0.375,-334.9194,-406.25162,1388.9115,-341.42517,-231.29547,1399.65601,-478.18839,-396.05893,1370.01123,-485.55603,-264.37988,1387.65356,-498.59827,-398.00165,1258.81152
47,0.383,-326.88242,-407.7601,1390.68616,-332.76413,-233.05873,1401.39624,-469.41132,-396.36639,1371.75879,-476.76355,-264.70047,1388.77185,-490.86017,-398.28326,1260.37891
48,0.392,-317.77994,-409.31595,1392.08691,-324.39658,-233.34825,1402.65552,-461.58063,-396.18469,1372.1344,-468.3425,-265.43704,1390.49207,-482.30133,-398.07611,1261.42053
49,0.4,-310.01727,-409.28549,1393.08997,-315.62488,-234.2327,1405.11438,-452.67404,-397.20328,1373.47266,-460.09119,-266.00122,1391.74475,-474.00977,-398.5965,1262.23645
50,0.408,-302.42273,-410.08218,1393.59082,-307.82751,-234.52155,1405.7074,-444.91263,-397.89059,1374.2644,-452.16031,-266.14172,1392.67371,-465.82651,-398.05374,1264.01416
51,0.417,-293.19482,-410.77737,1395.46277,-300.3634,-234.91666,1406.5011,-436.16165,-397.40353,1375.89648,-443.69772,-266.90063,1394.28479,-457.73422,-398.99161,1264.42603
52,0.425,-286.22647,-410.78793,1396.38733,-290.67072,-237.25354,1408.38574,-427.84146,-398.24933,1376.77625,-435.83713,-267.75046,1395.18298,-449.34595,-399.0528,1266.11353
53,0.433,-277.76437,-412.12515,1397.7605,-283.58124,-236.63713,1409.99841,-418.99188,-399.37613,1377.65649,-427.47968,-268.34988,1396.49792,-441.51813,-399.56763,1266.31396
54,0.442,-269.00284,-412.57507,1398.34558,-275.21164,-238.27396,1410.39478,-411.66406,-400.52664,1378.48633,-419.4086,-269.14951,1397.85071,-433.10654,-399.99371,1267.97424
55,0.45,-261.15479,-413.08963,1398.98596,-267.35025,-237.96231,1411.91187,-404.31573,-401.27109,1379.25525,-411.51419,-269.63553,1399.09229,-424.9718,-399.94577,1268.56628
56,0.458,-253.8519,-412.87915,1399.56934,-260.27512,-237.49631,1412.73486,-395.81186,-400.52103,1380.9248,-404.01385,-268.75253,1400.09216,-417.10217,-400.9491,1269.6825
57,0.467,-245.49785,-413.40833,1399.68555,-251.94186,-238.06822,1413.11816,-387.64578,-401.36984,1381.35266,-395.23376,-270.2334,1401.38684,-408.75848,-400.50601,1271.05347
58,0.475,-236.08234,-413.49738,1400.22375,-243.61183,-238.8407,1414.76355,-380.11682,-402.72861,1381.97522,-387.74158,-270.76727,1402.57349,-401.84027,-400.23724,1271.42798
59,0.483,-228.80034,-413.11868,1400.79395,-236.33664,-238.84996,1415.78601,-371.85229,-401.89478,1382.7301,-380.26566,-270.59055,1403.05249,-394.01898,-401.4567,1272.15161
60,0.492,-221.01192,-414.18359,1401.47363,-228.07481,-237.7209,1416.24585,-363.98807,-402.36163,1383.9751,-372.37933,-270.565,1404.77881,-387.00189,-402.18332,1272.92566
61,0.5,-213.90414,-413.07904,1401.64685,-221.12781,-238.79034,1418.18628,-356.09576,-403.38199,1385.24463,-364.12036,-271.08878,1405.70093,-379.35248,-401.44684,1274.13367
62,0.508,-204.99219,-414.10159,1401.98206,-213.63165,-238.88052,1418.39514,-348.4762,-404.1008,1385.90076,-357.24832,-271.76959,1406.97083,-372.25443,-402.28348,1275.31689
63,0.517,-198.61378,-413.29446,1402.54639,-206.86168,-240.49152,1418.85986,-341.85727,-403.27945,1386.26013,-350.10959,-271.65991,1407.12341,-365.16992,-402.37534,1276.07751
64,0.525,-190.67833,-413.6922,1402.84888,-200.61627,-239.71851,1418.3219,-333.71948,-403.29318,1387.60046,-342.77377,-271.66547,1408.65845,-357.40286,-401.59164,1277.14941
