Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,47.2489,-193.47737,999.5108,104.9798,-223.47264,1052.44775,129.54454,-140.54289,1066.26477
2,0.008,49.66138,-190.9749,1000.61108,108.62075,-221.69424,1053.62073,134.0089,-138.69992,1065.66736
3,0.017,51.11563,-190.31624,1001.86633,109.60397,-221.13913,1053.97424,135.9091,-139.37,1066.58374
4,0.025,54.53109,-190.19453,1002.23376,112.6168,-220.45593,1055.46643,140.15517,-138.2037,1066.67822
5,0.033,56.74303,-188.08656,1003.32758,115.11966,-218.90277,1056.2981,143.37321,-136.22688,1067.35132
6,0.042,57.90625,-187.49928,1004.97339,116.81984,-217.44318,1057.34326,145.59134,-136.32381,1068.0741
7,0.05,60.21512,-185.52609,1005.77332,118.90282,-215.73154,1059.73389,152.09888,-132.79596,1066.14465
8,0.058,63.45138,-182.99622,1007.29175,120.7962,-213.47369,1060.31628,152.08307,-133.64023,1067.47742
9,0.067,63.66279,-182.8699,1007.7702,123.61382,-212.82068,1061.67908,159.25255,-130.56097,1065.51099
10,0.075,67.02424,-180.71513,1008.8396,125.58886,-210.91835,1062.92334,160.93915,-130.15543,1066.01685
11,0.083,68.97392,-180.67279,1011.05383,126.85336,-210.78447,1063.87451,163.6834,-128.49222,1067.18726
12,0.092,70.56532,-177.2027,1012.20905,130.26456,-208.48062,1064.72046,167.42081,-128.27428,1067.70154
13,0.1,73.93418,-175.24495,1012.65118,132.17456,-206.32022,1065.71643,169.20276,-127.3082,1067.896
14,0.108,75.25878,-173.86372,1013.82977,134.01407,-205.47127,1066.88867,171.6217,-124.63283,1068.34875
15,0.117,76.48941,-172.51152,1015.56885,134.79961,-203.3194,1069.06323,174.60829,-124.1269,1068.44385
16,0.125,78.01243,-171.75833,1016.5177,137.27975,-202.93817,1068.6886,175.63135,-123.28406,1068.578
17,0.133,80.61761,-169.85356,1017.80371,138.22571,-202.05084,1070.47913,179.3045,-121.75085,1068.26318
18,0.142,81.94791,-168.24736,1018.37317,140.92282,-200.04749,1070.5072,181.23497,-121.28791,1069.31262
19,0.15,82.53622,-167.28003,1019.25433,142.37729,-197.91267,1071.3042,182.21484,-119.82932,1069.49023
20,0.158,83.18317,-167.27782,1020.40137,143.47417,-197.5448,1072.61462,186.50352,-118.89902,1069.32666
21,0.167,84.84411,-162.84647,1021.19244,144.73082,-196.00247,1073.70386,187.90553,-117.23867,1070.83337
22,0.175,88.03854,-160.48056,1022.26178,146.90547,-194.51146,1073.75171,189.77344,-117.36249,1071.44482
23,0.183,88.01094,-160.13387,1023.51593,147.74103,-194.04663,1074.84705,191.78169,-116.27842,1071.78284
24,0.192,88.40632,-159.61528,1024.3479,149.67957,-192.70898,1075.29236,193.84512,-115.60043,1072.45093
25,0.2,89.93517,-158.8279,1025.26941,151.27733,-191.5537,1076.42273,195.91621,-115.2497,1072.54053
26,0.208,92.50943,-157.13997,1025.82397,152.98909,-190.41924,1076.77173,197.67694,-114.2747,1073.05249
