Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,81.6805,177.89413,493.50024,204.32925,148.08989,430.37756,206.17616,29.57698,428.3475
2,0.008,81.6805,177.89413,493.50024,204.32925,148.08989,430.37756,205.94373,29.43589,428.14105
3,0.017,81.77209,178.02097,493.67563,204.32925,148.08989,430.37756,205.77686,29.32926,427.98746
4,0.025,81.77209,178.02097,493.67563,204.32925,148.08989,430.37756,205.77686,29.32926,427.98746
5,0.033,81.6805,177.89413,493.50024,204.10568,148.20808,430.07199,205.42845,29.25441,427.91919
6,0.042,81.38175,177.46115,493.33524,204.105,148.32013,429.97226,205.5275,29.47529,428.07367
7,0.05,81.38175,177.46115,493.33524,203.69542,148.45508,429.93219,205.5275,29.47529,428.07367
8,0.058,81.44662,177.96327,493.36172,203.87758,148.50397,429.60178,205.68752,29.60293,428.24731
9,0.067,81.44662,177.96327,493.36172,203.74966,148.77301,429.77502,205.65181,29.67196,428.00095
10,0.075,81.36101,178.15523,493.26093,203.32169,149.62506,429.75656,205.77327,30.52948,427.92831
11,0.083,81.16096,178.06392,493.12546,203.60828,150.00873,429.56223,205.95688,30.74465,427.81396
12,0.092,80.98607,178.50587,493.21695,203.96181,150.42043,429.13776,205.74039,31.05568,427.61819
13,0.1,80.9116,178.67485,493.04114,203.92935,150.73888,428.8317,205.85147,31.88938,427.33304
14,0.108,81.00486,178.88641,493.00568,204.05891,150.84377,428.72681,206.34041,31.86333,427.43332
15,0.117,81.00486,178.88641,493.00568,204.11855,150.93405,429.01117,206.76703,31.89083,427.57288
16,0.125,81.00486,178.88641,493.00568,204.17247,151.34319,428.69168,206.88118,32.03686,428.02393
17,0.133,81.17231,178.94409,493.13004,204.11855,150.93405,429.01117,207.73146,32.24599,428.22983
18,0.142,81.42955,179.32472,493.12604,204.11855,150.93405,429.01117,207.52321,32.15644,428.4017
19,0.15,81.5381,179.47772,493.2789,204.20154,151.04193,428.85263,207.6805,32.17398,428.79901
20,0.158,81.33835,178.90192,493.48117,204.18294,150.83699,429.28574,207.89664,31.8631,428.99448
21,0.167,81.27769,178.72394,493.52777,204.18442,150.51186,429.55249,208.22472,31.73861,428.95105
22,0.175,81.27769,178.72394,493.52777,204.18442,150.51186,429.55249,207.99881,31.26141,429.19034
23,0.183,81.1861,178.59715,493.35242,204.24059,150.44086,429.88864,207.80206,31.12387,428.99652
24,0.192,81.4526,178.28207,493.43631,204.11371,150.35446,430.03964,208.01746,30.84525,429.09967
25,0.2,81.53821,178.09012,493.53711,204.11371,150.35446,430.03964,208.01746,30.84525,429.09967
26,0.208,81.44662,177.96327,493.36172,203.94299,150.01234,430.05774,208.01746,30.84525,429.09967
27,0.217,81.44662,177.96327,493.36172,203.94299,150.01234,430.05774,207.56943,30.69409,428.82205
28,0.225,81.53821,178.09012,493.53711,203.94299,150.01234,430.05774,208.08394,30.19744,428.92596
29,0.233,81.53821,178.09012,493.53711,203.94299,150.01234,430.05774,208.08394,30.19744,428.92596
30,0.242,81.44662,177.96327,493.36172,203.83667,149.83882,429.88885,207.56943,30.69409,428.82205
31,0.25,81.31118,177.76764,493.27139,203.94299,150.01234,430.05774,207.56943,30.69409,428.82205
32,0.258,81.31118,177.76764,493.27139,203.94299,150.01234,430.05774,207.56943,30.69409,428.82205
33,0.267,81.16096,178.06392,493.12546,203.95122,150.25194,429.53458,207.56943,30.69409,428.82205
34,0.275,81.0041,178.26041,493.18268,204.18442,150.51186,429.55249,207.13559,31.0344,428.60028
35,0.283,81.07713,178.24541,492.68964,203.99155,150.8479,429.1622,206.62108,31.53119,428.49637
36,0.292,81.22554,178.54401,492.54114,204.07455,150.95575,429.00366,206.36026,31.89347,427.73987
37,0.3,81.22554,178.54401,492.54114,204.20154,151.04193,428.85263,206.85486,31.86255,427.83664
38,0.308,81.422,178.50525,492.41138,204.17247,151.34319,428.69168,207.52321,32.15644,428.4017
39,0.317,81.34495,178.72089,492.53403,204.17247,151.34319,428.69168,207.52321,32.15644,428.4017
40,0.325,81.00486,178.88641,493.00568,204.17247,151.34319,428.69168,207.68291,32.20217,428.64435
41,0.333,81.00486,178.88641,493.00568,204.20154,151.04193,428.85263,207.6805,32.17398,428.79901
42,0.342,81.11718,178.85709,493.24301,203.99155,150.8479,429.1622,207.48369,32.03642,428.60513
43,0.35,81.20293,178.95245,493.68802,204.05591,150.75085,429.4368,207.48369,32.03642,428.60513
44,0.358,81.27769,178.72394,493.52777,204.18442,150.51186,429.55249,207.73775,31.6842,429.0759
45,0.367,81.27769,178.72394,493.52777,204.11371,150.35446,430.03964,207.15106,30.87684,428.90671
46,0.375,81.36333,178.532,493.62854,204.11371,150.35446,430.03964,207.12476,30.70259,428.71948
47,0.383,81.52019,178.33556,493.57135,204.11371,150.35446,430.03964,206.63043,30.73339,428.62283
48,0.392,81.44662,177.96327,493.36172,204.11371,150.35446,430.03964,206.01605,30.59278,428.31302
49,0.4,81.53821,178.09012,493.53711,204.11371,150.35446,430.03964,207.56943,30.69409,428.82205
50,0.408,81.44662,177.96327,493.36172,204.11371,150.35446,430.03964,207.56943,30.69409,428.82205
51,0.417,81.36101,178.15523,493.26093,204.11371,150.35446,430.03964,207.56943,30.69409,428.82205
52,0.425,81.36101,178.15523,493.26093,204.29161,150.32463,429.87479,207.56943,30.69409,428.82205
53,0.433,81.34297,178.40068,493.2952,204.41846,150.41103,429.72379,207.56943,30.69409,428.82205
54,0.442,81.39809,178.48772,493.18219,204.41846,150.41103,429.72379,207.56943,30.69409,428.82205
55,0.45,81.30808,178.72742,493.04691,204.05591,150.75085,429.4368,206.22038,30.93618,428.26025
56,0.458,81.36876,178.90536,493.00034,203.99155,150.8479,429.1622,205.75221,31.55166,427.93225
57,0.467,81.3207,179.02455,492.8689,204.11855,150.93405,429.01117,207.01941,31.9922,428.43839
58,0.475,81.62599,179.28598,492.99637,204.20154,151.04193,428.85263,207.48369,32.03642,428.60513
59,0.483,81.60805,179.53131,493.03067,204.20154,151.04193,428.85263,207.6805,32.17398,428.79901
60,0.492,81.71658,179.6843,493.18353,204.38741,151.39464,428.75568,208.20781,32.21524,428.7948
61,0.5,81.60805,179.53131,493.03067,204.11855,150.93405,429.01117,208.61708,32.32764,429.01813
62,0.508,81.17231,178.94409,493.13004,204.11855,150.93405,429.01117,208.83305,32.01681,429.21353
63,0.517,81.3019,178.86214,493.19281,204.11855,150.93405,429.01117,208.60191,32.00102,429.13681
64,0.525,81.3019,178.86214,493.19281,204.31145,150.59799,429.40146,208.4028,31.8352,429.09766
65,0.533,81.27769,178.72394,493.52777,204.41846,150.41103,429.72379,208.1577,31.4403,429.10895
66,0.542,81.27769,178.72394,493.52777,204.54549,150.49716,429.57275,207.96095,31.30273,428.91513
67,0.55,81.43456,178.5275,493.47058,204.41846,150.41103,429.72379,207.33798,31.07958,428.82986
68,0.558,81.43456,178.5275,493.47058,204.41846,150.41103,429.72379,206.93111,30.5944,428.55258
69,0.567,81.53821,178.09012,493.53711,204.27333,150.19415,429.55191,206.93111,30.5944,428.55258
70,0.575,81.53945,178.36194,493.1655,204.27333,150.19415,429.55191,206.01605,30.59278,428.31302
71,0.583,81.5575,178.11649,493.13123,204.27333,150.19415,429.55191,206.50247,30.65613,428.19202
72,0.592,81.61263,178.20351,493.01819,204.29678,150.13091,429.10248,205.95688,30.74465,427.81396
73,0.6,81.35819,178.65123,492.81873,204.29678,150.13091,429.10248,205.95688,30.74465,427.81396
74,0.608,81.57886,178.30878,492.35416,204.04001,150.57909,428.58203,206.63211,30.92563,427.60306
75,0.617,81.57886,178.30878,492.35416,204.12297,150.68695,428.42349,205.88916,31.25102,427.47412
76,0.625,81.422,178.50525,492.41138,204.05891,150.84377,428.72681,207.11618,31.43969,427.95126
