Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,352.02982,-34.17471,1174.15308,372.57275,20.58636,1145.74255,408.04779,50.67314,1162.35938,453.38806,61.30584,1172.64343,414.94949,2.3466,1226.19031,466.08273,29.18694,1223.32239,502.16278,36.23822,1226.67578
2,0.008,347.94025,-34.60263,1174.3988,366.58517,24.69491,1147.91113,401.42197,52.62959,1163.94482,447.06259,63.40417,1174.36743,410.09735,2.52032,1227.5542,459.65002,31.7926,1224.84485,496.14996,40.37891,1227.78064
3,0.017,343.59204,-35.20975,1174.77991,362.61093,19.1044,1149.09802,394.11905,55.15417,1166.74292,441.1741,64.44484,1177.54175,404.62192,2.90755,1227.69324,452.91037,35.27596,1226.32483,489.3627,44.05334,1230.34656
4,0.025,339.72171,-36.32052,1174.85681,356.9324,21.36135,1148.60034,388.4595,53.9844,1168.7489,432.83096,67.73511,1178.64514,399.43845,3.88601,1228.90442,447.51425,35.57137,1227.81763,482.97208,46.83004,1231.17285
5,0.033,335.08551,-36.67638,1174.94617,350.16605,20.55001,1150.17444,380.57397,56.18513,1169.61072,425.45422,70.22279,1181.10095,393.58661,4.85479,1230.5437,440.51544,38.55197,1229.16077,475.94534,49.62301,1232.40857
6,0.042,330.85593,-36.27418,1175.41833,343.03198,24.27522,1152.10889,372.18747,57.96999,1171.0686,416.62543,73.6667,1182.38513,388.79401,5.81575,1231.36182,433.85425,41.71772,1230.1792,468.43835,53.16733,1233.71143
7,0.05,325.76855,-37.66388,1175.27563,336.96722,20.23763,1152.88647,366.87671,57.62663,1172.01941,408.41431,75.36655,1184.0199,382.22186,6.15201,1232.06042,427.16949,42.29517,1231.74121,461.49014,56.84659,1234.66821
8,0.058,321.1088,-37.04686,1174.75696,331.98016,23.92516,1153.75378,357.01013,58.64924,1173.16138,400.73776,77.96758,1183.87891,375.49365,7.51602,1232.71863,419.06635,45.01612,1232.42444,452.81735,61.05096,1235.31848
9,0.067,316.69186,-38.69002,1175.40601,322.8692,22.96222,1153.50818,348.75742,60.43808,1174.10376,390.50278,79.72232,1186.48901,368.57178,8.36804,1232.96265,410.95816,48.32831,1232.54651,444.45178,64.70287,1237.48022
10,0.075,310.51443,-38.47838,1174.15564,316.79828,22.16939,1154.30444,340.96817,59.92347,1174.62451,381.94638,81.56291,1187.08386,362.35239,9.18043,1233.85596,401.52112,53.08382,1234.60352,434.7804,68.70856,1238.86194
