Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,327.71082,129.21297,287.10428,211.88269,179.76569,75.79838,236.24542,91.29514,60.61478
2,0.008,327.43542,129.11923,287.22824,211.9881,179.55247,75.74944,236.24542,91.29514,60.61478
3,0.017,327.47983,128.91754,287.27557,211.98996,179.36298,75.84939,236.24542,91.29514,60.61478
4,0.025,327.43542,129.11923,287.22824,211.98996,179.36298,75.84939,236.24542,91.29514,60.61478
5,0.033,327.43542,129.11923,287.22824,211.88269,179.76569,75.79838,236.24542,91.29514,60.61478
6,0.042,327.43542,129.11923,287.22824,211.95837,179.81815,75.74313,236.24542,91.29514,60.61478
7,0.05,327.43542,129.11923,287.22824,211.88269,179.76569,75.79838,236.24542,91.29514,60.61478
8,0.058,327.43542,129.11923,287.22824,211.95837,179.81815,75.74313,236.24542,91.29514,60.61478
9,0.067,327.71082,129.21297,287.10428,211.88269,179.76569,75.79838,236.24542,91.29514,60.61478
10,0.075,326.94534,129.10271,287.10135,211.95837,179.81815,75.74313,236.24542,91.29514,60.61478
11,0.083,327.43542,129.11923,287.22824,211.96024,179.62866,75.84309,236.24542,91.29514,60.61478
12,0.092,327.43542,129.11923,287.22824,211.96024,179.62866,75.84309,236.24542,91.29514,60.61478
13,0.1,326.94534,129.10271,287.10135,211.95837,179.81815,75.74313,236.24542,91.29514,60.61478
14,0.108,327.43542,129.11923,287.22824,211.88269,179.76569,75.79838,236.24542,91.29514,60.61478
15,0.117,326.94534,129.10271,287.10135,211.95837,179.81815,75.74313,236.24542,91.29514,60.61478
16,0.125,327.43542,129.11923,287.22824,211.95837,179.81815,75.74313,236.24542,91.29514,60.61478
17,0.133,326.94534,129.10271,287.10135,211.96024,179.62866,75.84309,236.24542,91.29514,60.61478
18,0.142,326.94534,129.10271,287.10135,211.96024,179.62866,75.84309,236.24542,91.29514,60.61478
19,0.15,327.43542,129.11923,287.22824,211.96024,179.62866,75.84309,236.24542,91.29514,60.61478
20,0.158,327.43542,129.11923,287.22824,211.96024,179.62866,75.84309,236.36238,91.53019,61.10202
21,0.167,326.94534,129.10271,287.10135,211.96024,179.62866,75.84309,236.24542,91.29514,60.61478
22,0.175,326.94534,129.10271,287.10135,211.96024,179.62866,75.84309,236.24542,91.29514,60.61478
23,0.183,326.94534,129.10271,287.10135,211.96024,179.62866,75.84309,236.24542,91.29514,60.61478
24,0.192,326.94534,129.10271,287.10135,211.96024,179.62866,75.84309,236.36238,91.53019,61.10202
25,0.2,327.71082,129.21297,287.10428,211.96024,179.62866,75.84309,236.24542,91.29514,60.61478
26,0.208,327.43542,129.11923,287.22824,211.97496,179.51544,76.00222,236.24542,91.29514,60.61478
27,0.217,327.71082,129.21297,287.10428,211.89929,179.46297,76.05745,236.24542,91.29514,60.61478
28,0.225,327.71082,129.21297,287.10428,211.89929,179.46297,76.05745,236.24542,91.29514,60.61478
29,0.233,327.71082,129.21297,287.10428,211.97496,179.51544,76.00222,236.36238,91.53019,61.10202
30,0.242,327.43542,129.11923,287.22824,212.00468,179.24974,76.00851,236.24542,91.29514,60.61478
31,0.25,327.39401,128.83759,287.41907,211.89929,179.46297,76.05745,236.36238,91.53019,61.10202
32,0.258,327.5849,128.64326,287.13968,211.89929,179.46297,76.05745,236.24542,91.29514,60.61478
33,0.267,327.51553,128.45854,287.20529,212.00468,179.24974,76.00851,236.24542,91.29514,60.61478
34,0.275,327.44513,128.08633,287.21692,212.00468,179.24974,76.00851,236.24542,91.29514,60.61478
35,0.283,327.22821,127.78178,287.18463,212.00468,179.24974,76.00851,236.24542,91.29514,60.61478
36,0.292,326.95261,127.68786,287.30862,212.00468,179.24974,76.00851,236.24542,91.29514,60.61478
37,0.3,326.95261,127.68786,287.30862,211.98137,178.9646,75.97248,236.24542,91.29514,60.61478
38,0.308,326.95261,127.68786,287.30862,212.00468,179.24974,76.00851,236.24542,91.29514,60.61478
39,0.317,326.95261,127.68786,287.30862,212.00468,179.24974,76.00851,236.24542,91.29514,60.61478
40,0.325,327.22821,127.78178,287.18463,212.00468,179.24974,76.00851,236.24542,91.29514,60.61478
41,0.333,327.22821,127.78178,287.18463,212.00468,179.24974,76.00851,236.36238,91.53019,61.10202
42,0.342,327.24002,128.36472,287.32928,211.89929,179.46297,76.05745,236.24542,91.29514,60.61478
43,0.35,327.24002,128.36472,287.32928,211.89929,179.46297,76.05745,236.24542,91.29514,60.61478
44,0.358,327.26501,128.75116,287.21631,211.89929,179.46297,76.05745,237.09686,92.21321,60.27472
