Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,40.56693,-78.74861,1006.3446,41.27207,144.28963,999.3927,-122.62873,-51.18861,1022.4007,-118.80899,143.76459,1027.28894,-166.62993,-67.70537,929.78168
2,0.008,40.58777,-78.9636,1005.90936,40.97699,144.32101,999.37543,-122.94984,-50.88806,1022.59814,-118.79265,143.58446,1027.16956,-166.38821,-67.96529,929.77777
3,0.017,40.56693,-78.74861,1006.3446,40.97699,144.32101,999.37543,-123.15523,-50.81267,1022.7533,-118.80899,143.76459,1027.28894,-166.62993,-67.70537,929.78168
4,0.025,40.58777,-78.9636,1005.90936,41.12619,144.34564,999.33844,-123.11768,-50.98715,1022.65143,-118.80899,143.76459,1027.28894,-166.38821,-67.96529,929.77777
5,0.033,40.3446,-78.54656,1005.59259,41.15518,144.40532,999.26941,-122.66628,-51.01419,1022.50256,-118.45553,143.93896,1027.2262,-166.31972,-67.90262,929.77289
6,0.042,40.3446,-78.54656,1005.59259,41.22311,144.30467,999.078,-123.15523,-50.81267,1022.7533,-118.39799,144.45523,1027.3252,-166.62993,-67.70537,929.78168
7,0.05,40.58777,-78.9636,1005.90936,41.22311,144.30467,999.078,-123.15523,-50.81267,1022.7533,-118.80899,143.76459,1027.28894,-166.85855,-67.64538,929.8996
8,0.058,40.3446,-78.54656,1005.59259,41.22311,144.30467,999.078,-123.14723,-50.74623,1022.51001,-118.83549,143.9301,1027.21313,-166.62993,-67.70537,929.78168
9,0.067,40.3446,-78.54656,1005.59259,41.10882,144.54668,998.94946,-122.94984,-50.88806,1022.59814,-118.49869,143.69016,1027.35352,-166.34712,-67.5116,929.83502
10,0.075,40.3446,-78.54656,1005.59259,40.96676,144.52538,998.98218,-122.94984,-50.88806,1022.59814,-118.80899,143.76459,1027.28894,-166.62993,-67.70537,929.78168
11,0.083,39.84973,-78.64302,1005.41095,41.10882,144.54668,998.94946,-122.8717,-50.93886,1022.65778,-118.70821,144.52957,1027.26062,-166.62993,-67.70537,929.78168
12,0.092,40.3446,-78.54656,1005.59259,40.96676,144.52538,998.98218,-122.94984,-50.88806,1022.59814,-118.76581,144.01337,1027.16174,-166.85855,-67.64538,929.8996
13,0.1,40.3446,-78.54656,1005.59259,40.96676,144.52538,998.98218,-123.14723,-50.74623,1022.51001,-118.80899,143.76459,1027.28894,-166.38821,-67.96529,929.77777
14,0.108,40.52424,-78.60656,1005.4408,40.93063,144.4624,999.05554,-123.15523,-50.81267,1022.7533,-118.80899,143.76459,1027.28894,-166.8443,-67.83646,929.72339
15,0.117,40.3446,-78.54656,1005.59259,40.74205,144.23488,998.94501,-123.12279,-51.05436,1022.51996,-118.76581,144.01337,1027.16174,-167.02376,-67.76859,929.83466
16,0.125,39.16396,-77.57441,1005.21606,40.59174,144.45024,998.98914,-123.27798,-51.12148,1022.29663,-118.76581,144.01337,1027.16174,-167.02376,-67.76859,929.83466
17,0.133,39.41373,-78.14561,1004.8457,40.29678,144.24908,999.19202,-123.31554,-50.94703,1022.3985,-119.01962,143.93619,1027.28967,-167.2856,-67.58604,929.70123
18,0.142,38.38043,-77.21362,1004.59967,40.40086,144.21146,998.92731,-123.41589,-50.98796,1022.26782,-119.01962,143.93619,1027.28967,-167.2856,-67.58604,929.70123
19,0.15,38.85317,-77.3625,1004.46564,39.78201,144.26529,998.94537,-123.69621,-51.08218,1022.3006,-119.19614,143.88239,1027.13904,-167.10612,-67.65395,929.5899
20,0.158,38.38043,-77.21362,1004.59967,39.78201,144.26529,998.94537,-123.63421,-50.90954,1022.40564,-119.12646,143.96564,1027.08765,-167.26923,-67.80456,929.49988
21,0.167,38.38043,-77.21362,1004.59967,39.63546,144.30962,999.20514,-123.89272,-51.23219,1022.2785,-119.12646,143.96564,1027.08765,-167.55341,-67.4673,929.79425
22,0.175,37.96295,-77.14427,1004.86206,39.48839,144.15752,999.03857,-124.29532,-50.74897,1022.29956,-119.37027,144.25685,1027.01013,-167.9323,-67.43553,929.59955
23,0.183,37.5116,-77.09569,1004.94122,39.36153,144.13666,999.06995,-124.27354,-50.97746,1022.13971,-119.46232,144.21771,1026.90894,-167.75079,-67.53083,929.46307
24,0.192,37.96295,-77.14427,1004.86206,39.64634,143.14709,999.55902,-124.29532,-50.74897,1022.29956,-119.76261,144.06348,1027.01013,-167.9323,-67.43553,929.59955
25,0.2,37.5116,-77.09569,1004.94122,39.60166,143.064,999.70575,-124.29532,-50.74897,1022.29956,-119.76261,144.06348,1027.01013,-167.9323,-67.43553,929.59955
26,0.208,37.35644,-77.26585,1004.83569,39.47359,142.88297,999.75684,-124.5538,-51.0717,1022.17255,-119.91754,144.36736,1027.06885,-167.9984,-67.80996,929.51825
27,0.217,37.35644,-77.26585,1004.83569,39.60166,143.064,999.70575,-124.57558,-50.84322,1022.3324,-119.76261,144.06348,1027.01013,-168.17987,-67.71465,929.65472
28,0.225,37.35644,-77.26585,1004.83569,39.58847,143.21329,999.49237,-124.80684,-50.8551,1022.36688,-119.76261,144.06348,1027.01013,-168.17447,-67.45052,929.27722
29,0.233,37.35644,-77.26585,1004.83569,39.68335,143.19449,999.49353,-124.80684,-50.8551,1022.36688,-119.75075,144.03481,1026.73926,-168.29651,-67.30763,929.21338
30,0.242,37.35644,-77.26585,1004.83569,39.56747,143.14244,999.38617,-124.78508,-51.08357,1022.20709,-119.75075,144.03481,1026.73926,-168.29651,-67.30763,929.21338
31,0.25,37.35644,-77.26585,1004.83569,39.20022,143.88826,998.47198,-124.79481,-50.77842,1021.94562,-118.76671,143.99988,1026.45313,-168.61255,-67.16159,929.30273
32,0.258,37.35644,-77.26585,1004.83569,39.09826,143.56474,998.88263,-124.91334,-51.08473,1021.88654,-118.81494,143.73018,1026.60083,-168.89912,-66.89492,929.30518
33,0.267,37.35644,-77.26585,1004.83569,39.17002,142.71443,999.54541,-124.85212,-50.95737,1022.01324,-118.81494,143.73018,1026.60083,-168.80553,-67.60659,929.06586
34,0.275,37.35644,-77.26585,1004.83569,38.79217,143.27638,998.71393,-124.78508,-51.08357,1022.20709,-118.78468,143.89917,1026.6532,-168.63193,-67.70768,928.92615
35,0.283,37.35644,-77.26585,1004.83569,39.33687,142.9445,999.51727,-124.78508,-51.08357,1022.20709,-118.76671,143.99988,1026.45313,-168.94788,-67.56163,929.0155
36,0.292,37.35644,-77.26585,1004.83569,39.33687,142.9445,999.51727,-124.91334,-51.08473,1021.88654,-118.95813,144.3161,1026.65234,-169.10992,-67.43446,929.36188
37,0.3,37.35644,-77.26585,1004.83569,39.3682,143.00735,999.3858,-124.91334,-51.08473,1021.88654,-118.78542,144.00674,1026.74561,-169.12148,-67.46048,929.15515
38,0.308,37.35644,-77.26585,1004.83569,38.79217,143.27638,998.71393,-124.78508,-51.08357,1022.20709,-118.76448,143.8293,1026.81042,-169.12148,-67.46048,929.15515
39,0.317,37.35644,-77.26585,1004.83569,39.17002,142.71443,999.54541,-124.78508,-51.08357,1022.20709,-119.00636,144.04643,1026.80005,-169.18184,-67.76568,929.51086
40,0.325,37.35644,-77.26585,1004.83569,39.09108,142.70995,999.37256,-124.87182,-51.21109,1022.01617,-118.99706,144.04309,1026.65393,-169.00829,-67.86684,929.37128
41,0.333,37.35644,-77.26585,1004.83569,39.09108,142.70995,999.37256,-125.05906,-51.73697,1022.08655,-118.81494,143.73018,1026.60083,-168.94334,-68.09488,929.09937
42,0.342,37.28425,-77.50251,1004.7287,39.09108,142.70995,999.37256,-124.91334,-51.08473,1021.88654,-118.82426,143.73354,1026.74707,-169.17194,-68.03481,929.21741
