Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,98.98775,-192.26154,684.40192,140.00644,-203.29666,596.78735,159.71443,-134.34033,630.67261
2,0.008,98.85098,-191.933,684.02637,139.59233,-203.38669,596.72906,160.63289,-134.40822,632.70764
3,0.017,98.85098,-191.933,684.02637,139.80452,-203.17241,596.62463,160.63289,-134.40822,632.70764
4,0.025,98.85098,-191.933,684.02637,139.54179,-203.34512,596.55402,159.71443,-134.34033,630.67261
5,0.033,98.85098,-191.933,684.02637,139.32962,-203.55937,596.65845,159.71443,-134.34033,630.67261
6,0.042,98.63912,-192.16933,683.93243,139.32962,-203.55937,596.65845,159.29527,-133.87207,630.46277
7,0.05,98.85098,-191.933,684.02637,139.34793,-203.09483,596.5127,159.29527,-133.87207,630.46277
8,0.058,98.85098,-191.933,684.02637,139.39847,-203.13641,596.68781,159.90988,-133.79086,632.55902
9,0.067,98.85098,-191.933,684.02637,139.13574,-203.30913,596.61713,160.22537,-133.89799,632.43347
10,0.075,98.85098,-191.933,684.02637,139.13574,-203.30913,596.61713,158.99802,-133.73083,630.55493
11,0.083,98.85098,-191.933,684.02637,139.13574,-203.30913,596.61713,160.22537,-133.89799,632.43347
12,0.092,98.85098,-191.933,684.02637,139.13574,-203.30913,596.61713,159.90988,-133.79086,632.55902
13,0.1,98.63912,-192.16933,683.93243,139.34793,-203.09483,596.5127,158.99802,-133.73083,630.55493
14,0.108,98.85098,-191.933,684.02637,139.13574,-203.30913,596.61713,158.99802,-133.73083,630.55493
15,0.117,98.85098,-191.933,684.02637,139.13574,-203.30913,596.61713,158.99802,-133.73083,630.55493
16,0.125,98.85098,-191.933,684.02637,139.13574,-203.30913,596.61713,159.90988,-133.79086,632.55902
17,0.133,98.85098,-191.933,684.02637,139.34793,-203.09483,596.5127,158.99802,-133.73083,630.55493
18,0.142,98.85098,-191.933,684.02637,139.13574,-203.30913,596.61713,158.99802,-133.73083,630.55493
19,0.15,98.85098,-191.933,684.02637,139.13574,-203.30913,596.61713,158.99802,-133.73083,630.55493
