Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,1510.17896,-37.81753,1131.84143,1320.55469,155.25717,1063.98999,1318.38257,-198.1347,1080.03699
2,0.008,1505.80164,-38.23332,1131.72449,1316.84583,155.7585,1064.31116,1313.10364,-196.76091,1080.00635
3,0.017,1499.69507,-36.86407,1132.14368,1311.005,155.07603,1063.40308,1307.66956,-196.05707,1079.96741
4,0.025,1495.67163,-37.39461,1131.91284,1306.61072,155.9633,1063.38806,1302.66553,-196.22112,1080.2334
5,0.033,1490.47046,-36.96048,1131.73987,1301.96887,157.08467,1063.46692,1297.15405,-194.98125,1080.30774
6,0.042,1486.00317,-37.07283,1132.54858,1294.94373,157.25481,1062.87439,1292.03052,-195.44388,1080.08398
7,0.05,1480.40149,-36.55826,1132.55737,1290.979,157.05064,1063.36401,1286.57422,-194.75664,1079.75781
8,0.058,1475.20093,-36.78815,1131.86731,1286.42041,157.28899,1062.70251,1282.63354,-194.76234,1079.14624
9,0.067,1470.13721,-36.87262,1131.11926,1281.25854,157.49126,1061.41406,1276.84937,-195.26289,1078.64648
10,0.075,1464.81042,-36.48173,1131.53271,1275.17786,158.58467,1061.88037,1271.84497,-194.18019,1078.04065
11,0.083,1460.37805,-36.72607,1130.58301,1273.2356,158.89618,1060.92407,1266.35168,-194.1954,1076.91162
12,0.092,1454.61426,-36.3906,1130.54321,1269.85388,159.25912,1060.78174,1260.73206,-193.68709,1075.94531
13,0.1,1449.4906,-37.31686,1130.30737,1262.13928,159.22693,1059.60718,1255.14001,-193.79915,1075.39746
14,0.108,1443.72632,-36.95108,1129.11194,1259.19067,160.15578,1059.2865,1249.56006,-194.06381,1074.29456
15,0.117,1438.58484,-36.41505,1128.22546,1251.73987,158.41991,1059.22034,1243.85266,-194.04279,1073.2887
16,0.125,1433.20203,-36.96062,1127.84265,1251.63147,158.97696,1058.14819,1238.13782,-193.11525,1072.86816
17,0.133,1427.85901,-37.16277,1126.86511,1244.21252,160.37059,1056.83655,1232.55554,-192.56712,1071.38489
18,0.142,1423.47192,-37.9306,1126.62512,1238.58008,159.58661,1056.43054,1226.45215,-193.31898,1071.03503
19,0.15,1417.17761,-37.46206,1125.71155,1233.98145,160.44287,1055.255,1221.45142,-192.81914,1069.44495
20,0.158,1411.15576,-38.45847,1125.15454,1230.89331,160.66765,1054.28064,1215.83044,-192.27325,1067.84363
21,0.167,1405.60913,-38.57178,1124.22656,1223.71509,159.90939,1054.17883,1209.73938,-192.96375,1066.82458
22,0.175,1399.8269,-39.15349,1123.38098,1219.198,161.40044,1053.87817,1204.1156,-191.92778,1065.80347
23,0.183,1394.9082,-40.07982,1122.52063,1210.3606,161.24489,1052.41321,1198.19006,-193.028,1064.98279
24,0.192,1388.78137,-39.15265,1121.34509,1206.84631,160.94563,1051.90771,1192.18677,-192.68715,1063.56543
25,0.2,1382.92981,-40.2974,1120.26685,1201.12646,159.99257,1051.28784,1186.5011,-193.25624,1062.9137
26,0.208,1376.90088,-39.81656,1119.44739,1197.78528,160.40971,1050.97339,1180.94849,-192.3304,1061.87012
27,0.217,1372.09631,-40.60063,1118.13269,1190.40491,161.7045,1049.91394,1174.81836,-192.10562,1060.59839
28,0.225,1366.10388,-40.54346,1117.78284,1181.81335,160.86646,1048.94336,1168.27649,-193.72017,1059.50916
29,0.233,1360.21887,-41.1444,1116.01086,1177.88342,160.41295,1048.29224,1163.32556,-193.47205,1058.97107
30,0.242,1353.91614,-41.652,1114.83398,1173.36877,159.8714,1048.43115,1156.40356,-193.91345,1057.60681
31,0.25,1347.28845,-41.57074,1113.67139,1166.1062,159.7655,1046.31482,1150.93298,-193.49071,1056.38574
32,0.258,1341.7926,-41.80189,1112.70081,1160.83447,159.61511,1046.04199,1144.57568,-194.62453,1055.40381
33,0.267,1334.79224,-42.26857,1111.46399,1152.64685,159.9269,1044.96729,1137.91052,-195.14455,1053.32458
34,0.275,1328.60376,-42.87077,1110.04309,1146.5918,159.08954,1045.24719,1130.93506,-195.27406,1052.03455
35,0.283,1322.27246,-44.07658,1108.91467,1140.87781,158.51526,1043.63379,1123.69897,-196.36688,1051.06128
36,0.292,1315.93921,-44.30222,1107.90088,1135.85779,159.04131,1043.61914,1117.47937,-196.15504,1049.63062
37,0.3,1310.31091,-45.68381,1106.68445,1130.2887,158.18846,1042.63977,1110.24561,-196.17288,1049.08301
38,0.308,1304.23047,-47.26517,1106.65784,1123.67065,158.60722,1042.96277,1103.04517,-195.82813,1048.60022
39,0.317,1298.04138,-48.53905,1106.0105,1117.73962,156.73888,1042.69653,1096.21545,-196.45415,1048.44739
40,0.325,1292.19385,-49.55913,1105.99304,1113.07581,156.80333,1042.72095,1090.04041,-197.23392,1048.58521
41,0.333,1285.63159,-50.40778,1106.35596,1107.03125,154.7253,1043.61523,1083.12109,-197.48886,1049.92737
42,0.342,1278.84192,-51.09117,1106.88721,1100.07532,155.24855,1044.8446,1077.06982,-197.85289,1050.047
43,0.35,1273.22681,-52.54858,1107.11853,1094.5498,154.54472,1045.57605,1070.25879,-199.31493,1050.45923
44,0.358,1266.27148,-53.7807,1108.01086,1088.61035,152.32312,1046.56653,1063.2207,-199.66425,1051.77466
45,0.367,1259.0741,-54.08085,1108.93738,1083.328,152.17279,1047.64258,1056.4364,-200.23924,1051.62207
46,0.375,1252.62537,-55.76003,1109.95703,1077.52637,150.50516,1047.89807,1049.82678,-201.86159,1052.04358
47,0.383,1246.67603,-56.80646,1111.13525,1071.20337,149.4026,1048.63501,1044.71204,-201.18134,1052.43274
48,0.392,1240.60364,-57.77313,1110.92578,1066.15002,148.0619,1049.24451,1037.36047,-203.73297,1053.84924
49,0.4,1234.00159,-59.25329,1112.45251,1059.46045,146.91068,1050.3147,1031.11914,-204.05717,1054.98718
50,0.408,1228.45361,-60.40684,1113.71704,1054.15845,146.72488,1050.83081,1025.18115,-204.88943,1055.07739
51,0.417,1222.82361,-61.41783,1113.50696,1048.08044,145.77777,1052.84949,1018.08679,-205.73192,1056.22046
52,0.425,1217.41895,-62.92543,1114.23828,1043.32874,145.04802,1053.09497,1012.04724,-204.99855,1056.27002
