Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,171.48836,114.58894,970.24707,254.36905,133.71806,918.7287,262.51682,33.2914,923.72638
2,0.008,171.52686,116.18158,969.83392,254.78233,134.57576,918.11084,262.32727,36.25739,921.67621
3,0.017,171.09219,119.81242,967.97491,253.58679,138.55934,915.63208,262.5647,39.93039,919.50824
4,0.025,171.65381,121.40672,967.51117,253.70193,140.46577,914.72974,262.49356,41.42795,918.44049
5,0.033,171.69276,123.30694,967.18933,253.84921,142.03523,913.37561,262.83725,43.1866,917.46021
6,0.042,170.67961,124.55394,965.22345,252.61267,145.00931,912.41095,263.32617,46.04696,915.75372
7,0.05,170.02681,126.67069,963.77765,251.76654,147.5054,911.01056,264.01257,48.69186,914.16486
8,0.058,170.40868,129.59012,963.21429,251.37566,149.50055,909.83057,263.23428,49.69713,913.01294
9,0.067,170.96658,130.97797,962.74847,251.58942,151.66118,909.14539,263.34183,53.75234,911.75977
10,0.075,170.20526,132.46701,960.86047,250.71655,156.3027,907.85388,263.94641,55.60396,911.03564
11,0.083,169.25447,134.2419,959.6911,250.08105,158.46027,906.74579,264.05496,58.45306,909.0271
12,0.092,169.53291,136.533,958.34216,250.42824,159.84883,906.28174,263.85037,61.86874,907.83417
13,0.1,169.91444,138.77899,957.52411,249.64363,163.86005,904.23401,263.44974,62.83191,906.73401
14,0.108,170.05003,140.95999,957.23364,249.91901,166.24477,903.43573,263.35953,66.13433,905.74261
15,0.117,169.7579,142.00331,955.76251,248.16962,168.79581,902.21393,264.43906,70.09546,904.6084
16,0.125,169.74557,146.07404,955.11926,248.08769,171.33234,901.6272,264.47034,72.75927,904.27496
17,0.133,169.61136,147.11972,954.76056,248.0453,173.25371,900.89685,264.02151,73.31577,903.70203
18,0.142,169.88315,150.05127,953.86981,248.31152,176.89853,900.64319,265.68243,79.68925,901.31805
19,0.15,169.07941,152.06976,953.5611,247.17047,181.44437,900.06976,265.90295,82.10471,900.26135
20,0.158,169.15175,154.28354,953.14984,245.91476,182.4671,898.41644,266.12085,86.36726,898.98169
21,0.167,168.92445,156.1956,952.43323,245.82895,184.58723,896.99304,266.64941,88.02131,898.75085
22,0.175,168.9003,159.47015,951.23352,246.05096,189.49345,896.60608,266.77856,90.74515,898.50085
