Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,50.10287,343.94116,508.4946,186.73419,370.565,453.14713,238.61752,268.9238,471.83243
2,0.008,49.96134,344.27304,508.47055,186.93298,370.46774,453.21725,238.61752,268.9238,471.83243
3,0.017,49.82636,344.1312,508.3136,186.93298,370.46774,453.21725,238.61752,268.9238,471.83243
4,0.025,49.78374,344.22876,508.19696,186.73419,370.565,453.14713,238.61752,268.9238,471.83243
5,0.033,49.91871,344.37061,508.35388,186.93298,370.46774,453.21725,238.61752,268.9238,471.83243
6,0.042,49.91871,344.37061,508.35388,186.73419,370.565,453.14713,238.61752,268.9238,471.83243
7,0.05,49.96134,344.27304,508.47055,186.93298,370.46774,453.21725,238.61752,268.9238,471.83243
8,0.058,49.78374,344.22876,508.19696,186.57462,370.33389,453.29477,238.61752,268.9238,471.83243
9,0.067,49.78374,344.22876,508.19696,186.93298,370.46774,453.21725,238.61752,268.9238,471.83243
10,0.075,49.78374,344.22876,508.19696,186.77341,370.2366,453.3649,238.65556,268.96072,472.04004
11,0.083,49.91871,344.37061,508.35388,186.93298,370.46774,453.21725,238.61752,268.9238,471.83243
12,0.092,49.82636,344.1312,508.3136,187.14301,370.23566,453.57547,238.61752,268.9238,471.83243
13,0.1,49.92527,343.89685,508.22098,186.77341,370.2366,453.3649,238.61752,268.9238,471.83243
14,0.108,49.78374,344.22876,508.19696,186.77341,370.2366,453.3649,238.65556,268.96072,472.04004
15,0.117,49.92527,343.89685,508.22098,186.93298,370.46774,453.21725,238.65556,268.96072,472.04004
16,0.125,49.78374,344.22876,508.19696,186.98346,370.00446,453.72311,238.65556,268.96072,472.04004
17,0.133,49.91871,344.37061,508.35388,186.98346,370.00446,453.72311,238.65556,268.96072,472.04004
18,0.142,49.78374,344.22876,508.19696,186.77341,370.2366,453.3649,238.65556,268.96072,472.04004
19,0.15,49.78374,344.22876,508.19696,187.14301,370.23566,453.57547,238.65556,268.96072,472.04004
20,0.158,49.78374,344.22876,508.19696,186.77341,370.2366,453.3649,238.61752,268.9238,471.83243
21,0.167,49.78374,344.22876,508.19696,187.14301,370.23566,453.57547,238.65556,268.96072,472.04004
22,0.175,49.78374,344.22876,508.19696,186.77341,370.2366,453.3649,238.65556,268.96072,472.04004
23,0.183,49.78374,344.22876,508.19696,186.77341,370.2366,453.3649,238.65556,268.96072,472.04004
24,0.192,49.78374,344.22876,508.19696,186.77341,370.2366,453.3649,238.65556,268.96072,472.04004
25,0.2,49.78374,344.22876,508.19696,186.93298,370.46774,453.21725,238.65556,268.96072,472.04004
26,0.208,49.78374,344.22876,508.19696,186.93298,370.46774,453.21725,238.65556,268.96072,472.04004
27,0.217,49.78374,344.22876,508.19696,186.93298,370.46774,453.21725,238.65556,268.96072,472.04004
28,0.225,49.78374,344.22876,508.19696,186.73419,370.565,453.14713,238.65556,268.96072,472.04004
29,0.233,49.78374,344.22876,508.19696,186.73419,370.565,453.14713,238.65556,268.96072,472.04004
30,0.242,49.78374,344.22876,508.19696,186.77341,370.2366,453.3649,238.65556,268.96072,472.04004
31,0.25,49.78374,344.22876,508.19696,186.73419,370.565,453.14713,238.65556,268.96072,472.04004
32,0.258,49.78374,344.22876,508.19696,186.57462,370.33389,453.29477,238.65556,268.96072,472.04004
33,0.267,49.78374,344.22876,508.19696,186.73419,370.565,453.14713,238.65556,268.96072,472.04004
34,0.275,49.78374,344.22876,508.19696,186.93298,370.46774,453.21725,238.65556,268.96072,472.04004
35,0.283,49.78374,344.22876,508.19696,186.73419,370.565,453.14713,238.65556,268.96072,472.04004
36,0.292,49.78374,344.22876,508.19696,186.93298,370.46774,453.21725,238.65556,268.96072,472.04004
37,0.3,49.78374,344.22876,508.19696,186.93298,370.46774,453.21725,238.65556,268.96072,472.04004
38,0.308,49.78374,344.22876,508.19696,186.93298,370.46774,453.21725,238.65556,268.96072,472.04004
39,0.317,49.78374,344.22876,508.19696,186.98346,370.00446,453.72311,238.65556,268.96072,472.04004
40,0.325,49.78374,344.22876,508.19696,186.77341,370.2366,453.3649,238.65556,268.96072,472.04004
41,0.333,49.78374,344.22876,508.19696,186.93298,370.46774,453.21725,238.65556,268.96072,472.04004
42,0.342,49.78374,344.22876,508.19696,186.93298,370.46774,453.21725,238.65556,268.96072,472.04004
43,0.35,49.78374,344.22876,508.19696,186.73419,370.565,453.14713,238.65556,268.96072,472.04004
44,0.358,49.78374,344.22876,508.19696,186.57462,370.33389,453.29477,238.65556,268.96072,472.04004
45,0.367,49.78374,344.22876,508.19696,186.56886,370.96436,453.43369,238.65556,268.96072,472.04004
46,0.375,49.78374,344.22876,508.19696,186.57462,370.33389,453.29477,238.5152,269.0137,471.99396
47,0.383,49.54811,344.12131,508.10812,186.57462,370.33389,453.29477,238.5152,269.0137,471.99396
48,0.392,49.78374,344.22876,508.19696,186.57462,370.33389,453.29477,238.35258,269.06512,471.9483
49,0.4,49.54647,344.27512,508.06339,186.48991,370.52792,453.19595,238.35258,269.06512,471.9483
50,0.408,49.31084,344.16763,507.97455,186.48991,370.52792,453.19595,238.02663,269.31668,471.63428
51,0.417,49.31084,344.16763,507.97455,186.29417,370.47031,453.25931,238.27721,269.26083,471.66531
52,0.425,49.32405,344.63046,507.9252,186.28851,371.10077,453.39825,238.02663,269.31668,471.63428
53,0.433,49.30902,344.14447,507.78622,185.91711,371.25412,453.46811,238.23065,269.4476,471.75479
54,0.442,49.3081,344.16379,507.59354,186.48419,371.15836,453.3349,238.23065,269.4476,471.75479
55,0.45,49.3081,344.16379,507.59354,185.32968,371.27133,453.41736,238.15343,269.76379,471.59265
56,0.458,49.38911,344.27783,507.52179,185.32968,371.27133,453.41736,238.23065,269.4476,471.75479
57,0.467,49.3081,344.16379,507.59354,185.52536,371.32904,453.35406,238.06175,269.88116,471.4993
58,0.475,49.40415,344.76385,507.66083,185.52536,371.32904,453.35406,237.62032,269.88092,471.46457
59,0.483,49.40415,344.76385,507.66083,185.52536,371.32904,453.35406,238.06175,269.88116,471.4993
60,0.492,49.40415,344.76385,507.66083,185.76958,371.36627,453.30533,237.76323,270.38657,471.54898
61,0.5,49.40415,344.76385,507.66083,185.38655,371.31641,453.02744,237.7749,270.25873,471.45038
62,0.508,49.40415,344.76385,507.66083,185.52536,371.32904,453.35406,237.63249,270.63489,471.17981
63,0.517,49.40415,344.76385,507.66083,185.76958,371.36627,453.30533,237.67065,270.67178,471.38754
64,0.525,49.40415,344.76385,507.66083,185.76958,371.36627,453.30533,237.9516,270.2558,471.45935
65,0.533,49.40415,344.76385,507.66083,185.76958,371.36627,453.30533,237.9516,270.2558,471.45935
66,0.542,49.40415,344.76385,507.66083,185.76958,371.36627,453.30533,237.9516,270.2558,471.45935
67,0.55,49.40415,344.76385,507.66083,186.14502,371.30435,453.17587,237.91347,270.2189,471.25165
68,0.558,49.40415,344.76385,507.66083,186.14502,371.30435,453.17587,238.04327,270.13846,471.55267
69,0.567,49.40415,344.76385,507.66083,186.72842,371.1954,453.28607,238.11531,269.72687,471.38498
70,0.575,49.40415,344.76385,507.66083,186.14502,371.30435,453.17587,238.11531,269.72687,471.38498
71,0.583,49.40415,344.76385,507.66083,186.72842,371.1954,453.28607,238.11531,269.72687,471.38498
72,0.592,49.40415,344.76385,507.66083,186.72842,371.1954,453.28607,238.15343,269.76379,471.59265
73,0.6,49.40415,344.76385,507.66083,186.72842,371.1954,453.28607,238.27792,269.67548,471.43066
74,0.608,49.63978,344.87137,507.74969,186.72842,371.1954,453.28607,238.11531,269.72687,471.38498
75,0.617,49.40415,344.76385,507.66083,186.72842,371.1954,453.28607,238.40172,269.17249,471.50339
76,0.625,49.62473,344.38535,507.61066,186.72842,371.1954,453.28607,238.39325,269.39618,471.80048
77,0.633,49.63978,344.87137,507.74969,186.72842,371.1954,453.28607,238.43982,269.20941,471.711
78,0.642,49.63978,344.87137,507.74969,186.72842,371.1954,453.28607,238.40172,269.17249,471.50339
79,0.65,49.63978,344.87137,507.74969,186.73419,370.565,453.14713,238.43982,269.20941,471.711
80,0.658,49.63978,344.87137,507.74969,186.73419,370.565,453.14713,238.39325,269.39618,471.80048
81,0.667,49.62473,344.38535,507.61066,186.72842,371.1954,453.28607,238.53363,269.34323,471.84653
82,0.675,49.62473,344.38535,507.61066,186.73419,370.565,453.14713,238.65556,268.96072,472.04004
83,0.683,49.63978,344.87137,507.74969,186.72842,371.1954,453.28607,238.53363,269.34323,471.84653
84,0.692,49.63978,344.87137,507.74969,186.72842,371.1954,453.28607,238.53363,269.34323,471.84653
85,0.7,49.63978,344.87137,507.74969,186.73419,370.565,453.14713,238.62158,269.65912,471.7352
86,0.708,49.63978,344.87137,507.74969,186.73419,370.565,453.14713,238.54436,269.97531,471.57306
87,0.717,49.63978,344.87137,507.74969,186.72842,371.1954,453.28607,238.62158,269.65912,471.7352
88,0.725,49.63978,344.87137,507.74969,186.72842,371.1954,453.28607,238.54436,269.97531,471.57306
89,0.733,49.63978,344.87137,507.74969,186.72842,371.1954,453.28607,238.54436,269.97531,471.57306
90,0.742,49.63978,344.87137,507.74969,186.73419,370.565,453.14713,238.54436,269.97531,471.57306
91,0.75,49.63978,344.87137,507.74969,186.72842,371.1954,453.28607,238.54436,269.97531,471.57306
92,0.758,49.6553,345.14563,507.95013,186.72842,371.1954,453.28607,238.38177,270.02673,471.52737
93,0.767,49.41965,345.03812,507.8613,186.72842,371.1954,453.28607,238.15343,269.76379,471.59265
94,0.775,49.41965,345.03812,507.8613,186.72842,371.1954,453.28607,238.38177,270.02673,471.52737
95,0.783,49.40415,344.76385,507.66083,186.7057,371.33295,453.86777,238.15343,269.76379,471.59265
96,0.792,49.40415,344.76385,507.66083,186.72842,371.1954,453.28607,238.15343,269.76379,471.59265
97,0.8,49.40415,344.76385,507.66083,186.72842,371.1954,453.28607,238.15343,269.76379,471.59265
98,0.808,49.40415,344.76385,507.66083,186.14502,371.30435,453.17587,238.15343,269.76379,471.59265
99,0.817,49.41965,345.03812,507.8613,186.72842,371.1954,453.28607,238.23065,269.4476,471.75479
100,0.825,49.40415,344.76385,507.66083,186.72842,371.1954,453.28607,238.23065,269.4476,471.75479
101,0.833,49.40415,344.76385,507.66083,186.72842,371.1954,453.28607,238.23065,269.4476,471.75479
102,0.842,49.40415,344.76385,507.66083,186.16132,371.29126,453.41934,238.23065,269.4476,471.75479
103,0.85,49.38911,344.27783,507.52179,186.72842,371.1954,453.28607,238.23065,269.4476,471.75479
104,0.858,49.40415,344.76385,507.66083,186.73419,370.565,453.14713,238.23065,269.4476,471.75479
105,0.867,49.32312,344.64978,507.73257,186.73419,370.565,453.14713,238.23065,269.4476,471.75479
