Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,130.05968,163.26057,48.21776,345.18637,239.52504,45.01183,288.17764,178.5518,76.10323
2,0.008,129.7746,163.38676,48.05024,344.99225,239.31842,45.01284,288.17526,178.59845,76.23142
3,0.017,129.66971,163.42148,48.4842,344.99225,239.31842,45.01284,288.17764,178.5518,76.10323
4,0.025,130.05968,163.26057,48.21776,344.99225,239.31842,45.01284,288.17422,178.51927,76.01586
5,0.033,129.7746,163.38676,48.05024,345.10739,239.63736,44.98449,288.00824,178.64862,75.97378
6,0.042,129.71996,163.5374,48.27576,345.08014,239.42766,45.05282,288.34369,178.54616,76.09233
7,0.05,129.7746,163.38676,48.05024,344.99225,239.31842,45.01284,288.17422,178.51927,76.01586
8,0.058,130.05968,163.26057,48.21776,345.0195,239.52812,44.94451,288.17422,178.51927,76.01586
9,0.067,130.47098,163.40347,48.09489,344.99225,239.31842,45.01284,288.08295,178.55136,75.95551
10,0.075,129.70883,163.74953,48.62007,345.0195,239.52812,44.94451,288.17764,178.5518,76.10323
11,0.083,129.7746,163.38676,48.05024,344.99225,239.31842,45.01284,288.17422,178.51927,76.01586
12,0.092,130.18584,163.52966,47.92736,344.99225,239.31842,45.01284,288.34027,178.51363,76.00495
13,0.1,129.7746,163.38676,48.05024,345.0195,239.52812,44.94451,288.24899,178.54572,75.9446
14,0.108,130.13016,162.98125,47.83818,344.99225,239.31842,45.01284,288.45016,178.44475,76.03296
15,0.117,129.71996,163.5374,48.27576,344.99225,239.31842,45.01284,288.34369,178.54616,76.09233
16,0.125,129.31538,162.38246,47.71394,345.0195,239.52812,44.94451,288.17422,178.51927,76.01586
17,0.133,129.31538,162.38246,47.71394,344.99225,239.31842,45.01284,288.09821,178.43152,76.04877
18,0.142,129.71996,163.5374,48.27576,345.0195,239.52812,44.94451,288.45016,178.44475,76.03296
