Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,378.1319,-133.56602,270.86765,218.22473,-136.30704,76.40123,278.89792,-45.82594,98.31284
2,0.008,378.1319,-133.56602,270.86765,218.22473,-136.30704,76.40123,278.89792,-45.82594,98.31284
3,0.017,378.1319,-133.56602,270.86765,218.22473,-136.30704,76.40123,278.89792,-45.82594,98.31284
4,0.025,378.1319,-133.56602,270.86765,218.05316,-136.41937,76.60747,278.89792,-45.82594,98.31284
5,0.033,378.1319,-133.56602,270.86765,218.05316,-136.41937,76.60747,278.89792,-45.82594,98.31284
6,0.042,378.1319,-133.56602,270.86765,218.05342,-136.65747,76.33978,278.89792,-45.82594,98.31284
7,0.05,378.1319,-133.56602,270.86765,218.0295,-136.4594,76.44533,279.3186,-46.00522,98.28149
8,0.058,378.1319,-133.56602,270.86765,218.0295,-136.4594,76.44533,278.89792,-45.82594,98.31284
9,0.067,377.83591,-133.56082,270.78741,218.0295,-136.4594,76.44533,278.89792,-45.82594,98.31284
10,0.075,378.1319,-133.56602,270.86765,218.22473,-136.30704,76.40123,278.99509,-45.75112,98.21753
11,0.083,377.83591,-133.56082,270.78741,218.22473,-136.30704,76.40123,278.89792,-45.82594,98.31284
12,0.092,378.1319,-133.56602,270.86765,218.05316,-136.41937,76.60747,278.89792,-45.82594,98.31284
13,0.1,378.1319,-133.56602,270.86765,218.0295,-136.4594,76.44533,279.3186,-46.00522,98.28149
14,0.108,377.83591,-133.56082,270.78741,218.0295,-136.4594,76.44533,278.59625,-45.91721,98.24337
15,0.117,377.83591,-133.56082,270.78741,218.0295,-136.4594,76.44533,279.3186,-46.00522,98.28149
16,0.125,377.83591,-133.56082,270.78741,218.0295,-136.4594,76.44533,279.01691,-46.0965,98.21201
17,0.133,377.83591,-133.56082,270.78741,218.0295,-136.4594,76.44533,279.01691,-46.0965,98.21201
18,0.142,377.83591,-133.56082,270.78741,218.0295,-136.4594,76.44533,279.3186,-46.00522,98.28149
19,0.15,377.83591,-133.56082,270.78741,218.0295,-136.4594,76.44533,279.3186,-46.00522,98.28149
20,0.158,377.83591,-133.56082,270.78741,218.24838,-136.26701,76.56337,278.89792,-45.82594,98.31284
21,0.167,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,279.62817,-46.22533,98.42968
22,0.175,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,279.01691,-46.0965,98.21201
23,0.183,378.02451,-133.65829,270.58765,218.0295,-136.4594,76.44533,279.20602,-46.2618,98.48438
24,0.192,378.02451,-133.65829,270.58765,218.05316,-136.41937,76.60747,279.20602,-46.2618,98.48438
25,0.2,378.15314,-133.89757,270.66513,218.05316,-136.41937,76.60747,279.51566,-46.48193,98.63258
26,0.208,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,279.20602,-46.2618,98.48438
27,0.217,378.15314,-133.89757,270.66513,218.0295,-136.4594,76.44533,279.50775,-46.17053,98.55389
28,0.225,377.83591,-133.56082,270.78741,218.24838,-136.26701,76.56337,279.81744,-46.39067,98.70209
29,0.233,378.34158,-133.99501,270.46533,218.24838,-136.26701,76.56337,279.39673,-46.21135,98.73341
30,0.242,378.02451,-133.65829,270.58765,218.05316,-136.41937,76.60747,279.50775,-46.17053,98.55389
31,0.25,378.15314,-133.89757,270.66513,218.05316,-136.41937,76.60747,279.50775,-46.17053,98.55389
32,0.258,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,279.51566,-46.48193,98.63258
33,0.267,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,279.20602,-46.2618,98.48438
34,0.275,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,279.20602,-46.2618,98.48438
35,0.283,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,279.08707,-45.99123,98.58521
36,0.292,377.83591,-133.56082,270.78741,218.24838,-136.26701,76.56337,279.81744,-46.39067,98.70209
37,0.3,377.83591,-133.56082,270.78741,218.24838,-136.26701,76.56337,279.39673,-46.21135,98.73341
38,0.308,377.83591,-133.56082,270.78741,218.0103,-136.42607,76.76159,279.81744,-46.39067,98.70209
39,0.317,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,279.50775,-46.17053,98.55389
40,0.325,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,279.50775,-46.17053,98.55389
41,0.333,378.07758,-133.48357,271.09781,218.0103,-136.42607,76.76159,279.51566,-46.48193,98.63258
42,0.342,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,279.20602,-46.2618,98.48438
43,0.35,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,279.32645,-46.3166,98.36018
44,0.358,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,279.62817,-46.22533,98.42968
45,0.367,378.07758,-133.48357,271.09781,218.20554,-136.27371,76.71749,279.62817,-46.22533,98.42968
46,0.375,377.83591,-133.56082,270.78741,218.20554,-136.27371,76.71749,278.89792,-45.82594,98.31284
47,0.383,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,279.3186,-46.00522,98.28149
48,0.392,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,280.20145,-46.42969,99.46012
49,0.4,378.15314,-133.89757,270.66513,218.0103,-136.42607,76.76159,279.32645,-46.3166,98.36018
50,0.408,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,279.3186,-46.00522,98.28149
51,0.417,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,279.62817,-46.22533,98.42968
52,0.425,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,279.32645,-46.3166,98.36018
53,0.433,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,279.62817,-46.22533,98.42968
54,0.442,378.15314,-133.89757,270.66513,218.24838,-136.26701,76.56337,279.85675,-46.20502,99.26789
55,0.45,377.83591,-133.56082,270.78741,218.24838,-136.26701,76.56337,279.85675,-46.20502,99.26789
56,0.458,377.83591,-133.56082,270.78741,218.24838,-136.26701,76.56337,279.62817,-46.22533,98.42968
57,0.467,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,279.62817,-46.22533,98.42968
58,0.475,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,279.01691,-46.0965,98.21201
59,0.483,377.83591,-133.56082,270.78741,218.0103,-136.42607,76.76159,279.32645,-46.3166,98.36018
60,0.492,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,279.60553,-45.87835,98.45669
61,0.5,377.83591,-133.56082,270.78741,217.87604,-136.07402,76.36051,279.60553,-45.87835,98.45669
62,0.508,377.83591,-133.56082,270.78741,218.24838,-136.26701,76.56337,279.3186,-46.00522,98.28149
63,0.517,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,279.38287,-46.04313,99.28986
64,0.525,377.83591,-133.56082,270.78741,218.05316,-136.41937,76.60747,279.62817,-46.22533,98.42968
65,0.533,377.83591,-133.56082,270.78741,218.24838,-136.26701,76.56337,279.3186,-46.00522,98.28149
66,0.542,377.83591,-133.56082,270.78741,218.24838,-136.26701,76.56337,279.85675,-46.20502,99.26789
67,0.55,377.83591,-133.56082,270.78741,218.0295,-136.4594,76.44533,279.98929,-46.10892,99.15562
68,0.558,377.83591,-133.56082,270.78741,218.05818,-136.59311,76.43843,278.88309,-45.79036,98.41854
69,0.567,377.83591,-133.56082,270.78741,218.0295,-136.4594,76.44533,279.32645,-46.3166,98.36018
70,0.575,377.83591,-133.56082,270.78741,218.0295,-136.4594,76.44533,278.89792,-45.82594,98.31284
71,0.583,377.83591,-133.56082,270.78741,218.0295,-136.4594,76.44533,279.3186,-46.00522,98.28149
72,0.592,377.83591,-133.56082,270.78741,218.0295,-136.4594,76.44533,279.3186,-46.00522,98.28149
73,0.6,377.83591,-133.56082,270.78741,218.0295,-136.4594,76.44533,279.3186,-46.00522,98.28149
74,0.608,377.83591,-133.56082,270.78741,218.0295,-136.4594,76.44533,279.3186,-46.00522,98.28149
75,0.617,377.83591,-133.56082,270.78741,218.0295,-136.4594,76.44533,279.3186,-46.00522,98.28149
76,0.625,377.83591,-133.56082,270.78741,218.03537,-136.31876,76.56392,279.20749,-46.04603,98.46102
77,0.633,377.83591,-133.56082,270.78741,218.0295,-136.4594,76.44533,279.32645,-46.3166,98.36018
78,0.642,378.02451,-133.65829,270.58765,218.0295,-136.4594,76.44533,280.42645,-46.60883,99.79893
79,0.65,378.15314,-133.89757,270.66513,218.0295,-136.4594,76.44533,279.20602,-46.2618,98.48438
80,0.658,379.47391,-134.45876,270.44705,218.0295,-136.4594,76.44533,279.51566,-46.48193,98.63258
81,0.667,379.47391,-134.45876,270.44705,218.0295,-136.4594,76.44533,279.81744,-46.39067,98.70209
82,0.675,378.34158,-133.99501,270.46533,218.0295,-136.4594,76.44533,279.50775,-46.17053,98.55389
83,0.683,377.83591,-133.56082,270.78741,218.0295,-136.4594,76.44533,279.95255,-46.44691,99.82086
84,0.692,377.83591,-133.56082,270.78741,218.0295,-136.4594,76.44533,280.42645,-46.60883,99.79893
85,0.7,378.15314,-133.89757,270.66513,218.0295,-136.4594,76.44533,279.51566,-46.48193,98.63258
86,0.708,377.83591,-133.56082,270.78741,218.0295,-136.4594,76.44533,279.51566,-46.48193,98.63258
87,0.717,377.83591,-133.56082,270.78741,218.0295,-136.4594,76.44533,279.34647,-46.41642,98.59183
