Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,261.97803,249.10762,491.52533,395.30334,261.40619,453.67844,414.44339,121.97803,463.52695
2,0.008,261.41968,248.85114,490.87796,395.20401,261.03537,453.77359,414.44339,121.97803,463.52695
3,0.017,261.30856,249.07915,490.99646,394.92197,261.08414,453.86337,414.31702,121.82066,463.67987
4,0.025,261.68997,249.44962,491.6554,394.79248,260.8739,454.08591,414.31702,121.82066,463.67987
5,0.033,261.30856,249.07915,490.99646,394.59384,261.11169,453.90552,414.31702,121.82066,463.67987
6,0.042,261.30856,249.07915,490.99646,394.6709,261.58081,453.75995,414.44339,121.97803,463.52695
7,0.05,261.68997,249.44962,491.6554,394.6709,261.58081,453.75995,414.81964,122.05753,463.64914
8,0.058,261.68997,249.44962,491.6554,394.93094,261.5618,453.69913,414.43832,122.17754,463.3291
9,0.067,261.30856,249.07915,490.99646,395.51785,261.55865,453.54013,414.43832,122.17754,463.3291
10,0.075,261.53854,249.48026,491.63644,395.87479,261.62613,453.92001,414.42999,122.42195,463.27655
11,0.083,261.7659,249.45215,491.52899,396.39114,261.85327,453.95825,414.8063,122.50143,463.3988
12,0.092,261.76541,249.41623,491.41525,395.99698,261.7883,453.39774,414.8063,122.50143,463.3988
13,0.1,261.44373,249.1537,490.40363,396.0249,262.27109,453.25174,414.8063,122.50143,463.3988
14,0.108,261.75949,249.9951,491.17038,396.43704,262.16641,453.85266,414.96918,122.67102,463.3179
15,0.117,261.85083,250.01538,491.30081,396.30826,262.1694,453.66882,415.26428,122.5797,463.26605
16,0.125,261.9978,249.49435,491.12469,396.28351,262.15146,453.62827,414.94397,122.76528,463.04654
17,0.133,261.9978,249.49435,491.12469,396.55176,261.58496,453.88193,414.94397,122.76528,463.04654
18,0.142,261.59079,249.11816,490.42917,396.15088,261.68365,453.48129,415.26428,122.5797,463.26605
19,0.15,261.61783,249.03549,490.71744,396.11484,261.95074,453.36011,414.94397,122.76528,463.04654
20,0.158,261.87607,248.99512,490.80878,396.06277,262.11859,453.23199,415.26428,122.5797,463.26605
21,0.167,261.87607,248.99512,490.80878,396.11484,261.95074,453.36011,415.27258,122.33531,463.31857
22,0.175,261.87607,248.99512,490.80878,395.94296,261.48822,453.45694,415.26428,122.5797,463.26605
23,0.183,261.81189,249.03238,491.11188,395.84769,260.89426,453.5564,415.27258,122.33531,463.31857
24,0.192,261.81189,249.03238,491.11188,395.84769,260.89426,453.5564,415.27258,122.33531,463.31857
25,0.2,262.18332,249.21339,491.77097,396.46722,261.05807,454.15701,415.27258,122.33531,463.31857
26,0.208,262.18332,249.21339,491.77097,396.46722,261.05807,454.15701,415.27258,122.33531,463.31857
27,0.217,262.07355,249.40932,491.8782,396.42719,261.55295,454.10059,415.27258,122.33531,463.31857
28,0.225,262.18332,249.21339,491.77097,396.03873,261.09335,453.59619,415.28748,122.16722,463.14081
29,0.233,262.18332,249.21339,491.77097,396.77258,261.01938,454.21423,415.27258,122.33531,463.31857
30,0.242,262.18332,249.21339,491.77097,396.58038,260.79068,454.15933,415.27258,122.33531,463.31857
