Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,507.25,-259.81055,1034.11646,531.06274,-224.92001,998.01556,578.53925,-229.2686,972.79913,630.81232,-251.08762,964.42828,578.62036,-282.39734,1045.96216,629.59222,-311.93344,1033.30652,673.97632,-331.49643,1020.39532
2,0.008,508.31757,-257.3317,1030.39514,532.86542,-223.99893,993.56195,578.85449,-228.50945,967.95886,630.85956,-247.66621,960.15564,580.00354,-280.79285,1040.57874,631.13788,-310.17084,1029.11108,676.40851,-327.62338,1015.21143
3,0.017,508.73047,-256.72913,1026.06567,534.50409,-222.03043,990.07654,577.90649,-225.35565,963.65564,631.57202,-246.50618,954.66809,582.1546,-278.31073,1037.35339,632.58203,-308.5257,1024.82117,676.94757,-325.83969,1010.36365
4,0.025,510.03323,-254.24629,1023.06354,533.79559,-222.45493,986.69733,578.74261,-223.20407,959.7052,632.13855,-244.10585,950.02386,582.56274,-276.06686,1032.21729,633.91742,-305.35147,1018.87347,678.25073,-323.69376,1005.52155
5,0.033,511.31613,-251.65732,1019.03821,533.79156,-216.43427,981.99634,579.80139,-220.86877,956.26294,632.35345,-240.12617,945.90686,583.0824,-275.33124,1028.51648,635.41779,-300.94196,1014.37189,678.83478,-321.4657,1000.18744
6,0.042,512.61078,-250.20638,1015.49445,534.90509,-215.3602,979.37207,578.60815,-218.83324,952.00812,633.07288,-239.03766,941.05725,584.29211,-272.68182,1024.29395,636.53485,-298.88187,1009.49243,680.86652,-316.41315,994.8631
7,0.05,513.62653,-248.51266,1012.37994,535.68365,-215.06944,974.19165,579.37103,-216.51761,947.40723,633.35754,-236.98178,936.61517,586.04901,-270.01364,1019.53809,638.75305,-295.948,1005.02026,682.1886,-314.56476,989.88885
8,0.058,513.64191,-247.70793,1008.02698,535.92883,-213.50536,970.89606,579.67151,-215.26393,943.67267,633.60938,-234.12411,932.04333,587.13495,-267.92715,1015.3139,639.2276,-295.82013,1000.50598,682.66687,-313.30807,985.00171
9,0.067,514.73041,-246.12369,1005.24976,536.1676,-210.32419,967.80182,579.28491,-213.75275,939.47528,633.91742,-231.63855,927.79431,588.06744,-266.45969,1011.43488,640.21423,-292.01517,996.27332,683.51294,-311.68625,980.64789
10,0.075,515.86841,-243.65263,1001.47748,536.61316,-208.69304,964.99829,581.18372,-210.76791,935.61401,633.93616,-229.54811,924.06525,588.50085,-265.02261,1007.58691,640.86322,-289.80316,991.89954,685.51068,-306.91116,976.23163
11,0.083,516.39154,-241.4371,998.71014,537.3078,-206.68559,961.2392,580.84961,-208.80247,932.49896,634.37457,-227.15025,919.72626,590.04871,-262.54291,1003.74677,641.72205,-287.28915,988.04016,686.14258,-305.418,971.65338
12,0.092,517.69427,-239.03969,995.05157,539.26312,-203.60806,956.87213,582.55585,-205.66797,928.55908,635.36517,-224.47102,915.68182,590.86511,-259.67316,1000.36853,643.67072,-285.61166,983.54529,686.71191,-305.09506,968.05225
13,0.1,517.99701,-239.03148,992.00507,538.65784,-203.9398,954.2301,582.30609,-204.70079,925.30975,635.5155,-222.04192,912.06396,592.42029,-257.09177,996.14868,643.97516,-284.96075,979.67981,687.63098,-302.5325,963.802
14,0.108,519.45074,-236.22079,988.52661,539.48779,-200.20509,951.5329,582.40088,-202.2643,922.39056,635.4328,-220.85716,907.96869,592.77612,-257.24908,993.12555,644.50745,-281.59552,976.29004,687.92773,-298.56528,959.47815
15,0.117,519.94537,-234.68399,985.60028,539.70374,-198.06331,947.23706,582.55664,-201.03445,918.08966,635.20978,-218.19901,904.84229,593.62463,-254.7054,989.94153,645.23639,-279.28799,972.64282,687.86536,-297.86102,955.41351
16,0.125,520.61346,-232.70744,982.5423,539.9115,-198.17497,945.11841,583.8465,-198.01364,915.8797,635.35809,-215.4713,901.04547,593.52441,-252.97975,986.10559,645.10632,-278.91428,968.46912,688.96088,-295.9968,952.35272
17,0.133,520.10699,-231.27533,980.01263,539.23254,-197.70784,940.98267,583.10699,-196.98329,911.99268,635.56897,-213.65121,898.62817,594.0116,-250.59206,982.98077,646.25592,-275.18805,965.57623,690.69458,-292.74619,948.80493
18,0.142,521.10162,-229.50291,976.29352,539.73608,-192.66299,939.67352,583.86401,-194.3345,909.57996,635.86096,-211.66933,895.20673,595.05902,-248.8795,980.07745,646.47406,-273.2435,962.33911,690.86993,-289.9986,945.33813
19,0.15,522.31372,-228.0766,973.79132,539.11176,-190.9765,936.37024,583.00964,-191.42195,906.44843,636.8653,-208.81842,891.20367,596.34088,-247.49817,976.55499,647.22925,-272.3721,958.94867,690.73022,-288.93344,942.01697
20,0.158,522.3512,-227.11395,970.85626,540.60199,-189.38176,934.27826,583.01294,-189.67688,903.65576,636.60004,-208.20291,888.76178,596.56812,-244.65538,973.59174,649.1803,-268.73828,956.12793,692.14716,-285.7995,938.49902
