Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,148.48639,234.72522,682.30243,180.24702,251.62863,591.10602,188.04419,193.38988,626.82135
2,0.008,148.9929,235.14403,682.08582,180.24702,251.62863,591.10602,187.81322,193.61082,626.38452
3,0.017,149.02783,235.25371,681.97699,180.17969,252.85417,591.68402,187.81322,193.61082,626.38452
4,0.025,149.02783,235.25371,681.97699,179.58015,252.8063,590.3916,187.40866,194.03551,626.28168
5,0.033,149.02783,235.25371,681.97699,179.49457,253.38039,591.38007,187.74194,193.87106,626.52655
6,0.042,149.02783,235.25371,681.97699,179.701,253.43871,591.32886,187.40866,194.03551,626.28168
7,0.05,148.71182,235.58476,682.11023,179.60101,253.54704,591.23602,187.41386,194.37196,625.95282
8,0.058,148.59743,235.67212,682.02533,179.60101,253.54704,591.23602,187.41386,194.37196,625.95282
9,0.067,148.71182,235.58476,682.11023,179.60101,253.54704,591.23602,187.41386,194.37196,625.95282
10,0.075,148.59743,235.67212,682.02533,179.70888,253.58328,591.04291,187.41386,194.37196,625.95282
11,0.083,148.59743,235.67212,682.02533,179.44145,253.65633,591.14954,187.41386,194.37196,625.95282
12,0.092,148.70865,235.7359,681.8327,179.29305,254.02879,591.1969,187.41386,194.37196,625.95282
13,0.1,148.93399,236.07289,681.61658,179.59091,253.85017,590.87695,187.74327,194.53941,625.61871
14,0.108,149.05066,236.18472,681.44537,179.54932,253.69255,590.95642,187.74327,194.53941,625.61871
15,0.117,149.05066,236.18472,681.44537,179.59091,253.85017,590.87695,187.02534,193.79491,625.99139
16,0.125,149.05066,236.18472,681.44537,179.59091,253.85017,590.87695,187.88928,193.78781,626.05255
17,0.133,149.05066,236.18472,681.44537,179.59091,253.85017,590.87695,188.0762,193.98335,625.95642
18,0.142,149.33859,235.86465,681.30157,179.75047,253.74091,590.96344,188.57687,194.23138,625.4425
19,0.15,149.33859,235.86465,681.30157,179.9778,253.72968,590.94751,188.57687,194.23138,625.4425
20,0.158,149.33859,235.86465,681.30157,179.84396,254.05289,590.9469,187.91301,194.14803,625.00134
21,0.167,149.33859,235.86465,681.30157,180.19395,253.66373,590.98584,188.69669,194.64009,625.6474
22,0.175,149.74567,235.80484,681.31586,180.19395,253.66373,590.98584,186.7626,194.36461,625.53412
23,0.183,149.74567,235.80484,681.31586,179.01578,254.2748,591.5152,186.83372,193.93881,625.26654
24,0.192,149.33859,235.86465,681.30157,178.79572,254.01598,590.80579,186.83372,193.93881,625.26654
25,0.2,149.74567,235.80484,681.31586,180.35057,253.45152,591.09485,186.83372,193.93881,625.26654
26,0.208,149.74567,235.80484,681.31586,180.39214,253.60913,591.01538,186.83372,193.93881,625.26654
27,0.217,149.74567,235.80484,681.31586,180.35057,253.45152,591.09485,186.83372,193.93881,625.26654
28,0.225,149.74567,235.80484,681.31586,180.39214,253.60913,591.01538,185.80188,195.02783,626.57373
29,0.233,149.74567,235.80484,681.31586,180.39214,253.60913,591.01538,186.4437,194.8889,626.73724
