Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,228.28455,-202.69078,495.66797,392.99887,-137.04628,541.52679,403.00064,-205.92641,456.54492,421.85522,-66.05496,458.64838
2,0.008,228.28455,-202.69078,495.66797,392.99887,-137.04628,541.52679,402.75592,-205.56012,456.40866,422.08539,-65.97371,458.58267
3,0.017,228.29199,-202.40346,495.59723,392.98148,-136.96771,541.63306,402.91412,-206.03882,456.65591,422.08539,-65.97371,458.58267
4,0.025,228.29199,-202.40346,495.59723,392.99887,-137.04628,541.52679,402.84195,-205.78802,456.61566,421.79144,-65.84875,458.39966
5,0.033,228.29199,-202.40346,495.59723,393.10703,-136.96898,541.48901,402.88742,-205.93825,456.59286,422.08539,-65.97371,458.58267
6,0.042,228.29199,-202.40346,495.59723,393.10703,-136.96898,541.48901,402.88635,-205.60739,456.34741,422.33594,-65.96227,458.42578
7,0.05,228.29199,-202.40346,495.59723,393.10703,-136.96898,541.48901,403.11771,-205.4558,456.46741,422.41183,-65.90742,458.1868
8,0.058,228.49689,-202.39235,495.56744,393.10703,-136.96898,541.48901,403.38406,-205.68607,456.44641,422.70016,-65.68376,458.26807
9,0.067,228.70459,-202.8687,495.7049,393.34946,-136.92911,541.5061,403.32031,-205.75383,456.44641,422.41183,-65.90742,458.1868
10,0.075,228.70459,-202.8687,495.7049,393.34946,-136.92911,541.5061,403.41537,-206.03288,456.48309,422.49344,-66.34295,457.96057
11,0.083,228.70459,-202.8687,495.7049,393.34946,-136.92911,541.5061,403.45804,-206.05118,456.44498,422.40411,-66.40871,458.15652
12,0.092,228.70459,-202.8687,495.7049,393.34946,-136.92911,541.5061,403.45804,-206.05118,456.44498,422.71646,-66.16694,458.19476
13,0.1,228.70459,-202.8687,495.7049,393.41495,-137.21719,541.41888,403.50763,-206.17996,456.50446,423.00473,-65.94328,458.27603
14,0.108,228.70459,-202.8687,495.7049,393.51089,-137.31013,541.33655,403.68933,-206.25798,456.42844,422.49344,-66.34295,457.96057
15,0.117,228.74646,-203.00096,495.60699,393.51089,-137.31013,541.33655,403.86063,-206.36813,456.41916,422.77658,-66.1229,458.05359
16,0.125,228.86609,-203.23993,495.63541,393.51089,-137.31013,541.33655,403.95288,-206.43466,456.58264,423.00473,-65.94328,458.27603
17,0.133,228.74646,-203.00096,495.60699,393.71582,-137.19604,541.13751,404.02869,-206.60461,456.3689,422.65793,-66.65638,457.77643
18,0.142,228.86609,-203.23993,495.63541,393.71582,-137.19604,541.13751,403.95743,-206.78543,456.21823,422.65793,-66.65638,457.77643
19,0.15,229.0921,-203.17441,495.63901,393.71582,-137.19604,541.13751,404.25607,-206.90067,456.27823,423.04044,-66.65471,457.82309
20,0.158,229.23282,-203.25175,495.5607,393.71582,-137.19604,541.13751,404.36783,-206.7881,456.35703,423.59705,-66.84991,457.91895
21,0.167,228.98523,-203.31654,495.56149,393.71582,-137.19604,541.13751,404.36783,-206.7881,456.35703,423.82507,-66.6703,458.14133
22,0.175,228.98523,-203.31654,495.56149,393.71582,-137.19604,541.13751,404.31689,-206.92714,456.15436,423.59705,-66.84991,457.91895
23,0.183,229.23282,-203.25175,495.5607,393.78491,-137.19301,541.02771,404.31689,-206.92714,456.15436,423.68536,-67.08222,457.80841
24,0.192,229.53352,-203.52098,495.9028,393.78491,-137.19301,541.02771,404.72186,-206.74193,456.30286,423.68536,-67.08222,457.80841
