Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,-1223.3418,-150.40198,159.48976,-1044.46802,-296.75891,120.10325,-1061.38843,-232.62935,133.50272
2,0.008,-1203.74353,-151.77164,149.8754,-1019.71606,-297.1109,119.4228,-1040.10388,-232.60014,131.33662
3,0.017,-1182.25793,-154.69672,139.63234,-997.20496,-296.07458,119.01253,-1018.4035,-231.92163,128.37447
4,0.025,-1163.88354,-159.3429,130.27277,-973.13159,-294.36746,118.08591,-996.05597,-231.28986,127.06998
5,0.033,-1143.40417,-162.6581,121.84449,-948.34534,-291.32901,116.28838,-973.92548,-229.96779,124.67551
6,0.042,-1123.95081,-167.54352,112.45921,-924.43188,-288.56342,115.77025,-951.92584,-229.05968,123.41026
7,0.05,-1103.39587,-173.1041,105.16238,-899.32367,-284.32489,114.03711,-929.33618,-225.78874,120.33837
8,0.058,-1082.83801,-178.94466,98.96877,-874.65863,-279.23944,111.80407,-907.20282,-222.54828,117.98192
9,0.067,-1064.11096,-183.35274,93.53146,-850.83966,-274.4682,108.27353,-885.80377,-217.59076,114.71013
10,0.075,-1045.27881,-187.74979,90.61504,-827.15009,-267.32791,104.22102,-864.52454,-215.707,112.43119
11,0.083,-1026.50842,-194.04149,87.41345,-804.29364,-260.65378,99.1104,-845.06641,-212.01714,110.06018
12,0.092,-1008.51538,-198.09355,87.46861,-780.5683,-252.70291,94.1984,-827.03882,-206.57211,108.02798
13,0.1,-991.7912,-202.65247,87.52847,-759.16278,-246.74666,89.78758,-809.56616,-202.51546,107.46124
14,0.108,-978.03119,-204.33754,89.39197,-739.11755,-239.56789,86.43945,-795.06543,-198.40588,105.59447
15,0.117,-965.70129,-205.09724,90.47418,-723.28284,-232.5419,81.89456,-782.05933,-195.62955,105.78684
16,0.125,-956.26318,-204.87492,91.54164,-713.20972,-227.45679,78.24203,-772.67529,-193.71497,105.58846
