Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,-1277.3927,-397.4823,1032.70972,-1318.24353,-408.02707,932.52234,-1238.55603,-373.59412,870.95203
2,0.008,-1277.3927,-397.4823,1032.70972,-1318.37878,-408.32861,933.17181,-1238.43726,-374.91666,871.51489
3,0.017,-1278.59485,-399.17776,1033.78198,-1317.80884,-408.48245,934.44012,-1238.36218,-375.37292,872.29431
4,0.025,-1276.15405,-398.88519,1034.61255,-1318.2821,-408.93375,934.97919,-1234.51807,-378.05472,872.6344
5,0.033,-1276.1543,-400.20007,1034.7395,-1317.90405,-409.03082,935.14703,-1234.88965,-379.47778,872.75677
6,0.042,-1275.51892,-400.39209,1035.13074,-1316.79102,-409.06812,935.91321,-1232.20435,-381.2587,872.06006
7,0.05,-1274.80945,-400.61688,1035.89673,-1315.59753,-409.3902,936.7832,-1229.86157,-382.80054,872.94727
8,0.058,-1273.96204,-400.59311,1035.99487,-1314.73706,-409.04367,937.06311,-1229.2594,-383.23535,873.5683
9,0.067,-1272.68298,-401.5079,1036.71191,-1316.5188,-409.5463,936.4801,-1230.19031,-385.23367,873.98254
10,0.075,-1271.1637,-403.32184,1037.37976,-1314.4259,-409.18756,937.21289,-1230.13098,-386.96277,874.74957
11,0.083,-1270.04919,-404.00769,1037.30432,-1312.32996,-408.95294,936.95392,-1225.95532,-391.22626,874.11292
12,0.092,-1268.54578,-404.72412,1037.39355,-1312.37183,-408.9346,937.89746,-1225.05786,-392.82333,874.33667
13,0.1,-1265.7782,-403.34695,1037.25439,-1309.35925,-407.75626,937.07666,-1223.01819,-392.8613,873.87408
14,0.108,-1263.23999,-402.42822,1036.50818,-1306.89771,-407.522,936.67932,-1221.62439,-393.10739,873.96588
15,0.117,-1261.38037,-402.81976,1036.42065,-1305.99683,-407.23032,936.82281,-1220.39209,-393.49988,873.82483
16,0.125,-1259.31226,-403.06964,1036.21814,-1303.23535,-406.94824,936.35284,-1218.69678,-395.55423,873.61163
17,0.133,-1257.02844,-403.07043,1036.05066,-1301.51074,-406.80341,935.33167,-1213.95642,-397.61887,872.95801
18,0.142,-1254.6875,-402.45221,1035.49878,-1299.21362,-406.50272,935.24774,-1211.7793,-398.15881,871.74432
19,0.15,-1250.70752,-403.341,1033.39648,-1295.23157,-405.39401,934.12213,-1209.53735,-398.25214,871.73505
20,0.158,-1248.51917,-404.38873,1032.724,-1293.89282,-405.67307,934.25336,-1207.07361,-398.86493,871.09625
21,0.167,-1244.96667,-403.94275,1031.82739,-1290.42883,-404.89404,932.49701,-1203.71387,-398.60657,868.77551
22,0.175,-1241.56641,-403.48315,1031.0625,-1288.22534,-404.88776,932.65155,-1200.15247,-397.51529,867.58783
23,0.183,-1238.49597,-403.37717,1030.3761,-1283.85901,-403.83215,931.67865,-1197.31104,-397.78943,864.50098
24,0.192,-1232.28516,-404.17328,1029.14795,-1279.55347,-403.34036,929.54138,-1194.26709,-398.62759,863.85858
25,0.2,-1228.02539,-403.81561,1027.71484,-1277.1499,-404.27917,929.60602,-1190.95435,-400.0766,862.70691
