Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,132.85838,235.98164,1177.7373,209.13799,298.09137,1171.23169,294.57358,247.13174,1167.13953
2,0.008,132.60587,235.41139,1179.20935,207.88834,297.57983,1171.86194,294.25217,248.41246,1169.16162
3,0.017,131.8884,234.81549,1180.44141,207.46275,297.30383,1173.05115,293.30478,248.23303,1171.02954
4,0.025,130.98758,235.72713,1181.24695,207.18227,297.10742,1175.67004,293.17493,247.73091,1172.10767
5,0.033,130.00584,235.254,1182.33301,206.56674,297.01846,1176.25012,291.96884,247.15063,1175.19727
6,0.042,129.43285,234.9435,1183.53796,206.41026,296.54077,1177.98035,291.54407,246.23434,1176.15405
7,0.05,128.83743,234.48531,1185.03125,205.90396,295.67221,1179.75073,290.41116,246.10486,1177.8512
8,0.058,128.34959,233.91666,1185.59546,205.8389,295.54062,1181.30786,290.30188,245.46188,1179.43787
9,0.067,127.69038,233.36565,1186.81567,205.3907,295.00876,1182.20996,289.22748,245.9245,1181.44958
10,0.075,127.11774,233.16048,1188.18579,204.19987,294.81259,1183.68225,289.32825,245.32172,1183.19348
11,0.083,126.23807,233.03894,1189.33167,202.83434,295.12146,1185.63867,288.13168,245.36839,1184.67017
12,0.092,126.0326,232.15517,1190.84351,201.41037,294.15601,1186.53735,288.04315,243.98407,1185.91443
13,0.1,124.9979,232.51933,1191.93481,201.4736,293.53909,1187.58533,287.48428,242.60074,1188.50513
14,0.108,124.05042,231.77585,1192.97437,200.80199,294.2128,1190.08691,286.83096,242.4534,1189.47217
15,0.117,123.5848,231.42772,1193.8573,200.80614,294.16583,1191.38611,286.1413,244.00122,1190.63281
16,0.125,123.10145,231.5836,1195.03406,200.35164,293.5947,1192.91675,285.01828,242.69479,1193.16821
17,0.133,122.75727,230.55171,1196.60291,199.24635,292.45029,1194.02844,284.34567,241.82489,1194.59485
18,0.142,122.24714,230.21883,1197.42627,198.76262,292.16257,1196.08191,284.25662,241.35152,1195.77295
19,0.15,120.84367,229.96976,1198.84851,197.80151,291.72498,1196.85181,283.25192,241.43918,1197.68298
20,0.158,120.80422,229.73189,1199.35242,196.53908,291.36758,1197.55457,282.30005,240.61826,1198.87097
21,0.167,119.98766,229.60336,1200.70093,195.83171,291.65622,1199.14441,281.64609,240.99637,1200.85742
22,0.175,119.66953,229.7803,1201.77991,195.83371,291.42685,1201.92139,281.57526,240.88443,1202.02197
23,0.183,118.65153,228.89647,1203.07935,195.98166,290.29428,1202.67834,280.93335,240.93451,1204.10095
24,0.192,117.94042,228.40845,1204.51514,195.13387,289.9946,1203.73486,280.99628,240.04564,1205.17432
25,0.2,117.48631,228.21266,1205.15234,194.627,289.18201,1205.31238,279.24368,239.21234,1206.76587
26,0.208,116.70164,226.9516,1205.97791,194.16402,288.79477,1206.11511,279.25327,238.37383,1209.30835
27,0.217,116.44022,226.60391,1207.16895,193.55257,287.7424,1207.7771,277.86615,238.38937,1210.49695
28,0.225,115.61733,226.17378,1208.52832,193.11438,287.46899,1209.07166,277.87405,237.77888,1211.42004
29,0.233,115.24282,225.99609,1208.96399,192.91667,286.91354,1210.79541,277.36868,237.32967,1213.29846
30,0.242,114.26859,225.62598,1209.97949,191.9705,287.14059,1212.63928,276.83719,237.15224,1214.46375
31,0.25,113.29013,225.03023,1211.25427,191.17026,287.17081,1213.38452,276.10162,236.98964,1216.37646
32,0.258,113.34548,224.3268,1212.47559,190.75421,285.34354,1214.19299,275.79379,235.26842,1217.8595
33,0.267,112.4008,223.91156,1213.97437,190.11609,285.85593,1215.93018,275.13217,234.86218,1219.23022
34,0.275,111.85802,223.722,1215.16699,189.26598,285.04514,1217.60498,274.18085,233.07095,1220.60962
35,0.283,111.70039,223.29808,1215.64343,189.02899,284.30209,1218.55994,274.03348,232.68376,1221.94458
36,0.292,111.47864,222.6181,1216.55615,188.04024,283.77548,1219.77051,273.47592,233.07271,1223.84106
37,0.3,110.84452,222.6317,1217.54822,188.03868,283.80661,1221.50195,272.62015,232.27206,1225.2417
38,0.308,110.39284,221.27002,1218.88196,187.80981,283.21246,1222.55872,272.01834,232.15814,1226.29126
39,0.317,109.71103,221.02605,1220.02539,186.82375,283.31616,1223.75024,272.11172,231.45253,1227.8866
40,0.325,109.36006,221.17918,1220.70801,186.96062,282.38046,1224.79297,271.36044,230.67807,1230.3092
41,0.333,108.40508,220.35538,1221.42419,186.62689,281.87213,1226.8053,270.73801,230.46315,1231.34766
42,0.342,107.22839,219.63309,1222.66223,186.02669,281.74942,1228.18359,269.60809,229.75342,1232.37659
43,0.35,106.84534,219.51848,1223.97156,185.35551,280.77222,1228.93127,269.29459,229.4762,1233.02979
44,0.358,106.39917,219.09758,1224.64526,184.28941,279.65802,1229.24622,269.42798,229.27917,1235.61658
45,0.367,106.00225,218.67531,1225.66467,183.70648,278.83463,1229.71997,268.61926,228.34644,1237.04602
46,0.375,105.95494,217.24312,1226.59546,182.50229,278.37512,1232.29907,267.93869,226.81747,1237.88635
47,0.383,105.46852,216.24881,1227.43958,182.84856,277.16669,1234.00598,267.30762,226.81918,1239.02441
48,0.392,104.92979,215.62805,1228.10437,182.91701,276.9642,1234.92432,266.71951,226.46564,1240.87488
49,0.4,104.13795,215.77414,1229.24805,182.40936,277.01733,1235.60852,266.36649,225.27786,1241.73401
50,0.408,103.44736,215.19434,1230.33472,182.09233,276.55283,1236.65393,265.09973,224.44995,1243.39539
51,0.417,103.09862,214.92938,1231.06921,181.11635,275.59052,1238.48608,265.22845,224.15678,1245.08459
52,0.425,102.70374,215.07623,1231.84863,180.79253,275.07385,1239.40076,264.6759,222.5448,1246.62146
53,0.433,102.13755,214.35521,1233.29443,179.86412,273.82874,1240.33484,263.9458,221.82884,1247.71448
54,0.442,101.20901,214.04579,1234.25195,179.61378,273.08762,1241.24121,263.49344,220.99585,1248.77698
55,0.45,100.47875,213.14236,1234.73523,179.79826,271.89499,1242.30139,263.23276,221.18262,1249.90137
56,0.458,99.94416,212.50961,1235.66931,179.43977,271.90796,1244.12622,262.93079,219.11906,1251.59912
57,0.467,99.85658,211.88429,1236.15234,179.31949,271.05078,1244.8551,262.03851,217.95485,1253.35217
58,0.475,99.47659,210.90218,1237.59387,178.13922,270.55795,1245.86548,262.00549,217.53612,1253.74524
59,0.483,99.19889,210.43423,1238.67505,178.42419,269.44403,1246.94446,260.76361,216.59744,1255.65051
60,0.492,98.54336,209.96527,1239.20386,178.20143,268.05499,1247.8291,260.58597,215.49422,1256.59705
61,0.5,98.34057,208.6963,1240.22583,177.80707,266.81018,1249.12366,260.11908,215.20171,1257.35095
62,0.508,97.45868,207.55307,1240.92896,177.42209,266.57339,1250.69849,258.84451,213.82225,1259.0105
63,0.517,97.25765,207.07919,1242.29578,176.60864,266.16959,1251.87634,258.47803,211.83655,1260.34778
64,0.525,96.56133,206.37564,1243.05676,176.5955,266.03345,1252.05383,258.25806,210.98299,1260.72461
65,0.533,96.37975,205.89355,1243.33838,175.58162,264.0755,1253.40088,257.39923,210.13403,1262.4657
66,0.542,96.36923,205.02809,1244.20605,176.13942,262.38245,1254.37659,257.83212,209.5085,1264.14063
67,0.55,95.93325,204.18384,1245.27661,175.67291,260.68445,1255.44531,257.22745,208.32291,1265.35156
68,0.558,94.81776,203.2471,1246.09412,175.56525,260.68408,1256.96631,256.40036,206.91032,1267.02124
69,0.567,93.85583,202.20818,1246.52661,174.69543,260.57672,1257.92554,255.88687,204.92308,1267.58887
70,0.575,93.43274,202.18587,1247.26746,174.44568,259.86618,1258.36621,255.38998,204.36694,1269.06909
71,0.583,93.17071,200.72424,1248.33264,173.97998,257.36163,1260.23706,255.77609,202.66052,1270.3363
72,0.592,92.87775,199.87457,1249.62427,173.9073,257.08926,1260.62573,255.32516,201.46204,1271.75159
73,0.6,92.66997,199.55098,1250.19189,173.4334,254.96979,1261.677,254.04706,200.39388,1272.93115
74,0.608,92.05231,198.25659,1250.8053,173.87051,254.12766,1262.98694,253.82718,199.43008,1273.87146
75,0.617,91.44381,197.56541,1251.46594,173.19196,254.17772,1263.67554,253.57941,198.14442,1274.51843
76,0.625,91.04988,196.62007,1252.13452,172.83209,253.48648,1265.03955,253.05399,197.21732,1275.88123
77,0.633,90.83546,195.00986,1253.16028,172.22818,251.99644,1265.98376,252.28915,195.27145,1277.25061
78,0.642,90.8952,195.06258,1253.55151,172.13153,250.72308,1266.59082,252.35037,193.88441,1278.60718
79,0.65,90.61488,194.72205,1254.48486,171.22237,249.62851,1267.7041,251.56212,193.42514,1279.95496
80,0.658,90.14742,193.99295,1255.63672,171.43629,248.32655,1268.20459,251.70018,192.86871,1280.61865
81,0.667,89.36419,192.68361,1256.54968,171.86395,248.27574,1268.95898,251.40866,191.48302,1281.29944
82,0.675,88.6859,191.36751,1257.01611,171.37833,246.78255,1270.46716,248.80025,186.51801,1282.57593
83,0.683,88.92195,191.00523,1257.24133,171.04456,245.53848,1271.59082,249.36795,184.35988,1284.62488
84,0.692,88.36878,189.82999,1258.14478,170.39505,244.99672,1272.52734,248.96664,184.03015,1285.03442
85,0.7,88.45722,188.14444,1259.15173,169.66295,243.22989,1273.33057,249.4953,185.3056,1286.14734
86,0.708,88.18207,187.63464,1259.51807,170.0872,241.63663,1274.20935,249.67201,183.42474,1286.65344
87,0.717,88.03826,187.75214,1260.35254,169.97467,240.58037,1274.80615,248.98734,183.31532,1288.12622
88,0.725,86.45039,186.40155,1261.15393,170.24922,239.87654,1275.60059,247.22603,179.60918,1289.30945
89,0.733,85.98326,185.33925,1262.09375,170.12151,238.72499,1276.02893,246.93829,177.40941,1290.75562
90,0.742,86.18958,184.66307,1262.68225,170.13889,238.54988,1277.47131,246.66681,176.91125,1291.22205
91,0.75,85.78776,183.58238,1263.27087,169.00851,236.7636,1278.48608,246.05775,175.26262,1292.03918
92,0.758,85.97151,182.70094,1263.97302,169.28749,235.86859,1279.55237,245.66788,174.0206,1293.32739
93,0.767,85.57142,181.86731,1264.27698,169.32253,234.03438,1280.22363,245.48039,173.17824,1294.33813
94,0.775,85.32093,180.3007,1264.79602,168.94632,232.81035,1280.57922,245.12495,171.94218,1294.75745
95,0.783,84.7306,179.91762,1265.42566,168.31775,232.96449,1281.43604,244.3927,171.1483,1295.74573
96,0.792,83.98676,178.89677,1266.15076,168.09605,232.3512,1282.28601,244.00259,168.74178,1296.57263
97,0.8,83.47651,177.8719,1266.49841,167.83116,229.61502,1283.19153,243.65201,168.01512,1297.61072
98,0.808,83.42,177.52553,1266.4989,167.97313,229.33476,1283.75183,243.80548,167.09921,1298.24573
99,0.817,82.99282,176.84552,1267.44971,167.45859,227.91418,1283.88916,242.81781,165.64172,1299.25525
100,0.825,83.23874,176.31345,1267.97607,166.88847,226.66602,1284.3866,243.51749,164.38019,1300.01379
101,0.833,82.98722,174.61331,1268.68323,166.53954,225.55644,1285.52771,242.45898,162.87878,1300.55151
102,0.842,82.54403,173.70329,1269.30859,166.48849,224.38109,1285.93384,242.35274,161.76506,1300.92383
103,0.85,82.6356,173.46204,1269.6521,166.53596,223.97842,1287.26526,241.86476,160.53255,1301.54956
104,0.858,82.07164,171.69588,1269.89575,166.62134,224.63658,1287.28711,241.77094,159.67719,1302.70361
105,0.867,81.43723,171.31282,1270.16028,166.81198,222.25923,1288.35583,241.25235,158.37935,1303.44617
106,0.875,81.75858,170.54063,1270.80261,166.94156,221.53755,1288.9231,241.59595,156.91949,1303.97107
107,0.883,81.62174,169.18736,1271.54675,166.3277,218.86107,1289.45422,240.94987,155.47063,1304.83044
108,0.892,81.20778,169.24263,1272.04578,165.85796,218.00714,1289.84961,240.63168,154.80667,1305.61707
109,0.9,80.93624,167.97278,1272.26221,165.95399,217.92804,1289.94458,240.52237,153.48497,1306.19348
110,0.908,80.62002,167.64861,1272.91724,165.7827,216.4579,1290.78198,239.43327,152.36002,1306.88684
111,0.917,80.42113,166.57927,1273.45752,166.12256,216.29057,1290.85925,239.38383,150.96681,1307.3324
112,0.925,80.3328,165.99174,1273.90125,165.54759,215.08258,1291.55896,239.57266,149.30507,1308.53394
113,0.933,80.07334,164.17078,1274.32227,165.44797,213.73267,1291.74878,239.20558,149.15503,1308.88098
114,0.942,79.41272,163.94359,1274.61414,165.27682,212.15944,1292.53552,239.11804,148.21625,1309.52307
