Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,-75.42847,-194.22325,692.35938,-30.67404,-178.95006,605.8905,27.33573,-94.35513,638.28662
2,0.008,-75.80673,-194.21387,692.19531,-30.67404,-178.95006,605.8905,27.40936,-94.15081,638.21924
3,0.017,-75.89462,-194.63379,692.41937,-30.67404,-178.95006,605.8905,27.33573,-94.35513,638.28662
4,0.025,-75.88097,-194.77615,692.39508,-30.67404,-178.95006,605.8905,27.32494,-94.46882,638.45532
5,0.033,-75.88676,-194.95494,692.30054,-30.67404,-178.95006,605.8905,27.28672,-94.53301,638.41083
6,0.042,-75.89462,-194.63379,692.41937,-30.67404,-178.95006,605.8905,27.33573,-94.35513,638.28662
7,0.05,-76.18127,-194.95854,692.40192,-30.67404,-178.95006,605.8905,27.27373,-94.65058,638.57684
8,0.058,-76.15315,-194.98404,692.19507,-30.67404,-178.95006,605.8905,27.37758,-95.36161,639.15137
9,0.067,-76.10001,-194.97656,692.06738,-30.67404,-178.95006,605.8905,27.37758,-95.36161,639.15137
10,0.075,-76.10001,-194.97656,692.06738,-30.70304,-179.14034,605.77576,27.3861,-95.22124,638.96948
11,0.083,-76.10001,-194.97656,692.06738,-30.70304,-179.14034,605.77576,27.37758,-95.36161,639.15137
12,0.092,-76.10001,-194.97656,692.06738,-30.67404,-178.95006,605.8905,27.28672,-94.53301,638.41083
13,0.1,-76.10001,-194.97656,692.06738,-31.01331,-179.05264,605.78479,27.27373,-94.65058,638.57684
14,0.108,-76.15315,-194.98404,692.19507,-31.01331,-179.05264,605.78479,27.37758,-95.36161,639.15137
15,0.117,-76.23145,-194.61264,692.15448,-31.01331,-179.05264,605.78479,27.37758,-95.36161,639.15137
16,0.125,-76.23145,-194.61264,692.15448,-31.01331,-179.05264,605.78479,27.37758,-95.36161,639.15137
17,0.133,-76.43477,-194.64459,691.99121,-31.01331,-179.05264,605.78479,27.27373,-94.65058,638.57684
18,0.142,-76.15369,-194.66582,691.9209,-31.01331,-179.05264,605.78479,27.27373,-94.65058,638.57684
19,0.15,-76.78155,-194.35251,691.48688,-31.01331,-179.05264,605.78479,27.21328,-94.69384,638.39612
20,0.158,-76.97419,-194.45819,691.51196,-31.01331,-179.05264,605.78479,27.37758,-95.36161,639.15137
21,0.167,-76.59761,-194.7684,692.01508,-31.35051,-179.12968,605.51672,27.37758,-95.36161,639.15137
