Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,355.03711,-60.09961,242.60867,234.73325,-86.02798,64.23341,288.16904,-16.80478,60.63144
2,0.008,355.03711,-60.09961,242.60867,234.88423,-86.08916,64.36162,288.16904,-16.80478,60.63144
3,0.017,354.81516,-60.0106,242.46652,234.88092,-86.07946,64.1771,287.94153,-16.69045,60.35081
4,0.025,354.73624,-60.00628,242.33728,234.73325,-86.02798,64.23341,287.94153,-16.69045,60.35081
5,0.033,354.73538,-59.62365,242.12108,234.55708,-85.94888,64.14784,287.94153,-16.69045,60.35081
6,0.042,354.8826,-59.70078,242.16273,234.73325,-86.02798,64.23341,287.94153,-16.69045,60.35081
7,0.05,354.88812,-60.1037,242.32901,234.88092,-86.07946,64.1771,287.94153,-16.69045,60.35081
8,0.058,354.88812,-60.1037,242.32901,234.88092,-86.07946,64.1771,287.94153,-16.69045,60.35081
9,0.067,354.88812,-60.1037,242.32901,234.88092,-86.07946,64.1771,287.94153,-16.69045,60.35081
10,0.075,354.88812,-60.1037,242.32901,234.88092,-86.07946,64.1771,287.94153,-16.69045,60.35081
11,0.083,354.88812,-60.1037,242.32901,234.88092,-86.07946,64.1771,287.94153,-16.69045,60.35081
12,0.092,354.88812,-60.1037,242.32901,234.6528,-85.88464,64.16203,287.94153,-16.69045,60.35081
13,0.1,354.78012,-60.07438,242.21983,234.88092,-86.07946,64.1771,287.94693,-16.63698,60.04332
14,0.108,354.92764,-60.17067,242.20714,234.62196,-85.97473,63.95723,287.94693,-16.63698,60.04332
15,0.117,355.0499,-60.13276,242.10771,234.88092,-86.07946,64.1771,287.94693,-16.63698,60.04332
16,0.125,355.0499,-60.13276,242.10771,234.88092,-86.07946,64.1771,287.94693,-16.63698,60.04332
17,0.133,355.0499,-60.13276,242.10771,234.68924,-85.90695,64.30513,287.94693,-16.63698,60.04332
18,0.142,355.0499,-60.13276,242.10771,234.8114,-85.8798,64.01933,287.94693,-16.63698,60.04332
19,0.15,355.08136,-59.89877,242.21744,234.50046,-85.65928,63.86994,287.56308,-17.16355,59.70866
20,0.158,355.11792,-60.0089,242.06174,234.40472,-85.72352,63.85575,287.94693,-16.63698,60.04332
21,0.167,355.26428,-59.70344,241.88716,234.55244,-85.77503,63.79944,287.94693,-16.63698,60.04332
22,0.175,355.26428,-59.70344,241.88716,234.62196,-85.97473,63.95723,287.94693,-16.63698,60.04332
23,0.183,355.26428,-59.70344,241.88716,234.62196,-85.97473,63.95723,287.94153,-16.69045,60.35081
24,0.192,355.28812,-59.661,241.8168,234.55244,-85.77503,63.79944,287.94693,-16.63698,60.04332
25,0.2,355.37378,-59.51297,241.87309,234.63069,-85.66123,63.74676,287.57248,-17.22827,59.57898
26,0.208,355.37378,-59.51297,241.87309,234.68294,-85.59653,63.65326,287.94693,-16.63698,60.04332
27,0.217,355.37378,-59.51297,241.87309,234.59596,-85.72221,63.71566,287.94693,-16.63698,60.04332
28,0.225,355.28812,-59.661,241.8168,234.59596,-85.72221,63.71566,287.94693,-16.63698,60.04332
29,0.233,355.37378,-59.51297,241.87309,234.62196,-85.97473,63.95723,287.94693,-16.63698,60.04332
30,0.242,355.37378,-59.51297,241.87309,234.64824,-85.7452,63.97505,287.94693,-16.63698,60.04332
31,0.25,355.35388,-59.54145,241.76953,234.53523,-85.54503,63.70958,287.94153,-16.69045,60.35081
32,0.258,355.43954,-59.39341,241.82582,234.68294,-85.59653,63.65326,287.94693,-16.63698,60.04332
33,0.267,355.43954,-59.39341,241.82582,234.68294,-85.59653,63.65326,287.94693,-16.63698,60.04332
34,0.275,355.43954,-59.39341,241.82582,234.63097,-85.48077,63.72376,288.13242,-16.48901,60.2567
35,0.283,355.43954,-59.39341,241.82582,234.63097,-85.48077,63.72376,287.94693,-16.63698,60.04332
36,0.292,355.43954,-59.39341,241.82582,234.70049,-85.68052,63.88157,287.94153,-16.69045,60.35081
