Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,193.57289,129.79457,50.69107,436.5351,159.94464,34.57478,366.80374,124.79958,67.22763
2,0.008,193.57289,129.79457,50.69107,436.40079,159.99321,34.45034,366.80374,124.79958,67.22763
3,0.017,193.57289,129.79457,50.69107,436.40079,159.99321,34.45034,366.80374,124.79958,67.22763
4,0.025,193.57289,129.79457,50.69107,436.34732,159.87389,34.39618,366.80374,124.79958,67.22763
5,0.033,193.57289,129.79457,50.69107,436.40079,159.99321,34.45034,366.80374,124.79958,67.22763
6,0.042,193.57289,129.79457,50.69107,436.34741,159.99724,34.51538,366.80374,124.79958,67.22763
7,0.05,193.57289,129.79457,50.69107,436.5351,159.94464,34.57478,366.83273,124.90392,67.4019
8,0.058,193.57289,129.79457,50.69107,436.40079,159.99321,34.45034,366.80374,124.79958,67.22763
9,0.067,193.57289,129.79457,50.69107,436.40079,159.99321,34.45034,366.83273,124.90392,67.4019
10,0.075,193.57289,129.79457,50.69107,436.40079,159.99321,34.45034,366.88757,124.92964,67.27692
11,0.083,193.57289,129.79457,50.69107,436.40079,159.99321,34.45034,366.83273,124.90392,67.4019
12,0.092,193.57289,129.79457,50.69107,436.40079,159.99321,34.45034,366.6301,124.82808,67.37804
13,0.1,193.57289,129.79457,50.69107,436.40079,159.99321,34.45034,366.6301,124.82808,67.37804
14,0.108,193.57289,129.79457,50.69107,436.40079,159.99321,34.45034,366.82352,125.06978,68.40775
15,0.117,193.57289,129.79457,50.69107,436.40079,159.99321,34.45034,366.6301,124.82808,67.37804
16,0.125,193.57289,129.79457,50.69107,436.40079,159.99321,34.45034,366.86328,124.79041,67.71155
17,0.133,193.57289,129.79457,50.69107,436.34732,159.87389,34.39618,366.83429,124.68608,67.53729
18,0.142,193.57289,129.79457,50.69107,436.40552,160.02042,34.39816,366.83429,124.68608,67.53729
19,0.15,193.57289,129.79457,50.69107,436.45895,160.13976,34.45232,366.806,124.62708,67.75967
20,0.158,193.57289,129.79457,50.69107,436.50479,160.05331,34.5181,366.806,124.62708,67.75967
21,0.167,193.42664,129.47972,50.87975,436.50479,160.05331,34.5181,366.806,124.62708,67.75967
22,0.175,193.31201,129.19061,51.14704,436.40079,159.99321,34.45034,366.806,124.62708,67.75967
23,0.183,193.31201,129.19061,51.14704,436.40079,159.99321,34.45034,366.806,124.62708,67.75967
24,0.192,193.36749,128.88681,50.96127,436.45895,160.13976,34.45232,366.83496,124.7314,67.93391
25,0.2,193.53632,129.65851,50.8857,436.40552,160.02042,34.39816,366.806,124.62708,67.75967
26,0.208,193.53632,129.65851,50.8857,436.45135,159.93399,34.46394,366.806,124.62708,67.75967
27,0.217,193.53632,129.65851,50.8857,436.53543,160.14908,34.6954,366.806,124.62708,67.75967
28,0.225,193.27542,129.05434,51.34175,436.47723,160.00253,34.69344,366.806,124.62708,67.75967
29,0.233,193.27542,129.05434,51.34175,436.36075,159.77835,34.92728,366.806,124.62708,67.75967
30,0.242,193.27542,129.05434,51.34175,436.38187,159.81625,34.87168,366.87875,124.71391,67.64405
31,0.25,193.27542,129.05434,51.34175,436.43689,159.58325,35.04976,366.87875,124.71391,67.64405
32,0.258,193.27542,129.05434,51.34175,436.45081,160.10228,34.82172,367.03906,125.01857,68.71722
33,0.267,193.27542,129.05434,51.34175,436.62131,160.07297,35.00154,366.87875,124.71391,67.64405
34,0.275,193.4323,129.37747,51.17937,436.59818,159.845,35.0041,366.86783,124.68983,67.6267
35,0.283,193.27542,129.05434,51.34175,436.62308,159.73383,34.8957,366.93991,124.77486,67.50982
36,0.292,193.27542,129.05434,51.34175,436.64468,159.67575,35.05737,366.86783,124.68983,67.6267
37,0.3,193.27542,129.05434,51.34175,436.56378,159.84364,34.98707,366.93991,124.77486,67.50982
38,0.308,193.27542,129.05434,51.34175,436.61774,159.87141,34.96841,366.93991,124.77486,67.50982
