Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,-8.04,-151.63087,1050.17688,196.127,-156.21259,999.87823,190.44896,-118.61469,937.52216
2,0.008,-8.04,-151.63087,1050.17688,196.127,-156.21259,999.87823,190.24586,-118.55195,937.64813
3,0.017,-8.04,-151.63087,1050.17688,196.127,-156.21259,999.87823,190.44896,-118.61469,937.52216
4,0.025,-8.04,-151.63087,1050.17688,196.127,-156.21259,999.87823,190.44896,-118.61469,937.52216
5,0.033,-8.04,-151.63087,1050.17688,196.127,-156.21259,999.87823,190.44896,-118.61469,937.52216
6,0.042,-7.86672,-151.35751,1050.13647,196.00703,-156.26225,1000.09082,190.44896,-118.61469,937.52216
7,0.05,-8.04,-151.63087,1050.17688,196.34627,-156.13515,999.85309,190.47641,-118.81565,937.7702
8,0.058,-8.02534,-151.50555,1050.29578,196.22627,-156.18484,1000.06573,190.47641,-118.81565,937.7702
9,0.067,-8.04,-151.63087,1050.17688,196.127,-156.21259,999.87823,190.47641,-118.81565,937.7702
10,0.075,-8.03638,-151.56528,1050.00391,196.127,-156.21259,999.87823,190.29134,-118.6568,937.63641
11,0.083,-8.04,-151.63087,1050.17688,196.00703,-156.26225,1000.09082,190.47641,-118.81565,937.7702
12,0.092,-8.04,-151.63087,1050.17688,196.22627,-156.18484,1000.06573,190.47641,-118.81565,937.7702
13,0.1,-8.04,-151.63087,1050.17688,196.127,-156.21259,999.87823,190.47641,-118.81565,937.7702
14,0.108,-8.04,-151.63087,1050.17688,196.127,-156.21259,999.87823,190.47641,-118.81565,937.7702
15,0.117,-7.9645,-151.61774,1050.40442,196.127,-156.21259,999.87823,190.38657,-118.70931,938.01587
16,0.125,-8.02534,-151.50555,1050.29578,196.127,-156.21259,999.87823,190.38657,-118.70931,938.01587
17,0.133,-8.02534,-151.50555,1050.29578,196.00703,-156.26225,1000.09082,190.38657,-118.70931,938.01587
18,0.142,-8.02534,-151.50555,1050.29578,196.127,-156.21259,999.87823,190.38657,-118.70931,938.01587
19,0.15,-7.79122,-151.34436,1050.36401,195.99358,-156.34866,999.99255,190.18349,-118.64655,938.14185
20,0.158,-7.85205,-151.23215,1050.25537,196.00703,-156.26225,1000.09082,190.12199,-118.29881,937.92706
21,0.167,-8.02534,-151.50555,1050.29578,196.127,-156.21259,999.87823,190.38657,-118.70931,938.01587
22,0.175,-7.9645,-151.61774,1050.40442,196.127,-156.21259,999.87823,190.18349,-118.64655,938.14185
23,0.183,-7.9645,-151.61774,1050.40442,195.87361,-156.39828,1000.20514,190.18349,-118.64655,938.14185
24,0.192,-8.21068,-151.38986,1050.08948,195.87361,-156.39828,1000.20514,190.07425,-118.73569,938.30042
25,0.2,-8.02534,-151.50555,1050.29578,195.87361,-156.39828,1000.20514,190.38657,-118.70931,938.01587
26,0.208,-8.02534,-151.50555,1050.29578,195.87361,-156.39828,1000.20514,190.18349,-118.64655,938.14185
27,0.217,-8.42526,-151.41959,1050.27917,195.87361,-156.39828,1000.20514,190.07425,-118.73569,938.30042
28,0.225,-8.23699,-151.52078,1050.44592,195.87361,-156.39828,1000.20514,190.18349,-118.64655,938.14185
29,0.233,-8.23699,-151.52078,1050.44592,195.87361,-156.39828,1000.20514,190.07425,-118.73569,938.30042
30,0.242,-8.36443,-151.53178,1050.38794,195.87361,-156.39828,1000.20514,190.07425,-118.73569,938.30042
31,0.25,-8.17615,-151.63297,1050.55457,195.7355,-156.37128,1000.29071,190.07425,-118.73569,938.30042
32,0.258,-8.17615,-151.63297,1050.55457,195.7355,-156.37128,1000.29071,189.99805,-118.64637,938.39337
33,0.267,-8.23699,-151.52078,1050.44592,195.7355,-156.37128,1000.29071,190.07425,-118.73569,938.30042
34,0.275,-8.17615,-151.63297,1050.55457,195.7355,-156.37128,1000.29071,189.99805,-118.64637,938.39337
35,0.283,-8.23699,-151.52078,1050.44592,195.7355,-156.37128,1000.29071,190.07425,-118.73569,938.30042
36,0.292,-8.17615,-151.63297,1050.55457,195.60214,-156.50743,1000.40503,190.07425,-118.73569,938.30042
37,0.3,-8.23699,-151.52078,1050.44592,195.60214,-156.50743,1000.40503,190.00804,-118.72062,938.56079
38,0.308,-8.17615,-151.63297,1050.55457,195.60214,-156.50743,1000.40503,189.91168,-118.71152,938.46442
39,0.317,-8.23699,-151.52078,1050.44592,195.60214,-156.50743,1000.40503,189.81998,-118.70493,938.77997
40,0.325,-8.23699,-151.52078,1050.44592,195.64307,-156.59862,1000.5882,190.02739,-119.01302,938.67194
41,0.333,-8.23699,-151.52078,1050.44592,195.64307,-156.59862,1000.5882,190.02739,-119.01302,938.67194
42,0.342,-8.17615,-151.63297,1050.55457,195.60214,-156.50743,1000.40503,190.01738,-118.93882,938.50452
43,0.35,-8.17615,-151.63297,1050.55457,195.64307,-156.59862,1000.5882,189.99805,-118.64637,938.39337
44,0.358,-8.17615,-151.63297,1050.55457,195.64307,-156.59862,1000.5882,189.83548,-118.62214,938.55737
45,0.367,-8.23699,-151.52078,1050.44592,195.37442,-156.97942,1000.55164,189.99805,-118.64637,938.39337
