Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,232.22377,247.51106,558.68665,371.56882,243.12254,514.78033,379.15948,115.84457,512.04132
2,0.008,231.84935,247.45818,558.37738,371.56882,243.12254,514.78033,379.15948,115.84457,512.04132
3,0.017,232.56491,247.96573,558.19623,371.64694,243.74939,514.78864,379.15948,115.84457,512.04132
4,0.025,232.0947,248.07332,558.27722,371.6312,244.05695,514.72845,379.15948,115.84457,512.04132
5,0.033,232.4285,248.42342,558.17047,371.92032,243.91159,514.68555,379.15948,115.84457,512.04132
6,0.042,232.0947,248.07332,558.27722,371.32822,243.90685,514.82361,379.15948,115.84457,512.04132
7,0.05,232.01009,247.40021,558.10577,371.4556,243.94203,515.23413,379.15948,115.84457,512.04132
8,0.058,232.00082,247.3448,558.36169,371.2222,243.35043,515.06317,379.15948,115.84457,512.04132
9,0.067,232.5208,247.44072,558.58075,371.2222,243.35043,515.06317,379.3183,116.12298,511.97296
10,0.075,232.91991,248.75012,558.92004,371.4556,243.94203,515.23413,379.15948,115.84457,512.04132
11,0.083,232.82246,248.59441,558.24658,371.4556,243.94203,515.23413,379.3183,116.12298,511.97296
12,0.092,232.4285,248.42342,558.17047,371.4556,243.94203,515.23413,379.15948,115.84457,512.04132
13,0.1,232.5907,247.97475,558.62622,371.4556,243.94203,515.23413,379.3183,116.12298,511.97296
14,0.108,232.59064,247.58495,558.80066,371.2222,243.35043,515.06317,379.3183,116.12298,511.97296
15,0.117,232.57617,247.59399,558.97668,371.2222,243.35043,515.06317,379.3183,116.12298,511.97296
16,0.125,232.18239,247.42311,558.90057,371.34045,243.54109,515.3808,379.3183,116.12298,511.97296
17,0.133,232.57617,247.59399,558.97668,371.53116,244.27112,515.75958,379.3183,116.12298,511.97296
18,0.142,232.522,247.8018,559.14612,371.4556,243.94203,515.23413,379.3183,116.12298,511.97296
19,0.15,232.99422,248.049,559.14301,371.53116,244.27112,515.75958,379.3183,116.12298,511.97296
20,0.158,232.88914,247.78549,559.17877,371.63556,244.31696,515.6911,379.3183,116.12298,511.97296
21,0.167,232.59995,247.41792,559.29749,371.4682,243.4192,515.5907,379.3183,116.12298,511.97296
22,0.175,232.69467,247.29266,559.29077,371.4682,243.4192,515.5907,379.3183,116.12298,511.97296
23,0.183,232.54971,247.24599,559.47614,371.4682,243.4192,515.5907,379.3183,116.12298,511.97296
24,0.192,232.69467,247.29266,559.29077,371.4682,243.4192,515.5907,379.3183,116.12298,511.97296
25,0.2,232.76236,247.48335,559.09778,371.86771,244.24091,515.8324,379.3183,116.12298,511.97296
26,0.208,232.76236,247.48335,559.09778,371.86771,244.24091,515.8324,379.15948,115.84457,512.04132
27,0.217,232.76236,247.48335,559.09778,371.76331,244.19508,515.90088,379.3183,116.12298,511.97296
28,0.225,232.54971,247.24599,559.47614,371.4682,243.4192,515.5907,379.15948,115.84457,512.04132
