Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,163.90639,-237.6109,269.06857,57.91592,-221.10048,75.36636,103.7846,-125.5006,116.423
2,0.008,163.88414,-237.65738,269.15714,57.84361,-220.87245,75.23152,103.7846,-125.5006,116.423
3,0.017,163.96411,-237.49806,269.24713,57.80026,-220.94725,75.34756,103.7846,-125.5006,116.423
4,0.025,163.96434,-237.70529,269.24344,57.80026,-220.94725,75.34756,103.7846,-125.5006,116.423
5,0.033,164.07777,-237.47643,269.22482,57.8876,-220.94786,75.42179,103.7846,-125.5006,116.423
6,0.042,164.13959,-237.42204,269.23944,57.96763,-221.01782,75.41261,103.7846,-125.5006,116.423
7,0.05,164.07777,-237.47643,269.22482,57.75752,-221.03082,75.31152,103.7846,-125.5006,116.423
8,0.058,164.09557,-237.43858,269.12256,57.93095,-220.87308,75.30575,103.7846,-125.5006,116.423
9,0.067,164.02005,-237.58926,269.0463,57.84361,-220.87245,75.23152,103.7846,-125.5006,116.423
10,0.075,164.09557,-237.43858,269.12256,57.93095,-220.87308,75.30575,103.7846,-125.5006,116.423
11,0.083,164.09557,-237.43858,269.12256,57.95991,-221.17587,75.55662,103.7846,-125.5006,116.423
12,0.092,164.07777,-237.47643,269.22482,57.8876,-220.94786,75.42179,103.7846,-125.5006,116.423
13,0.1,164.09557,-237.43858,269.12256,57.8876,-220.94786,75.42179,103.7846,-125.5006,116.423
14,0.108,164.09557,-237.43858,269.12256,57.71603,-220.64667,75.29272,103.7846,-125.5006,116.423
15,0.117,164.07777,-237.47643,269.22482,57.8876,-220.94786,75.42179,103.7846,-125.5006,116.423
16,0.125,164.09557,-237.43858,269.12256,57.8876,-220.94786,75.42179,103.7846,-125.5006,116.423
17,0.133,164.2148,-237.55002,268.96637,58.00326,-221.1011,75.44059,103.7846,-125.5006,116.423
18,0.142,164.15483,-237.51434,269.06824,57.70192,-221.34441,75.31406,103.7846,-125.5006,116.423
19,0.15,164.23396,-237.34422,269.12888,57.80026,-220.94725,75.34756,103.7846,-125.5006,116.423
20,0.158,164.21118,-237.56947,268.98196,57.8876,-220.94786,75.42179,103.7846,-125.5006,116.423
21,0.167,164.41209,-237.35574,268.88492,57.8876,-220.94786,75.42179,103.7846,-125.5006,116.423
22,0.175,164.41209,-237.35574,268.88492,57.80026,-220.94725,75.34756,103.7846,-125.5006,116.423
23,0.183,164.41209,-237.35574,268.88492,57.8876,-220.94786,75.42179,103.7846,-125.5006,116.423
24,0.192,164.13567,-237.72011,268.90573,57.8876,-220.94786,75.42179,103.7846,-125.5006,116.423
25,0.2,164.17786,-237.77264,268.80646,57.95581,-221.41794,75.81039,103.7846,-125.5006,116.423
26,0.208,164.33252,-237.45193,268.94333,57.91592,-221.10048,75.36636,103.7846,-125.5006,116.423
27,0.217,164.41209,-237.35574,268.88492,58.00326,-221.1011,75.44059,103.7846,-125.5006,116.423
28,0.225,164.4543,-237.40833,268.78561,57.93095,-220.87308,75.30575,103.7846,-125.5006,116.423
29,0.233,164.48549,-237.43021,268.82718,57.75938,-220.57187,75.17667,103.7846,-125.5006,116.423
30,0.242,164.39839,-237.35321,268.87231,57.84673,-220.57248,75.25091,103.7846,-125.5006,116.423
31,0.25,164.4543,-237.40833,268.78561,57.93095,-220.87308,75.30575,103.7846,-125.5006,116.423
32,0.258,164.40591,-237.52635,268.88559,57.95581,-221.41794,75.81039,103.7846,-125.5006,116.423
33,0.267,164.35817,-237.2619,268.9968,57.95581,-221.41794,75.81039,103.90504,-125.458,116.28874
34,0.275,164.47993,-237.21831,268.83911,58.00326,-221.1011,75.44059,103.7846,-125.5006,116.423
35,0.283,164.42357,-237.16318,268.92542,57.93095,-220.87308,75.30575,103.7846,-125.5006,116.423
36,0.292,164.41209,-237.35574,268.88492,57.84361,-220.87245,75.23152,103.7846,-125.5006,116.423
37,0.3,164.27368,-237.45012,268.87857,57.84673,-220.57248,75.25091,103.7846,-125.5006,116.423
38,0.308,164.34152,-237.3127,268.83279,57.75938,-220.57187,75.17667,103.7846,-125.5006,116.423
39,0.317,164.34152,-237.3127,268.83279,57.86847,-221.41731,75.73616,103.9482,-125.30385,116.38625
40,0.325,164.41209,-237.35574,268.88492,57.95581,-221.41794,75.81039,103.7846,-125.5006,116.423
41,0.333,164.31589,-237.5027,268.7793,58.00326,-221.1011,75.44059,103.7846,-125.5006,116.423
42,0.342,164.34152,-237.3127,268.83279,58.00326,-221.1011,75.44059,103.7846,-125.5006,116.423
43,0.35,164.19818,-237.60077,268.80234,57.84361,-220.87245,75.23152,103.7846,-125.5006,116.423
44,0.358,164.19818,-237.60077,268.80234,57.75938,-220.57187,75.17667,103.90504,-125.458,116.28874
45,0.367,164.14473,-237.50607,268.92236,57.84673,-220.57248,75.25091,103.90504,-125.458,116.28874
