Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,12.64996,335.99838,1000.28754,89.42071,454.68918,927.74719,60.35769,422.59485,846.72693
2,0.008,12.7059,336.10959,1000.37433,89.42732,454.63043,927.80969,60.17406,422.69476,846.91315
3,0.017,12.71282,335.95187,1000.87927,89.36016,454.45547,928.25726,59.7028,423.25314,847.66559
4,0.025,12.64131,335.90356,1001.49353,89.36488,454.4444,929.22681,59.63816,423.58856,848.3551
5,0.033,12.48993,335.43469,1001.91138,90.03432,454.31381,930.19727,60.13271,423.43063,848.49066
6,0.042,12.48489,335.50897,1002.17706,89.29771,454.96371,931.38489,60.36783,423.72495,848.79413
7,0.05,12.48467,335.3912,1002.43433,89.16721,454.92087,931.78168,60.4552,423.80252,849.11011
8,0.058,13.0371,335.32733,1003.17957,89.12076,454.73859,932.0741,60.96298,424.05991,849.73297
9,0.067,12.95572,335.22287,1003.591,89.3161,454.67926,932.15967,61.08059,423.98663,849.77435
10,0.075,13.00225,335.07355,1003.64899,89.30194,454.58432,932.29395,61.72893,423.24969,849.8559
11,0.083,12.91242,335.13766,1003.66919,89.70818,454.39484,932.79474,61.60136,423.54025,850.36072
12,0.092,12.63492,334.7504,1003.65247,89.71658,454.45197,933.30585,61.77628,423.22351,850.33514
13,0.1,12.0485,335.06403,1004.29565,89.56598,454.49771,933.31842,61.923,422.77704,850.48468
14,0.108,12.0485,335.06403,1004.29565,89.4491,454.49005,933.35168,61.923,422.77704,850.48468
15,0.117,12.15673,335.07651,1004.09119,90.02596,454.26944,933.08948,62.16979,422.49194,850.3855
16,0.125,12.09514,334.60284,1003.72974,89.32172,454.28091,932.9881,62.26807,422.3764,850.0882
17,0.133,11.85246,334.0687,1003.52264,89.08056,454.14154,932.42969,62.02965,422.42453,849.87128
18,0.142,11.64256,334.47372,1003.30084,88.89175,454.59485,932.22418,61.87926,422.254,849.59314
19,0.15,11.84475,334.0386,1003.19122,89.01732,454.59424,932.10547,61.70129,422.28055,849.55609
20,0.158,11.86863,335.00098,1002.63879,89.01732,454.59424,932.10547,61.31331,421.6412,848.73248
21,0.167,11.87761,335.22684,1002.2464,89.13073,454.12619,931.65222,60.71514,422.00912,848.36145
22,0.175,11.65156,335.4501,1002.08112,88.80249,454.16464,930.93658,60.71514,422.00912,848.36145
23,0.183,11.53208,335.52087,1001.85291,88.34209,454.49374,929.83417,60.71514,422.00912,848.36145
24,0.192,11.53235,335.47778,1001.68201,88.51601,454.76456,929.09674,60.65251,422.27722,847.9223
25,0.2,11.26705,335.54248,1001.40961,88.69595,454.35248,928.62,60.49698,422.3877,847.23016
26,0.208,11.21111,335.43134,1001.32288,89.10751,454.36087,928.28156,60.26031,421.63708,847.36139
27,0.217,11.21111,335.43134,1001.32288,89.14986,454.03613,928.45856,60.53489,421.33493,847.22345
28,0.225,11.54829,335.59485,1001.02081,89.35813,453.57614,928.90417,60.88747,421.69556,847.17126
29,0.233,11.21111,335.43134,1001.32288,89.68113,453.3045,929.11847,60.81925,421.93106,847.46899
30,0.242,11.21111,335.43134,1001.32288,90.41725,452.77557,929.6947,60.65251,422.27722,847.9223
31,0.25,12.0929,335.56863,1001.34625,90.57475,452.74326,929.81506,60.84982,422.03296,848.29236
32,0.258,12.06175,335.54776,1001.53937,90.65298,452.82556,930.14587,60.84982,422.03296,848.29236
33,0.267,12.18659,335.27853,1001.53882,90.97803,453.17899,930.47809,60.84982,422.03296,848.29236
34,0.275,12.40298,334.76785,1001.86035,90.97803,453.17899,930.47809,61.09654,421.95111,848.30151
35,0.283,12.44466,334.69775,1001.97705,90.84927,452.85629,930.6369,61.5371,421.85254,848.52698
36,0.292,12.44466,334.69775,1001.97705,90.77287,452.60834,931.23456,61.5371,421.85254,848.52698
37,0.3,12.44466,334.69775,1001.97705,90.84772,452.52371,931.12909,61.5371,421.85254,848.52698
38,0.308,12.48496,334.51871,1002.02429,91.01067,452.57623,930.94464,61.34787,421.88779,848.39679
39,0.317,12.48496,334.51871,1002.02429,91.01241,452.90857,930.45264,61.37251,421.8334,848.17578
40,0.325,12.48496,334.51871,1002.02429,90.6874,452.55515,930.12042,61.53524,421.59058,847.7146
41,0.333,12.48496,334.51871,1002.02429,90.63024,452.68738,930.08063,61.53994,421.36206,847.58386
42,0.342,12.48496,334.51871,1002.02429,90.26161,452.46353,930.05243,61.29031,421.0881,847.56885
43,0.35,12.48496,334.51871,1002.02429,89.89154,452.52866,929.82758,61.29031,421.0881,847.56885
44,0.358,12.44466,334.69775,1001.97705,89.48611,452.63803,929.81372,61.17508,421.07446,847.09973
45,0.367,12.44466,334.69775,1001.97705,88.98112,452.74561,929.81958,60.81407,420.91327,846.67584
46,0.375,11.93799,334.59692,1001.8186,88.4171,453.28711,929.17596,59.89812,420.32861,846.51569
47,0.383,11.93825,334.5538,1001.64764,88.17146,453.63092,928.98004,59.89812,420.32861,846.51569
48,0.392,11.05944,334.33347,1001.40985,87.88766,453.53314,928.90948,59.22856,420.65512,847.02954
49,0.4,10.53301,334.8107,1001.42847,87.16521,453.23056,929.05475,59.11079,420.72852,846.98816
50,0.408,10.14535,335.22952,1001.48956,86.96931,453.29266,929.36517,59.05767,421.13947,847.34149
51,0.417,9.95584,334.91647,1001.28979,86.68031,453.72385,929.48944,59.05767,421.13947,847.34149
52,0.425,9.95584,334.91647,1001.28979,86.78288,453.36703,929.76819,58.92393,421.45905,847.62976
53,0.433,9.90871,334.26309,1001.36737,86.59725,452.67218,930.20258,58.36604,422.59366,847.96576
54,0.442,9.40804,333.91611,1001.38141,86.59814,452.70367,930.36627,58.10807,422.61069,848.0304
55,0.45,9.09615,334.1138,1001.43793,86.67766,452.64658,930.41364,58.03131,423.01947,848.1839
56,0.458,9.25097,334.02814,1001.41687,86.67082,452.58264,930.65881,56.92847,423.38882,848.24078
57,0.467,9.40804,333.91611,1001.38141,86.77014,452.59393,930.45392,56.55755,423.70786,848.0932
58,0.475,9.79394,334.51828,1001.47174,86.77014,452.59393,930.45392,56.30825,423.84018,847.94562
59,0.483,9.91857,334.24921,1001.47119,87.04587,451.99875,930.46613,56.30825,423.84018,847.94562
60,0.492,10.25478,334.39532,1001.69794,87.03548,451.82495,930.12054,56.06492,423.97977,847.901
61,0.5,10.49154,334.41476,1001.55164,86.94295,451.87762,930.0802,55.49524,423.90176,847.65308
62,0.508,10.61425,334.44974,1001.49036,86.58771,452.52985,930.02069,55.74187,423.58932,847.08893
63,0.517,11.05944,334.33347,1001.40985,86.58771,452.52985,930.02069,55.89289,423.582,847.0481
64,0.525,11.61072,334.55597,1001.59045,86.42699,453.20117,929.60669,56.10444,423.47855,846.88953
65,0.533,11.56839,335.34451,1001.81543,85.5505,453.25122,929.47797,56.27579,422.56909,846.63123
66,0.542,11.73034,335.15146,1001.85889,85.40576,453.55652,929.19916,56.65184,422.31036,846.59149
67,0.55,10.82964,335.72586,1002.10046,85.19765,453.59863,929.09985,56.84308,422.28397,846.55829
68,0.558,10.45587,335.46078,1002.18134,84.82919,453.64267,929.15033,57.40677,421.54764,846.49243
69,0.567,10.32009,335.35306,1002.44684,83.97531,453.91617,929.38141,57.43561,421.67368,846.75793
70,0.575,10.21812,335.40396,1002.91113,84.15458,454.25702,929.89929,56.9198,422.37653,847.24213
71,0.583,10.06537,335.24182,1003.29846,83.32416,454.23813,931.1676,57.04463,422.79376,847.86755
72,0.592,9.70659,335.01651,1003.3877,83.5106,454.20242,931.66046,56.11668,422.71957,848.69086
73,0.6,9.66622,334.61487,1003.79285,83.67279,454.17896,931.78619,56.28411,423.17038,849.08655
74,0.608,8.75686,334.18771,1003.58582,83.67279,454.17896,931.78619,56.46021,423.17822,849.33026
75,0.617,8.42078,334.10312,1003.60065,83.3186,454.02673,932.06403,56.46021,423.17822,849.33026
76,0.625,8.35305,333.48004,1003.76581,83.56652,453.80322,932.32819,55.78342,423.24478,849.66119
77,0.633,8.15074,333.55768,1003.72839,83.65366,453.78522,932.56421,55.53876,423.60367,850.54321
78,0.642,7.86245,333.24493,1003.76349,83.74641,453.60806,932.73889,54.96227,423.25647,851.38959
79,0.65,7.86245,333.24493,1003.76349,83.76041,453.77063,932.95361,54.36234,423.99918,851.45868
80,0.658,8.16528,332.9205,1003.8399,83.51406,453.47375,932.93872,53.75518,423.97641,851.17084
81,0.667,8.13471,332.65298,1003.7807,83.51406,453.47375,932.93872,53.4734,423.64557,851.06732
82,0.675,8.13471,332.65298,1003.7807,83.48713,453.18109,932.59204,52.78481,423.41003,850.84265
83,0.683,8.39248,332.69809,1003.68646,83.9315,453.36713,932.487,52.5581,423.2142,850.58246
84,0.692,8.39248,332.69809,1003.68646,84.24796,453.26422,932.34039,52.10189,423.35486,850.70264
85,0.7,8.42303,332.96564,1003.74561,84.20071,453.31836,932.29041,51.45944,423.59973,849.64075
86,0.708,8.98502,333.28989,1003.62744,84.15373,453.20297,932.20013,51.24597,423.69733,849.37561
87,0.717,9.25072,332.7905,1003.3504,84.02857,452.99561,931.87891,51.77571,423.4996,848.90552
88,0.725,9.22342,333.38098,1003.16479,83.81181,453.18924,931.69879,51.51905,423.61508,848.80524
89,0.733,9.26991,333.44257,1003.08167,83.13956,453.07922,931.34015,51.56264,423.37769,848.78247
90,0.742,9.02756,333.31595,1002.78021,83.1581,453.39407,930.27527,51.59341,423.09146,848.29657
91,0.75,9.11331,333.11102,1002.48889,83.11325,453.55243,929.89587,51.52661,423.05151,848.02417
92,0.758,8.69809,333.66302,1002.33392,82.96666,453.50143,929.80493,51.52661,423.05151,848.02417
93,0.767,8.39637,333.89465,1002.17816,83.06407,453.48383,929.6391,51.38343,423.08908,847.86877
94,0.775,8.49131,333.81271,1001.78656,83.16339,453.49515,929.43414,51.27847,422.92044,847.18701
95,0.783,7.91235,333.86328,1001.60303,82.93191,453.25818,929.21173,51.27847,422.92044,847.18701
96,0.792,6.88425,333.74066,1001.45813,82.93191,453.25818,929.21173,51.27847,422.92044,847.18701
97,0.8,6.70874,333.82709,1001.37726,82.80518,453.08743,929.07996,51.27847,422.92044,847.18701
98,0.808,6.4992,333.65652,1001.49628,82.70587,453.07614,929.28503,51.27847,422.92044,847.18701
99,0.817,6.4992,333.65652,1001.49628,82.51334,452.79919,929.40698,51.27847,422.92044,847.18701
100,0.825,6.3004,333.50153,1001.48193,82.9181,453.02795,929.1438,50.92668,423.0419,847.20728
101,0.833,6.3004,333.50153,1001.48193,82.60984,453.10507,929.28308,50.92668,423.0419,847.20728
102,0.842,6.3004,333.50153,1001.48193,82.20371,452.82913,929.30054,50.92668,423.0419,847.20728
103,0.85,6.3004,333.50153,1001.48193,82.11016,452.88156,929.2608,50.72604,422.86191,847.08197
104,0.858,6.21284,333.38235,1001.61823,81.67599,452.83496,929.36169,50.72604,422.86191,847.08197
105,0.867,6.21284,333.38235,1001.61823,81.67599,452.83496,929.36169,50.72604,422.86191,847.08197
106,0.875,6.21284,333.38235,1001.61823,81.67599,452.83496,929.36169,50.47594,422.58905,847.06702
107,0.883,6.21284,333.38235,1001.61823,81.67599,452.83496,929.36169,50.59159,421.98367,847.0177
108,0.892,6.18159,333.36145,1001.8111,81.67599,452.83496,929.36169,50.59159,421.98367,847.0177
109,0.9,6.18553,333.1702,1001.80591,81.67599,452.83496,929.36169,50.76133,421.7135,846.97107
110,0.908,6.22164,333.11792,1001.86517,81.68561,452.97742,929.54358,51.14127,421.58856,846.97852
111,0.917,6.17658,333.06186,1001.94122,81.68561,452.97742,929.54358,51.14127,421.58856,846.97852
112,0.925,6.17658,333.06186,1001.94122,81.0268,452.8884,929.67993,51.56328,421.81458,846.98865
113,0.933,6.07238,332.85983,1002.09137,80.89648,452.80823,929.77631,51.69335,421.58902,847.13757
114,0.942,5.77551,332.90414,1002.0119,81.42286,452.87628,929.78058,51.89761,421.76498,847.26099
115,0.95,5.77551,332.90414,1002.0119,81.40103,452.82813,930.15973,52.26845,421.60001,847.42847
116,0.958,5.77551,332.90414,1002.0119,81.5727,452.7952,930.487,52.53605,421.4964,847.31757
117,0.967,5.3299,333.02118,1002.09241,81.63612,452.73993,930.65253,52.24823,421.79944,847.67456
118,0.975,5.3299,333.02118,1002.09241,81.70111,452.40186,930.75848,52.51582,421.69586,847.5636
119,0.983,5.3299,333.02118,1002.09241,81.83514,452.28778,931.07068,52.24823,421.79944,847.67456
120,0.992,5.3299,333.02118,1002.09241,81.9273,452.23346,931.11005,52.17241,421.96243,847.61981
121,1,5.3299,333.02118,1002.09241,81.80956,452.05753,930.83435,52.0742,422.12561,847.5296
122,1.008,5.29349,333.19855,1001.99365,81.80956,452.05753,930.83435,51.97381,421.92383,847.18005
123,1.017,5.32473,333.21945,1001.80084,81.68744,452.242,930.3028,51.95684,421.96982,847.07831
124,1.025,5.18495,333.51202,1001.70074,81.62217,452.25711,929.87189,51.39136,421.8616,846.99347
125,1.033,5.24783,333.55789,1001.63464,81.66941,452.2023,929.30432,50.7754,421.88333,846.83124
126,1.042,5.26947,334.366,1000.94312,81.4243,452.14667,929.0946,50.7754,421.88333,846.83124
127,1.05,5.22791,334.436,1000.82654,80.7283,452.54974,928.69458,50.51941,421.522,846.30267
128,1.058,5.35057,334.58817,1000.5083,80.5609,452.55807,928.42346,50.23277,421.23242,845.96484
129,1.067,5.20243,334.58044,1000.34875,80.4069,452.53552,928.04242,50.05676,420.92706,845.8905
130,1.075,5.20243,334.58044,1000.34875,80.46478,452.80072,927.59644,50.05676,420.92706,845.8905
131,1.083,5.06301,334.81961,1000.29523,79.93307,452.98102,927.57501,50.05676,420.92706,845.8905
132,1.092,4.87899,334.73773,1000.21381,80.01654,453.09003,927.85284,50.23277,421.23242,845.96484
133,1.1,4.84699,334.66605,1000.52295,79.63338,453.70331,928.70886,50.23277,421.23242,845.96484
134,1.108,4.31668,334.65295,1000.41541,79.2279,454.0726,929.18219,50.4892,421.88242,846.61603
135,1.117,4.25322,334.81287,1000.59216,79.18967,453.99066,929.3418,50.32472,422.59647,847.10797
136,1.125,3.939,334.31866,1001.3457,79.20804,454.17697,929.93939,50.42103,422.43637,848.01965
137,1.133,3.37929,334.39175,1002.07892,79.21339,454.5412,931.08447,50.35803,422.90167,848.46875
138,1.142,2.92217,334.13797,1002.72253,79.4565,454.46439,931.54449,50.44169,422.77759,848.65765
139,1.15,2.88649,334.07297,1002.80841,79.22565,454.4747,932.23883,50.83323,423.64221,849.34418
140,1.158,2.72129,333.94342,1003.2464,79.31649,453.94324,933.41479,50.89977,423.78571,850.49512
141,1.167,2.9066,334.04633,1004.112,79.16911,454.28467,934.2066,51.0704,424.17258,851.30994
142,1.175,2.84244,333.8707,1004.48859,79.79099,454.14178,935.17462,50.35478,425.58008,852.30249
143,1.183,2.84048,334.01965,1004.71716,79.99209,454.0668,935.68164,50.26702,426.20468,852.89398
144,1.192,2.96878,333.95969,1004.89447,81.07849,453.33926,936.0329,49.51592,426.55032,853.63684
145,1.2,3.5383,333.8725,1005.00385,81.047,453.20908,936.81952,49.5493,426.37119,853.78912
146,1.208,3.7123,333.62613,1005.05536,81.33015,453.12912,937.05853,49.54651,426.95923,853.84497
147,1.217,3.7123,333.62613,1005.05536,81.84252,452.98972,936.83832,49.08823,426.85068,853.87415
148,1.225,4.13415,333.80823,1005.11902,82.05601,452.82736,936.21033,49.15254,426.85941,853.62024
149,1.233,4.13415,333.80823,1005.11902,81.9847,452.56476,935.96198,49.76276,427.04724,853.34552
150,1.242,4.44078,333.60678,1004.62097,82.05219,452.65408,935.26715,50.19607,426.71518,852.62762
151,1.25,4.69609,333.80157,1004.50873,81.70625,452.51465,934.73676,50.21586,426.08163,851.83252
152,1.258,4.53986,333.66635,1003.91736,81.59974,452.46283,933.68665,50.57131,424.3587,850.71869
153,1.267,5.18574,334.52386,1003.08795,81.72897,452.17776,932.5307,50.73538,423.75708,849.64081
154,1.275,5.39321,334.64532,1003.06665,81.94946,452.04681,931.86584,50.89569,423.31805,848.90131
155,1.283,5.0663,334.83273,1002.62805,81.9374,452.3884,931.4306,51.16306,423.21802,848.61505
156,1.292,5.1672,334.81644,1002.35431,81.9337,452.36194,931.2782,51.52272,422.49222,848.14374
157,1.3,5.36255,334.66357,1001.9646,81.99055,453.03067,930.60559,51.74012,422.10144,847.96484
158,1.308,5.31342,334.69748,1001.6756,82.01865,452.93463,930.01685,52.11027,421.68433,847.96167
159,1.317,4.99158,334.40942,1001.2027,82.07448,452.83591,930.46338,52.13055,421.48489,847.71558
160,1.325,3.72287,334.18137,1001.22174,82.19825,452.41925,930.61963,52.44567,421.51434,848.17023
161,1.333,3.49989,334.03589,1001.02942,82.41881,451.97769,930.98486,52.50586,421.27567,848.85229
162,1.342,3.49989,334.03589,1001.02942,82.39926,451.81833,931.1311,52.34235,421.27383,848.89801
163,1.35,3.31557,333.91052,1001.1275,82.60664,451.73987,931.72021,52.27404,421.84613,849.50037
164,1.358,2.66957,333.04547,1001.25446,83.54474,451.60712,932.09692,52.44562,422.06479,849.63879
165,1.367,2.63383,332.97672,1001.89587,83.97616,450.61484,932.48431,52.79682,422.15652,850.27673
166,1.375,3.86167,333.83633,1002.18536,84.85359,449.62732,933.38251,52.73564,422.42041,850.74005
167,1.383,4.08052,334.0108,1002.30469,85.30428,448.90323,933.66083,52.45065,422.96744,850.80988
168,1.392,4.37698,333.59735,1002.67279,85.54818,448.76688,933.88574,51.97399,423.10403,850.94012
169,1.4,4.89824,333.09958,1002.76184,85.47475,448.74243,934.35822,51.27866,423.35938,851.07617
170,1.408,5.49475,333.53308,1003.27173,85.6475,448.75543,934.5614,51.17818,423.87503,851.03613
171,1.417,5.41136,333.7366,1003.54187,85.6475,448.75543,934.5614,51.10739,423.82346,851.41016
172,1.425,4.82187,332.98181,1003.29352,85.56895,448.81372,934.51453,50.69283,424.41357,851.41528
173,1.433,5.30013,332.96405,1003.14191,85.56895,448.81372,934.51453,50.46624,424.98563,851.33704
174,1.442,5.32294,332.91068,1003.19714,85.56895,448.81372,934.51453,50.51949,424.60519,851.1908
175,1.45,5.57752,332.82684,1003.20593,85.73807,448.9819,934.28351,51.17818,423.87503,851.03613
176,1.458,5.6817,333.09973,1003.61444,85.10827,449.61475,933.87897,51.22622,423.62201,850.87378
177,1.467,5.52674,333.43829,1003.65234,84.73841,450.01657,933.53259,51.39444,423.53262,850.69897
178,1.475,5.43962,333.5914,1003.75739,84.16852,450.60986,933.61884,52.36937,423.2511,850.5918
179,1.483,4.76021,333.33929,1003.90814,83.02293,450.91202,933.5636,52.73564,422.42041,850.74005
180,1.492,4.66576,333.36801,1004.2312,83.04517,450.96069,933.18451,52.96001,422.2092,850.70081
181,1.5,4.10826,333.08145,1004.15985,82.51917,451.11438,933.39301,53.18668,422.40491,850.961
182,1.508,3.86902,332.93991,1004.45294,81.92011,451.3461,933.75531,53.21739,421.96869,851.12958
183,1.517,3.46967,333.12152,1004.36469,81.34781,451.42847,934.07574,53.83915,421.66699,851.5835
184,1.525,3.26598,333.10278,1004.42896,81.32952,451.40665,934.60718,53.5295,421.36801,852.03058
185,1.533,2.32112,332.36765,1004.34216,80.9028,451.3887,934.76636,53.36971,421.23245,852.18085
186,1.542,1.476,332.38019,1004.44281,80.97394,451.16891,935.24878,53.36971,421.23245,852.18085
187,1.55,0.93959,332.58008,1004.54132,80.73043,450.83325,935.21912,53.28027,421.57919,852.44568
188,1.558,0.46735,332.40787,1004.31616,80.47638,450.50552,935.617,53.28027,421.57919,852.44568
189,1.567,0.36586,332.45105,1004.27783,80.47638,450.50552,935.617,53.14336,421.62122,852.43542
190,1.575,-0.07624,332.07587,1003.62091,80.5685,450.45126,935.65643,52.43373,421.91217,852.50446
191,1.583,-0.07624,332.07587,1003.62091,80.5259,450.04352,935.51117,51.49675,422.48709,852.55896
192,1.592,-0.51523,331.83603,1003.47583,80.33581,450.02582,934.95538,51.36407,422.31369,852.52789
193,1.6,-0.51523,331.83603,1003.47583,80.30292,449.84384,934.78998,50.96685,422.6377,851.98425
194,1.608,-0.16713,332.00366,1002.95557,80.56661,450.03885,934.2569,50.09315,423.15179,851.38831
195,1.617,-0.19194,332.30811,1002.63336,80.46184,450.1666,933.89795,49.11578,423.10092,850.57452
196,1.625,-0.04674,332.57544,1002.41882,80.7355,450.47977,932.76801,48.56641,422.67917,850.1485
197,1.633,0.90549,333.09375,1002.29504,80.74704,450.39841,932.3067,48.56961,422.55872,849.05133
198,1.642,0.949,333.52332,1001.53253,80.8488,450.50943,932.10114,48.56961,422.55872,849.05133
199,1.65,1.23576,333.83188,1001.42316,80.69336,450.15689,931.20026,48.04524,422.69672,848.78577
200,1.658,1.07587,334.01587,1001.12183,80.81508,450.51358,930.40375,47.65232,422.44476,848.43164
201,1.667,1.07587,334.01587,1001.12183,80.37943,450.67972,930.14093,47.68927,422.52472,848.25647
202,1.675,1.01916,334.12659,1001.04108,80.09365,450.6196,929.99768,47.70769,422.28616,847.88867
203,1.683,1.01916,334.12659,1001.04108,79.77524,451.01163,929.40747,48.06083,422.52371,847.49847
204,1.692,1.99307,334.00394,1000.27844,79.77524,451.01163,929.40747,48.0653,422.28461,847.50256
