Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,-24.28743,43.39995,1278.42078,93.96768,42.32722,1212.88074,-114.41689,45.65808,1187.2207,95.92849,47.13947,1048.60083
2,0.008,-24.28743,43.39995,1278.42078,94.05057,42.42167,1212.74976,-114.3305,45.60478,1187.23987,95.08605,45.47037,1047.91992
3,0.017,-24.28743,43.39995,1278.42078,94.11439,42.60268,1212.40356,-114.3305,45.60478,1187.23987,95.6836,47.00569,1047.20081
4,0.025,-24.10384,43.22257,1278.40137,94.15165,42.79071,1212.21289,-114.35242,45.57285,1187.39185,95.01611,45.62574,1047.64307
5,0.033,-23.59717,42.99844,1278.40405,94.38848,42.88589,1212.18958,-114.33527,45.50621,1187.45142,95.25504,45.82065,1047.93433
6,0.042,-22.56306,41.65232,1278.69165,94.38848,42.88589,1212.18958,-113.80243,44.97477,1187.771,94.94712,46.00619,1047.90906
7,0.05,-22.47705,41.61439,1278.83447,94.75772,43.24673,1212.10095,-113.93317,45.15666,1188.09839,95.27342,46.83524,1046.49915
8,0.058,-22.10769,41.57434,1278.72266,94.75772,43.24673,1212.10095,-113.93317,45.15666,1188.09839,95.27342,46.83524,1046.49915
9,0.067,-22.29994,42.16072,1278.67151,94.75881,43.4174,1211.5957,-113.62043,45.45884,1188.12842,95.27342,46.83524,1046.49915
10,0.075,-22.02169,41.5364,1278.86548,94.75881,43.4174,1211.5957,-113.48679,44.94184,1187.86951,95.27342,46.83524,1046.49915
11,0.083,-22.02169,41.5364,1278.86548,94.75881,43.4174,1211.5957,-113.48679,44.94184,1187.86951,95.27342,46.83524,1046.49915
12,0.092,-22.30763,41.51177,1278.896,94.76843,43.50197,1211.85645,-113.94549,44.89986,1188.09473,95.1217,46.90412,1046.65735
13,0.1,-22.47705,41.61439,1278.83447,94.39664,43.81366,1211.66858,-113.94549,44.89986,1188.09473,95.1217,46.90412,1046.65735
14,0.108,-22.92464,42.34126,1278.57898,93.85754,43.2872,1211.94556,-114.05535,44.79626,1188.02246,95.16676,46.96744,1047.0011
15,0.117,-23.43026,42.46,1278.62744,93.43039,43.58469,1211.90381,-114.62427,44.89995,1187.86584,95.08318,46.88689,1047.22876
16,0.125,-24.28743,43.39995,1278.42078,92.94056,43.18479,1212.07092,-114.62427,44.89995,1187.86584,95.13284,47.07817,1047.37219
17,0.133,-24.44658,43.31252,1278.34302,92.00994,43.19651,1212.49731,-115.32066,45.34636,1187.47192,95.01993,46.96182,1047.54871
18,0.142,-24.97783,43.1482,1278.01013,91.97445,43.08418,1212.63916,-115.83673,45.12761,1187.37402,95.01993,46.96182,1047.54871
19,0.15,-25.3677,43.12968,1277.9375,91.60824,43.21436,1212.91736,-116.53408,44.66813,1187.28088,94.87584,46.79817,1047.75256
20,0.158,-26.5118,42.46243,1277.74927,91.19032,43.05812,1213.23938,-116.86327,44.51595,1187.03784,94.88139,46.87253,1048.36255
21,0.167,-27.1349,42.61534,1277.80042,91.17666,43.00988,1213.61096,-116.86327,44.51595,1187.03784,94.44048,46.51083,1048.69226
22,0.175,-27.52394,42.44847,1277.92346,91.1363,42.79295,1213.80078,-116.91692,44.60679,1186.96863,94.44048,46.51083,1048.69226
23,0.183,-27.85883,42.35599,1277.96118,90.9301,42.45075,1213.81128,-117.00105,44.62282,1186.88745,94.28919,46.62536,1048.58899
24,0.192,-27.99591,42.61124,1278.12817,90.9301,42.45075,1213.81128,-117.22055,44.67293,1185.96436,93.72149,47.05228,1048.82068
25,0.2,-28.32627,42.2985,1278.19507,90.9301,42.45075,1213.81128,-117.70118,44.75726,1185.52112,93.56973,47.1207,1048.97913
26,0.208,-28.51411,42.31649,1278.26086,90.92938,42.31364,1213.97217,-117.64861,44.65854,1185.41455,93.28828,47.26611,1049.17065
27,0.217,-29.66907,42.80627,1278.11328,90.78544,42.94292,1213.89282,-117.79181,44.97886,1185.40942,93.51672,47.74614,1049.20129
28,0.225,-29.76129,43.00316,1278.21777,90.82458,43.07223,1213.87036,-117.79181,44.97886,1185.40942,93.57716,48.02956,1049.51843
29,0.233,-29.76129,43.00316,1278.21777,90.50977,43.08733,1213.94775,-117.90052,44.96499,1185.26233,93.57716,48.02956,1049.51843
30,0.242,-29.76129,43.00316,1278.21777,90.3384,43.26067,1213.76025,-118.1767,45.44919,1185.06909,93.57716,48.02956,1049.51843
31,0.25,-29.81075,43.15185,1278.12305,90.3384,43.26067,1213.76025,-118.43665,45.71067,1184.99963,93.57716,48.02956,1049.51843
32,0.258,-29.81075,43.15185,1278.12305,90.01282,43.93579,1213.54419,-117.9372,46.08236,1184.66956,93.57716,48.02956,1049.51843
33,0.267,-30.00362,43.41966,1278.03882,89.78151,44.48746,1213.40784,-118.80975,46.279,1184.64819,93.57716,48.02956,1049.51843
34,0.275,-30.06848,43.16187,1278.27478,89.40349,44.62677,1213.61597,-118.84582,46.10477,1184.52588,92.92995,46.89351,1049.64502
35,0.283,-29.55116,42.82814,1278.05542,88.71452,44.95092,1213.77222,-118.92097,46.18622,1184.4718,92.92995,46.89351,1049.64502
36,0.292,-29.71023,42.74036,1277.97778,88.40814,45.09986,1213.86047,-119.54681,46.20316,1184.5022,92.92995,46.89351,1049.64502
37,0.3,-29.71023,42.74036,1277.97778,88.12691,44.32701,1214.30627,-119.54681,46.20316,1184.5022,92.92995,46.89351,1049.64502
38,0.308,-29.81932,43.03463,1277.81555,87.42037,44.36983,1214.20166,-119.633,46.17724,1184.56189,93.57716,48.02956,1049.51843
39,0.317,-29.97744,42.94686,1278.05078,87.49714,44.5941,1214.30603,-119.70014,45.98971,1184.62341,93.16759,47.34798,1049.78735
40,0.325,-29.86835,42.65263,1278.21301,87.48668,44.07686,1214.35376,-119.70014,45.98971,1184.62341,92.24539,46.00884,1050.23083
41,0.333,-30.16587,42.83665,1278.09753,87.48668,44.07686,1214.35376,-119.96927,45.82512,1184.9624,92.15874,45.75199,1050.65271
42,0.342,-30.58017,43.08305,1278.12219,87.55079,43.87029,1214.42065,-119.96927,45.82512,1184.9624,92.19392,45.57477,1050.57825
43,0.35,-30.58017,43.08305,1278.12219,87.47193,43.81727,1214.66357,-120.2764,45.82388,1185.01379,92.7519,46.85001,1050.02625
44,0.358,-30.78894,43.12214,1278.2356,87.47193,43.81727,1214.66357,-120.39443,45.54713,1185.07202,92.01421,45.26049,1050.60999
45,0.367,-30.78894,43.12214,1278.2356,87.47193,43.81727,1214.66357,-120.39443,45.54713,1185.07202,92.7519,46.85001,1050.02625
46,0.375,-30.93564,43.35548,1278.36694,87.47193,43.81727,1214.66357,-120.39443,45.54713,1185.07202,92.43982,46.70845,1050.05078
47,0.383,-30.60557,42.9452,1278.21606,87.47193,43.81727,1214.66357,-120.30266,45.48042,1185.10193,92.7519,46.85001,1050.02625
48,0.392,-30.30807,42.76117,1278.33154,87.2889,43.61192,1214.55725,-120.25281,45.01644,1185.16113,91.61244,45.00396,1050.78662
49,0.4,-30.39681,42.90614,1278.10266,87.32545,43.10476,1214.46765,-120.25281,45.01644,1185.16113,92.48828,46.63581,1049.94556
50,0.408,-30.09931,42.72212,1278.21814,87.19582,42.93879,1214.60083,-120.09851,44.57322,1185.64563,92.1823,46.48508,1049.95703
51,0.417,-30.30807,42.76117,1278.33154,87.4043,43.15779,1214.22473,-120.25281,45.01644,1185.16113,92.1823,46.48508,1049.95703
52,0.425,-30.09931,42.72212,1278.21814,87.39419,42.64051,1214.27258,-120.25281,45.01644,1185.16113,91.95994,46.4758,1049.98083
53,0.433,-30.39681,42.90614,1278.10266,87.39419,42.64051,1214.27258,-120.49738,44.91845,1185.10205,92.1823,46.48508,1049.95703
54,0.442,-30.39681,42.90614,1278.10266,87.39419,42.64051,1214.27258,-120.33033,44.65583,1185.45166,92.1823,46.48508,1049.95703
55,0.45,-30.39681,42.90614,1278.10266,87.34489,42.77755,1214.41846,-120.49738,44.91845,1185.10205,91.83554,46.60766,1049.85852
56,0.458,-30.39681,42.90614,1278.10266,87.26457,42.47455,1214.40576,-120.49738,44.91845,1185.10205,91.83554,46.60766,1049.85852
57,0.467,-30.60557,42.9452,1278.21606,87.26457,42.47455,1214.40576,-120.56882,45.27137,1184.94128,91.83554,46.60766,1049.85852
58,0.475,-30.60557,42.9452,1278.21606,87.26457,42.47455,1214.40576,-120.65187,45.51697,1185.02283,91.83554,46.60766,1049.85852
59,0.483,-30.88148,42.90854,1278.24304,87.39419,42.64051,1214.27258,-120.66569,44.94987,1184.94006,91.83554,46.60766,1049.85852
60,0.492,-30.88148,42.90854,1278.24304,87.26457,42.47455,1214.40576,-120.71555,45.41377,1184.88086,91.48473,46.22757,1049.5033
61,0.5,-30.88148,42.90854,1278.24304,87.26457,42.47455,1214.40576,-120.71555,45.41377,1184.88086,91.48473,46.22757,1049.5033
62,0.508,-30.88148,42.90854,1278.24304,87.1159,42.3246,1214.31335,-120.71555,45.41377,1184.88086,91.48473,46.22757,1049.5033
63,0.517,-30.88148,42.90854,1278.24304,87.39419,42.64051,1214.27258,-120.71555,45.41377,1184.88086,91.42409,45.94404,1049.18591
64,0.525,-30.72335,42.99625,1278.00781,87.2556,43.0078,1214.13232,-120.71555,45.41377,1184.88086,90.6404,45.06953,1048.57935
65,0.533,-30.88148,42.90854,1278.24304,87.1159,42.3246,1214.31335,-120.87059,45.12608,1184.89954,91.42409,45.94404,1049.18591
