Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,2014.42517,-4.26436,1035.80908,1860.74585,173.54506,1016.33484,1813.22949,-178.3513,983.91492
2,0.008,2008.8335,-2.56287,1035.68982,1854.26379,174.53882,1016.19867,1809.56738,-176.16325,983.71979
3,0.017,2003.76208,-1.5107,1034.94019,1848.51697,177.64754,1015.5741,1809.13647,-177.06728,983.65948
4,0.025,1997.91089,-0.40059,1034.35461,1840.7738,178.13539,1015.38043,1802.27063,-178.6319,982.93365
5,0.033,1991.53503,1.18019,1033.92224,1834.18298,177.5372,1014.48163,1794.05994,-176.40761,981.51782
6,0.042,1986.11877,2.83668,1033.23828,1828.13855,178.99881,1014.35901,1788.349,-174.30319,981.58783
7,0.05,1979.90613,4.27563,1032.99878,1823.74097,179.47649,1013.69379,1782.90247,-172.28435,981.4101
8,0.058,1973.79614,5.73896,1031.75903,1814.54614,183.01436,1010.55042,1778.5083,-173.46921,980.59546
9,0.067,1967.80225,8.02569,1031.69373,1810.62671,181.88213,1009.4173,1771.85974,-171.49005,980.47815
10,0.075,1962.14783,9.28069,1030.4917,1802.073,184.8844,1008.52789,1766.48462,-170.82014,980.67218
11,0.083,1956.17957,10.3388,1029.8573,1794.82263,187.01407,1005.89844,1759.4502,-167.42171,978.75262
12,0.092,1949.51294,12.95893,1028.47937,1790.4491,188.15314,1004.68988,1754.77771,-167.86301,976.92584
13,0.1,1943.28394,14.15151,1028.01855,1784.45593,189.03384,1003.87769,1747.65576,-166.21127,976.54401
14,0.108,1936.922,15.47883,1027.13611,1778.39063,189.27626,1002.85675,1743.1969,-166.09138,974.92749
15,0.117,1930.74902,17.69811,1025.76025,1771.10095,190.56729,1000.25494,1736.6571,-164.2121,973.43079
16,0.125,1925.08215,18.90315,1024.448,1766.73193,192.10411,997.35077,1733.60352,-165.37624,972.56848
17,0.133,1920.00903,17.58198,1025.22168,1761.65698,192.19432,995.89178,1724.22559,-161.96275,971.06165
18,0.142,1913.63318,19.78718,1024.20105,1755.04675,196.25015,994.9776,1718.09509,-159.95819,970.89423
19,0.15,1906.32434,22.30703,1023.79761,1749.90332,197.71574,992.90698,1711.41614,-158.23241,970.2608
20,0.158,1900.43347,24.30557,1017.6236,1743.36121,196.6333,990.67163,1704.48438,-156.37302,969.20441
21,0.167,1893.43933,25.32948,1015.81396,1736.27454,199.41724,989.12842,1697.86475,-155.4088,967.85852
22,0.175,1886.38611,26.68636,1013.55615,1728.82825,202.61436,986.52179,1691.53674,-153.74593,966.341
23,0.183,1879.03674,28.23175,1011.99744,1722.25964,203.4001,984.95947,1684.59998,-151.62798,964.62384
24,0.192,1871.89001,31.25961,1009.38318,1714.54626,206.43486,984.22491,1677.29395,-148.54485,962.67474
25,0.2,1864.64136,34.07907,1007.2265,1704.93347,207.80975,982.85034,1671.52588,-146.00487,961.74127
26,0.208,1857.13171,36.51782,1005.89307,1698.06262,209.29584,982.30493,1662.97388,-145.43019,959.63342
27,0.217,1850.51086,40.09238,1005.35107,1689.70923,213.55794,982.22852,1656.19482,-143.67651,958.88629
28,0.225,1843.59265,42.12687,1005.14294,1682.08704,216.3732,982.51337,1649.97961,-139.98776,958.31213
29,0.233,1836.62195,44.9495,1005.03961,1676.42529,217.56654,982.64075,1641.47156,-135.31409,956.86798
30,0.242,1830.49792,47.2226,1005.56781,1669.823,217.86801,984.24762,1637.74011,-134.37117,957.27081
31,0.25,1823.86511,49.38691,1006.29736,1663.1676,220.89413,986.21155,1630.61011,-132.36424,957.76282
32,0.258,1817.02063,52.78515,1006.98511,1656.0188,225.17868,987.84485,1624.47449,-131.18222,958.35931
33,0.267,1809.90918,55.17033,1007.49042,1649.41296,225.88892,987.89777,1616.58813,-127.2941,957.92413
34,0.275,1803.53638,58.45219,1008.53705,1643.35913,227.73439,986.96008,1610.46484,-124.86707,958.47559
35,0.283,1797.23401,61.12045,1009.55078,1635.03699,233.25031,986.93896,1604.3501,-121.95097,959.05017
36,0.292,1790.8407,63.89632,1011.28265,1630.19751,234.86162,987.29852,1595.60681,-116.30271,959.93933
37,0.3,1783.84998,66.0743,1012.92798,1624.08215,237.92566,988.14526,1588.92224,-114.99883,961.87598
38,0.308,1778.72339,69.6621,1014.2901,1616.33057,242.25797,990.30591,1583.29834,-113.00712,963.22552
39,0.317,1772.28198,71.84158,1016.06348,1610.48901,243.49753,992.73145,1579.44141,-110.85944,964.62567
40,0.325,1766.80811,74.94489,1018.18207,1605.15356,245.23584,993.06799,1573.61731,-109.15375,966.23407
41,0.333,1760.62402,77.10226,1020.19934,1598.94788,245.18645,994.23712,1569.67627,-108.78076,969.58649
42,0.342,1754.71143,79.0375,1023.83582,1590.83191,249.2424,994.98846,1562.599,-104.8791,971.43103
43,0.35,1747.74585,81.66403,1025.11487,1584.68213,251.78729,995.96637,1557.16516,-103.82732,972.26746
44,0.358,1739.23035,80.96967,1027.51404,1579.16467,252.27254,996.34436,1552.04651,-103.36459,973.34576
45,0.367,1732.68848,81.97166,1028.35901,1574.56665,253.5305,998.18274,1545.1925,-100.34526,977.43427
46,0.375,1731.08569,86.94975,1028.55688,1569.88354,254.40729,998.99573,1540.11621,-99.96656,977.72278
47,0.383,1725.5625,88.14491,1029.57617,1563.81152,255.5677,999.33405,1534.43726,-99.23647,978.81818
