Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,1801.46826,-186.37061,651.99615,1783.68335,-163.31169,519.89636,1817.60815,-33.53165,509.65372
2,0.008,1797.78406,-186.26357,651.5235,1781.72205,-163.10695,518.93799,1812.54504,-32.8532,508.04819
3,0.017,1794.08777,-184.14719,651.7713,1776.71021,-162.73358,518.81567,1810.54431,-32.18431,508.40503
4,0.025,1790.57751,-184.09659,649.69147,1773.86694,-162.28633,517.51648,1807.13818,-30.91105,507.56064
5,0.033,1786.65002,-184.05905,649.23877,1770.35657,-161.95601,517.48608,1802.57922,-31.20433,506.47287
6,0.042,1781.23987,-182.74072,648.2804,1766.78064,-160.79309,516.38116,1796.77283,-32.45456,505.65024
7,0.05,1777.53369,-182.92737,646.9259,1762.6864,-160.74742,515.11346,1792.94495,-31.21423,504.88184
8,0.058,1772.66797,-182.50853,646.55701,1760.04236,-160.91705,513.28839,1791.70984,-30.42514,504.11591
9,0.067,1768.48401,-182.13855,646.14728,1755.23071,-160.16565,512.84601,1785.68665,-30.52785,502.65671
10,0.075,1764.74988,-179.8625,645.46692,1752.19824,-160.06665,512.30872,1782.29529,-29.76187,501.33087
11,0.083,1759.43518,-180.44279,644.56531,1749.84436,-158.79124,511.20233,1778.08826,-29.56461,500.01852
12,0.092,1754.60742,-178.87347,644.29095,1745.8739,-157.782,509.46835,1773.30029,-29.35513,499.5047
13,0.1,1749.79761,-177.67052,643.81964,1740.25427,-157.88266,508.76584,1768.32532,-27.08979,497.37213
14,0.108,1744.88611,-176.35912,642.19958,1736.87366,-157.83328,506.45355,1765.09326,-26.23706,496.76035
15,0.117,1740.79993,-175.88327,641.09021,1731.5271,-156.89595,505.85706,1761.0708,-25.61459,494.92685
16,0.125,1733.98926,-175.07996,639.81989,1728.177,-155.09773,504.01917,1754.17615,-26.02871,494.23285
17,0.133,1729.15442,-175.29602,637.89532,1721.6687,-155.43077,503.30902,1751.00806,-25.18224,492.34644
18,0.142,1724.53027,-173.98074,637.42023,1717.9093,-155.02687,500.90604,1745.20752,-24.20269,490.67746
19,0.15,1719.66357,-173.58455,636.22565,1713.55017,-154.45688,499.51868,1741.79773,-22.71292,489.06595
20,0.158,1712.63306,-172.92673,633.90021,1708.16479,-153.67012,497.48087,1735.57678,-23.63709,488.09256
21,0.167,1707.66809,-171.74153,632.72839,1704.34082,-153.5871,495.92032,1730.5376,-22.10378,486.46405
22,0.175,1701.75671,-170.63539,631.04041,1699.26062,-151.8286,494.57602,1725.48987,-22.23871,483.86862
23,0.183,1696.72949,-169.0791,629.61456,1695.04932,-152.7946,492.12103,1721.11133,-20.28317,482.34991
24,0.192,1689.95422,-168.98814,629.14709,1690.04321,-152.49033,491.1998,1712.02295,-22.14348,480.70343
25,0.2,1684.52222,-167.65761,627.81757,1684.7937,-151.03021,489.72064,1708.19348,-20.68968,479.47879
