Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,510.26959,121.56233,57.73299,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
2,0.008,510.20044,121.53387,57.79639,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
3,0.017,510.20044,121.53387,57.79639,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
4,0.025,510.36722,121.50794,57.7688,702.03204,222.69139,40.63849,673.20508,158.28879,53.29616
5,0.033,510.36703,121.73658,57.69343,702.03204,222.69139,40.63849,673.20508,158.28879,53.29616
6,0.042,510.3783,121.83343,57.78967,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
7,0.05,510.3783,121.83343,57.78967,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
8,0.058,510.3783,121.83343,57.78967,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
9,0.067,510.25943,121.80244,57.59395,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
10,0.075,510.39474,121.74521,57.94596,702.52832,222.47311,40.92282,673.20508,158.28879,53.29616
11,0.083,510.2807,121.45177,57.93795,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
12,0.092,510.27853,121.50845,57.72288,701.93817,222.15665,40.47725,673.20508,158.28879,53.29616
13,0.1,510.26404,121.41447,57.73257,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
14,0.108,510.47769,121.82547,57.91609,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
15,0.117,510.38007,121.87986,57.88029,702.21704,222.57751,40.73023,673.31317,157.97536,53.59418
16,0.125,510.49222,121.91946,57.9064,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
17,0.133,510.3688,121.783,57.78405,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
18,0.142,510.27136,121.60876,57.82362,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
19,0.15,510.15909,121.70621,57.95853,702.31219,222.40427,40.63027,673.20508,158.28879,53.29616
20,0.158,510.35306,121.48911,57.99758,702.1272,222.51814,40.53852,673.20508,158.28879,53.29616
21,0.167,510.35306,121.48911,57.99758,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
22,0.175,510.2998,121.5259,57.92281,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
23,0.183,510.47769,121.82547,57.91609,702.21704,222.57751,40.73023,673.31317,157.97536,53.59418
24,0.192,510.49222,121.91946,57.9064,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
25,0.2,510.24231,121.90327,57.88326,702.21704,222.57751,40.73023,673.31317,157.97536,53.59418
26,0.208,510.48096,121.82261,57.81017,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
27,0.217,510.26669,121.64037,58.05801,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
28,0.225,510.38959,121.49423,58.06998,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
29,0.233,510.37881,121.67996,58.08412,702.31219,222.40427,40.63027,673.20508,158.28879,53.29616
30,0.242,510.3342,121.79723,58.06958,702.31219,222.40427,40.63027,673.20508,158.28879,53.29616
31,0.25,510.37881,121.67996,58.08412,702.21704,222.57751,40.73023,673.31317,157.97536,53.59418
32,0.258,510.7359,121.9126,57.98773,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
33,0.267,510.50836,121.91867,57.99694,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
34,0.275,510.47919,121.77618,57.71954,702.31219,222.40427,40.63027,673.20508,158.28879,53.29616
35,0.283,510.46332,121.98537,58.04141,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
36,0.292,510.36581,121.53668,57.89727,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
37,0.3,510.16681,121.36575,57.82122,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
38,0.308,510.25543,121.54351,57.96178,702.1272,222.51814,40.53852,673.20508,158.28879,53.29616
39,0.317,510.46072,121.67695,57.97038,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
40,0.325,510.44458,121.79038,58.00507,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
41,0.333,510.3783,121.83343,57.78967,702.31219,222.40427,40.63027,673.20508,158.28879,53.29616
42,0.342,510.47592,121.77904,57.82547,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
43,0.35,510.58807,121.81864,57.85158,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
44,0.358,510.46466,121.68219,57.72923,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
45,0.367,510.47592,121.77904,57.82547,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
46,0.375,510.35132,121.44269,57.90696,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
47,0.383,510.26669,121.64037,58.05801,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
48,0.392,510.45895,121.63052,57.87976,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
49,0.4,510.45895,121.63052,57.87976,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
50,0.408,510.24054,121.85684,57.79263,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
51,0.417,510.57681,121.72179,57.75534,702.03204,222.69139,40.63849,673.20508,158.28879,53.29616
52,0.425,510.49045,121.87303,57.81578,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
53,0.433,510.57681,121.72179,57.75534,702.50452,222.94437,40.8363,673.20508,158.28879,53.29616
54,0.442,510.3783,121.83343,57.78967,702.60486,222.78033,40.73727,673.20508,158.28879,53.29616
55,0.45,510.36703,121.73658,57.69343,702.21704,222.57751,40.73023,673.20508,158.28879,53.29616
