Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,6.06241,-186.90208,502.34268,133.11743,-78.89806,523.92035,158.65002,-145.64502,456.56125,142.29967,-24.04688,443.01218
2,0.008,6.0272,-186.81279,502.41492,133.23741,-78.79366,523.92664,158.58765,-145.66771,456.65863,142.92506,-23.24276,443.0864
3,0.017,6.20478,-186.73102,502.39966,133.2402,-78.60841,523.82257,158.67256,-145.68347,456.55527,142.25737,-23.82269,443.12997
4,0.025,6.2421,-186.77625,502.20276,133.31178,-78.41053,523.76398,158.634,-145.42697,456.12616,142.88278,-23.01854,443.20419
5,0.033,6.2421,-186.77625,502.20276,133.47626,-78.43053,523.6925,158.81454,-145.11,455.98715,142.80238,-22.65306,443.12943
6,0.042,6.60168,-186.4046,502.14621,133.5513,-78.37099,523.53174,158.86131,-145.06702,456.1055,142.80238,-22.65306,443.12943
7,0.05,6.44928,-186.45885,501.64706,133.67331,-78.37746,523.43695,158.81454,-145.11,455.98715,142.80238,-22.65306,443.12943
8,0.058,6.79766,-186.22134,500.86685,133.83725,-78.31857,523.65857,158.99246,-144.76501,455.83694,142.80238,-22.65306,443.12943
9,0.067,6.95968,-186.35287,500.78284,133.6691,-77.62427,523.15186,158.85825,-144.72781,455.89642,142.80238,-22.65306,443.12943
10,0.075,6.79734,-186.21635,500.32983,133.31461,-77.49256,523.8858,158.99637,-144.17488,455.69131,142.79463,-22.54987,443.03452
11,0.083,6.80132,-186.45914,500.09149,133.33,-77.4461,524.01593,159.06248,-144.11212,455.99942,142.79463,-22.54987,443.03452
12,0.092,6.39405,-186.60167,499.19522,132.91142,-77.30565,524.32166,158.90109,-144.16945,456.52618,142.63011,-22.32049,443.08621
13,0.1,6.40958,-186.70428,498.6853,132.75691,-77.50048,524.45892,159.03606,-143.93669,456.47787,142.57991,-22.04364,443.31638
14,0.108,6.81052,-186.86967,497.90634,132.42429,-77.53491,524.23914,158.95834,-143.43163,456.57416,142.2773,-21.44037,443.21243
15,0.117,7.05334,-186.64371,497.2901,132.22641,-77.44395,524.20178,158.95834,-143.43163,456.57416,142.2773,-21.44037,443.21243
16,0.125,6.80643,-186.98691,496.71863,132.2457,-77.77312,524.02234,158.99408,-143.30196,456.44659,140.88742,-23.214,443.39255
17,0.133,6.61706,-187.30936,496.43317,131.99326,-77.95358,524.13806,159.18279,-143.44768,455.79797,140.15819,-23.24678,443.9946
18,0.142,6.49119,-187.53636,496.46994,131.96629,-78.08303,523.85632,159.22485,-143.77502,455.81686,140.05885,-23.38973,444.23773
19,0.15,6.35249,-187.48668,496.39362,131.69655,-78.80945,523.99005,159.22485,-143.77502,455.81686,140.05885,-23.38973,444.23773
20,0.158,6.21248,-187.43835,496.32956,131.75269,-79.02219,523.7981,159.22485,-143.77502,455.81686,140.05885,-23.38973,444.23773
21,0.167,6.01832,-187.32744,496.522,132.02428,-79.16084,524.005,159.18048,-143.81841,455.71426,140.31093,-24.08788,444.33829
22,0.175,5.6363,-187.28879,496.79889,132.16833,-79.08462,524.02106,159.05383,-144.02582,455.76926,140.31093,-24.08788,444.33829
23,0.183,5.54749,-187.18506,497.71729,132.18153,-79.12338,524.04425,158.99637,-144.17488,455.69131,140.31093,-24.08788,444.33829
24,0.192,5.50294,-187.28088,498.38364,132.16006,-79.05544,523.84534,158.99637,-144.17488,455.69131,140.31093,-24.08788,444.33829
25,0.2,5.6325,-187.40868,499.07541,132.17148,-79.09417,523.86823,158.96063,-144.30457,455.81891,140.31093,-24.08788,444.33829
26,0.208,5.34923,-187.28572,499.2294,132.243,-78.89629,523.80963,158.7693,-144.4565,455.87708,140.31093,-24.08788,444.33829
27,0.217,5.44353,-187.14735,499.64963,132.21274,-79.02912,523.96521,158.55182,-144.31891,456.04459,140.06438,-24.08245,444.27597
28,0.225,5.24199,-187.15016,500.07211,131.89357,-78.65186,523.71783,158.41559,-144.30374,456.28049,140.30057,-24.12386,443.99701
