Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-158.48077,-146.43163,949.8999,-166.17288,55.69001,986.83807,-276.81598,-107.31186,1005.14514,-282.16052,13.74357,1016.30579,-341.61154,-119.32309,936.05219
2,0.008,-159.36787,-145.76675,949.99933,-166.68863,55.74551,986.51416,-277.08975,-107.08235,1005.14697,-282.39908,13.85848,1016.38037,-341.73508,-119.66179,935.42749
3,0.017,-159.33572,-145.60345,950.54419,-167.88371,56.34417,986.62665,-277.65561,-106.80192,1005.13165,-282.02405,14.29216,1016.08392,-341.79443,-119.48649,935.33838
4,0.025,-159.2225,-145.7218,950.2655,-168.27931,56.2943,986.66205,-277.82428,-106.66717,1005.02649,-283.3775,13.7314,1015.52606,-342.172,-120.04919,935.07617
5,0.033,-159.73422,-145.54022,950.19568,-168.54512,56.19891,986.36572,-278.25482,-106.96875,1004.80798,-284.34137,13.45836,1015.61212,-342.37091,-120.33857,935.14984
6,0.042,-160.07777,-145.35695,949.74323,-168.81459,56.33798,986.29333,-278.4411,-106.87534,1004.59723,-285.40207,13.63523,1016.05493,-342.79028,-120.82444,935.03516
7,0.05,-160.3038,-145.14813,949.79163,-169.56175,56.55442,986.47211,-278.69669,-106.92271,1004.57648,-285.66269,12.71816,1015.57874,-342.79028,-120.82444,935.03516
8,0.058,-160.56308,-145.36383,949.71002,-169.89165,56.62859,986.85065,-279.06357,-106.93571,1004.49725,-286.08139,13.40234,1015.84332,-342.79028,-120.82444,935.03516
9,0.067,-160.88028,-145.28304,949.60559,-170.19061,57.67129,987.04279,-279.42697,-107.12116,1004.25134,-286.33932,13.36172,1015.71112,-343.03317,-120.72948,934.80328
10,0.075,-161.2016,-144.86482,949.61487,-171.05666,57.50864,986.69604,-279.70847,-107.00633,1004.46094,-286.53287,13.30489,1015.66089,-343.21878,-120.62952,934.67664
11,0.083,-161.67796,-144.526,949.36981,-171.37134,57.69225,986.87268,-279.83649,-106.90086,1004.43304,-287.12732,13.88378,1015.72522,-343.21878,-120.62952,934.67664
12,0.092,-161.7494,-144.18315,949.70715,-171.91635,57.72816,986.76056,-280.1001,-107.06375,1004.5556,-287.64435,14.2015,1015.64087,-343.48206,-120.57038,934.71478
13,0.1,-162.2917,-143.86775,949.69421,-172.57811,58.52696,986.78503,-280.70798,-106.35418,1004.37854,-287.64435,14.2015,1015.64087,-343.85767,-120.28748,934.61206
14,0.108,-162.49806,-143.75409,949.63354,-173.52132,58.58973,986.0694,-280.70798,-106.35418,1004.37854,-287.79712,13.96838,1014.93463,-344.39963,-120.23435,934.5307
15,0.117,-162.69269,-143.68246,949.74176,-173.54449,59.04094,986.20129,-281.19205,-106.13712,1004.48419,-288.46646,13.76482,1015.27734,-344.66293,-120.17539,934.56885
16,0.125,-162.69269,-143.68246,949.74176,-173.59099,59.30801,986.17883,-281.51678,-106.0008,1004.59625,-288.68228,14.01304,1015.06415,-344.7999,-120.02292,934.55048
17,0.133,-162.60498,-143.73378,949.80707,-173.91721,60.12933,985.86914,-281.53384,-105.86065,1004.70673,-288.49551,14.4982,1015.13574,-344.7999,-120.02292,934.55048
18,0.142,-162.62386,-143.64693,949.8811,-173.97792,60.95317,985.89191,-281.72443,-105.80277,1004.7381,-288.79025,14.62909,1014.89722,-344.86996,-119.71056,934.42657
19,0.15,-163.0537,-143.26874,950.1803,-174.72177,60.81076,985.58167,-281.72443,-105.80277,1004.7381,-288.74698,14.69093,1014.69324,-344.86996,-119.71056,934.42657
20,0.158,-163.00563,-143.03973,950.22772,-175.09274,60.78197,985.38373,-281.92697,-105.47432,1004.43884,-289.26224,14.96311,1014.5686,-344.86996,-119.71056,934.42657
21,0.167,-163.00563,-143.03973,950.22772,-175.27563,61.61154,985.46552,-282.09348,-105.01355,1004.80255,-289.65594,15.62265,1014.67169,-345.38788,-119.45758,934.67828
22,0.175,-162.931,-142.75029,950.53772,-175.60565,62.12765,985.37744,-282.09348,-105.01355,1004.80255,-289.68317,15.70017,1014.6062,-345.38788,-119.45758,934.67828
23,0.183,-162.96867,-142.35544,950.49512,-175.61617,63.04727,984.62946,-282.09348,-105.01355,1004.80255,-290.13104,15.85829,1014.55225,-345.38788,-119.45758,934.67828
24,0.192,-162.96867,-142.35544,950.49512,-175.61617,63.04727,984.62946,-282.30478,-104.75287,1004.65936,-290.13406,16.10967,1014.56219,-345.38788,-119.45758,934.67828
25,0.2,-163.0058,-142.2346,950.52856,-176.12738,63.13763,984.62799,-282.39026,-104.61269,1004.69611,-290.13406,16.10967,1014.56219,-345.75439,-119.02226,934.99023
26,0.208,-163.11037,-141.77994,951.00867,-176.28125,63.18259,984.02289,-282.53082,-104.22418,1004.76471,-290.17731,16.04795,1014.7663,-346.19894,-119.32819,935.17554
27,0.217,-163.44688,-141.54828,951.27161,-176.27313,63.34073,983.73846,-282.02991,-105.78778,1004.79034,-290.13626,16.10925,1014.67841,-346.4527,-119.3327,935.22125
28,0.225,-163.83359,-141.29344,951.51459,-176.84393,64.47355,983.6781,-282.4422,-105.40206,1004.65118,-290.84384,16.63105,1014.49292,-346.37936,-119.50757,935.15704
29,0.233,-164.02025,-141.16527,951.5697,-177.30484,64.57054,983.70953,-282.79666,-103.82932,1005.1261,-291.62933,16.88291,1014.32343,-346.43216,-119.12854,935.28516
30,0.242,-163.99954,-141.04639,951.64166,-178.26195,65.02868,982.9408,-283.04224,-103.59481,1005.10992,-291.62933,16.88291,1014.32343,-346.52243,-118.98921,935.61127
31,0.25,-164.20535,-140.87019,951.86853,-178.49677,65.06712,982.73804,-283.13278,-103.59199,1005.19659,-291.76526,16.89058,1014.18848,-346.52243,-118.98921,935.61127
32,0.258,-164.55821,-140.46429,951.89557,-178.86728,64.97608,982.24335,-283.05161,-103.41913,1005.32709,-292.27911,17.51673,1014.05933,-346.66806,-118.89279,935.46436
33,0.267,-164.8596,-140.4014,951.88977,-179.51486,65.21056,982.25763,-283.319,-103.05914,1005.53888,-292.70517,17.63694,1014.04846,-346.79721,-118.73841,935.15186
34,0.275,-164.7785,-140.19102,951.84192,-179.90547,65.93061,982.63104,-283.65741,-103.1103,1005.71515,-292.70517,17.63694,1014.04846,-347.06073,-118.67944,935.18994
35,0.283,-164.81262,-139.57602,951.79199,-180.37375,65.9984,982.59686,-283.72531,-103.38882,1005.92047,-293.16959,17.95828,1013.62158,-347.06073,-118.67944,935.18994
36,0.292,-164.50063,-138.94633,951.77759,-180.45976,66.98351,982.57135,-283.57617,-103.2606,1005.7038,-293.15912,17.70107,1013.81146,-346.84537,-118.80323,935.35846
