Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,1659.49072,176.78732,666.44617,1614.29651,85.96665,577.95508,1656.77502,145.74127,520.03229,1682.44214,29.7618,518.07178
2,0.008,1655.27393,175.88925,666.36993,1609.06653,86.27039,575.77454,1654.34375,145.65843,518.83752,1679.33118,28.57696,518.04077
3,0.017,1650.84961,175.48401,666.04169,1605.79968,85.28255,575.23383,1650.85815,145.42291,518.6817,1677.98047,27.07113,517.82117
4,0.025,1645.33044,174.61992,665.4342,1602.35901,85.55404,574.51929,1647.39319,144.51961,517.48907,1674.92981,26.10328,517.58228
5,0.033,1641.80054,174.13422,663.82898,1599.64709,83.86755,573.68762,1643.84143,144.73906,517.90143,1671.89636,25.26342,516.172
6,0.042,1638.05115,174.00586,663.53033,1595.59436,83.40092,571.99817,1641.62537,144.94579,516.71594,1669.42834,25.45842,516.13727
7,0.05,1632.10303,172.88953,663.07635,1592.03333,84.16251,570.41504,1639.20605,144.49315,515.823,1665.49707,26.60627,514.97229
8,0.058,1628.37085,173.40053,663.0733,1587.59631,86.22104,569.28766,1636.08105,144.10536,514.85583,1660.88916,26.64971,512.79816
9,0.067,1624.94592,172.88885,662.68665,1585.19006,83.65581,568.59839,1633.09863,143.65396,514.39856,1658.17151,25.14513,513.91602
10,0.075,1620.0365,172.26764,661.91803,1583.6604,81.95376,568.22803,1631.75781,144.18364,514.25452,1655.37512,25.36763,514.38245
11,0.083,1615.58337,173.19934,661.56195,1579.31604,84.24641,566.96533,1628.18506,144.07367,513.1048,1652.3468,24.66766,513.15765
12,0.092,1613.70093,172.1333,660.48096,1576.15076,83.6168,565.47882,1626.71497,143.46661,512.67194,1649.52539,24.89142,512.79846
13,0.1,1609.57129,171.5784,659.83398,1572.36902,83.32079,563.9444,1623.44019,143.00116,511.64151,1645.86487,25.92089,511.93781
14,0.108,1606.09778,170.66437,658.51044,1570.28296,83.10735,562.14612,1620.4458,141.97571,510.94885,1641.57483,25.55906,510.9068
15,0.117,1601.44641,170.96529,657.49237,1566.02405,84.22234,561.3382,1618.2467,142.0309,510.86249,1638.67664,24.47007,510.87372
16,0.125,1598.00378,170.55157,657.31433,1563.01306,84.23122,560.64532,1615.79651,142.0182,510.961,1636.00793,24.80626,511.20807
17,0.133,1593.88696,168.98776,657.01971,1558.94763,83.13012,559.51355,1613.22961,141.95482,510.36902,1633.10864,24.98629,510.55353
18,0.142,1588.9187,169.67809,656.72833,1557.07666,81.39373,558.90265,1609.4342,140.92815,509.86658,1630.57361,22.77863,510.25336
19,0.15,1585.95593,168.83342,655.69775,1552.48291,82.27601,557.28583,1607.01782,139.56004,508.74606,1627.63684,20.70255,509.87686
20,0.158,1580.87512,166.00636,655.34351,1547.59619,82.11839,555.24121,1603.23816,140.28572,508.27432,1624.33496,19.87355,508.8754
21,0.167,1576.66321,165.49988,654.34845,1543.96448,80.67655,554.59241,1599.45105,138.95381,506.87903,1618.31372,21.52918,508.20602
22,0.175,1571.08118,164.82744,652.93811,1540.97827,81.07552,554.22754,1596.21448,138.44553,506.05597,1614.9032,20.07514,508.1893
23,0.183,1566.51685,164.7946,652.56177,1536.11462,79.76611,552.87689,1592.79578,138.50127,506.01355,1611.30676,18.13866,507.40817
24,0.192,1560.68921,162.84007,651.37238,1531.73523,79.79527,551.83099,1587.68567,136.19478,505.67279,1608.05139,16.60673,507.55661
25,0.2,1555.82581,163.54549,651.11908,1526.45227,80.74366,551.69781,1584.35474,136.47614,505.32013,1600.55713,17.68497,507.17648
26,0.208,1550.32117,161.85869,650.41833,1521.64331,78.97284,550.16156,1581.07336,135.5358,504.18616,1596.4751,15.35371,506.33127
27,0.217,1544.95166,161.66896,650.21527,1517.74756,76.73521,549.50568,1574.89038,134.26376,503.73969,1591.71509,13.79214,506.11276
28,0.225,1537.91907,160.41519,648.28198,1512.80725,74.55455,547.91309,1569.79004,134.08913,502.61694,1585.79602,13.8583,505.36115
29,0.233,1532.38281,160.16005,648.04907,1506.67444,75.38385,547.46301,1564.11719,133.11789,502.1315,1581.54016,11.25808,504.89383
30,0.242,1523.57556,158.95255,648.09058,1499.11426,74.68293,546.65521,1558.36975,132.69977,501.58792,1572.88416,12.95185,504.63312
31,0.25,1518.36084,158.49318,646.8064,1492.25647,74.84364,545.43707,1552.60559,131.75214,500.23483,1566.25769,12.24172,503.02853
