Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,1717.60876,272.33713,1377.50769,1751.02405,314.06958,1198.85681,1781.82495,231.35718,1183.76233
2,0.008,1710.78394,272.9025,1376.68115,1741.75183,314.97061,1198.2793,1774.23682,232.80803,1183.17615
3,0.017,1703.56982,273.63837,1376.27344,1733.81909,316.522,1197.29077,1765.2644,233.59103,1181.77722
4,0.025,1696.17383,273.2558,1376.07788,1724.57605,316.05496,1196.51184,1757.8269,234.45686,1179.95081
5,0.033,1688.81201,274.72467,1375.73389,1715.85107,317.91956,1195.55859,1747.75061,234.7581,1180.47583
6,0.042,1681.59326,273.60336,1375.3573,1708.05249,317.05002,1194.91467,1738.42273,235.56422,1178.95508
7,0.05,1673.48083,274.61838,1374.68933,1699.45947,319.5986,1194.36462,1730.86353,235.58942,1177.7937
8,0.058,1666.79187,274.54147,1373.86548,1689.82361,318.48227,1194.30798,1723.33154,237.30722,1177.12927
9,0.067,1659.09119,274.9238,1373.51721,1682.09387,319.17938,1193.54968,1714.78076,237.47101,1176.57092
10,0.075,1651.69763,274.4689,1373.13525,1671.9458,319.96616,1193.89514,1707.14893,238.30132,1175.18958
11,0.083,1645.0542,274.70605,1372.59351,1664.76221,320.06183,1192.93372,1697.49463,238.79312,1174.8103
12,0.092,1638.64124,275.00351,1372.3407,1655.23669,320.05923,1192.40662,1689.05396,239.21219,1173.47327
13,0.1,1629.88464,273.74521,1370.11487,1646.87573,320.62595,1190.87219,1680.93005,239.28059,1172.41797
14,0.108,1622.82239,273.44067,1369.9585,1638.08545,319.89615,1190.17542,1672.48352,240.01552,1171.50806
15,0.117,1615.81702,273.42365,1369.58594,1630.21826,320.18277,1189.474,1664.81653,240.89098,1170.46936
16,0.125,1608.1156,272.83023,1367.54578,1619.70508,320.8656,1188.30103,1656.94714,240.97487,1170.0116
17,0.133,1600.67712,273.14737,1366.5542,1612.95984,319.54092,1187.91101,1646.8291,239.98792,1168.65759
18,0.142,1592.6687,272.09265,1366.9093,1601.98083,319.85721,1186.026,1638.28247,240.19275,1167.5885
19,0.15,1585.85266,272.52789,1365.30396,1594.86865,320.00546,1186.3147,1630.0105,240.52461,1166.47864
20,0.158,1577.56055,270.901,1364.19006,1583.98999,319.42255,1184.22278,1622.10156,240.04631,1165.67664
21,0.167,1567.72791,270.86899,1362.8252,1576.95435,320.23773,1184.08801,1614.11072,239.62279,1163.92004
22,0.175,1560.85388,270.21933,1361.93994,1567.78577,318.78958,1183.29724,1604.80835,238.96754,1162.75098
23,0.183,1551.24841,269.76962,1361.24756,1560.2489,319.08704,1182.53735,1596.12781,239.42525,1162.74512
24,0.192,1543.72644,267.95822,1360.31543,1550.60547,317.95081,1181.85876,1588.7981,238.70789,1161.92444
25,0.2,1535.73035,268.66968,1360.99011,1542.92737,316.44739,1181.45166,1581.10913,238.66862,1161.09741
26,0.208,1526.49854,266.75571,1360.54944,1534.31555,315.23798,1179.79541,1573.36987,237.95647,1159.49402
