Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,128.93532,218.16702,64.45779,358.6496,273.59595,51.32234,313.40567,217.13292,69.51411
2,0.008,129.05974,218.1595,64.36224,358.67062,273.67032,51.27802,313.86081,217.26718,69.39069
3,0.017,128.93532,218.16702,64.45779,358.76849,273.68109,51.10225,313.86359,217.36604,69.49393
4,0.025,129.04564,218.37846,64.38564,358.55225,273.79688,51.34805,313.87253,217.41158,69.56001
5,0.033,129.00743,217.8855,64.17603,358.58548,273.69214,51.45521,313.59195,217.46219,69.47266
6,0.042,128.9393,218.15974,64.2678,358.73038,273.61465,51.24161,313.95859,217.38774,69.47445
7,0.05,129.05974,218.1595,64.36224,358.59537,273.62628,51.25949,314.03616,217.27614,69.4655
8,0.058,129.12788,217.88524,64.27045,358.70438,273.77728,51.23512,313.7952,217.20589,69.42612
9,0.067,129.34102,218.24982,64.28377,358.78088,273.94601,51.21783,313.94116,217.25446,69.48499
10,0.075,129.2166,218.25737,64.37932,358.84891,273.93207,51.13567,314.08548,217.20393,69.35413
11,0.083,129.05974,218.1595,64.36224,358.62363,273.75861,51.31585,313.8902,217.2276,69.40662
12,0.092,129.05974,218.1595,64.36224,358.70438,273.77728,51.23512,313.8927,217.06169,69.28986
13,0.1,129.12788,217.88524,64.27045,358.67062,273.67032,51.27802,313.51291,216.97864,69.3536
14,0.108,129.12788,217.88524,64.27045,358.80283,273.48029,51.09521,313.63855,216.8927,69.18089
15,0.117,129.0368,217.81389,64.40142,358.73871,273.57645,51.22808,313.48895,217.01025,69.32528
16,0.125,129.09311,218.08061,64.39763,358.80283,273.48029,51.09521,313.58923,216.96492,69.29227
17,0.133,129.20854,218.11623,64.38873,358.76849,273.68109,51.10225,313.73355,216.91441,69.16141
18,0.142,129.27667,217.84198,64.29694,358.78183,273.40591,51.13953,313.9877,217.08339,69.27037
19,0.15,129.10704,218.05171,64.43573,358.78183,273.40591,51.13953,313.73355,216.91441,69.16141
20,0.158,129.0368,217.81389,64.40142,358.65793,273.55774,51.30881,313.63855,216.8927,69.18089
21,0.167,128.93532,218.16702,64.45779,358.76364,273.47089,51.5287,313.76956,216.98174,69.34577
