Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,-104.69534,299.18668,1096.65234,71.1356,248.8772,1114.76831,68.30059,231.81532,1037.92236
2,0.008,-104.80103,299.16531,1096.73071,71.2122,248.87614,1115.20142,68.53584,231.68082,1038.198
3,0.017,-104.8884,299.14938,1097.16528,71.02998,249.26952,1115.53064,68.53584,231.68082,1038.198
4,0.025,-105.12557,299.04321,1097.11707,71.02998,249.26952,1115.53064,68.43886,231.68056,1038.35791
5,0.033,-104.9977,299.14642,1097.24438,71.25257,249.06781,1115.71924,68.87979,231.76112,1038.37476
6,0.042,-105.59501,299.01767,1097.33057,70.5305,248.50726,1115.54871,68.36817,232.38567,1038.95142
7,0.05,-105.23129,299.02194,1097.19556,70.39884,248.57318,1115.49585,68.83131,231.52324,1038.59998
8,0.058,-105.23151,299.02243,1097.19495,71.02998,249.26952,1115.53064,68.29305,232.3741,1038.59265
9,0.067,-105.12415,299.04211,1097.1239,71.03799,249.73949,1115.5376,68.43373,232.5786,1038.75696
10,0.075,-105.15832,299.30963,1096.77869,70.9182,250.59738,1115.42639,68.93362,232.07434,1037.96362
11,0.083,-105.12767,299.10153,1096.63965,70.72578,251.04138,1115.01257,69.04636,232.05907,1037.76416
12,0.092,-104.78661,299.24979,1096.65686,70.69662,251.36732,1115.02612,68.51468,233.18875,1037.98303
13,0.1,-105.12926,299.33109,1096.30688,70.69662,251.36732,1115.02612,68.7224,233.50974,1038.18103
14,0.108,-105.16328,299.40707,1096.23474,70.69662,251.36732,1115.02612,68.72918,233.42776,1037.96936
15,0.117,-105.16328,299.40707,1096.23474,70.45813,251.97691,1115.22729,68.8095,233.54977,1037.81897
16,0.125,-105.16328,299.40707,1096.23474,70.4496,251.50697,1115.22021,68.8095,233.54977,1037.81897
17,0.133,-105.16328,299.40707,1096.23474,70.4496,251.50697,1115.22021,68.8095,233.54977,1037.81897
18,0.142,-105.1898,299.22592,1096.48474,70.4496,251.50697,1115.22021,68.42795,233.65666,1038.30188
19,0.15,-105.50977,299.11133,1096.68823,70.4496,251.50697,1115.22021,68.11187,233.41814,1038.48474
20,0.158,-105.73654,299.12604,1096.9104,70.4496,251.50697,1115.22021,68.11187,233.41814,1038.48474
21,0.167,-105.98666,299.26495,1097.24451,70.4496,251.50697,1115.22021,68.17871,233.43263,1038.8606
22,0.175,-106.00819,299.36258,1097.23425,70.28111,251.04596,1115.66406,68.17871,233.43263,1038.8606
23,0.183,-106.00819,299.36258,1097.23425,70.40942,251.23016,1115.58618,68.17871,233.43263,1038.8606
24,0.192,-106.00819,299.36258,1097.23425,70.40942,251.23016,1115.58618,68.17871,233.43263,1038.8606
25,0.2,-106.00819,299.36258,1097.23425,70.02415,251.6317,1115.23083,68.63038,232.42912,1038.797
26,0.208,-106.00819,299.36258,1097.23425,70.4496,251.50697,1115.22021,68.11187,233.41814,1038.48474
27,0.217,-106.03107,299.26044,1097.07727,70.03275,252.10162,1115.23792,68.11187,233.41814,1038.48474
28,0.225,-106.05719,299.36169,1097.04529,69.85177,252.40337,1115.22485,67.82809,232.70236,1037.9342
29,0.233,-106.02991,299.5058,1096.53613,69.85177,252.40337,1115.22485,67.68649,234.1664,1037.66565
30,0.242,-106.29676,300.36331,1096.32678,70.11286,252.68605,1115.18542,67.37804,234.90726,1037.67847
31,0.25,-105.60281,300.61206,1095.96411,70.09436,253.72328,1114.55249,67.64317,235.09477,1037.54016
32,0.258,-105.53632,300.54068,1095.46289,70.20666,254.73177,1113.87708,68.03423,234.96745,1037.0343
33,0.267,-105.34397,301.33023,1095.37842,69.7629,255.23769,1113.6051,67.82435,235.33852,1037.32971
34,0.275,-105.86412,301.73523,1094.80981,69.91515,255.73788,1113.25537,68.1639,235.93246,1036.61279
35,0.283,-105.76308,301.80856,1094.31042,69.95491,256.53531,1113.17297,68.1639,235.93246,1036.61279
36,0.292,-105.74929,302.04263,1093.93701,70.7222,256.65546,1112.43591,68.21153,235.99187,1035.92285
37,0.3,-106.10059,302.18793,1093.29407,71.25781,257.40399,1112.19373,68.64674,237.29919,1035.48035
38,0.308,-105.86826,302.62698,1093.375,70.77549,258.59482,1111.63782,69.49106,238.08488,1034.85962
39,0.317,-106.11747,303.25385,1092.98401,70.43066,259.47086,1111.28796,68.75291,239.13081,1034.65137
40,0.325,-106.40332,303.31229,1092.85779,70.52788,260.26056,1110.84729,69.04784,239.10088,1034.35352
41,0.333,-106.46673,303.23813,1092.57483,70.44289,260.83438,1110.70544,68.94818,238.79207,1034.90662
42,0.342,-106.62873,304.06589,1092.74231,70.28137,261.90225,1110.37244,69.17366,239.06775,1034.85657
43,0.35,-106.85207,305.00803,1092.47009,70.43667,262.14084,1109.91382,69.16128,241.20189,1033.3728
44,0.358,-106.74984,306.03287,1091.65527,71.08891,264.27124,1108.95105,69.35345,241.18286,1033.30481
45,0.367,-106.41192,306.18597,1091.23315,71.11474,265.23611,1108.33044,69.79586,240.68428,1033.55286
46,0.375,-106.14137,306.27643,1090.9071,71.21371,265.97296,1107.78638,68.83778,242.80699,1031.90222
47,0.383,-106.09342,306.59235,1090.66284,71.59849,268.14066,1105.79297,69.31631,243.48938,1030.7063
48,0.392,-106.45718,307.02527,1090.23462,71.77057,270.17087,1104.71362,69.00082,244.60959,1030.06628
49,0.4,-106.50644,307.7645,1088.48083,71.81708,271.86252,1103.22009,69.37351,246.0717,1028.61377
50,0.408,-106.25163,308.49622,1087.20837,72.10192,273.15179,1102.04114,69.67668,246.85095,1027.73145
51,0.417,-106.59315,308.65674,1085.36719,72.16968,274.85965,1100.30127,69.56213,247.51813,1026.54041
52,0.425,-106.49786,310.01361,1084.37781,72.00459,277.04453,1099.05933,69.57773,247.97675,1025.28894
53,0.433,-106.42043,311.08356,1083.05725,72.18107,278.49265,1098.19019,69.95246,248.74051,1024.10718
54,0.442,-106.95245,311.36185,1081.56433,71.71243,280.51611,1096.9447,69.65565,249.85139,1022.76764
55,0.45,-106.95708,311.62598,1080.60718,72.8773,282.22757,1095.46863,70.0653,251.93977,1021.7652
56,0.458,-107.3839,312.36432,1079.53345,72.13747,283.58786,1093.72681,70.27543,253.69562,1021.3125
57,0.467,-107.24861,312.93051,1078.69763,73.65185,286.22717,1092.45337,70.28844,255.41299,1018.65961
58,0.475,-107.79621,313.89749,1078.4353,72.22046,288.94571,1091.69312,69.99495,256.02783,1017.98132
59,0.483,-107.87546,315.2272,1078.46118,72.33263,290.55765,1089.46924,70.15754,256.91006,1015.94843
60,0.492,-107.58484,315.22763,1077.4751,73.0201,293.11029,1088.41223,71.20433,258.85718,1014.23242
61,0.5,-107.16058,317.54962,1076.27515,72.82558,295.17065,1087.12878,70.59623,262.81467,1013.59399
62,0.508,-107.24167,318.37311,1076.30798,73.14523,298.24692,1084.85498,71.49634,263.12057,1011.90167
63,0.517,-107.41682,318.54007,1075.84595,73.9588,299.90521,1082.95935,70.77327,265.51318,1010.34167
