Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,1877.18958,216.32394,824.93646,1859.05554,159.69023,838.80737,1841.78137,135.28683,805.11261,1825.77173,110.55647,762.24133,1847.18884,209.0903,762.29034,1854.98584,175.55672,708.90833,1870.18799,141.30156,685.69458
2,0.008,1865.99805,214.8383,826.88751,1851.13684,161.88625,841.42346,1832.849,134.06541,807.11169,1815.62659,108.94049,763.8913,1836.90381,209.13333,763.86456,1842.38892,175.06491,710.32001,1860.61877,140.19966,686.99377
3,0.017,1855.38599,214.94345,828.90411,1838.849,158.36041,842.58618,1820.51831,132.32809,809.61011,1803.55273,108.62004,765.87079,1824.67102,207.29341,764.59869,1830.59033,173.77759,712.92841,1847.71057,138.59442,689.11823
4,0.025,1845.14197,213.45151,830.29437,1828.02258,156.98741,843.28943,1810.4325,130.53819,810.72827,1792.70349,107.47781,767.02783,1814.25562,206.46634,767.74835,1818.19934,172.123,715.2984,1836.07617,137.91685,690.72034
5,0.033,1833.55847,211.0849,831.60461,1818.23633,156.60605,845.34796,1799.57654,131.26569,811.5993,1782.93262,106.1711,769.51465,1802.64307,205.78777,768.37891,1807.94458,170.5761,716.00189,1824.21362,136.54431,692.10498
6,0.042,1824.00464,210.40305,833.38727,1806.62097,155.81805,846.71753,1788.36255,129.3576,814.70221,1772.01819,103.49241,770.35358,1791.28979,204.13928,769.67773,1796.06616,170.22299,717.47382,1813.0083,135.85399,694.33374
7,0.05,1815.1947,208.54385,833.79559,1798.88293,153.72998,847.18207,1777.65234,127.70408,814.90277,1761.49036,103.09663,772.38287,1780.41516,203.54749,771.1366,1785.45801,168.50735,718.30823,1801.66931,133.78571,695.17291
8,0.058,1804.49438,206.96939,833.99042,1789.02551,152.2218,849.18597,1767.54846,127.42332,815.50281,1750.49182,101.96317,774.00043,1770.42786,201.77444,772.16089,1772.28369,166.4196,719.34747,1789.9021,132.65651,696.72693
9,0.067,1794.01343,206.56354,834.50287,1778.49255,152.17189,850.61121,1757.30432,125.71763,818.06396,1740.30261,101.07181,775.11682,1759.74976,200.61758,774.11115,1762.25769,165.71475,720.89148,1778.60413,129.91505,696.11365
10,0.075,1784.60828,205.2861,835.74933,1768.22461,150.32146,851.17139,1747.44141,125.60478,818.00922,1731.62524,99.95167,775.72723,1749.65845,197.24989,773.76563,1751.00574,163.93639,722.40125,1768.96729,128.64903,698.47699
