Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,333.81631,-95.62483,1388.09912,327.74475,123.17693,1384.91772,166.53485,-76.30353,1400.49072,167.70377,118.56911,1407.7583,126.56896,-91.22739,1307.42017
2,0.008,333.81631,-95.62483,1388.09912,327.58072,122.89331,1384.85669,166.37154,-76.47688,1400.62207,167.70377,118.56911,1407.7583,126.4658,-91.08919,1306.89685
3,0.017,333.81631,-95.62483,1388.09912,327.58072,122.89331,1384.85669,166.37154,-76.47688,1400.62207,167.70377,118.56911,1407.7583,126.31853,-91.20853,1306.79688
4,0.025,333.81631,-95.62483,1388.09912,327.86554,122.90997,1385.59534,166.37154,-76.47688,1400.62207,167.41464,118.35278,1407.59766,126.18604,-91.12537,1306.90869
5,0.033,333.01282,-95.24598,1387.87964,327.48837,122.82116,1384.92896,166.2744,-76.53876,1400.42871,167.30505,118.11725,1407.48853,125.67297,-90.96279,1307.44495
6,0.042,333.01282,-95.24598,1387.87964,327.82306,123.13877,1385.66467,166.01938,-76.29676,1400.58252,167.10948,118.07182,1407.49316,125.67297,-90.96279,1307.44495
7,0.05,333.01282,-95.24598,1387.87964,327.82306,123.13877,1385.66467,166.09981,-76.53781,1400.43457,166.73343,118.40073,1407.38831,125.52846,-91.00879,1307.00989
8,0.058,332.56134,-94.98327,1388.05908,327.6232,123.31745,1385.63159,165.87219,-76.38846,1400.50281,166.4615,118.17872,1407.45569,125.44632,-90.86176,1306.81226
9,0.067,332.56134,-94.98327,1388.05908,327.5351,123.16748,1385.68054,165.67662,-76.47373,1400.46436,166.4615,118.17872,1407.45569,125.25575,-90.94201,1306.7616
10,0.075,331.42194,-95.0912,1388.27185,327.02316,123.32388,1385.68994,165.35956,-76.60049,1400.59302,166.4615,118.17872,1407.45569,125.16779,-90.91752,1307.2157
11,0.083,330.93109,-95.21104,1388.17114,327.02316,123.32388,1385.68994,165.12755,-76.50376,1400.71484,166.37843,118.20131,1407.4198,125.25575,-90.94201,1306.7616
12,0.092,330.48212,-94.64548,1388.61792,326.60492,123.44804,1385.65759,165.12755,-76.50376,1400.71484,166.37843,118.20131,1407.4198,125.10476,-91.01841,1306.64661
13,0.1,329.99121,-94.76537,1388.51733,326.64478,123.34318,1385.79993,164.97441,-76.48038,1400.58972,166.20975,118.24982,1407.53552,124.78975,-91.01566,1306.62744
14,0.108,329.99121,-94.76537,1388.51733,326.41415,123.36676,1386.0022,164.97441,-76.48038,1400.58972,166.20975,118.24982,1407.53552,124.40375,-90.78814,1306.94763
15,0.117,329.77649,-94.8454,1388.97375,325.74774,123.76682,1385.90942,164.5424,-76.65733,1401.13452,166.16458,118.35679,1407.39038,124.17008,-90.82729,1306.94836
16,0.125,329.77649,-94.8454,1388.97375,325.2977,124.35978,1385.96741,164.97441,-76.48038,1400.58972,166.20975,118.24982,1407.53552,124.58752,-90.74385,1306.68335
17,0.133,329.05475,-94.81151,1389.1366,325.07773,124.20566,1385.94189,164.62801,-76.68265,1400.73401,166.08781,118.24812,1407.5282,124.25801,-90.8518,1306.49438
18,0.142,329.05475,-94.81151,1389.1366,325.21976,123.95039,1386.06726,164.49643,-76.69581,1400.7616,166.04263,118.35508,1407.38306,124.35382,-90.78302,1306.68408
19,0.15,328.88754,-95.1144,1389.37781,325.2691,124.23562,1386.10229,164.5087,-76.72645,1400.64807,165.75958,118.19723,1407.6333,124.29276,-90.77728,1306.84155
20,0.158,329.05475,-94.81151,1389.1366,324.97244,124.349,1385.79004,164.5087,-76.72645,1400.64807,165.44649,118.24935,1407.70654,124.26593,-90.75848,1307.13818
21,0.167,329.05475,-94.81151,1389.1366,325.16379,124.37899,1385.95044,164.17841,-76.51833,1400.83228,165.38669,118.22118,1407.48999,124.26593,-90.75848,1307.13818
22,0.175,328.88754,-95.1144,1389.37781,324.97244,124.349,1385.79004,164.06332,-76.48444,1401.35144,165.21254,118.08314,1407.84155,124.46948,-90.95425,1306.88464
23,0.183,328.88754,-95.1144,1389.37781,325.13522,124.25483,1386.08521,164.17841,-76.51833,1400.83228,165.07826,118.11724,1407.91809,124.35382,-90.78302,1306.68408
24,0.192,328.88754,-95.1144,1389.37781,324.83017,124.26112,1386.16638,163.86244,-76.62048,1400.78577,165.07826,118.11724,1407.91809,124.3317,-90.59646,1306.84534
25,0.2,328.88754,-95.1144,1389.37781,325.02155,124.29108,1386.32666,164.17841,-76.51833,1400.83228,164.88351,118.11096,1407.91125,124.46948,-90.95425,1306.88464
26,0.208,328.88754,-95.1144,1389.37781,324.63141,124.47823,1386.26428,164.10968,-76.62479,1401.09949,164.88351,118.11096,1407.91125,124.15487,-91.33339,1306.95422
27,0.217,329.14743,-94.84077,1389.74158,324.71915,124.25114,1386.2948,164.10968,-76.62479,1401.09949,164.83835,118.21788,1407.76611,124.58505,-91.12566,1307.08521
28,0.225,329.14743,-94.84077,1389.74158,324.22156,124.55148,1386.33435,164.10968,-76.62479,1401.09949,164.83835,118.21788,1407.76611,124.24017,-91.69196,1307.07874
29,0.233,329.14743,-94.84077,1389.74158,324.23077,124.47511,1386.474,164.10968,-76.62479,1401.09949,164.83835,118.21788,1407.76611,124.05605,-91.91966,1307.15747
30,0.242,329.14743,-94.84077,1389.74158,324.23077,124.47511,1386.474,164.10968,-76.62479,1401.09949,164.66898,118.10346,1407.83923,124.05605,-91.91966,1307.15747
31,0.25,329.14743,-94.84077,1389.74158,324.23077,124.47511,1386.474,163.67715,-76.28423,1401.00732,164.58461,118.08195,1407.86072,124.05605,-91.91966,1307.15747
32,0.258,328.92743,-94.91282,1390.10254,324.10754,124.51299,1386.43054,163.55988,-76.86713,1401.22815,164.17661,118.29214,1407.78992,124.05605,-91.91966,1307.15747
