Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,2.44799,-189.97577,504.32324,130.20879,-84.89962,529.66064,158.35522,-154.29228,465.41016,141.57916,-33.12464,447.62094
2,0.008,2.26286,-189.78502,504.36523,130.20879,-84.89962,529.66064,158.27757,-153.92015,465.33112,141.65129,-33.15163,447.42142
3,0.017,2.17732,-189.77374,504.45361,130.10394,-84.97482,529.6546,158.33678,-153.87793,465.39624,141.65129,-33.15163,447.42142
4,0.025,2.17732,-189.77374,504.45361,130.142,-84.85678,529.63422,158.33678,-153.87793,465.39624,141.55568,-32.81625,447.2692
5,0.033,2.26286,-189.78502,504.36523,130.142,-84.85678,529.63422,158.28482,-153.77081,465.41409,141.40805,-32.79298,447.00256
6,0.042,2.26286,-189.78502,504.36523,130.03955,-84.81513,529.5968,158.28482,-153.77081,465.41409,141.40805,-32.79298,447.00256
7,0.05,2.26286,-189.78502,504.36523,130.03955,-84.81513,529.5968,158.39113,-153.47897,465.36063,141.40805,-32.79298,447.00256
8,0.058,2.17732,-189.77374,504.45361,130.15767,-84.64232,529.60559,157.98166,-153.55302,465.39389,141.40805,-32.79298,447.00256
9,0.067,2.17732,-189.77374,504.45361,130.15767,-84.64232,529.60559,158.1554,-153.44644,465.51776,141.40805,-32.79298,447.00256
10,0.075,2.25025,-189.49776,504.52405,130.21384,-84.4242,529.63672,158.39113,-153.47897,465.36063,141.40805,-32.79298,447.00256
11,0.083,2.2195,-189.30362,504.41827,130.3163,-84.46586,529.67413,158.39113,-153.47897,465.36063,141.5253,-32.85442,446.87491
12,0.092,2.2195,-189.30362,504.41827,130.15923,-84.36039,529.59424,158.39113,-153.47897,465.36063,141.5253,-32.85442,446.87491
13,0.1,2.2195,-189.30362,504.41827,130.21384,-84.4242,529.63672,158.00064,-152.96954,465.55362,141.5253,-32.85442,446.87491
14,0.108,2.2195,-189.30362,504.41827,130.15923,-84.36039,529.59424,158.1274,-152.98741,465.47372,141.36789,-33.08522,446.26624
15,0.117,2.2195,-189.30362,504.41827,130.15923,-84.36039,529.59424,158.34462,-153.14621,465.32962,141.36789,-33.08522,446.26624
16,0.125,2.34151,-189.18153,504.40329,130.15923,-84.36039,529.59424,158.40604,-152.95001,465.37158,141.36789,-33.08522,446.26624
17,0.133,2.53414,-189.08435,504.39209,130.19144,-84.28704,529.53857,158.4062,-153.03514,465.39005,141.54852,-33.02942,446.21182
18,0.142,2.34151,-189.18153,504.40329,130.19144,-84.28704,529.53857,158.56888,-152.98213,465.36975,141.54852,-33.02942,446.21182
19,0.15,2.30028,-188.90192,504.26868,130.19144,-84.28704,529.53857,158.52222,-152.64941,465.33875,141.54852,-33.02942,446.21182
20,0.158,2.6297,-188.8544,504.33774,130.26099,-84.20445,529.47894,158.59889,-152.528,465.2049,141.54852,-33.02942,446.21182
21,0.167,2.6709,-189.134,504.47232,130.36346,-84.24611,529.51636,158.64555,-152.86073,465.23593,141.54852,-33.02942,446.21182
22,0.175,2.89641,-188.97516,504.36615,130.26099,-84.20445,529.47894,158.56888,-152.98213,465.36975,142.17198,-32.22385,446.28555
23,0.183,2.89641,-188.97516,504.36615,130.39119,-83.994,529.47443,158.56888,-152.98213,465.36975,142.79607,-31.41916,446.35913
24,0.192,2.89641,-188.97516,504.36615,130.33582,-83.85557,529.36115,158.56888,-152.98213,465.36975,142.17198,-32.22385,446.28555
25,0.2,2.89641,-188.97516,504.36615,130.39526,-83.91887,529.40289,158.52222,-152.64941,465.33875,142.17198,-32.22385,446.28555
26,0.208,2.75993,-188.92603,504.28906,130.39526,-83.91887,529.40289,158.59889,-152.528,465.2049,142.17198,-32.22385,446.28555
27,0.217,2.89641,-188.97516,504.36615,130.33582,-83.85557,529.36115,158.6494,-152.85091,465.11819,142.17198,-32.22385,446.28555
28,0.225,2.75993,-188.92603,504.28906,130.33582,-83.85557,529.36115,158.6494,-152.85091,465.11819,142.79607,-31.41916,446.35913
29,0.233,2.89641,-188.97516,504.36615,130.33582,-83.85557,529.36115,158.64555,-152.86073,465.23593,142.79607,-31.41916,446.35913
30,0.242,2.89641,-188.97516,504.36615,130.19614,-83.72952,529.41284,158.56888,-152.98213,465.36975,142.79607,-31.41916,446.35913
31,0.25,2.89641,-188.97516,504.36615,130.14903,-83.82627,529.48865,158.56888,-152.98213,465.36975,141.1436,-33.51773,446.9649
32,0.258,2.79754,-189.16257,504.42429,130.14903,-83.82627,529.48865,158.64555,-152.86073,465.23593,141.1436,-33.51773,446.9649
33,0.267,2.79754,-189.16257,504.42429,130.2657,-83.64693,529.35321,158.56888,-152.98213,465.36975,141.54852,-33.02942,446.21182
34,0.275,2.66107,-189.11343,504.3472,130.17393,-83.76466,529.24359,158.56888,-152.98213,465.36975,141.99144,-32.2796,446.33997
35,0.283,2.63299,-188.89694,504.33398,130.14174,-83.83799,529.29926,158.23094,-152.91211,465.33578,141.99144,-32.2796,446.33997
36,0.292,2.34151,-189.18153,504.40329,130.13623,-84.05499,529.5105,158.24493,-152.90376,465.21207,140.91318,-33.63779,447.01938
37,0.3,2.34151,-189.18153,504.40329,130.06342,-84.19778,529.49951,158.22067,-152.74878,465.27725,141.36789,-33.08522,446.26624
38,0.308,2.34151,-189.18153,504.40329,130.06342,-84.19778,529.49951,158.40604,-152.95001,465.37158,141.25069,-33.02378,446.39389
39,0.317,2.30505,-189.31491,504.3299,130.08911,-84.15173,529.5863,158.21913,-152.84802,465.45706,141.25069,-33.02378,446.39389
40,0.325,2.30505,-189.31491,504.3299,130.15923,-84.36039,529.59424,158.1274,-152.98741,465.47372,141.25069,-33.02378,446.39389
41,0.333,2.30505,-189.31491,504.3299,130.13353,-84.40644,529.50745,158.0683,-152.96509,465.35608,141.25069,-33.02378,446.39389
42,0.342,2.22637,-189.25632,504.39905,130.18414,-84.2988,529.34918,158.24339,-153.00301,465.39188,141.25069,-33.02378,446.39389
43,0.35,2.30505,-189.31491,504.3299,130.13353,-84.40644,529.50745,158.24339,-153.00301,465.39188,141.1855,-32.99656,446.6358
44,0.358,2.30505,-189.31491,504.3299,130.13353,-84.40644,529.50745,158.0683,-152.96509,465.35608,141.1855,-32.99656,446.6358
45,0.367,2.2195,-189.30362,504.41827,130.03348,-84.42734,529.53217,158.0683,-152.96509,465.35608,141.1855,-32.99656,446.6358
46,0.375,2.25025,-189.49776,504.52405,130.13353,-84.40644,529.50745,157.81822,-152.93066,465.52267,141.1855,-32.99656,446.6358
47,0.383,2.37225,-189.37569,504.50903,130.03348,-84.42734,529.53217,157.94327,-152.94785,465.43936,141.1855,-32.99656,446.6358
48,0.392,2.17158,-189.43915,504.5932,130.08809,-84.49115,529.57465,157.94327,-152.94785,465.43936,141.1855,-32.99656,446.6358
49,0.4,2.25025,-189.49776,504.52405,130.08809,-84.49115,529.57465,158.24339,-153.00301,465.39188,141.1855,-32.99656,446.6358
50,0.408,2.17158,-189.43915,504.5932,130.03348,-84.42734,529.53217,158.24339,-153.00301,465.39188,141.1855,-32.99656,446.6358
51,0.417,2.25025,-189.49776,504.52405,130.18814,-84.47025,529.54993,158.06583,-153.09848,465.4133,141.32632,-33.01994,446.86008
52,0.425,2.25025,-189.49776,504.52405,130.18814,-84.47025,529.54993,158.18181,-153.11407,465.33145,141.32632,-33.01994,446.86008
53,0.433,2.33579,-189.50905,504.43567,130.18814,-84.47025,529.54993,158.45271,-153.36794,465.42105,141.1855,-32.99656,446.6358
54,0.442,2.25712,-189.45045,504.50482,130.18814,-84.47025,529.54993,158.4062,-153.03514,465.39005,141.32632,-33.01994,446.86008
55,0.45,2.25025,-189.49776,504.52405,130.13353,-84.40644,529.50745,158.24339,-153.00301,465.39188,141.1855,-32.99656,446.6358
56,0.458,2.25025,-189.49776,504.52405,130.13353,-84.40644,529.50745,157.94327,-152.94785,465.43936,141.32632,-33.01994,446.86008
57,0.467,2.28546,-189.58705,504.45175,130.18814,-84.47025,529.54993,158.40604,-152.95001,465.37158,141.1855,-32.99656,446.6358
58,0.475,2.25025,-189.49776,504.52405,130.21384,-84.4242,529.63672,158.27745,-153.24495,465.36679,141.1855,-32.99656,446.6358
59,0.483,2.25025,-189.49776,504.52405,130.21384,-84.4242,529.63672,158.1274,-152.98741,465.47372,141.25069,-33.02378,446.39389
60,0.492,2.20087,-189.31047,504.66635,130.13353,-84.40644,529.50745,158.4062,-153.03514,465.39005,141.36789,-33.08522,446.26624
61,0.5,2.38825,-189.54839,504.60864,130.13353,-84.40644,529.50745,158.46114,-152.96794,465.44922,141.25069,-33.02378,446.39389
62,0.508,2.30814,-189.16698,504.6452,130.18814,-84.47025,529.54993,158.27423,-152.86595,465.5347,141.36789,-33.08522,446.26624
63,0.517,2.4247,-189.41501,504.68204,130.13353,-84.40644,529.50745,158.3331,-152.94962,465.52695,141.36789,-33.08522,446.26624
64,0.525,2.2867,-189.36438,504.59744,130.15923,-84.36039,529.59424,158.29004,-152.93443,465.45346,141.25069,-33.02378,446.39389
65,0.533,2.25595,-189.17024,504.49167,130.15923,-84.36039,529.59424,158.13901,-152.76158,465.59854,141.36789,-33.08522,446.26624
66,0.542,2.34417,-189.022,504.55472,130.08911,-84.15173,529.5863,158.05644,-152.49969,465.5079,141.36789,-33.08522,446.26624
67,0.55,2.34417,-189.022,504.55472,130.11682,-83.8996,529.54437,157.95656,-152.72272,465.5676,141.01859,-32.87639,446.15598
68,0.558,2.12886,-188.83667,504.42599,130.14903,-83.82627,529.48865,157.95656,-152.72272,465.5676,140.30382,-33.58829,446.9339
69,0.567,2.12886,-188.83667,504.42599,130.15959,-83.70647,529.55652,157.95847,-152.62978,465.63647,141.01961,-32.38585,445.96826
70,0.575,2.40735,-188.79344,504.34592,130.19614,-83.72952,529.41284,157.92088,-152.3862,465.66266,140.83897,-32.44165,446.02267
71,0.583,2.44098,-188.79303,504.50476,130.19614,-83.72952,529.41284,157.92966,-152.48181,465.58783,140.64738,-32.34936,445.94019
72,0.592,2.2277,-188.64928,504.36789,130.09602,-83.72153,529.49225,157.92088,-152.3862,465.66266,140.53015,-32.28794,446.06784
73,0.6,2.21256,-188.52405,504.51538,130.01343,-83.61385,529.58752,157.73843,-152.34727,465.63171,140.08188,-32.83339,446.78918
74,0.608,1.95396,-188.40436,504.46634,130.09602,-83.72153,529.49225,157.56551,-152.31316,465.63248,140.08188,-32.83339,446.78918
75,0.617,2.12811,-188.30396,504.55011,130.00507,-83.49275,529.63831,157.64447,-152.13052,465.55673,140.08188,-32.83339,446.78918
76,0.625,2.04778,-188.24429,504.37811,130.05217,-83.39599,529.56244,157.75145,-152.30473,465.90002,140.08188,-32.83339,446.78918
77,0.633,1.92772,-188.26024,504.57538,130.00507,-83.49275,529.63831,157.56783,-152.25192,465.69058,140.08188,-32.83339,446.78918
78,0.642,1.75902,-188.29355,504.67554,130.00507,-83.49275,529.63831,157.56783,-152.25192,465.69058,140.08188,-32.83339,446.78918
79,0.65,1.71134,-188.45935,504.63123,129.97287,-83.56609,529.69397,157.4157,-152.17361,465.9241,140.08188,-32.83339,446.78918
80,0.658,1.71134,-188.45935,504.63123,130.00507,-83.49275,529.63831,157.55922,-152.26114,465.8107,140.53015,-32.28794,446.06784
81,0.667,1.90425,-188.34157,504.72766,129.97287,-83.56609,529.69397,157.56783,-152.25192,465.69058,140.08188,-32.83339,446.78918
82,0.675,1.93968,-188.80574,504.57932,129.98123,-83.68718,529.64319,157.75377,-152.2435,465.95813,140.08188,-32.83339,446.78918
83,0.683,1.91267,-188.65144,504.65872,129.98123,-83.68718,529.64319,157.55922,-152.26114,465.8107,140.08188,-32.83339,446.78918
84,0.692,1.93968,-188.80574,504.57932,129.98123,-83.68718,529.64319,157.55922,-152.26114,465.8107,140.53015,-32.28794,446.06784
85,0.7,1.79447,-188.75775,504.52719,129.98123,-83.68718,529.64319,157.60361,-152.65515,465.7836,140.53015,-32.28794,446.06784
86,0.708,2.05524,-188.83018,504.52466,129.96375,-83.81576,529.57263,157.61223,-152.64595,465.66348,140.08188,-32.83339,446.78918
87,0.717,2.00858,-188.81142,504.4845,129.96375,-83.81576,529.57263,157.61223,-152.64595,465.66348,140.53015,-32.28794,446.06784
88,0.725,1.86148,-188.76234,504.42862,129.96375,-83.81576,529.57263,157.49213,-152.61301,465.56165,140.53015,-32.28794,446.06784
89,0.733,2.00858,-188.81142,504.4845,130.01675,-83.92049,529.56909,157.56551,-152.31316,465.63248,140.53015,-32.28794,446.06784
90,0.742,2.12886,-188.83667,504.42599,129.96375,-83.81576,529.57263,157.56551,-152.31316,465.63248,140.64633,-32.83995,446.1279
91,0.75,2.12886,-188.83667,504.42599,130.01675,-83.92049,529.56909,157.78514,-152.68005,465.66272,140.53015,-32.28794,446.06784
92,0.758,2.12886,-188.83667,504.42599,130.01675,-83.92049,529.56909,158.10313,-152.83241,465.53894,140.64633,-32.83995,446.1279
93,0.767,2.12886,-188.83667,504.42599,129.96375,-83.81576,529.57263,157.78514,-152.68005,465.66272,140.64633,-32.83995,446.1279
94,0.775,2.17011,-189.11632,504.56058,130.01675,-83.92049,529.56909,157.78514,-152.68005,465.66272,140.64633,-32.83995,446.1279
95,0.783,2.04985,-189.09108,504.61908,130.01675,-83.92049,529.56909,157.5743,-152.40878,465.55765,140.64633,-32.83995,446.1279
96,0.792,1.79447,-188.75775,504.52719,130.01675,-83.92049,529.56909,157.56551,-152.31316,465.63248,140.53015,-32.28794,446.06784
97,0.8,1.86148,-188.76234,504.42862,129.96375,-83.81576,529.57263,157.56551,-152.31316,465.63248,140.53015,-32.28794,446.06784
98,0.808,1.98101,-188.78694,504.36707,130.01086,-83.71901,529.49683,157.65504,-152.74847,466.08142,140.53015,-32.28794,446.06784
99,0.817,2.12886,-188.83667,504.42599,129.96375,-83.81576,529.57263,157.56551,-152.31316,465.63248,140.53015,-32.28794,446.06784
100,0.825,1.98158,-188.65714,504.5639,129.96375,-83.81576,529.57263,157.65504,-152.74847,466.08142,140.53015,-32.28794,446.06784
101,0.833,1.79447,-188.75775,504.52719,129.96375,-83.81576,529.57263,157.49223,-152.6515,466.10474,140.53015,-32.28794,446.06784
102,0.842,1.76745,-188.60344,504.6066,129.84425,-83.89791,529.56799,157.4157,-152.17361,465.9241,140.53015,-32.28794,446.06784
