Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-180.70383,-51.04684,979.62103,-256.71005,141.97308,963.48224,-306.65649,-53.81516,1009.69421,-348.67578,56.08624,1002.33795,-353.98236,-92.64594,937.02069
2,0.008,-180.42802,-51.1815,979.56409,-256.71005,141.97308,963.48224,-306.79901,-53.4122,1009.85815,-348.67578,56.08624,1002.33795,-353.71951,-92.73225,937.05701
3,0.017,-180.10252,-51.16812,979.61108,-256.71005,141.97308,963.48224,-306.45969,-53.4984,1009.82251,-348.61304,55.86125,1002.21875,-353.71951,-92.73225,937.05701
4,0.025,-180.09598,-51.0727,979.71881,-256.83017,142.03125,963.61902,-306.50928,-53.40691,1009.63879,-348.66971,55.83648,1002.32825,-353.64822,-93.04538,937.18097
5,0.033,-180.09598,-51.0727,979.71881,-257.13519,142.14343,963.69421,-306.44492,-53.35332,1009.45935,-348.7554,56.23729,1002.38147,-353.64822,-93.04538,937.18097
6,0.042,-180.50662,-50.9024,979.67419,-257.34293,142.19746,963.57983,-306.44492,-53.35332,1009.45935,-348.74933,55.98751,1002.37177,-353.64822,-93.04538,937.18097
7,0.05,-180.09598,-51.0727,979.71881,-257.89978,142.07094,963.36755,-306.37213,-53.31333,1009.30621,-348.74933,55.98751,1002.37177,-353.46655,-93.13432,937.28497
8,0.058,-179.97987,-50.23687,979.604,-258.10449,142.27588,963.68243,-306.44492,-53.35332,1009.45935,-348.98502,56.24454,1002.45526,-353.64822,-93.04538,937.18097
9,0.067,-180.29781,-50.10559,979.87219,-258.15494,142.31932,963.40173,-306.3858,-53.44785,1009.64343,-349.02075,56.14468,1002.34747,-353.37012,-93.29733,937.64514
10,0.075,-180.47961,-49.97097,979.82397,-258.15494,142.31932,963.40173,-306.31195,-53.39743,1009.46442,-348.98502,56.24454,1002.45526,-353.37012,-93.29733,937.64514
11,0.083,-180.44319,-50.02903,980.0141,-258.15494,142.31932,963.40173,-306.37213,-53.31333,1009.30621,-348.95581,56.40209,1001.96704,-353.34689,-93.14088,937.70935
12,0.092,-180.56328,-49.35881,980.42645,-258.1879,142.57381,963.30817,-306.3858,-53.44785,1009.64343,-349.37323,56.57636,1002.59167,-353.34689,-93.14088,937.70935
13,0.1,-180.84674,-49.22285,980.75098,-258.5643,143.01933,963.5376,-306.55801,-53.29508,1009.38989,-349.37323,56.57636,1002.59167,-353.37012,-93.29733,937.64514
14,0.108,-180.77702,-49.09543,980.85944,-258.94763,143.17644,963.51703,-306.55801,-53.29508,1009.38989,-349.42929,56.72401,1002.3692,-353.34689,-93.14088,937.70935
15,0.117,-180.77702,-49.09543,980.85944,-258.9115,143.00177,963.40253,-306.55801,-53.29508,1009.38989,-349.65961,57.14102,1002.1991,-353.34689,-93.14088,937.70935
16,0.125,-181.35835,-48.44631,981.19055,-259.12234,143.27032,963.44708,-306.4852,-53.25508,1009.23676,-349.82578,56.84377,1002.17499,-353.34689,-93.14088,937.70935
17,0.133,-181.20192,-48.14945,981.41113,-259.12234,143.27032,963.44708,-306.55673,-53.11623,1009.13678,-349.81628,57.49711,1002.05084,-353.50693,-93.04137,937.56238
18,0.142,-181.11951,-47.85063,981.45313,-259.12234,143.27032,963.44708,-306.85455,-53.11599,1009.36481,-350.00714,57.14145,1002.1051,-353.69705,-92.94149,937.43567
19,0.15,-180.85641,-47.67833,981.61487,-259.40509,143.06442,963.25043,-307.11179,-52.98281,1009.23859,-350.10297,57.67074,1001.92389,-353.44385,-92.91209,937.96246
20,0.158,-180.79198,-47.65597,981.7038,-259.40509,143.06442,963.25043,-306.92944,-52.9603,1009.42401,-350.30704,57.58766,1001.98706,-353.44385,-92.91209,937.96246
21,0.167,-180.59813,-47.46279,981.86133,-259.40509,143.06442,963.25043,-307.18668,-52.8271,1009.29779,-350.61856,57.35381,1002.00214,-353.44385,-92.91209,937.96246
22,0.175,-180.59813,-47.46279,981.86133,-260.4772,143.29326,963.17273,-307.22159,-52.90415,1009.51141,-350.69836,57.47051,1001.94409,-353.44385,-92.91209,937.96246
23,0.183,-180.59813,-47.46279,981.86133,-260.50934,143.66479,963.23944,-307.28625,-52.66356,1009.33759,-351.02676,57.52203,1001.88702,-353.44385,-92.91209,937.96246
24,0.192,-180.86552,-47.12978,981.97955,-260.81622,143.7495,963.2243,-307.45361,-52.12307,1009.21973,-351.1366,57.34419,1001.89063,-353.60388,-92.8126,937.81549
25,0.2,-181.38284,-46.45197,981.92249,-260.81622,143.7495,963.2243,-307.45361,-52.12307,1009.21973,-351.51404,57.38927,1001.97321,-353.85748,-92.91685,937.77789
26,0.208,-181.46826,-46.32962,981.96075,-260.89917,143.9174,963.10565,-307.45361,-52.12307,1009.21973,-351.6557,57.20488,1001.92358,-353.85748,-92.91685,937.77789
27,0.217,-181.47946,-45.58265,982.37036,-260.88651,144.22708,963.13367,-307.45361,-52.12307,1009.21973,-351.6557,57.20488,1001.92358,-353.85748,-92.91685,937.77789
28,0.225,-182.43434,-44.79285,982.33789,-261.07471,144.24678,963.16779,-307.60919,-52.08139,1009.32465,-351.73102,57.01118,1001.76215,-353.85748,-92.91685,937.77789
29,0.233,-182.77153,-44.18419,982.38354,-261.07471,144.24678,963.16779,-307.60919,-52.08139,1009.32465,-351.73102,57.01118,1001.76215,-353.6954,-93.01625,937.92352
30,0.242,-182.75818,-43.84445,982.47699,-261.07471,144.24678,963.16779,-307.93237,-52.06298,1009.5274,-351.82175,56.9079,1001.89948,-353.50732,-93.11619,938.05151
31,0.25,-182.64478,-43.7326,982.54163,-261.12814,144.30357,963.10883,-307.93237,-52.06298,1009.5274,-351.82175,56.9079,1001.89948,-353.50732,-93.11619,938.05151
32,0.258,-182.64478,-43.7326,982.54163,-261.12814,144.30357,963.10883,-307.92279,-51.96865,1009.2912,-352.19257,56.98375,1001.89014,-353.50732,-93.11619,938.05151
33,0.267,-182.63057,-43.53952,982.75232,-261.23935,144.36348,963.06445,-308.07828,-51.63429,1009.40955,-352.19257,56.98375,1001.89014,-353.92578,-93.76537,937.98438
