Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,277.62979,-171.47318,750.89752,300.33591,-127.39891,782.57739,345.12299,-114.60293,790.43378,384.65561,-120.74644,796.8595,365.75552,-173.63425,748.37683,411.81998,-165.04437,723.24194,444.24243,-148.93747,696.06128
2,0.008,278.87622,-166.99239,750.22449,300.68527,-123.47024,781.13373,345.35367,-110.10811,789.19135,384.97635,-116.80977,795.45026,366.34964,-169.14856,747.41547,411.83923,-160.12498,721.42004,443.90573,-142.9249,694.92181
3,0.017,278.96829,-163.30098,750.12134,300.07275,-119.22019,781.06824,345.48752,-104.65031,788.52618,384.92398,-112.00533,794.30737,366.61221,-163.15489,746.52295,411.94394,-155.12727,719.76892,444.50696,-138.28969,692.78369
4,0.025,279.3233,-159.58052,749.89679,301.15814,-114.82485,780.09357,345.67477,-100.25176,787.67926,384.70691,-106.05812,793.66553,367.99432,-160.31633,745.91498,412.26035,-150.56577,719.26837,444.2009,-135.10075,691.79327
5,0.033,280.71597,-156.45212,749.68579,301.53979,-109.72433,779.72797,345.67062,-95.74368,788.14709,385.20404,-102.62621,793.44659,367.44522,-155.49901,745.60034,412.62656,-146.16606,718.26593,444.95432,-128.31497,690.19714
6,0.042,280.92654,-151.84729,749.95593,302.13315,-106.98735,780.03265,345.15582,-90.72334,787.64685,385.5687,-97.74635,793.89685,368.96747,-149.10101,745.32697,413.21182,-140.14574,718.62518,445.43228,-121.07085,690.90112
7,0.05,281.55396,-147.40044,749.68207,301.44769,-102.91318,779.78918,345.74954,-87.33636,787.41547,385.38116,-92.34654,793.48383,369.56363,-146.8996,745.88757,414.08362,-135.32086,719.29675,444.95486,-116.75514,691.36902
8,0.058,281.92834,-143.52153,750.05939,302.50952,-98.8048,780.2851,345.90146,-81.67285,788.23224,386.0929,-87.90337,793.99377,369.65433,-141.60178,746.32666,414.11752,-130.60567,720.01807,445.81561,-113.03493,692.26581
9,0.067,282.85129,-139.57236,750.50928,303.35425,-95.41003,781.74438,346.64282,-77.78773,788.60883,385.90601,-83.10168,794.21234,370.77573,-135.37108,746.23425,415.39029,-124.70443,721.14722,446.45483,-105.16451,694.02277
10,0.075,283.20071,-135.80798,751.61633,303.32263,-90.68629,782.35425,346.84048,-73.78427,789.58521,386.44763,-77.84679,795.2561,371.12085,-132.67751,747.04266,416.34958,-118.61403,722.38287,448.54767,-100.90997,695.6601
11,0.083,283.99435,-132.45732,752.60608,303.47662,-87.03359,783.11469,346.68634,-69.14411,790.79907,386.4321,-73.22746,796.32416,372.54898,-127.1006,748.05457,416.87167,-112.79565,724.5921,448.68588,-94.1118,697.76031
12,0.092,285.54434,-128.44942,753.52545,303.82959,-82.91852,784.22583,347.06509,-63.93452,791.5293,387.22675,-68.56728,797.19934,373.30109,-121.83666,750.29291,417.64441,-107.17785,726.89038,449.52051,-89.16508,700.81366
13,0.1,285.74936,-124.94908,754.17682,303.5018,-77.93546,785.12891,346.48431,-60.14207,792.90076,386.54883,-63.20236,799.54773,373.04028,-118.27884,751.60083,418.45685,-102.64951,729.1203,450.67981,-83.76822,703.32623
14,0.108,286.82034,-120.55799,756.47284,303.21155,-74.27282,786.92236,346.46307,-55.07885,795.15906,386.58969,-58.30624,801.48895,373.62375,-113.54843,753.53302,418.3461,-96.71855,730.91174,450.99454,-77.72932,705.69989
15,0.117,286.4465,-118.34175,758.71637,304.21289,-69.50076,789.35193,346.68243,-50.47031,796.69189,386.32608,-54.25378,803.50885,375.07242,-107.83762,754.85223,419.77579,-91.68923,734.02332,451.53491,-71.90945,709.19031
16,0.125,288.12122,-112.11703,760.28351,304.20212,-66.48021,790.8136,346.45215,-46.17159,799.22217,386.50607,-49.2132,806.36292,374.77716,-103.3558,757.95447,419.37695,-86.44755,736.26117,451.25714,-66.40035,711.84308
17,0.133,288.285,-110.38298,762.91565,304.20731,-60.6516,793.4859,346.68771,-42.15184,801.54865,386.47363,-43.78003,808.0246,375.96915,-98.4825,760.57928,420.64896,-81.41507,739.15839,452.33734,-60.47155,715.14868
18,0.142,288.9657,-105.05,765.56989,304.75955,-57.86086,795.65814,346.08066,-37.62385,804.84454,386.65704,-39.36437,811.62994,376.67618,-93.76897,763.30371,421.83777,-75.35648,742.54767,453.2728,-55.24456,717.55554
19,0.15,289.92163,-102.58553,767.33313,304.50278,-54.18102,798.53357,345.87894,-33.41407,806.53192,385.95792,-34.55058,814.13702,377.27689,-89.70451,766.91382,420.94089,-70.74146,745.4621,453.07159,-50.01278,720.91467
20,0.158,290.25302,-98.26582,770.58777,304.98761,-49.79576,801.48505,345.66763,-28.37696,810.0509,386.08887,-29.58453,817.38385,377.84659,-84.59807,769.776,421.7048,-65.99252,748.34509,454.03287,-44.90042,724.18719
21,0.167,289.86713,-95.60152,773.66852,304.98376,-46.33875,804.58942,345.50278,-25.03962,813.37122,385.49057,-25.92183,820.47461,378.46249,-79.99649,772.88458,422.93723,-61.05564,752.17346,454.20483,-39.06775,727.81354
22,0.175,291.6109,-89.24951,776.32495,304.80176,-41.34995,807.12036,345.66824,-21.17496,817.02234,385.40469,-20.59128,824.87134,379.18634,-76.83326,776.26953,422.99988,-55.54041,755.75299,455.16077,-34.42597,732.20044
23,0.183,291.58188,-87.12429,779.55505,304.7421,-38.50954,810.97748,345.42368,-17.18036,820.99213,385.15323,-15.9652,828.84283,379.47305,-71.34146,780.59576,423.17325,-50.46833,759.53687,455.32852,-29.53894,736.28601
24,0.192,292.9487,-83.4419,782.52155,304.28284,-35.14252,814.47046,345.61887,-12.31401,824.12805,385.02371,-12.17009,832.50452,379.95551,-67.29524,784.00183,423.72998,-46.49718,763.80414,456.00803,-23.3932,740.24933
25,0.2,293.44254,-79.48483,786.29456,304.88354,-31.70145,817.85645,345.23703,-7.93807,828.67126,385.07928,-8.54402,836.89819,381.13263,-63.14476,788.24969,424.60263,-42.16924,768.56378,456.08374,-20.41135,744.53607
26,0.208,295.05695,-78.64236,789.55719,304.21021,-28.12374,822.4281,344.80783,-4.76013,832.50391,384.68359,-4.2001,841.06104,381.2684,-59.71228,792.28351,424.73779,-37.84235,772.0462,456.81262,-13.97414,748.87714
27,0.217,295.31799,-74.51031,793.0957,304.89276,-25.58072,826.19702,344.18637,-1.04578,836.53546,384.23093,-0.36602,845.8288,381.58923,-54.70986,796.93237,424.89975,-33.02393,776.8042,456.88062,-10.09476,753.99927
