Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,228.39088,175.29956,1052.63403,281.33167,227.17789,1021.60724,321.02744,182.23334,1078.58594
2,0.008,228.68135,175.32999,1052.90564,281.33167,227.17789,1021.60724,321.24881,182.35306,1078.53931
3,0.017,228.71339,176.01648,1052.53186,281.33167,227.17789,1021.60724,321.24881,182.35306,1078.53931
4,0.025,228.68561,175.96039,1052.61169,281.33167,227.17789,1021.60724,321.07739,182.76924,1078.49036
5,0.033,228.70734,175.61279,1052.66113,281.33167,227.17789,1021.60724,321.05884,182.29982,1078.51416
6,0.042,228.68706,175.50415,1052.68933,281.74414,226.61346,1021.45001,321.24881,182.35306,1078.53931
7,0.05,228.64023,175.60378,1052.55908,281.33167,227.17789,1021.60724,321.24881,182.35306,1078.53931
8,0.058,228.34485,175.0148,1052.56165,281.74414,226.61346,1021.45001,320.896,182.40588,1078.625
9,0.067,228.59377,174.79575,1052.85388,281.33167,227.17789,1021.60724,320.76898,182.31589,1078.58533
10,0.075,228.5302,174.74614,1052.88464,281.33167,227.17789,1021.60724,320.52472,182.37071,1078.73767
11,0.083,228.5302,174.74614,1052.88464,281.33167,227.17789,1021.60724,320.47287,182.36011,1078.86035
12,0.092,228.4366,174.57909,1052.98718,281.74414,226.61346,1021.45001,320.47287,182.36011,1078.86035
13,0.1,228.46886,174.49446,1053.07007,281.46884,227.10747,1021.68909,320.47287,182.36011,1078.86035
14,0.108,228.2838,174.4147,1053.17334,281.46884,227.10747,1021.68909,320.47287,182.36011,1078.86035
15,0.117,228.35106,174.23448,1053.38391,281.4155,226.83269,1022.11951,320.46759,182.1788,1078.86536
16,0.125,228.27562,173.75679,1053.24146,281.4155,226.83269,1022.11951,320.27551,182.19112,1078.97192
17,0.133,228.13712,173.92567,1053.04883,281.89835,226.24496,1022.00958,320.27551,182.19112,1078.97192
18,0.142,228.13499,173.5471,1053.26453,281.89835,226.24496,1022.00958,320.27551,182.19112,1078.97192
