Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-258.25366,46.22055,616.22461,-146.8497,-129.24733,651.38013,-129.97778,203.12654,643.52496
2,0.008,-258.25366,46.22055,616.22461,-146.61974,-129.51514,651.41315,-129.79837,203.24525,643.54779
3,0.017,-258.25366,46.22055,616.22461,-146.8497,-129.24733,651.38013,-130.34111,202.95105,643.63641
4,0.025,-258.25366,46.22055,616.22461,-146.61974,-129.51514,651.41315,-129.97778,203.12654,643.52496
5,0.033,-258.25366,46.22055,616.22461,-146.61974,-129.51514,651.41315,-130.34111,202.95105,643.63641
6,0.042,-258.25366,46.22055,616.22461,-146.61974,-129.51514,651.41315,-130.34111,202.95105,643.63641
7,0.05,-258.25366,46.22055,616.22461,-146.61974,-129.51514,651.41315,-130.34111,202.95105,643.63641
8,0.058,-258.25366,46.22055,616.22461,-146.69452,-129.7354,651.32611,-130.34111,202.95105,643.63641
9,0.067,-258.25366,46.22055,616.22461,-146.61974,-129.51514,651.41315,-130.51715,202.88745,643.56854
10,0.075,-258.25366,46.22055,616.22461,-146.69452,-129.7354,651.32611,-130.34111,202.95105,643.63641
11,0.083,-258.25366,46.22055,616.22461,-146.69452,-129.7354,651.32611,-130.51715,202.88745,643.56854
12,0.092,-258.11386,45.99857,616.117,-146.69452,-129.7354,651.32611,-130.47173,202.76361,643.39423
13,0.1,-258.32449,45.61491,616.12878,-146.69452,-129.7354,651.32611,-130.64128,202.56749,643.27875
14,0.108,-258.32449,45.61491,616.12878,-146.61974,-129.51514,651.41315,-130.46524,202.6311,643.34668
15,0.117,-258.25366,46.22055,616.22461,-146.69452,-129.7354,651.32611,-130.51715,202.88745,643.56854
16,0.125,-257.05539,46.20021,615.91187,-146.69452,-129.7354,651.32611,-130.51715,202.88745,643.56854
17,0.133,-258.25366,46.22055,616.22461,-146.69452,-129.7354,651.32611,-130.67303,202.91557,643.5636
18,0.142,-258.25366,46.22055,616.22461,-146.55978,-129.95279,651.30157,-130.49699,202.97917,643.63147
19,0.15,-258.18463,45.39295,616.02112,-146.55978,-129.95279,651.30157,-130.51715,202.88745,643.56854
20,0.158,-256.93607,45.33156,615.73297,-146.80769,-130.52271,651.53168,-130.35478,202.72682,643.52594
21,0.167,-258.18463,45.39295,616.02112,-146.55978,-129.95279,651.30157,-130.51715,202.88745,643.56854
22,0.175,-258.25366,46.22055,616.22461,-146.89575,-129.82246,651.31042,-130.51715,202.88745,643.56854
23,0.183,-258.25366,46.22055,616.22461,-146.69452,-129.7354,651.32611,-130.34111,202.95105,643.63641
24,0.192,-258.25366,46.22055,616.22461,-146.89575,-129.82246,651.31042,-130.49699,202.97917,643.63147
25,0.2,-258.25366,46.22055,616.22461,-146.92448,-129.46764,651.29309,-129.97778,203.12654,643.52496
26,0.208,-258.42917,46.21757,616.11523,-146.82098,-129.60222,651.39746,-130.13364,203.15466,643.51996
27,0.217,-258.25366,46.22055,616.22461,-147.35973,-129.57552,651.32849,-129.93236,203.00272,643.35065
28,0.225,-258.25366,46.22055,616.22461,-147.35973,-129.57552,651.32849,-130.19817,203.25735,643.37006
29,0.233,-258.48572,46.35257,616.01941,-147.35973,-129.57552,651.32849,-130.19817,203.25735,643.37006
30,0.242,-258.25366,46.22055,616.22461,-147.35973,-129.57552,651.32849,-130.19817,203.25735,643.37006
31,0.25,-258.31024,46.35555,616.12885,-147.35973,-129.57552,651.32849,-130.19817,203.25735,643.37006
32,0.258,-258.31024,46.35555,616.12885,-147.51631,-129.46353,651.15125,-130.3882,203.46304,643.38525
33,0.267,-258.74063,46.34603,616.18787,-147.51631,-129.46353,651.15125,-130.37421,203.19376,643.30212
34,0.275,-258.79718,46.48103,616.0921,-147.51631,-129.46353,651.15125,-130.37421,203.19376,643.30212
35,0.283,-258.79718,46.48103,616.0921,-147.51631,-129.46353,651.15125,-130.56424,203.39946,643.31732
36,0.292,-258.79718,46.48103,616.0921,-147.63193,-130.29303,651.39447,-130.5233,203.27037,643.06195
37,0.3,-257.75366,46.51195,615.77368,-147.70004,-129.34087,650.99048,-130.37421,203.19376,643.30212
38,0.308,-258.79718,46.48103,616.0921,-147.70004,-129.34087,650.99048,-130.73698,203.40952,643.33667
39,0.317,-258.79718,46.48103,616.0921,-147.70004,-129.34087,650.99048,-130.69606,203.28043,643.0813
40,0.325,-258.79718,46.48103,616.0921,-147.51631,-129.46353,651.15125,-130.5233,203.27037,643.06195
41,0.333,-258.79718,46.48103,616.0921,-147.51631,-129.46353,651.15125,-130.69606,203.28043,643.0813
42,0.342,-258.79718,46.48103,616.0921,-147.63193,-130.29303,651.39447,-130.5233,203.27037,643.06195
43,0.35,-258.79718,46.48103,616.0921,-147.81668,-130.19928,651.26501,-130.69606,203.28043,643.0813
44,0.358,-258.79718,46.48103,616.0921,-147.63193,-130.29303,651.39447,-130.69606,203.28043,643.0813
45,0.367,-257.75366,46.51195,615.77368,-147.51631,-129.46353,651.15125,-130.69606,203.28043,643.0813
46,0.375,-258.79718,46.48103,616.0921,-147.51631,-129.46353,651.15125,-130.69606,203.28043,643.0813
47,0.383,-257.75366,46.51195,615.77368,-147.70004,-129.34087,650.99048,-130.73698,203.40952,643.33667
48,0.392,-259.04233,46.57534,616.05945,-147.70004,-129.34087,650.99048,-130.69606,203.28043,643.0813
49,0.4,-258.79718,46.48103,616.0921,-147.81668,-130.19928,651.26501,-130.73698,203.40952,643.33667
50,0.408,-258.79718,46.48103,616.0921,-147.63193,-130.29303,651.39447,-130.73698,203.40952,643.33667
51,0.417,-257.4043,46.2211,615.56982,-147.63193,-130.29303,651.39447,-130.73698,203.40952,643.33667
52,0.425,-258.48572,46.35257,616.01941,-147.51631,-129.46353,651.15125,-130.69606,203.28043,643.0813
53,0.433,-258.36383,46.01796,615.80334,-147.51631,-129.46353,651.15125,-130.73698,203.40952,643.33667
54,0.442,-258.48572,46.35257,616.01941,-147.51631,-129.46353,651.15125,-130.33327,203.06467,643.04675
55,0.45,-258.36383,46.01796,615.80334,-147.81668,-130.19928,651.26501,-130.5233,203.27037,643.06195
56,0.458,-258.36383,46.01796,615.80334,-147.63193,-130.29303,651.39447,-130.5233,203.27037,643.06195
