Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,332.30099,-79.40958,272.02737,237.17815,-115.06789,76.75381,254.36249,-27.17241,81.01563
2,0.008,332.30099,-79.40958,272.02737,237.17815,-115.06789,76.75381,255.60509,-28.75913,81.43029
3,0.017,331.96201,-78.73966,271.9176,237.11084,-114.96346,76.81026,254.9511,-28.10214,80.71295
4,0.025,331.96201,-78.73966,271.9176,237.17815,-115.06789,76.75381,253.89551,-26.78859,80.4332
5,0.033,332.30099,-79.40958,272.02737,237.17815,-115.06789,76.75381,254.9511,-28.10214,80.71295
6,0.042,331.96201,-78.73966,271.9176,237.17815,-115.06789,76.75381,254.36249,-27.17241,81.01563
7,0.05,332.30099,-79.40958,272.02737,237.17815,-115.06789,76.75381,253.89551,-26.78859,80.4332
8,0.058,331.96201,-78.73966,271.9176,236.57556,-115.31544,76.7015,253.89551,-26.78859,80.4332
9,0.067,331.96201,-78.73966,271.9176,237.17815,-115.06789,76.75381,254.36249,-27.17241,81.01563
10,0.075,331.96201,-78.73966,271.9176,237.17815,-115.06789,76.75381,253.89551,-26.78859,80.4332
11,0.083,331.96201,-78.73966,271.9176,237.11084,-114.96346,76.81026,253.89551,-26.78859,80.4332
12,0.092,331.96201,-78.73966,271.9176,237.17815,-115.06789,76.75381,254.36249,-27.17241,81.01563
13,0.1,331.96201,-78.73966,271.9176,237.17815,-115.06789,76.75381,253.89551,-26.78859,80.4332
14,0.108,332.30099,-79.40958,272.02737,237.11084,-114.96346,76.81026,253.89551,-26.78859,80.4332
15,0.117,332.30099,-79.40958,272.02737,237.11084,-114.96346,76.81026,253.89551,-26.78859,80.4332
16,0.125,331.96201,-78.73966,271.9176,237.17815,-115.06789,76.75381,253.89551,-26.78859,80.4332
17,0.133,332.30099,-79.40958,272.02737,237.17815,-115.06789,76.75381,253.89551,-26.78859,80.4332
18,0.142,331.96201,-78.73966,271.9176,237.32986,-114.80728,76.81345,253.89551,-26.78859,80.4332
19,0.15,331.96201,-78.73966,271.9176,237.32986,-114.80728,76.81345,254.36249,-27.17241,81.01563
