Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,-9.23704,-172.45329,991.38275,142.10306,-182.65359,962.74695,148.51556,-126.20187,923.37689
2,0.008,-9.23704,-172.45329,991.38275,142.44255,-182.12434,962.48706,148.27017,-126.14676,923.72797
3,0.017,-8.78743,-172.75952,991.61475,142.56868,-182.97742,963.21948,148.27017,-126.14676,923.72797
4,0.025,-9.04927,-172.67664,991.71747,142.58188,-182.69521,963.42175,148.7021,-125.83111,924.05499
5,0.033,-8.89887,-172.70692,991.87872,142.5481,-182.81171,963.81281,148.5845,-125.84106,924.24219
6,0.042,-8.89887,-172.70692,991.87872,142.30673,-182.66487,964.06445,148.67609,-126.06454,924.49225
7,0.05,-9.16782,-172.61023,991.99402,142.30673,-182.66487,964.06445,148.67609,-126.06454,924.49225
8,0.058,-8.98092,-172.63303,991.75116,142.63652,-181.81169,964.00134,148.67609,-126.06454,924.49225
9,0.067,-9.23301,-172.54405,991.85876,142.31993,-182.38266,964.26685,148.84534,-125.86296,924.73456
10,0.075,-8.71917,-172.97768,992.07489,142.31993,-182.38266,964.26685,148.84534,-125.86296,924.73456
11,0.083,-9.04927,-172.67664,991.71747,142.31993,-182.38266,964.26685,148.84534,-125.86296,924.73456
12,0.092,-9.23301,-172.54405,991.85876,142.31993,-182.38266,964.26685,148.87938,-125.73637,924.60852
13,0.1,-9.16782,-172.61023,991.99402,142.31993,-182.38266,964.26685,148.84534,-125.86296,924.73456
14,0.108,-9.4239,-172.74086,991.69519,142.31993,-182.38266,964.26685,148.34738,-126.53189,924.60913
15,0.117,-9.23301,-172.54405,991.85876,142.31993,-182.38266,964.26685,148.34738,-126.53189,924.60913
16,0.125,-10.2464,-172.02686,991.49292,142.31993,-182.38266,964.26685,148.13284,-126.64191,924.59686
17,0.133,-10.01644,-172.26474,991.78497,142.31993,-182.38266,964.26685,148.13284,-126.64191,924.59686
18,0.142,-10.2464,-172.02686,991.49292,142.31993,-182.38266,964.26685,148.10631,-126.6097,924.82916
19,0.15,-10.13552,-172.34972,992.50616,142.31993,-182.38266,964.26685,148.30962,-126.28146,924.9455
20,0.158,-10.13552,-172.34972,992.50616,142.31993,-182.38266,964.26685,148.10631,-126.6097,924.82916
21,0.167,-10.13552,-172.34972,992.50616,142.31993,-182.38266,964.26685,148.10631,-126.6097,924.82916
22,0.175,-10.13552,-172.34972,992.50616,142.31993,-182.38266,964.26685,147.94435,-126.72854,924.91821
23,0.183,-10.13552,-172.34972,992.50616,141.91188,-182.66235,964.08984,147.94435,-126.72854,924.91821
24,0.192,-10.13552,-172.34972,992.50616,142.4212,-181.68576,963.68909,147.94435,-126.72854,924.91821
25,0.2,-10.13552,-172.34972,992.50616,142.14156,-181.93529,963.49188,147.94435,-126.72854,924.91821
26,0.208,-10.13552,-172.34972,992.50616,141.59912,-182.64041,964.12445,147.67314,-126.78396,924.74268
27,0.217,-10.36414,-172.06544,992.19189,141.91188,-182.66235,964.08984,147.67314,-126.78396,924.74268
28,0.225,-10.69841,-171.72264,991.93658,141.59912,-182.64041,964.12445,147.67314,-126.78396,924.74268
29,0.233,-10.69841,-171.72264,991.93658,141.59912,-182.64041,964.12445,147.68433,-127.00217,924.63861
30,0.242,-10.69841,-171.72264,991.93658,140.85251,-182.51529,963.71082,147.42651,-127.18075,924.74744
31,0.25,-10.55234,-171.92615,991.64545,140.62727,-182.84915,963.50116,147.43771,-127.39895,924.64337
32,0.258,-10.69841,-171.72264,991.93658,140.62727,-182.84915,963.50116,147.43771,-127.39895,924.64337
33,0.267,-10.69841,-171.72264,991.93658,140.80647,-183.05261,963.2959,147.43771,-127.39895,924.64337
34,0.275,-10.69841,-171.72264,991.93658,140.2908,-183.45723,963.5033,147.29724,-127.54522,924.37036
35,0.283,-11.0441,-171.75813,991.95068,140.2908,-183.45723,963.5033,146.795,-127.37054,924.46875
36,0.292,-10.89513,-171.95764,991.65051,140.47,-183.66058,963.29803,146.94051,-127.61638,924.34113
37,0.3,-11.06318,-171.53217,991.52557,140.2908,-183.45723,963.5033,146.71513,-127.68271,924.3847
38,0.308,-11.2551,-171.72575,991.38696,140.47,-183.66058,963.29803,146.72037,-127.58509,924.0484
39,0.317,-11.06318,-171.53217,991.52557,140.47,-183.66058,963.29803,146.64842,-127.60826,924.29114
40,0.325,-11.2551,-171.72575,991.38696,140.32256,-184.33095,963.0965,146.72037,-127.58509,924.0484
41,0.333,-11.06318,-171.53217,991.52557,140.24405,-184.48903,962.97418,146.67493,-127.64042,924.05896
42,0.342,-11.06318,-171.53217,991.52557,140.32256,-184.33095,963.0965,146.70164,-127.56675,924.25848
43,0.35,-11.06318,-171.53217,991.52557,140.24405,-184.48903,962.97418,146.64842,-127.60826,924.29114
44,0.358,-11.06318,-171.53217,991.52557,140.24405,-184.48903,962.97418,146.79088,-127.65917,924.13733
45,0.367,-11.06318,-171.53217,991.52557,140.24405,-184.48903,962.97418,146.67493,-127.64042,924.05896
46,0.375,-11.1185,-171.93791,991.1236,140.17203,-184.50087,962.74048,146.79088,-127.65917,924.13733
47,0.383,-11.1185,-171.93791,991.1236,140.17203,-184.50087,962.74048,146.74162,-127.71487,924.15247
48,0.392,-10.92136,-171.77025,991.2594,140.17203,-184.50087,962.74048,146.79088,-127.65917,924.13733
49,0.4,-12.10543,-172.86082,991.11798,139.82655,-185.05573,962.85205,146.74162,-127.71487,924.15247
50,0.408,-11.94352,-173.11836,990.64282,139.75662,-185.20897,962.57007,146.79088,-127.65917,924.13733
51,0.417,-11.35028,-171.8401,990.6958,139.75662,-185.20897,962.57007,146.67493,-127.64042,924.05896
52,0.425,-11.47899,-171.60333,990.92889,139.75662,-185.20897,962.57007,146.79088,-127.65917,924.13733
53,0.433,-11.38645,-173.57841,990.96906,139.75662,-185.20897,962.57007,146.74162,-127.71487,924.15247
54,0.442,-11.94352,-173.11836,990.64282,139.75662,-185.20897,962.57007,147.164,-127.67702,924.20197
55,0.45,-11.06033,-173.21724,990.53888,139.75662,-185.20897,962.57007,146.74162,-127.71487,924.15247
56,0.458,-11.30619,-172.04546,990.50092,139.75662,-185.20897,962.57007,146.95923,-127.63472,924.13104
57,0.467,-10.79533,-172.68239,990.83221,139.75662,-185.20897,962.57007,146.92804,-127.66679,924.14337
58,0.475,-11.06033,-173.21724,990.53888,139.75662,-185.20897,962.57007,147.32271,-127.67628,924.22064
59,0.483,-10.79533,-172.68239,990.83221,139.75662,-185.20897,962.57007,147.14505,-127.6891,924.21594
60,0.492,-10.26966,-172.72942,990.51831,139.75662,-185.20897,962.57007,147.31805,-127.59425,924.13086
61,0.5,-10.26966,-172.72942,990.51831,139.75662,-185.20897,962.57007,147.31776,-127.66879,924.23358
62,0.508,-10.26966,-172.72942,990.51831,139.75662,-185.20897,962.57007,147.32271,-127.67628,924.22064
63,0.517,-10.69776,-172.73427,990.62079,139.75662,-185.20897,962.57007,147.31776,-127.66879,924.23358
64,0.525,-10.26966,-172.72942,990.51831,139.75662,-185.20897,962.57007,147.31776,-127.66879,924.23358
65,0.533,-10.69776,-172.73427,990.62079,139.75662,-185.20897,962.57007,147.31776,-127.66879,924.23358
66,0.542,-10.36001,-172.67567,990.71295,139.75662,-185.20897,962.57007,147.31776,-127.66879,924.23358
