Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,177.14616,-73.06966,43.32307,390.19229,-94.71367,46.43673,329.97568,-51.8394,60.20684
2,0.008,177.43552,-72.64162,43.07211,390.14917,-95.01292,46.77122,329.97568,-51.8394,60.20684
3,0.017,177.18185,-72.34089,42.97178,390.32266,-94.63062,46.17973,329.88181,-51.96323,60.25713
4,0.025,177.07829,-72.32198,42.97271,390.32266,-94.63062,46.17973,329.97568,-51.8394,60.20684
5,0.033,177.07829,-72.32198,42.97271,390.32266,-94.63062,46.17973,329.97568,-51.8394,60.20684
6,0.042,177.27481,-72.56617,43.16194,390.01544,-94.88407,46.25038,329.97568,-51.8394,60.20684
7,0.05,177.24583,-72.35043,42.99187,390.15201,-94.18021,46.28354,329.78632,-51.74286,60.04237
8,0.058,177.65451,-72.6259,42.6008,390.19229,-94.71367,46.43673,329.59558,-51.68479,59.91123
9,0.067,177.40654,-72.42587,42.90203,390.11969,-94.82813,46.56241,329.88181,-51.96323,60.25713
10,0.075,177.40654,-72.42587,42.90203,390.23447,-94.76146,46.31893,329.97568,-51.8394,60.20684
11,0.083,177.39391,-72.22501,42.69769,390.04025,-94.26302,46.62352,329.97568,-51.8394,60.20684
12,0.092,177.64471,-72.35332,42.73884,390.23447,-94.76146,46.31893,329.97568,-51.8394,60.20684
13,0.1,177.58549,-72.3223,42.77613,390.1163,-94.15045,46.49984,329.78632,-51.74286,60.04237
14,0.108,177.19017,-72.28782,43.19466,390.59561,-94.21397,46.48139,329.78632,-51.74286,60.04237
15,0.117,177.19017,-72.28782,43.19466,390.19229,-94.71367,46.43673,329.78491,-51.78132,60.0757
16,0.125,177.24583,-72.35043,42.99187,390.00183,-94.29951,46.514,329.97568,-51.8394,60.20684
17,0.133,177.47946,-72.28204,43.03119,389.92578,-94.41206,46.63768,329.97568,-51.8394,60.20684
18,0.142,177.41486,-72.37282,43.12491,390.11969,-94.82813,46.56241,329.78632,-51.74286,60.04237
19,0.15,177.25476,-72.19704,43.10094,390.30807,-94.55736,46.42823,329.97568,-51.8394,60.20684
20,0.158,177.42833,-72.21529,43.03149,390.1163,-94.15045,46.49984,329.97568,-51.8394,60.20684
21,0.167,177.52441,-72.56996,43.14447,390.44308,-94.63432,46.49783,329.78491,-51.78132,60.0757
22,0.175,177.32933,-72.46998,43.16915,390.1163,-94.15045,46.49984,329.97568,-51.8394,60.20684
23,0.183,177.47946,-72.28204,43.03119,390.13193,-94.32632,46.70129,329.97568,-51.8394,60.20684
24,0.192,177.41486,-72.37282,43.12491,390.30807,-94.55736,46.42823,329.78632,-51.74286,60.04237
25,0.2,177.25476,-72.19704,43.10094,390.30807,-94.55736,46.42823,329.97568,-51.8394,60.20684
26,0.208,176.93115,-72.15043,43.40645,390.23547,-94.67183,46.55391,329.97568,-51.8394,60.20684
27,0.217,177.38629,-72.50454,43.03212,390.16321,-94.33064,46.68769,329.97568,-51.8394,60.20684
28,0.225,176.86479,-72.47666,43.68543,390.30807,-94.55736,46.42823,329.78491,-51.78132,60.0757
29,0.233,177.41486,-72.37282,43.12491,390.1163,-94.15045,46.49984,329.88181,-51.96323,60.25713
30,0.242,177.06349,-72.21989,43.32609,390.30807,-94.55736,46.42823,329.88181,-51.96323,60.25713
31,0.25,177.19017,-72.28782,43.19466,390.30807,-94.55736,46.42823,329.97568,-51.8394,60.20684
32,0.258,176.93115,-72.15043,43.40645,390.30807,-94.55736,46.42823,329.97568,-51.8394,60.20684
33,0.267,176.85223,-72.24884,43.50813,390.26495,-94.85662,46.76271,329.97568,-51.8394,60.20684
34,0.275,177.21915,-72.50359,43.36471,390.23547,-94.67183,46.55391,329.97568,-51.8394,60.20684
35,0.283,176.93051,-72.76878,43.75028,390.04025,-94.26302,46.62352,329.88181,-51.96323,60.25713
36,0.292,177.27481,-72.56617,43.16194,390.04025,-94.26302,46.62352,329.88181,-51.96323,60.25713
37,0.3,177.51297,-72.49366,42.99877,390.3273,-94.79062,46.50633,329.88181,-51.96323,60.25713
38,0.308,177.68906,-72.34122,42.77518,390.1163,-94.15045,46.49984,329.88181,-51.96323,60.25713
39,0.317,176.92224,-72.32246,43.28671,390.26495,-94.85662,46.76271,329.88181,-51.96323,60.25713
40,0.325,177.55444,-72.90244,43.17667,390.23547,-94.67183,46.55391,329.88181,-51.96323,60.25713
41,0.333,176.9216,-72.94077,43.63057,389.99429,-94.8046,46.37541,329.88181,-51.96323,60.25713
42,0.342,177.27481,-72.56617,43.16194,390.00183,-94.29951,46.514,329.88181,-51.96323,60.25713
43,0.35,177.18704,-72.46383,43.49762,390.3273,-94.79062,46.50633,329.88181,-51.96323,60.25713
44,0.358,177.44382,-72.58859,43.29498,390.30807,-94.55736,46.42823,329.88181,-51.96323,60.25713
45,0.367,177.1568,-72.61243,43.39662,390.19229,-94.71367,46.43673,329.88181,-51.96323,60.25713
46,0.375,177.21022,-72.65695,43.25565,390.30807,-94.55736,46.42823,329.97568,-51.8394,60.20684
47,0.383,177.1568,-72.61243,43.39662,390.30807,-94.55736,46.42823,329.97568,-51.8394,60.20684
48,0.392,177.21915,-72.50359,43.36471,390.30807,-94.55736,46.42823,329.69244,-51.8667,60.09267
49,0.4,177.17384,-72.85436,43.66417,390.19229,-94.71367,46.43673,329.88181,-51.96323,60.25713
50,0.408,177.44382,-72.58859,43.29498,390.01746,-94.47538,46.71546,329.88181,-51.96323,60.25713
51,0.417,177.24776,-72.6233,43.71286,390.19229,-94.71367,46.43673,329.97568,-51.8394,60.20684
52,0.425,177.42189,-72.47824,43.38336,390.19229,-94.71367,46.43673,329.97568,-51.8394,60.20684
53,0.433,176.85417,-72.93396,43.61187,390.19229,-94.71367,46.43673,329.88181,-51.96323,60.25713
54,0.442,177.14624,-72.64742,43.23556,390.19229,-94.71367,46.43673,329.88181,-51.96323,60.25713
55,0.45,176.86479,-72.47666,43.68543,390.32266,-94.63062,46.17973,329.97568,-51.8394,60.20684
56,0.458,177.45731,-72.43108,43.20156,390.30807,-94.55736,46.42823,329.97568,-51.8394,60.20684
57,0.467,176.93051,-72.76878,43.75028,390.19229,-94.71367,46.43673,329.88181,-51.96323,60.25713
58,0.475,177.58047,-72.79156,42.90988,390.32266,-94.63062,46.17973,329.69244,-51.8667,60.09267
59,0.483,176.78844,-72.64187,43.54702,390.32266,-94.63062,46.17973,329.88181,-51.96323,60.25713
60,0.492,177.43552,-72.64162,43.07211,390.32266,-94.63062,46.17973,329.88181,-51.96323,60.25713
61,0.5,176.84525,-73.10591,43.49216,390.19229,-94.71367,46.43673,329.88181,-51.96323,60.25713
62,0.508,177.2119,-73.07368,43.19472,390.32266,-94.63062,46.17973,329.88181,-51.96323,60.25713
63,0.517,177.08493,-72.7917,43.34845,390.32266,-94.63062,46.17973,329.88181,-51.96323,60.25713
64,0.525,177.10831,-72.58501,42.95644,390.32266,-94.63062,46.17973,329.97568,-51.8394,60.20684
65,0.533,176.83266,-72.87811,43.31485,390.27808,-94.24207,46.35217,329.78632,-51.74286,60.04237
66,0.542,177.34193,-72.51665,42.99576,390.32047,-94.7282,45.97704,329.97568,-51.8394,60.20684
67,0.55,176.78844,-72.64187,43.54702,390.32266,-94.63062,46.17973,329.97568,-51.8394,60.20684
68,0.558,177.21083,-72.55663,43.14184,390.32266,-94.63062,46.17973,329.88181,-51.96323,60.25713
69,0.567,177.06349,-72.21989,43.32609,390.32266,-94.63062,46.17973,329.78491,-51.78132,60.0757
70,0.575,176.98897,-72.6482,43.18258,390.12479,-94.36713,46.57818,329.97568,-51.8394,60.20684
71,0.583,177.25476,-72.19704,43.10094,390.15201,-94.18021,46.28354,329.97568,-51.8394,60.20684
72,0.592,176.92224,-72.32246,43.28671,390.19229,-94.71367,46.43673,329.97568,-51.8394,60.20684
73,0.6,177.19017,-72.28782,43.19466,390.33759,-94.57208,46.28059,329.97568,-51.8394,60.20684
74,0.608,176.93115,-72.15043,43.40645,390.14835,-94.15797,46.35891,329.97568,-51.8394,60.20684
75,0.617,177.21915,-72.50359,43.36471,390.32266,-94.63062,46.17973,329.97568,-51.8394,60.20684
76,0.625,177.0956,-72.33441,43.42199,390.64435,-94.63199,46.76827,329.97568,-51.8394,60.20684
77,0.633,176.85223,-72.24884,43.50813,390.30807,-94.55736,46.42823,329.78632,-51.74286,60.04237
78,0.642,177.25476,-72.19704,43.10094,390.31006,-94.64039,46.24903,329.97568,-51.8394,60.20684
79,0.65,176.93115,-72.15043,43.40645,390.30807,-94.55736,46.42823,329.97568,-51.8394,60.20684
80,0.658,177.24583,-72.35043,42.99187,390.19229,-94.71367,46.43673,329.97568,-51.8394,60.20684
81,0.667,177.17453,-72.236,43.3203,390.30807,-94.55736,46.42823,329.88181,-51.96323,60.25713
82,0.675,176.92224,-72.32246,43.28671,390.1163,-94.15045,46.49984,329.88181,-51.96323,60.25713
83,0.683,177.41486,-72.37282,43.12491,390.19229,-94.71367,46.43673,329.97568,-51.8394,60.20684
84,0.692,177.0708,-72.21151,43.52001,390.30807,-94.55736,46.42823,329.97568,-51.8394,60.20684
85,0.7,177.19017,-72.28782,43.19466,390.30807,-94.55736,46.42823,329.88181,-51.96323,60.25713
86,0.708,177.18123,-72.4412,43.08559,390.30807,-94.55736,46.42823,329.97568,-51.8394,60.20684
87,0.717,177.19017,-72.28782,43.19466,390.1163,-94.15045,46.49984,329.97568,-51.8394,60.20684
88,0.725,177.41486,-72.37282,43.12491,390.30807,-94.55736,46.42823,329.88181,-51.96323,60.25713
89,0.733,177.46085,-72.77747,43.10033,390.30807,-94.55736,46.42823,329.88181,-51.96323,60.25713
90,0.742,177.2558,-72.71413,43.15381,390.30807,-94.55736,46.42823,329.88181,-51.96323,60.25713
91,0.75,177.27481,-72.56617,43.16194,390.30807,-94.55736,46.42823,329.88181,-51.96323,60.25713
92,0.758,177.35834,-72.68575,43.33921,390.30807,-94.55736,46.42823,329.88181,-51.96323,60.25713
93,0.767,177.47986,-72.62952,43.10846,390.30807,-94.55736,46.42823,329.88181,-51.96323,60.25713
94,0.775,177.42189,-72.47824,43.38336,390.30807,-94.55736,46.42823,329.88181,-51.96323,60.25713
95,0.783,177.40286,-72.62619,43.37521,390.30807,-94.55736,46.42823,329.88181,-51.96323,60.25713
96,0.792,177.32831,-72.35326,43.30701,390.11008,-94.64831,46.36692,329.88181,-51.96323,60.25713
97,0.8,177.39291,-72.26249,43.2133,390.30807,-94.55736,46.42823,329.97568,-51.8394,60.20684
98,0.808,177.21915,-72.50359,43.36471,390.30807,-94.55736,46.42823,329.97568,-51.8394,60.20684
99,0.817,177.58197,-72.65401,43.40733,390.30807,-94.55736,46.42823,329.97568,-51.8394,60.20684
100,0.825,177.21915,-72.50359,43.36471,390.30807,-94.55736,46.42823,329.97568,-51.8394,60.20684
101,0.833,177.42189,-72.47824,43.38336,390.30807,-94.55736,46.42823,329.97568,-51.8394,60.20684
102,0.842,177.66005,-72.40573,43.22021,390.59561,-94.21397,46.48139,329.97568,-51.8394,60.20684
103,0.85,177.32831,-72.35326,43.30701,390.30807,-94.55736,46.42823,329.97568,-51.8394,60.20684
104,0.858,177.51404,-72.32855,43.14449,390.59561,-94.21397,46.48139,329.97568,-51.8394,60.20684
105,0.867,177.74657,-72.42528,43.03809,390.1163,-94.15045,46.49984,329.97568,-51.8394,60.20684
106,0.875,177.28374,-72.4128,43.271,390.59561,-94.21397,46.48139,329.97568,-51.8394,60.20684
107,0.883,177.3573,-72.56902,43.47706,390.1163,-94.15045,46.49984,329.88181,-51.96323,60.25713
108,0.892,177.28374,-72.4128,43.271,390.30807,-94.55736,46.42823,329.97568,-51.8394,60.20684
109,0.9,177.44382,-72.58859,43.29498,390.00183,-94.29951,46.514,329.97568,-51.8394,60.20684
110,0.908,177.28374,-72.4128,43.271,390.39685,-93.82409,46.53619,329.97568,-51.8394,60.20684
111,0.917,177.19017,-72.28782,43.19466,390.44308,-94.63432,46.49783,329.97568,-51.8394,60.20684
112,0.925,177.41486,-72.37282,43.12491,390.00183,-94.29951,46.514,329.88181,-51.96323,60.25713
113,0.933,177.50842,-72.4978,43.20126,390.44308,-94.63432,46.49783,329.97568,-51.8394,60.20684
114,0.942,177.42189,-72.47824,43.38336,390.19229,-94.71367,46.43673,329.97568,-51.8394,60.20684
115,0.95,177.64658,-72.56322,43.31361,390.30807,-94.55736,46.42823,329.97568,-51.8394,60.20684
