Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,177.79106,-87.09692,583.67865,182.50858,-50.6358,602.70502,222.08952,-21.73039,595.06604,261.61264,-23.42506,579.29028,236.64351,-94.79998,590.57336,274.31396,-67.55088,559.6474,280.03464,-36.64955,525.21149
2,0.008,177.57059,-86.79865,583.49213,182.28784,-50.53761,602.85883,222.28082,-22.24349,595.27307,261.89517,-23.6148,579.76831,236.64351,-94.79998,590.57336,274.31396,-67.55088,559.6474,280.03464,-36.64955,525.21149
3,0.017,177.79106,-87.09692,583.67865,182.02386,-50.43631,602.71069,222.26961,-22.33275,595.57574,261.77545,-23.85102,579.92401,236.64351,-94.79998,590.57336,274.08859,-67.93512,559.65363,280.03464,-36.64955,525.21149
4,0.025,177.42363,-86.76119,583.18048,182.28452,-50.81959,602.98511,222.07138,-22.64076,595.6062,261.62234,-23.9934,580.06232,236.64351,-94.79998,590.57336,275.01917,-68.27851,559.71997,280.03464,-36.64955,525.21149
5,0.033,176.98236,-87.69255,583.59729,181.89372,-50.6648,602.79022,222.24878,-22.74085,595.97693,261.62234,-23.9934,580.06232,236.35159,-95.03504,590.67792,274.08859,-67.93512,559.65363,278.53516,-36.68326,524.8681
6,0.042,176.50877,-87.30349,583.20886,181.80733,-50.18013,601.95966,222.24878,-22.74085,595.97693,261.38138,-24.31199,580.30347,236.15877,-94.97324,589.70691,273.90167,-68.56765,559.67737,278.31464,-36.46627,525.3031
7,0.05,176.50877,-87.30349,583.20886,181.21565,-50.87703,602.90106,222.2076,-22.75086,595.75757,261.38138,-24.31199,580.30347,236.01875,-95.33539,590.55304,273.90167,-68.56765,559.67737,278.31464,-36.46627,525.3031
8,0.058,175.75638,-86.68337,582.72491,181.12672,-49.85592,602.11169,221.8896,-22.50981,595.51495,261.34485,-24.50096,580.20117,235.89569,-95.57241,590.56519,273.896,-68.25269,559.56079,278.53516,-36.68326,524.8681
9,0.067,175.32909,-86.90684,583.08386,181.36925,-50.48312,602.06342,221.81671,-22.64675,595.86731,261.34485,-24.50096,580.20117,235.43188,-94.99306,589.49426,273.896,-68.25269,559.56079,278.53516,-36.68326,524.8681
10,0.075,174.81743,-87.05661,583.26434,181.06641,-51.16288,602.90955,221.14098,-22.63951,595.53394,261.34485,-24.50096,580.20117,235.21657,-95.43249,590.32288,273.896,-68.25269,559.56079,278.31464,-36.46627,525.3031
11,0.083,174.81743,-87.05661,583.26434,180.54063,-51.90391,603.34985,221.08379,-22.65958,595.29199,261.34485,-24.50096,580.20117,234.77817,-95.49642,590.52032,273.896,-68.25269,559.56079,278.53516,-36.68326,524.8681
12,0.092,175.51482,-87.45219,583.13739,180.77534,-49.51492,602.20654,221.04718,-22.66109,595.25488,261.34485,-24.50096,580.20117,234.72551,-95.20922,590.2663,273.90167,-68.56765,559.67737,278.211,-37.16135,524.84503
13,0.1,175.70087,-87.84576,582.9953,180.30367,-51.33577,603.02667,220.59773,-22.5612,595.58575,261.12836,-24.32137,580.31824,234.84961,-95.32443,590.6546,273.76575,-68.41489,559.78595,278.211,-37.16135,524.84503
14,0.108,175.40071,-87.81507,583.4458,180.16563,-51.62163,603.41937,220.55646,-22.5712,595.36633,261.12836,-24.32137,580.31824,234.64488,-95.55381,590.71161,273.76004,-68.09993,559.66931,278.211,-37.16135,524.84503
15,0.117,174.67392,-87.34154,583.24603,179.92583,-51.57943,603.4801,220.55646,-22.5712,595.36633,260.46997,-24.05713,580.0694,234.41614,-95.7899,590.91296,273.61835,-68.60391,559.8573,277.60809,-36.91177,525.34851
16,0.125,174.90802,-87.48006,583.46613,180.2476,-49.66395,602.28894,220.4724,-22.57529,595.92572,260.46997,-24.05713,580.0694,234.18289,-95.69764,590.70294,273.61835,-68.60391,559.8573,277.50381,-36.91504,525.50208
17,0.133,174.59412,-87.58121,583.76611,180.33995,-50.22581,602.27594,220.4724,-22.57529,595.92572,261.2821,-24.61287,580.77783,233.99843,-95.86485,589.77618,273.1727,-67.85313,560.05255,277.79639,-36.97456,525.74219
18,0.142,174.64943,-87.79871,583.90955,180.11667,-50.57718,602.23291,220.4724,-22.57529,595.92572,260.9151,-24.4685,580.53845,234.08981,-95.86291,590.70172,273.06207,-68.04031,560.15448,277.79639,-36.97456,525.74219
19,0.15,174.64943,-87.79871,583.90955,180.11667,-50.57718,602.23291,220.45166,-22.38721,596.18066,260.47598,-24.60643,580.69812,234.08981,-95.86291,590.70172,272.95581,-68.13647,560.30841,277.80475,-36.69228,525.86499
20,0.158,174.18372,-87.62447,583.30969,179.88242,-50.43368,602.41522,220.4724,-22.57529,595.92572,260.5867,-24.72549,580.79645,234.08981,-95.86291,590.70172,272.95581,-68.13647,560.30841,277.9353,-36.69958,525.76208
21,0.167,174.175,-87.56007,583.56317,179.41602,-51.20774,602.86346,220.4724,-22.57529,595.92572,260.30386,-24.80182,580.57172,234.08981,-95.86291,590.70172,272.95581,-68.13647,560.30841,277.69077,-36.53518,525.97198
22,0.175,174.175,-87.56007,583.56317,179.21878,-51.76096,603.1908,220.4724,-22.57529,595.92572,259.9191,-24.75835,580.73212,234.08981,-95.86291,590.70172,272.95581,-68.13647,560.30841,277.69077,-36.53518,525.97198
23,0.183,174.18372,-87.62447,583.30969,179.22122,-51.72181,603.16559,220.19746,-22.4541,596.19177,260.30386,-24.80182,580.57172,233.75368,-95.95649,590.50787,272.89395,-68.25323,560.22418,277.6824,-36.81744,525.84912
