Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,13.42766,-138.06795,947.46521,-14.69837,-112.74634,973.57776,-13.94657,-59.57599,989.80945,-19.53265,-19.8009,1007.83759,55.48597,-48.42545,949.76587,42.71851,5.74731,931.30597,31.06843,47.30293,917.52124
2,0.008,13.24916,-138.30322,947.33801,-14.69837,-112.74634,973.57776,-13.94657,-59.57599,989.80945,-19.5703,-20.07157,1008.03534,55.70182,-47.93764,950.03833,42.35697,6.14198,931.45636,30.74482,47.34264,917.29156
3,0.017,13.24916,-138.30322,947.33801,-14.69837,-112.74634,973.57776,-13.94657,-59.57599,989.80945,-19.68584,-20.04736,1007.92706,54.91739,-48.04245,949.69141,42.71851,5.74731,931.30597,30.74482,47.34264,917.29156
4,0.025,12.82381,-138.05493,947.04358,-14.69837,-112.74634,973.57776,-13.91884,-59.50393,989.68982,-19.41776,-20.08537,1007.51227,54.91739,-48.04245,949.69141,42.35697,6.14198,931.45636,30.56903,47.61827,917.24603
5,0.033,12.47925,-137.85306,946.70209,-14.69837,-112.74634,973.57776,-13.91884,-59.50393,989.68982,-19.60491,-20.31744,1007.67914,54.91739,-48.04245,949.69141,42.35697,6.14198,931.45636,30.38004,47.7523,917.38672
6,0.042,12.47058,-138.10661,946.56696,-14.69837,-112.74634,973.57776,-13.99548,-59.45473,989.44684,-19.72045,-20.29322,1007.57086,54.91739,-48.04245,949.69141,42.35697,6.14198,931.45636,30.215,47.81704,917.43127
7,0.05,12.47989,-138.36421,946.37573,-14.69837,-112.74634,973.57776,-13.90332,-59.59414,989.59845,-19.72045,-20.29322,1007.57086,55.00954,-48.0397,949.46735,42.35697,6.14198,931.45636,28.67941,47.24657,916.12744
8,0.058,12.47989,-138.36421,946.37573,-14.98994,-112.86744,973.43622,-13.99548,-59.45473,989.44684,-20.02317,-20.50126,1007.62958,55.00954,-48.0397,949.46735,42.35697,6.14198,931.45636,28.57642,47.22474,915.22009
9,0.067,12.47989,-138.36421,946.37573,-14.98994,-112.86744,973.43622,-13.99548,-59.45473,989.44684,-19.71594,-20.81329,1007.3916,54.80624,-47.96561,949.45203,42.35697,6.14198,931.45636,28.59874,47.00864,915.42346
10,0.075,12.47989,-138.36421,946.37573,-14.98994,-112.86744,973.43622,-13.99548,-59.45473,989.44684,-19.16373,-20.33962,1007.38342,55.00954,-48.0397,949.46735,42.35697,6.14198,931.45636,28.80912,47.04647,915.08392
11,0.083,12.47989,-138.36421,946.37573,-14.98994,-112.86744,973.43622,-13.87076,-59.32281,988.93549,-19.46638,-20.54763,1007.44214,55.14812,-48.00639,949.37451,42.71851,5.74731,931.30597,28.79703,46.86082,914.55353
12,0.092,12.47989,-138.36421,946.37573,-14.98994,-112.86744,973.43622,-14.02346,-59.41223,988.72693,-18.68568,-19.89207,1006.96851,55.14812,-48.00639,949.37451,42.71851,5.74731,931.30597,28.39662,46.88768,914.27655
