Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,-104.70106,-261.78607,943.96893,-22.44165,-228.61569,919.63,-32.90385,-158.1747,961.49054
2,0.008,-104.63445,-261.87665,943.78589,-24.05927,-229.14223,919.67676,-33.24463,-158.51237,961.76062
3,0.017,-104.70106,-261.78607,943.96893,-24.05927,-229.14223,919.67676,-33.24463,-158.51237,961.76062
4,0.025,-105.07806,-261.94852,943.75146,-23.99378,-228.84383,919.36578,-35.10486,-157.31618,961.76538
5,0.033,-105.07806,-261.94852,943.75146,-23.99378,-228.84383,919.36578,-33.24463,-158.51237,961.76062
6,0.042,-105.07806,-261.94852,943.75146,-23.99378,-228.84383,919.36578,-33.24463,-158.51237,961.76062
7,0.05,-105.07806,-261.94852,943.75146,-24.05927,-229.14223,919.67676,-33.24463,-158.51237,961.76062
8,0.058,-104.77982,-262.08682,943.6535,-23.69064,-228.99034,919.18427,-33.24463,-158.51237,961.76062
9,0.067,-104.71917,-262.14984,943.48297,-23.69064,-228.99034,919.18427,-33.24463,-158.51237,961.76062
10,0.075,-104.77982,-262.08682,943.6535,-23.62332,-229.29572,918.75812,-33.24463,-158.51237,961.76062
11,0.083,-104.62865,-262.12906,943.55597,-23.62332,-229.29572,918.75812,-33.24463,-158.51237,961.76062
12,0.092,-104.62865,-262.12906,943.55597,-23.62332,-229.29572,918.75812,-32.89858,-158.69595,961.55157
13,0.1,-104.62865,-262.12906,943.55597,-23.62332,-229.29572,918.75812,-32.89858,-158.69595,961.55157
14,0.108,-103.99764,-262.18073,942.92456,-22.82438,-229.39456,918.53833,-34.58086,-157.08455,961.38739
15,0.117,-104.12855,-262.18768,943.43048,-22.82438,-229.39456,918.53833,-32.55784,-158.35823,961.28143
16,0.125,-104.07454,-262.2374,943.2774,-22.82438,-229.39456,918.53833,-32.55784,-158.35823,961.28143
17,0.133,-104.12855,-262.18768,943.43048,-22.43439,-230.12317,918.44995,-32.86372,-157.92572,961.02252
18,0.142,-104.12855,-262.18768,943.43048,-22.82438,-229.39456,918.53833,-32.80686,-157.61525,960.68848
19,0.15,-103.87339,-262.16449,943.2536,-22.27847,-229.3902,918.53876,-32.80686,-157.61525,960.68848
20,0.158,-104.07454,-262.2374,943.2774,-22.39958,-229.29185,918.65979,-32.80686,-157.61525,960.68848
21,0.167,-104.07454,-262.2374,943.2774,-22.82438,-229.39456,918.53833,-32.51887,-157.75679,960.45026
22,0.175,-103.87339,-262.16449,943.2536,-22.27847,-229.3902,918.53876,-32.80686,-157.61525,960.68848
23,0.183,-103.87339,-262.16449,943.2536,-22.82438,-229.39456,918.53833,-32.80686,-157.61525,960.68848
24,0.192,-103.87339,-262.16449,943.2536,-22.82438,-229.39456,918.53833,-32.80686,-157.61525,960.68848
25,0.2,-103.87339,-262.16449,943.2536,-22.82438,-229.39456,918.53833,-32.51887,-157.75679,960.45026
26,0.208,-104.07454,-262.2374,943.2774,-22.82438,-229.39456,918.53833,-32.80686,-157.61525,960.68848
27,0.217,-103.97837,-262.30841,943.14996,-22.82438,-229.39456,918.53833,-32.80686,-157.61525,960.68848
28,0.225,-103.93784,-262.2388,942.77692,-22.82438,-229.39456,918.53833,-34.62637,-156.51752,960.96069
29,0.233,-104.07454,-262.2374,943.2774,-22.82438,-229.39456,918.53833,-32.80686,-157.61525,960.68848
30,0.242,-103.97837,-262.30841,943.14996,-22.82438,-229.39456,918.53833,-32.80686,-157.61525,960.68848
31,0.25,-104.07454,-262.2374,943.2774,-22.82438,-229.39456,918.53833,-32.86372,-157.92572,961.02252
32,0.258,-104.12855,-262.18768,943.43048,-22.39958,-229.29185,918.65979,-32.86372,-157.92572,961.02252
33,0.267,-104.07454,-262.2374,943.2774,-22.39958,-229.29185,918.65979,-32.80686,-157.61525,960.68848
34,0.275,-103.92657,-262.10849,943.40302,-21.86885,-229.27528,918.67535,-32.80686,-157.61525,960.68848
35,0.283,-103.87339,-262.16449,943.2536,-21.86885,-229.27528,918.67535,-32.86372,-157.92572,961.02252
36,0.292,-103.27431,-262.08301,943.54047,-21.86885,-229.27528,918.67535,-32.86372,-157.92572,961.02252
37,0.3,-103.17788,-261.86191,943.75165,-21.93609,-228.97002,919.10138,-32.86372,-157.92572,961.02252
38,0.308,-102.9171,-261.99362,943.28589,-21.93609,-228.97002,919.10138,-34.94141,-156.66893,961.38538
39,0.317,-103.17788,-261.86191,943.75165,-22.15339,-228.68037,919.54858,-33.1529,-157.43172,960.89764
40,0.325,-103.1215,-261.93616,943.59625,-22.15339,-228.68037,919.54858,-32.86372,-157.92572,961.02252
41,0.333,-102.6972,-261.33197,943.87427,-21.61632,-228.44159,919.74438,-32.86372,-157.92572,961.02252
42,0.342,-102.6972,-261.33197,943.87427,-21.61632,-228.44159,919.74438,-32.86372,-157.92572,961.02252
43,0.35,-102.63803,-261.4534,943.71985,-21.61632,-228.44159,919.74438,-32.86372,-157.92572,961.02252
44,0.358,-102.5656,-261.46051,943.83917,-21.61632,-228.44159,919.74438,-32.80686,-157.61525,960.68848
45,0.367,-102.6972,-261.33197,943.87427,-21.61632,-228.44159,919.74438,-32.86372,-157.92572,961.02252
46,0.375,-102.63803,-261.4534,943.71985,-21.61632,-228.44159,919.74438,-32.40648,-157.49002,960.8656
47,0.383,-102.44786,-261.48898,943.69019,-21.61632,-228.44159,919.74438,-32.40648,-157.49002,960.8656
48,0.392,-102.40038,-261.19592,943.9292,-21.61632,-228.44159,919.74438,-31.78261,-156.85756,961.05408
49,0.4,-102.24475,-261.39938,943.64868,-21.61632,-228.44159,919.74438,-32.09719,-157.0585,960.84229
50,0.408,-102.3517,-261.56003,943.56281,-21.61688,-228.63274,919.51056,-32.09719,-157.0585,960.84229
51,0.417,-101.9566,-261.10657,944.04492,-21.61688,-228.63274,919.51056,-32.09719,-157.0585,960.84229
52,0.425,-102.01704,-261.21982,943.59808,-21.54946,-228.9381,919.08466,-32.09719,-157.0585,960.84229
53,0.433,-102.00034,-261.18338,943.40747,-21.54878,-228.74704,919.3186,-32.35095,-156.59702,960.66254
54,0.442,-101.98264,-261.05203,943.56464,-21.54946,-228.9381,919.08466,-32.35095,-156.59702,960.66254
55,0.45,-102.01704,-261.21982,943.59808,-21.54946,-228.9381,919.08466,-32.35095,-156.59702,960.66254
56,0.458,-101.98264,-261.05203,943.56464,-21.54878,-228.74704,919.3186,-32.35095,-156.59702,960.66254
57,0.467,-101.98264,-261.05203,943.56464,-21.54946,-228.9381,919.08466,-32.35095,-156.59702,960.66254
58,0.475,-101.98264,-261.05203,943.56464,-21.54878,-228.74704,919.3186,-32.44779,-156.04913,960.72076
59,0.483,-101.82085,-261.02994,943.61273,-21.54878,-228.74704,919.3186,-32.13316,-155.84804,960.93262
60,0.492,-101.64948,-260.96729,943.63501,-21.54878,-228.74704,919.3186,-32.44779,-156.04913,960.72076
61,0.5,-101.64948,-260.96729,943.63501,-21.54878,-228.74704,919.3186,-31.73952,-155.76125,961.06152
62,0.508,-101.64948,-260.96729,943.63501,-21.54878,-228.74704,919.3186,-31.73952,-155.76125,961.06152
63,0.517,-101.57703,-260.97443,943.75439,-21.61632,-228.44159,919.74438,-31.73952,-155.76125,961.06152
64,0.525,-101.57703,-260.97443,943.75439,-21.61632,-228.44159,919.74438,-31.67867,-155.4987,961.19214
65,0.533,-101.04967,-261.35577,943.38647,-21.61632,-228.44159,919.74438,-31.67867,-155.4987,961.19214
66,0.542,-101.04268,-260.92627,943.32147,-21.61632,-228.44159,919.74438,-31.67867,-155.4987,961.19214
67,0.55,-100.84969,-261.02646,943.35016,-21.61632,-228.44159,919.74438,-33.44305,-154.42628,961.42706
68,0.558,-100.94431,-261.03595,943.41376,-21.29743,-228.29601,919.9201,-31.67867,-155.4987,961.19214
69,0.567,-100.77776,-260.99036,943.26355,-21.29743,-228.29601,919.9201,-31.67867,-155.4987,961.19214
70,0.575,-101.18621,-260.76746,943.8045,-21.29743,-228.29601,919.9201,-31.39094,-155.64001,960.95404
71,0.583,-100.71239,-261.07974,943.3468,-21.29743,-228.29601,919.9201,-31.39094,-155.64001,960.95404
72,0.592,-101.23553,-260.69528,943.7334,-21.05572,-227.90218,919.95184,-31.67867,-155.4987,961.19214
73,0.6,-101.13329,-260.65665,943.64575,-21.05572,-227.90218,919.95184,-31.67867,-155.4987,961.19214
74,0.608,-101.18621,-260.76746,943.8045,-21.05572,-227.90218,919.95184,-31.67867,-155.4987,961.19214
75,0.617,-100.66187,-260.96051,943.1618,-21.05572,-227.90218,919.95184,-31.67867,-155.4987,961.19214
76,0.625,-101.23553,-260.69528,943.7334,-21.05572,-227.90218,919.95184,-31.67867,-155.4987,961.19214
77,0.633,-101.23553,-260.69528,943.7334,-21.05572,-227.90218,919.95184,-31.67867,-155.4987,961.19214
78,0.642,-101.4589,-260.66653,943.78406,-21.05572,-227.90218,919.95184,-31.67867,-155.4987,961.19214
79,0.65,-101.37544,-260.62943,943.70532,-21.05572,-227.90218,919.95184,-31.67867,-155.4987,961.19214
80,0.658,-101.23553,-260.69528,943.7334,-21.05572,-227.90218,919.95184,-31.67867,-155.4987,961.19214
81,0.667,-101.23215,-260.53729,943.85974,-21.05572,-227.90218,919.95184,-31.67867,-155.4987,961.19214
82,0.675,-101.23885,-260.65152,944.00507,-21.05572,-227.90218,919.95184,-31.67867,-155.4987,961.19214
83,0.683,-101.23885,-260.65152,944.00507,-21.05572,-227.90218,919.95184,-32.02471,-155.31503,961.40137
84,0.692,-101.23885,-260.65152,944.00507,-21.05572,-227.90218,919.95184,-32.02471,-155.31503,961.40137
85,0.7,-101.23885,-260.65152,944.00507,-21.05572,-227.90218,919.95184,-32.02471,-155.31503,961.40137
86,0.708,-101.33501,-260.58047,944.13245,-21.05572,-227.90218,919.95184,-32.02471,-155.31503,961.40137
87,0.717,-101.23885,-260.65152,944.00507,-20.30355,-228.14937,920.75958,-31.9526,-155.68082,962.00842
88,0.725,-101.33501,-260.58047,944.13245,-20.96297,-227.58371,920.38806,-31.9526,-155.68082,962.00842
89,0.733,-101.26166,-260.46695,944.57434,-20.30355,-228.14937,920.75958,-31.9526,-155.68082,962.00842
90,0.742,-101.26166,-260.46695,944.57434,-20.55654,-228.04611,920.97955,-31.9526,-155.68082,962.00842
91,0.75,-101.21515,-260.41965,944.21326,-20.30355,-228.14937,920.75958,-31.64637,-156.11356,962.26721
92,0.758,-101.21515,-260.41965,944.21326,-20.70998,-227.687,920.16809,-31.9526,-155.68082,962.00842
93,0.767,-101.11899,-260.49069,944.08594,-20.70998,-227.687,920.16809,-32.02471,-155.31503,961.40137
94,0.775,-101.1655,-260.53802,944.44702,-20.70998,-227.687,920.16809,-31.67867,-155.4987,961.19214
95,0.783,-101.10949,-260.496,944.37274,-20.70998,-227.687,920.16809,-31.67867,-155.4987,961.19214
