Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,262.22482,-98.94333,45.48676,466.16354,-178.00243,51.79906,417.0769,-132.63893,86.19258
2,0.008,262.56314,-99.09686,45.87676,465.93234,-177.99673,51.65345,417.48288,-132.42735,86.39976
3,0.017,262.39902,-99.01621,45.81009,466.24164,-178.1768,51.56786,417.0769,-132.63893,86.19258
4,0.025,262.39902,-99.01621,45.81009,466.23755,-178.52063,51.67717,417.70355,-132.03149,85.98871
5,0.033,262.56314,-99.09686,45.87676,466.32379,-178.12984,51.63421,417.20023,-132.18747,85.65337
6,0.042,262.56314,-99.09686,45.87676,466.24173,-177.82114,50.92918,417.6474,-132.19098,85.70545
7,0.05,262.56314,-99.09686,45.87676,466.32748,-177.85233,51.14536,418.0192,-132.06046,85.93572
8,0.058,262.56314,-99.09686,45.87676,466.32172,-177.71597,50.85149,417.6474,-132.19098,85.70545
9,0.067,262.56314,-99.09686,45.87676,466.55722,-177.61642,51.07525,418.32123,-131.77016,85.76555
10,0.075,262.56314,-99.09686,45.87676,466.62314,-177.37907,51.03435,418.3143,-131.69803,85.69261
11,0.083,262.56314,-99.09686,45.87676,466.65808,-177.14394,50.96418,418.08347,-131.62941,85.37971
12,0.092,262.56314,-99.09686,45.87676,466.65808,-177.14394,50.96418,418.1011,-131.62621,85.25614
13,0.1,262.56314,-99.09686,45.87676,466.63104,-177.24466,51.25647,418.51373,-131.36809,85.66154
14,0.108,262.39902,-99.01621,45.81009,466.55933,-177.07063,51.3167,418.51373,-131.36809,85.66154
15,0.117,262.39902,-99.01621,45.81009,466.40985,-177.32646,51.45,418.51373,-131.36809,85.66154
16,0.125,262.39902,-99.01621,45.81009,466.33908,-177.36389,51.39807,418.32254,-131.31203,85.55209
17,0.133,262.03903,-98.76156,45.51783,466.38187,-177.54489,51.56312,417.98895,-131.52364,85.65929
18,0.142,262.22482,-98.94333,45.48676,466.20795,-177.79037,51.88987,417.8511,-131.67416,85.77134
19,0.15,262.22482,-98.94333,45.48676,466.20795,-177.79037,51.88987,417.53827,-131.57896,85.58508
20,0.158,262.22482,-98.94333,45.48676,465.97028,-177.90862,51.77915,417.60425,-131.87102,85.65163
21,0.167,262.03903,-98.76156,45.51783,465.79865,-177.97974,51.78436,417.21777,-131.95677,85.69978
