Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,-60.69491,310.20279,696.76202,-59.29967,322.98349,617.84045,-14.4563,254.1019,645.41779
2,0.008,-60.69491,310.20279,696.76202,-59.64373,322.61322,618.01404,-14.4563,254.1019,645.41779
3,0.017,-60.26077,309.77499,696.34503,-59.64373,322.61322,618.01404,-14.59577,254.06679,645.70569
4,0.025,-59.28666,309.85367,696.34271,-59.64373,322.61322,618.01404,-14.4563,254.1019,645.41779
5,0.033,-59.75615,309.97052,696.48224,-59.16367,323.25983,618.0542,-14.4563,254.1019,645.41779
6,0.042,-59.28666,309.85367,696.34271,-59.16367,323.25983,618.0542,-14.4563,254.1019,645.41779
7,0.05,-59.75615,309.97052,696.48224,-59.16367,323.25983,618.0542,-14.4563,254.1019,645.41779
8,0.058,-59.75615,309.97052,696.48224,-59.16367,323.25983,618.0542,-14.4563,254.1019,645.41779
9,0.067,-59.28666,309.85367,696.34271,-59.16367,323.25983,618.0542,-14.4563,254.1019,645.41779
10,0.075,-59.28666,309.85367,696.34271,-59.16367,323.25983,618.0542,-14.4563,254.1019,645.41779
11,0.083,-59.97456,310.8681,696.77399,-59.16367,323.25983,618.0542,-14.4563,254.1019,645.41779
12,0.092,-59.29723,310.43121,696.33185,-59.16367,323.25983,618.0542,-13.59294,253.8717,645.49219
13,0.1,-59.75615,309.97052,696.48224,-59.16367,323.25983,618.0542,-13.59294,253.8717,645.49219
14,0.108,-59.75615,309.97052,696.48224,-59.16367,323.25983,618.0542,-14.59577,254.06679,645.70569
15,0.117,-59.29723,310.43121,696.33185,-59.16367,323.25983,618.0542,-13.59294,253.8717,645.49219
16,0.125,-60.69491,310.20279,696.76202,-59.16367,323.25983,618.0542,-13.73237,253.83664,645.78009
17,0.133,-59.75615,309.97052,696.48224,-59.16367,323.25983,618.0542,-14.59577,254.06679,645.70569
18,0.142,-59.75615,309.97052,696.48224,-59.16367,323.25983,618.0542,-13.59294,253.8717,645.49219
19,0.15,-59.96386,310.29037,696.78479,-59.16367,323.25983,618.0542,-13.59294,253.8717,645.49219
20,0.158,-59.75615,309.97052,696.48224,-59.16367,323.25983,618.0542,-13.50818,253.66461,646.03467
21,0.167,-59.75615,309.97052,696.48224,-59.16367,323.25983,618.0542,-13.59294,253.8717,645.49219
22,0.175,-59.75615,309.97052,696.48224,-59.16367,323.25983,618.0542,-13.59294,253.8717,645.49219
23,0.183,-60.69491,310.20279,696.76202,-59.16367,323.25983,618.0542,-13.59294,253.8717,645.49219
24,0.192,-60.69491,310.20279,696.76202,-59.16367,323.25983,618.0542,-13.73237,253.83664,645.78009
25,0.2,-59.96386,310.29037,696.78479,-59.16367,323.25983,618.0542,-13.59294,253.8717,645.49219
26,0.208,-59.75615,309.97052,696.48224,-58.53722,323.00717,618.19464,-13.50818,253.66461,646.03467
27,0.217,-60.69491,310.20279,696.76202,-58.53722,323.00717,618.19464,-13.64764,253.62946,646.32251
28,0.225,-59.75615,309.97052,696.48224,-59.16367,323.25983,618.0542,-13.73237,253.83664,645.78009
29,0.233,-59.28666,309.85367,696.34271,-59.16367,323.25983,618.0542,-13.73237,253.83664,645.78009
30,0.242,-60.26077,309.77499,696.34503,-59.16367,323.25983,618.0542,-13.73237,253.83664,645.78009
31,0.25,-59.75615,309.97052,696.48224,-59.16367,323.25983,618.0542,-13.73237,253.83664,645.78009
32,0.258,-60.26077,309.77499,696.34503,-58.53722,323.00717,618.19464,-13.73237,253.83664,645.78009
33,0.267,-59.28666,309.85367,696.34271,-58.53722,323.00717,618.19464,-13.73237,253.83664,645.78009
34,0.275,-59.28666,309.85367,696.34271,-59.29967,322.98349,617.84045,-13.59294,253.8717,645.49219
