Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,228.87727,-143.75864,277.9635,123.25491,-232.9023,80.16316,149.76839,-134.09387,52.55214
2,0.008,228.87727,-143.75864,277.9635,123.32445,-232.94574,80.0771,149.76839,-134.09387,52.55214
3,0.017,228.78354,-143.90588,277.86627,123.32445,-232.94574,80.0771,149.76839,-134.09387,52.55214
4,0.025,228.87727,-143.75864,277.9635,123.25491,-232.9023,80.16316,149.76839,-134.09387,52.55214
5,0.033,228.87727,-143.75864,277.9635,123.25491,-232.9023,80.16316,149.76839,-134.09387,52.55214
6,0.042,228.72925,-143.91991,277.88547,123.25491,-232.9023,80.16316,149.76839,-134.09387,52.55214
7,0.05,228.6355,-144.06712,277.78824,123.25491,-232.9023,80.16316,149.76839,-134.09387,52.55214
8,0.058,228.72925,-143.91991,277.88547,123.25491,-232.9023,80.16316,149.76839,-134.09387,52.55214
9,0.067,228.72925,-143.91991,277.88547,123.25074,-233.00021,80.13779,149.76839,-134.09387,52.55214
10,0.075,228.72925,-143.91991,277.88547,123.28801,-232.88837,80.06416,149.76839,-134.09387,52.55214
11,0.083,228.6355,-144.06712,277.78824,123.27061,-232.92464,79.96461,149.76839,-134.09387,52.55214
12,0.092,228.72925,-143.91991,277.88547,123.35755,-232.93181,79.97811,149.76839,-134.09387,52.55214
13,0.1,228.6355,-144.06712,277.78824,123.25074,-233.00021,80.13779,149.76839,-134.09387,52.55214
14,0.108,228.6355,-144.06712,277.78824,123.28732,-233.02431,79.97465,149.76839,-134.09387,52.55214
15,0.117,228.72925,-143.91991,277.88547,123.27061,-232.92464,79.96461,149.76839,-134.09387,52.55214
16,0.125,228.72925,-143.91991,277.88547,123.27061,-232.92464,79.96461,149.76839,-134.09387,52.55214
17,0.133,228.72925,-143.91991,277.88547,123.27061,-232.92464,79.96461,149.76839,-134.09387,52.55214
18,0.142,228.6355,-144.06712,277.78824,123.27061,-232.92464,79.96461,149.76839,-134.09387,52.55214
19,0.15,228.6355,-144.06712,277.78824,123.27061,-232.92464,79.96461,149.76839,-134.09387,52.55214
20,0.158,228.45636,-144.21606,277.69699,123.27061,-232.92464,79.96461,149.76839,-134.09387,52.55214
21,0.167,228.6355,-144.06712,277.78824,123.35685,-233.06773,79.8886,149.76839,-134.09387,52.55214
22,0.175,228.6355,-144.06712,277.78824,123.34016,-232.96806,79.87856,149.76839,-134.09387,52.55214
23,0.183,228.72925,-143.91991,277.88547,123.34016,-232.96806,79.87856,149.76839,-134.09387,52.55214
24,0.192,228.72925,-143.91991,277.88547,123.34016,-232.96806,79.87856,149.76839,-134.09387,52.55214
25,0.2,228.6355,-144.06712,277.78824,123.34016,-232.96806,79.87856,148.83041,-134.62926,52.20918
26,0.208,228.72925,-143.91991,277.88547,123.34016,-232.96806,79.87856,148.83041,-134.62926,52.20918
27,0.217,228.6355,-144.06712,277.78824,123.35848,-232.99074,79.86468,148.83041,-134.62926,52.20918
28,0.225,228.6355,-144.06712,277.78824,123.4903,-233.04572,79.83877,148.83041,-134.62926,52.20918
29,0.233,228.6355,-144.06712,277.78824,123.34016,-232.96806,79.87856,149.76839,-134.09387,52.55214
30,0.242,228.72925,-143.91991,277.88547,123.34016,-232.96806,79.87856,149.76839,-134.09387,52.55214
31,0.25,228.72925,-143.91991,277.88547,123.34016,-232.96806,79.87856,149.76839,-134.09387,52.55214
32,0.258,228.6355,-144.06712,277.78824,123.34016,-232.96806,79.87856,149.76839,-134.09387,52.55214
33,0.267,228.72925,-143.91991,277.88547,123.35685,-233.06773,79.8886,149.93175,-135.76282,51.90422
34,0.275,228.72925,-143.91991,277.88547,123.34016,-232.96806,79.87856,148.83041,-134.62926,52.20918
35,0.283,228.72925,-143.91991,277.88547,123.34016,-232.96806,79.87856,148.83041,-134.62926,52.20918
36,0.292,228.6355,-144.06712,277.78824,123.32501,-232.97418,79.7571,148.83041,-134.62926,52.20918
37,0.3,228.6355,-144.06712,277.78824,123.34016,-232.96806,79.87856,149.76839,-134.09387,52.55214
38,0.308,228.6355,-144.06712,277.78824,123.34016,-232.96806,79.87856,149.76839,-134.09387,52.55214
39,0.317,228.72925,-143.91991,277.88547,123.32501,-232.97418,79.7571,149.76839,-134.09387,52.55214
40,0.325,228.6355,-144.06712,277.78824,123.4903,-233.04572,79.83877,149.76839,-134.09387,52.55214
