Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,-70.71131,-238.31163,715.70007,-60.86995,-244.89615,631.617,-6.91076,-188.66501,664.03021
2,0.008,-70.72435,-238.40001,715.4306,-60.86995,-244.89615,631.617,-6.91076,-188.66501,664.03021
3,0.017,-71.10985,-238.52388,715.68835,-60.86995,-244.89615,631.617,-7.08112,-188.80873,664.14435
4,0.025,-70.96432,-238.47205,715.48584,-60.86995,-244.89615,631.617,-7.08112,-188.80873,664.14435
5,0.033,-71.48687,-238.66054,715.67273,-60.86995,-244.89615,631.617,-7.08112,-188.80873,664.14435
6,0.042,-71.48687,-238.66054,715.67273,-61.25604,-244.79034,631.05682,-7.08112,-188.80873,664.14435
7,0.05,-71.10985,-238.52388,715.68835,-61.25604,-244.79034,631.05682,-7.08112,-188.80873,664.14435
8,0.058,-71.40681,-238.66774,715.52032,-61.25604,-244.79034,631.05682,-7.08112,-188.80873,664.14435
9,0.067,-71.65044,-238.80867,715.79852,-61.25604,-244.79034,631.05682,-7.08112,-188.80873,664.14435
10,0.075,-71.71233,-238.63496,715.45178,-61.25604,-244.79034,631.05682,-7.08112,-188.80873,664.14435
11,0.083,-71.67485,-238.18355,715.00757,-61.68465,-243.93985,630.19318,-7.08112,-188.80873,664.14435
12,0.092,-71.67485,-238.18355,715.00757,-61.68465,-243.93985,630.19318,-7.08112,-188.80873,664.14435
13,0.1,-71.67485,-238.18355,715.00757,-61.68465,-243.93985,630.19318,-7.08112,-188.80873,664.14435
14,0.108,-72.03072,-238.46645,715.10016,-61.68465,-243.93985,630.19318,-7.29366,-188.91399,664.0802
15,0.117,-72.03072,-238.46645,715.10016,-61.68465,-243.93985,630.19318,-7.29366,-188.91399,664.0802
16,0.125,-72.03072,-238.46645,715.10016,-61.68465,-243.93985,630.19318,-7.29366,-188.91399,664.0802
17,0.133,-72.04639,-238.60049,715.05212,-61.68465,-243.93985,630.19318,-7.29366,-188.91399,664.0802
18,0.142,-72.06775,-238.47891,714.92267,-61.68465,-243.93985,630.19318,-7.29366,-188.91399,664.0802
19,0.15,-72.06775,-238.47891,714.92267,-61.68465,-243.93985,630.19318,-7.54782,-188.94513,664.07983
20,0.158,-72.06775,-238.47891,714.92267,-61.68465,-243.93985,630.19318,-7.29366,-188.91399,664.0802
21,0.167,-72.06775,-238.47891,714.92267,-61.68465,-243.93985,630.19318,-7.29366,-188.91399,664.0802
22,0.175,-72.12685,-238.433,715.08191,-61.68465,-243.93985,630.19318,-7.29366,-188.91399,664.0802
23,0.183,-72.06775,-238.47891,714.92267,-61.68465,-243.93985,630.19318,-7.29366,-188.91399,664.0802
24,0.192,-72.06775,-238.47891,714.92267,-61.68465,-243.93985,630.19318,-7.54782,-188.94513,664.07983
25,0.2,-72.06775,-238.47891,714.92267,-61.68465,-243.93985,630.19318,-7.3575,-189.09227,663.9726
26,0.208,-72.06775,-238.47891,714.92267,-61.68465,-243.93985,630.19318,-7.3575,-189.09227,663.9726
27,0.217,-72.06775,-238.47891,714.92267,-61.68465,-243.93985,630.19318,-7.54782,-188.94513,664.07983
28,0.225,-71.99226,-238.72498,715.08643,-61.68465,-243.93985,630.19318,-7.29366,-188.91399,664.0802
29,0.233,-72.06775,-238.47891,714.92267,-61.68465,-243.93985,630.19318,-7.29366,-188.91399,664.0802
30,0.242,-71.74559,-238.52412,714.69806,-61.68465,-243.93985,630.19318,-7.61165,-189.1234,663.97223
31,0.25,-71.69591,-238.7607,714.83063,-61.68465,-243.93985,630.19318,-7.61165,-189.1234,663.97223
32,0.258,-71.69537,-238.75426,714.68506,-61.68465,-243.93985,630.19318,-7.61165,-189.1234,663.97223
33,0.267,-71.69591,-238.7607,714.83063,-61.68465,-243.93985,630.19318,-7.3575,-189.09227,663.9726
34,0.275,-71.69591,-238.7607,714.83063,-61.68465,-243.93985,630.19318,-7.3575,-189.09227,663.9726
