Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,1872.29968,139.63472,594.91803,1765.31116,75.2701,525.3479,1825.11987,114.13439,435.92001,1789.85205,-11.34006,440.93518
2,0.008,1867.92786,137.69794,594.74335,1761.28198,73.99288,525.95239,1817.04492,114.31821,438.95587,1784.18542,-14.46226,443.14737
3,0.017,1864.35632,136.88153,594.95972,1756.18274,71.38663,527.65686,1810.80115,113.47411,440.78024,1777.50159,-16.60509,444.4502
4,0.025,1858.11548,136.66313,596.20148,1750.89307,70.01523,529.05151,1805.15564,113.30442,441.4993,1771.25354,-17.30603,446.30441
5,0.033,1852.604,135.1797,595.78979,1746.39502,68.64687,530.04407,1798.19849,111.03561,442.20566,1767.17004,-20.41008,448.02933
6,0.042,1848.74548,134.70229,594.91327,1741.31543,67.05056,531.28815,1792.5719,110.68781,442.56839,1761.4408,-21.35806,449.96121
7,0.05,1844.27319,134.51962,595.24139,1736.88367,65.88195,532.10944,1785.44873,108.15944,442.54419,1756.11279,-23.1856,450.23099
8,0.058,1839.05176,133.13676,594.71863,1733.76062,63.27756,532.57526,1779.32983,108.31161,442.46332,1752.54382,-24.75576,450.35727
9,0.067,1835.12891,132.51082,594.48639,1730.1228,60.28104,532.76776,1775.99829,107.66998,442.81134,1748.32068,-27.63466,449.79843
10,0.075,1830.80457,132.24799,594.45972,1725.41394,59.54042,532.51392,1769.33191,107.09132,443.22623,1745.34949,-27.94997,449.50525
11,0.083,1825.98889,132.28152,593.72821,1721.10608,59.00125,533.51483,1764.42078,107.98551,443.16516,1741.6051,-28.5996,448.46332
12,0.092,1822.38354,132.19971,593.83154,1717.44324,58.12188,533.22015,1758.40369,106.65591,442.93073,1738.89233,-30.73039,446.68604
13,0.1,1818.59839,131.26628,591.98059,1714.05444,56.48679,532.07043,1753.00391,106.0502,443.38422,1735.92639,-30.88545,445.07486
14,0.108,1813.73523,131.72527,590.53815,1710.48767,55.70188,531.21503,1748.25671,104.48586,443.25507,1732.5813,-31.9754,444.39886
15,0.117,1810.69983,132.6906,589.53534,1705.20032,55.57525,531.0636,1745.46045,105.9065,443.57095,1731.28284,-33.70969,443.99713
16,0.125,1805.65479,131.69348,588.92896,1702.45776,54.40603,530.59741,1739.00977,103.89531,443.50348,1726.22473,-35.37556,442.3877
17,0.133,1802.20032,132.85165,587.74634,1697.16589,54.03246,530.89063,1733.29016,104.12421,442.7973,1724.58484,-36.20495,442.164
18,0.142,1798.35168,132.44531,586.2627,1691.88721,53.65961,529.90234,1727.91589,103.07614,442.11404,1721.5741,-37.85103,440.91937
19,0.15,1794.76978,132.68471,583.93683,1688.6322,51.76714,529.25415,1720.90125,103.5773,443.58261,1720.74719,-38.67327,440.40192
20,0.158,1791.14685,133.1243,583.70605,1684.83569,51.86104,529.33368,1718.72888,103.55235,442.78534,1716.20728,-40.08907,439.31979
21,0.167,1786.70154,132.12222,581.57031,1680.60791,49.30037,528.9566,1711.83911,105.08207,441.35443,1713.88721,-40.1531,438.80106
22,0.175,1781.52124,132.75352,579.98535,1676.37,48.48135,528.28363,1705.77844,103.53212,442.08011,1709.32458,-39.68704,436.80786
23,0.183,1777.21191,132.70633,579.20807,1672.36914,47.84348,527.52582,1700.30896,103.31947,442.52078,1704.32751,-40.1801,437.4783
24,0.192,1772.08643,133.55199,578.57056,1666.51843,47.92691,525.76575,1694.36853,103.75079,441.1626,1700.12073,-40.07935,436.21594
25,0.2,1767.51074,133.01407,577.70013,1661.54041,47.54497,524.98297,1687.64404,102.03922,440.74109,1695.94263,-40.283,435.92966
26,0.208,1762.59875,133.07275,576.03046,1655.96582,47.33965,525.19275,1683.70325,103.4939,440.88257,1691.9696,-39.35545,436.23962
27,0.217,1756.95593,134.25578,574.59448,1650.56042,49.14992,524.8902,1678.90417,105.38577,439.07877,1685.96582,-39.558,435.75302
28,0.225,1751.06775,135.03627,573.91455,1645.74756,50.11035,524.18304,1674.1189,106.10007,437.48022,1678.97705,-37.74523,433.49527
29,0.233,1745.94385,135.07745,573.66425,1639.30652,51.12927,522.19775,1667.01135,104.19331,436.61823,1673.38562,-37.09881,433.24286
30,0.242,1739.70972,136.93037,571.99139,1633.75146,52.69351,521.8114,1662.61182,105.53345,435.16089,1666.97095,-36.61083,432.47244
31,0.25,1734.19934,138.23729,570.42761,1628.62708,53.75042,521.42932,1657.91675,107.77784,433.96069,1660.51147,-35.63114,431.40247
32,0.258,1728.62048,137.46187,569.69116,1623.92627,55.85587,522.05737,1652.98389,106.59686,432.73489,1653.31482,-34.70316,430.07248
33,0.267,1722.73669,137.94135,569.18622,1617.58679,57.4268,521.58862,1647.2522,105.86855,432.40442,1646.05774,-32.80753,429.85068
34,0.275,1715.30566,138.70683,569.88318,1611.02893,57.66386,522.45374,1641.0575,106.40353,432.24042,1639.52405,-31.05889,430.14969
35,0.283,1709.54248,139.26877,569.02289,1603.80957,58.49458,522.62549,1636.00354,107.64478,433.53128,1633.79053,-29.21732,431.06009
36,0.292,1703.38794,140.56953,569.5249,1598.22998,59.72403,522.83148,1628.97913,107.61277,433.50183,1626.67712,-26.53267,429.92737
37,0.3,1697.52698,141.15431,570.54858,1591.66284,60.39809,523.05347,1622.72241,109.81078,433.82632,1620.72095,-28.3503,431.6875
38,0.308,1690.00476,141.57843,570.90424,1585.00891,59.51215,522.4657,1616.70129,109.74293,434.1832,1615.02014,-27.51865,433.0932
39,0.317,1683.25488,142.73935,572.72864,1578.44299,61.17012,523.17175,1609.70654,108.09722,433.77853,1607.55225,-27.50343,434.47583
40,0.325,1675.78809,143.38747,573.86633,1573.89929,61.67025,522.31738,1605.67249,109.03387,433.85126,1601.01575,-27.01758,435.30795
41,0.333,1668.94788,142.89629,575.01343,1567.01416,60.39652,521.27374,1599.32849,110.53994,432.16754,1595.38416,-26.29463,435.58084
42,0.342,1661.97424,143.41763,575.83716,1563.22998,61.54018,521.14105,1593.38757,108.9927,432.9151,1590.18433,-25.24078,435.68076
43,0.35,1654.42017,145.36746,576.4884,1557.26086,62.90344,521.01111,1587.6593,109.43911,432.13507,1585.40906,-25.70287,435.50919
44,0.358,1646.91345,145.38799,578.26251,1552.37622,63.64951,520.94495,1584.40784,110.96795,431.73889,1580.04785,-24.05785,435.97119
45,0.367,1640.71179,146.65448,578.51917,1546.74426,62.89964,520.57025,1580.34753,111.69856,432.53519,1576.58411,-21.39206,435.26456
46,0.375,1636.47363,148.44348,579.76819,1543.0791,65.53067,519.87958,1574.24866,113.33051,430.95523,1572.17285,-20.71338,435.21857
47,0.383,1629.99658,150.43201,579.10754,1538.13293,65.98917,519.10089,1573.76379,114.01843,430.15933,1567.26672,-19.43087,433.97162
48,0.392,1624.18103,151.19003,579.65289,1534.16223,67.79017,518.1394,1566.95093,113.99994,429.87784,1563.54578,-18.0184,433.55118
49,0.4,1620.98523,151.90623,578.16467,1531.10181,69.0733,517.65302,1565.77246,114.41888,429.1055,1559.9707,-17.58279,433.98508
50,0.408,1616.62109,153.38577,577.00586,1526.75452,70.45448,517.77844,1561.99133,114.58347,427.86023,1556.27136,-16.14612,433.06534
51,0.417,1613.35413,155.10915,577.29675,1522.86426,71.97636,516.42529,1559.48865,116.38365,428.06195,1554.02087,-14.68903,432.84991
52,0.425,1609.8053,155.55754,575.9856,1521.30554,73.42789,515.61133,1556.44629,116.88684,426.79306,1549.73511,-12.70084,432.92377
53,0.433,1607.31702,157.90273,575.56555,1516.26135,74.44473,516.2572,1554.51196,117.21276,427.16238,1549.08777,-12.61823,432.5224
54,0.442,1604.04602,159.49174,575.1676,1515.72131,75.65419,514.68115,1552.34875,119.01025,426.42654,1547.0531,-11.38945,431.51553
55,0.45,1600.89319,160.55719,575.95856,1512.9884,77.17932,513.59125,1550.97729,120.6002,425.70886,1543.24353,-10.41371,431.53033
56,0.458,1599.05664,162.58919,576.20966,1509.32202,79.17844,512.76025,1550.55151,121.14185,425.79453,1543.0719,-10.68848,430.97495
57,0.467,1596.09192,163.80296,575.72327,1509.28748,78.62996,512.27728,1546.91614,122.59093,425.76108,1542.89136,-10.76539,430.91168
58,0.475,1593.5658,164.79558,576.80786,1505.99036,80.30171,511.25299,1545.99377,122.67186,425.53317,1543.01807,-10.4523,430.06897
59,0.483,1591.40308,166.62338,577.1626,1502.56812,80.76295,510.92456,1544.48022,124.10831,425.64066,1540.78967,-9.58333,429.02695
60,0.492,1587.89502,168.00549,577.26251,1502.30103,80.59214,510.26465,1543.65906,124.55387,424.86423,1541.21118,-9.5418,428.48682
61,0.5,1585.42065,168.59108,578.46332,1500.30322,81.41875,509.51309,1540.90283,124.80625,424.00781,1540.10266,-8.8353,427.49533
62,0.508,1581.96252,168.78529,577.30713,1499.3783,81.74487,508.61758,1540.74353,124.84667,423.94528,1541.35156,-7.9939,427.71783
63,0.517,1577.36719,169.89349,577.38861,1495.45789,81.89682,508.40433,1538.50452,125.75665,422.76859,1540.23132,-8.73943,427.74692
64,0.525,1575.63232,170.22893,577.30084,1494.64172,82.58405,508.08017,1537.6626,127.03217,422.57211,1538.9884,-7.93934,427.6152
65,0.533,1571.56299,171.39743,577.37048,1493.91394,82.82606,508.31406,1535.82385,127.63136,422.5556,1538.38269,-7.67677,427.23184
66,0.542,1569.39331,171.19258,577.5946,1492.85901,83.39256,507.69806,1532.8822,125.69287,421.72171,1537.5542,-7.34465,427.66705
67,0.55,1564.8905,171.79608,577.69501,1489.48425,82.9973,506.02991,1532.05872,125.94941,421.92828,1536.46155,-6.88183,426.8363
68,0.558,1563.39697,171.7975,577.81976,1488.25854,83.02299,505.93716,1530.97791,126.87702,421.43826,1536.46155,-6.88183,426.8363
69,0.567,1560.29993,172.64581,578.06293,1487.77734,82.57816,504.88376,1530.17664,128.1162,421.44632,1535.35828,-6.33182,426.94272
70,0.575,1557.62805,172.03372,577.33099,1485.66467,83.52737,504.76199,1529.04858,129.03674,421.81281,1534.25525,-5.78207,427.04901
71,0.583,1554.31824,173.37602,577.57599,1483.83972,83.46931,504.46707,1527.17627,127.65353,421.01385,1534.25525,-5.78207,427.04901
72,0.592,1552.50378,172.80637,577.20258,1481.9845,83.63197,503.34021,1526.45923,128.09961,420.54556,1533.56531,-5.42086,426.76938
73,0.6,1550.80566,173.07805,577.20245,1481.29651,83.98767,503.54007,1525.01746,127.72738,420.29865,1532.89551,-4.84812,425.90146
74,0.608,1548.17102,174.09541,577.74011,1479.72424,84.13696,502.89969,1524.0752,128.58792,419.392,1530.01074,-3.45088,426.97107
75,0.617,1545.45911,173.31148,576.09039,1478.84338,83.78653,502.38055,1523.80688,129.13515,419.05673,1533.60669,-5.20296,425.84247
76,0.625,1543.75293,173.69592,575.49603,1477.29578,83.5964,501.92218,1524.07361,128.74615,418.0661,1529.64966,-3.26887,425.72025
77,0.633,1541.63379,173.66084,575.58539,1476.60608,84.59761,501.81509,1523.6637,129.53889,418.21149,1525.80237,-3.15442,426.12119
78,0.642,1539.46228,173.2507,576.03467,1474.75537,86.03023,500.73633,1521.53833,128.25214,418.45288,1528.58911,-4.01802,425.44037
79,0.65,1538.06055,174.96935,575.52527,1474.26343,84.92323,500.08652,1519.58081,129.77248,418.10782,1525.61633,-3.29205,426.02515
80,0.658,1537.18689,175.69258,575.69489,1473.6239,85.30614,498.60245,1518.38062,129.53149,417.65433,1525.61633,-3.29205,426.02515
81,0.667,1534.9165,175.91794,576.03705,1470.29333,86.07787,498.44757,1517.29712,130.9012,417.77951,1522.44568,-1.58821,425.57477
82,0.675,1532.51721,176.09105,575.44788,1469.49609,85.91879,497.96973,1517.08655,131.15051,417.59381,1520.87439,-3.30534,425.746
83,0.683,1531.45227,176.14461,575.79755,1468.57422,86.41016,497.4231,1516.92041,131.33847,417.59921,1520.87439,-3.30534,425.746
