Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,-44.17885,271.71393,694.01776,-26.38973,295.17694,620.67523,-6.45809,210.80597,637.23401
2,0.008,-44.17885,271.71393,694.01776,-26.53163,295.12671,620.76392,-6.45809,210.80597,637.23401
3,0.017,-44.45673,271.74231,694.37048,-25.69637,296.37549,620.84387,-6.6903,210.89742,637.27411
4,0.025,-44.17885,271.71393,694.01776,-25.69637,296.37549,620.84387,-6.6927,211.61076,637.80402
5,0.033,-44.17885,271.71393,694.01776,-25.69637,296.37549,620.84387,-7.23888,211.50011,637.65668
6,0.042,-44.17885,271.71393,694.01776,-25.69637,296.37549,620.84387,-6.99482,211.15311,637.42767
7,0.05,-44.17885,271.71393,694.01776,-25.69637,296.37549,620.84387,-6.99482,211.15311,637.42767
8,0.058,-44.17885,271.71393,694.01776,-26.38973,295.17694,620.67523,-7.23888,211.50011,637.65668
9,0.067,-44.17885,271.71393,694.01776,-26.38973,295.17694,620.67523,-6.99482,211.15311,637.42767
10,0.075,-44.17885,271.71393,694.01776,-26.55239,294.93021,620.49225,-6.99482,211.15311,637.42767
11,0.083,-44.17885,271.71393,694.01776,-26.55239,294.93021,620.49225,-7.23888,211.50011,637.65668
12,0.092,-44.17885,271.71393,694.01776,-26.86017,295.07346,620.3338,-6.99482,211.15311,637.42767
13,0.1,-44.17885,271.71393,694.01776,-26.86017,295.07346,620.3338,-6.99482,211.15311,637.42767
14,0.108,-44.17885,271.71393,694.01776,-26.75838,295.23074,620.05011,-6.99482,211.15311,637.42767
15,0.117,-44.17885,271.71393,694.01776,-27.12347,296.10782,620.15173,-7.08071,210.92024,637.24457
16,0.125,-44.17885,271.71393,694.01776,-27.12347,296.10782,620.15173,-7.30867,212.08116,637.2818
17,0.133,-44.17885,271.71393,694.01776,-27.14247,296.24402,620.03479,-7.40885,211.90208,637.12311
18,0.142,-44.17885,271.71393,694.01776,-27.12347,296.10782,620.15173,-7.60051,212.0648,637.26727
19,0.15,-44.52586,271.78824,693.82312,-27.12347,296.10782,620.15173,-7.40885,211.90208,637.12311
20,0.158,-44.52586,271.78824,693.82312,-27.14247,296.24402,620.03479,-7.40885,211.90208,637.12311
21,0.167,-44.52586,271.78824,693.82312,-27.12347,296.10782,620.15173,-7.51858,212.31207,637.48657
22,0.175,-44.52586,271.78824,693.82312,-27.12347,296.10782,620.15173,-7.51858,212.31207,637.48657
23,0.183,-44.52586,271.78824,693.82312,-27.14247,296.24402,620.03479,-7.30867,212.08116,637.2818
24,0.192,-44.52586,271.78824,693.82312,-27.14247,296.24402,620.03479,-7.40885,211.90208,637.12311
25,0.2,-44.52586,271.78824,693.82312,-27.14247,296.24402,620.03479,-7.51858,212.31207,637.48657
26,0.208,-44.50356,271.80496,693.4491,-27.14247,296.24402,620.03479,-7.51858,212.31207,637.48657
