Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,320.25119,64.66606,1250.64185,427.85114,45.72536,1144.15173,201.82907,68.52082,1168.20093,411.10315,36.02195,1009.32477
2,0.008,320.25119,64.66606,1250.64185,427.67844,45.25663,1144.11768,201.97353,68.50999,1168.16699,411.69257,36.0178,1009.18402
3,0.017,320.25119,64.66606,1250.64185,427.97366,45.15228,1144.0481,202.13397,68.51365,1168.13794,411.10315,36.02195,1009.32477
4,0.025,320.25119,64.66606,1250.64185,427.97366,45.15228,1144.0481,202.1738,68.44583,1168.21008,411.10315,36.02195,1009.32477
5,0.033,320.25119,64.66606,1250.64185,428.06369,45.52472,1143.76758,202.00563,68.43048,1168.08704,409.91513,36.05857,1009.20001
6,0.042,320.25119,64.66606,1250.64185,428.24594,45.13999,1143.8595,202.13397,68.51365,1168.13794,410.68784,35.88395,1009.23315
7,0.05,320.25119,64.66606,1250.64185,428.43631,45.08224,1143.71265,202.13397,68.51365,1168.13794,410.68784,35.88395,1009.23315
8,0.058,320.07596,64.32456,1250.54761,428.20718,45.11536,1143.88208,202.1738,68.44583,1168.21008,410.63461,34.72489,1008.34601
9,0.067,320.07596,64.32456,1250.54761,428.20718,45.11536,1143.88208,202.1738,68.44583,1168.21008,410.63461,34.72489,1008.34601
10,0.075,320.25119,64.66606,1250.64185,428.20718,45.11536,1143.88208,202.26024,68.49771,1168.15552,410.63461,34.72489,1008.34601
11,0.083,320.25119,64.66606,1250.64185,428.43631,45.08224,1143.71265,202.1738,68.44583,1168.21008,410.63461,34.72489,1008.34601
12,0.092,320.25119,64.66606,1250.64185,428.43631,45.08224,1143.71265,202.30348,68.41087,1168.24817,410.41574,34.90579,1008.49225
13,0.1,320.40314,64.01394,1250.64075,428.20718,45.11536,1143.88208,202.30725,68.43427,1168.22327,408.25912,34.75049,1007.89996
14,0.108,320.40314,64.01394,1250.64075,428.43631,45.08224,1143.71265,202.43709,68.31638,1168.34973,408.41266,34.72905,1008.32977
15,0.117,320.40314,64.01394,1250.64075,428.43631,45.08224,1143.71265,202.3591,68.11986,1168.42053,408.25912,34.75049,1007.89996
16,0.125,320.51205,63.65416,1250.78577,428.43631,45.08224,1143.71265,202.3591,68.11986,1168.42053,407.87384,34.85359,1008.0119
17,0.133,320.56244,63.49662,1250.68311,428.43631,45.08224,1143.71265,202.3591,68.11986,1168.42053,408.29706,35.32458,1008.48218
18,0.142,320.89975,63.49292,1250.70117,428.4798,44.69788,1143.47583,202.56561,68.35825,1168.30615,408.29706,35.32458,1008.48218
19,0.15,321.18167,63.12929,1250.72827,428.48346,44.88721,1143.64111,202.52116,68.43746,1168.38843,408.29706,35.32458,1008.48218
20,0.158,321.40741,62.91564,1250.83118,428.4798,44.69788,1143.47583,202.59259,68.26571,1168.4519,408.31616,35.61135,1008.7735
21,0.167,321.04785,62.94308,1250.72632,428.43054,44.46868,1143.37305,202.48763,68.16175,1168.37708,408.31616,35.61135,1008.7735
22,0.175,321.41248,62.67353,1250.86804,428.28268,44.26563,1143.29565,202.56561,68.35825,1168.30615,408.31616,35.61135,1008.7735
23,0.183,321.10132,62.9533,1250.85034,428.43054,44.46868,1143.37305,202.56561,68.35825,1168.30615,408.31616,35.61135,1008.7735
24,0.192,321.40741,62.91564,1250.83118,428.43054,44.46868,1143.37305,202.67439,68.36369,1168.45691,408.97745,35.72631,1008.87817
25,0.2,321.41248,62.67353,1250.86804,428.43054,44.46868,1143.37305,202.63205,68.14179,1168.32947,408.31616,35.61135,1008.7735
26,0.208,321.32092,62.74467,1250.94958,428.43054,44.46868,1143.37305,202.59259,68.26571,1168.4519,408.29706,35.32458,1008.48218
27,0.217,321.41248,62.67353,1250.86804,428.43054,44.46868,1143.37305,202.71005,68.3383,1168.25854,408.29706,35.32458,1008.48218
28,0.225,321.41248,62.67353,1250.86804,428.43054,44.46868,1143.37305,202.48763,68.16175,1168.37708,408.29706,35.32458,1008.48218
29,0.233,321.19958,62.86916,1250.76489,428.43054,44.46868,1143.37305,202.63205,68.14179,1168.32947,408.29706,35.32458,1008.48218
30,0.242,321.41248,62.67353,1250.86804,428.43054,44.46868,1143.37305,202.74083,68.14722,1168.48022,407.27704,34.72079,1007.88904
31,0.25,321.53699,62.64145,1250.91125,428.28268,44.26563,1143.29565,202.74083,68.14722,1168.48022,407.27704,34.72079,1007.88904
32,0.258,321.41248,62.67353,1250.86804,428.28268,44.26563,1143.29565,202.84251,68.26148,1168.56519,407.27704,34.72079,1007.88904
33,0.267,321.71027,62.65397,1250.90747,428.45938,43.91784,1143.12354,202.81882,68.34373,1168.4093,407.27704,34.72079,1007.88904
34,0.275,321.41248,62.67353,1250.86804,428.45938,43.91784,1143.12354,202.84251,68.26148,1168.56519,407.27704,34.72079,1007.88904
35,0.283,322.15524,61.98857,1250.66382,428.45938,43.91784,1143.12354,202.84251,68.26148,1168.56519,407.27704,34.72079,1007.88904
36,0.292,322.15524,61.98857,1250.66382,428.45938,43.91784,1143.12354,203.09546,68.44152,1168.76843,407.27704,34.72079,1007.88904
37,0.3,321.99307,62.12861,1250.80566,428.69196,43.00714,1143.18164,202.97499,68.60207,1168.63306,407.49615,35.07134,1008.24042
38,0.308,322.31833,62.21253,1250.79443,428.53412,42.87631,1143.05261,202.97499,68.60207,1168.63306,408.29706,35.32458,1008.48218
39,0.317,322.33572,62.21725,1250.69031,428.53412,42.87631,1143.05261,202.97499,68.60207,1168.63306,408.29706,35.32458,1008.48218
40,0.325,322.3111,61.99643,1250.76404,428.41052,42.7461,1142.92639,203.04097,68.29745,1168.62964,408.31616,35.61135,1008.7735
41,0.333,322.26288,61.98637,1250.64758,428.56351,42.6245,1142.83521,203.09546,68.44152,1168.76843,407.93469,35.77153,1008.94397
42,0.342,322.49155,62.22509,1250.79065,428.53412,42.87631,1143.05261,203.09546,68.44152,1168.76843,408.3353,35.89796,1009.065
43,0.35,322.49155,62.22509,1250.79065,428.53058,43.10279,1143.08716,203.09546,68.44152,1168.76843,409.31781,35.92693,1009.07635
44,0.358,322.49155,62.22509,1250.79065,428.47809,42.95635,1142.66846,203.09546,68.44152,1168.76843,408.5289,35.88054,1008.82104
45,0.367,322.40863,62.31994,1250.78369,428.16364,43.17359,1142.66504,203.09546,68.44152,1168.76843,409.11084,35.78323,1008.7113
46,0.375,322.50262,62.37768,1250.92871,428.44867,43.20817,1142.88586,203.09546,68.44152,1168.76843,408.10904,35.46786,1008.40833
47,0.383,322.49155,62.22509,1250.79065,428.60168,43.08654,1142.79468,203.09546,68.44152,1168.76843,408.31616,35.61135,1008.7735
48,0.392,322.40863,62.31994,1250.78369,428.63535,43.05559,1142.7699,203.09546,68.44152,1168.76843,408.10904,35.46786,1008.40833
49,0.4,322.39752,62.16736,1250.64563,428.72076,42.72375,1142.93665,203.09546,68.44152,1168.76843,409.84839,35.4079,1008.729
50,0.408,322.69528,62.12074,1250.66748,428.47809,42.95635,1142.66846,203.09546,68.44152,1168.76843,408.08994,35.1812,1008.11694
