Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-94.87122,42.4295,1368.34119,-20.16894,-126.02679,1323.50574,-32.5357,191.59108,1332.50244
2,0.008,-94.87122,42.4295,1368.34119,-20.40555,-125.85272,1323.3844,-32.5357,191.59108,1332.50244
3,0.017,-94.87122,42.4295,1368.34119,-20.17992,-125.8595,1323.37256,-32.5357,191.59108,1332.50244
4,0.025,-94.87122,42.4295,1368.34119,-20.65795,-126.14769,1323.41516,-32.5357,191.59108,1332.50244
5,0.033,-94.87122,42.4295,1368.34119,-20.81792,-126.13186,1323.2478,-32.5357,191.59108,1332.50244
6,0.042,-94.87122,42.4295,1368.34119,-20.81792,-126.13186,1323.2478,-32.5357,191.59108,1332.50244
7,0.05,-94.87122,42.4295,1368.34119,-20.96864,-126.22837,1323.12976,-32.5357,191.59108,1332.50244
8,0.058,-94.87122,42.4295,1368.34119,-20.96864,-126.22837,1323.12976,-32.5357,191.59108,1332.50244
9,0.067,-94.87122,42.4295,1368.34119,-20.56254,-126.28401,1323.05493,-32.5357,191.59108,1332.50244
10,0.075,-95.22765,42.48779,1368.34058,-20.79466,-126.28313,1323.05945,-32.692,191.39937,1332.37476
11,0.083,-95.2484,42.50739,1368.43665,-20.79466,-126.28313,1323.05945,-32.692,191.39937,1332.37476
12,0.092,-95.2484,42.50739,1368.43665,-20.56254,-126.28401,1323.05493,-32.692,191.39937,1332.37476
13,0.1,-95.2484,42.50739,1368.43665,-20.73206,-126.40241,1323.2511,-32.692,191.39937,1332.37476
14,0.108,-94.87122,42.4295,1368.34119,-20.96882,-126.33667,1322.99597,-32.692,191.39937,1332.37476
15,0.117,-95.22765,42.48779,1368.34058,-20.96882,-126.33667,1322.99597,-32.692,191.39937,1332.37476
16,0.125,-94.87122,42.4295,1368.34119,-20.96882,-126.33667,1322.99597,-33.39701,191.43605,1332.22778
17,0.133,-95.2484,42.50739,1368.43665,-21.10412,-126.28205,1323.06555,-32.89922,191.25127,1332.49915
18,0.142,-95.2484,42.50739,1368.43665,-20.96882,-126.33667,1322.99597,-33.28188,190.78487,1332.49768
19,0.15,-95.2484,42.50739,1368.43665,-20.93106,-126.9356,1323.18469,-33.28188,190.78487,1332.49768
20,0.158,-95.2484,42.50739,1368.43665,-21.06873,-126.87175,1323.26721,-33.28188,190.78487,1332.49768
21,0.167,-95.40428,41.67434,1368.24097,-20.9637,-126.31664,1322.81396,-33.28188,190.78487,1332.49768
22,0.175,-95.2484,42.50739,1368.43665,-20.86985,-126.51576,1322.88354,-32.95007,191.38861,1332.21167
23,0.183,-95.2484,42.50739,1368.43665,-20.86985,-126.51576,1322.88354,-32.95007,191.38861,1332.21167
