Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,196.89119,-38.58334,53.63696,411.51337,-161.86176,47.06405,367.55811,-102.32337,81.54213
2,0.008,196.89119,-38.58334,53.63696,411.48904,-161.56113,47.19497,367.38947,-102.17265,81.42336
3,0.017,196.85056,-38.80855,53.46913,411.46313,-161.92249,46.98832,367.38947,-102.17265,81.42336
4,0.025,196.85056,-38.80855,53.46913,411.63318,-161.75099,47.12028,367.37387,-102.18147,81.52496
5,0.033,196.85056,-38.80855,53.46913,411.63318,-161.75099,47.12028,367.38947,-102.17265,81.42336
6,0.042,196.85056,-38.80855,53.46913,411.63318,-161.75099,47.12028,367.38947,-102.17265,81.42336
7,0.05,196.85056,-38.80855,53.46913,411.63318,-161.75099,47.12028,367.38947,-102.17265,81.42336
8,0.058,196.85056,-38.80855,53.46913,411.58295,-161.81172,47.04455,367.38947,-102.17265,81.42336
9,0.067,196.85056,-38.80855,53.46913,411.58295,-161.81172,47.04455,367.38947,-102.17265,81.42336
10,0.075,196.85056,-38.80855,53.46913,411.78275,-161.88199,47.11203,367.38947,-102.17265,81.42336
11,0.083,196.85056,-38.80855,53.46913,411.63318,-161.75099,47.12028,367.45889,-102.33653,81.4563
12,0.092,196.85056,-38.80855,53.46913,411.73969,-161.77249,47.14281,367.45889,-102.33653,81.4563
13,0.1,196.89119,-38.58334,53.63696,411.6152,-161.73929,46.9851,367.50742,-102.01389,81.50753
14,0.108,196.85056,-38.80855,53.46913,411.63318,-161.75099,47.12028,367.50742,-102.01389,81.50753
15,0.117,196.89119,-38.58334,53.63696,411.66544,-161.67856,47.06083,367.38947,-102.17265,81.42336
16,0.125,197.11403,-38.77525,53.41106,411.63318,-161.75099,47.12028,367.38947,-102.17265,81.42336
17,0.133,196.89119,-38.58334,53.63696,411.63318,-161.75099,47.12028,367.38947,-102.17265,81.42336
18,0.142,196.85056,-38.80855,53.46913,411.63318,-161.75099,47.12028,367.50742,-102.01389,81.50753
19,0.15,196.85056,-38.80855,53.46913,411.58295,-161.81172,47.04455,367.50742,-102.01389,81.50753
