Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-308.33731,95.25258,1044.20972,-234.68442,-87.18218,1016.65424,-249.47995,266.3663,1009.11548
2,0.008,-307.48669,95.65745,1043.87061,-234.68442,-87.18218,1016.65424,-249.47995,266.3663,1009.11548
3,0.017,-308.33731,95.25258,1044.20972,-234.68442,-87.18218,1016.65424,-248.99796,265.34427,1009.57782
4,0.025,-307.7359,95.78084,1043.92163,-234.68442,-87.18218,1016.65424,-249.46674,266.026,1009.0235
5,0.033,-307.48669,95.65745,1043.87061,-234.68442,-87.18218,1016.65424,-249.46674,266.026,1009.0235
6,0.042,-308.33731,95.25258,1044.20972,-234.69595,-87.37627,1016.60315,-249.46674,266.026,1009.0235
7,0.05,-308.33731,95.25258,1044.20972,-234.69595,-87.37627,1016.60315,-249.46674,266.026,1009.0235
8,0.058,-308.33731,95.25258,1044.20972,-234.6739,-87.50587,1016.46136,-249.1564,265.6076,1009.02972
9,0.067,-308.33731,95.25258,1044.20972,-234.60623,-87.79816,1016.43304,-248.98466,265.00388,1009.48584
10,0.075,-308.57617,95.64698,1043.8894,-235.57745,-87.22475,1016.19196,-248.89005,264.90814,1009.5827
11,0.083,-308.74017,94.99865,1042.60461,-235.57745,-87.22475,1016.19196,-249.04309,265.03607,1009.75171
12,0.092,-308.43362,94.83994,1042.57629,-235.3201,-87.17535,1016.33569,-249.25725,264.75302,1009.99933
13,0.1,-308.58038,95.11566,1042.40759,-235.45825,-87.07887,1016.14398,-249.25725,264.75302,1009.99933
14,0.108,-308.54416,94.95225,1042.53613,-234.41122,-87.94179,1016.07587,-249.04454,264.67413,1010.01495
15,0.117,-308.43362,94.83994,1042.57629,-234.41122,-87.94179,1016.07587,-249.04454,264.67413,1010.01495
16,0.125,-308.43362,94.83994,1042.57629,-234.34776,-88.20755,1015.78522,-249.04454,264.67413,1010.01495
17,0.133,-308.43362,94.83994,1042.57629,-234.58348,-87.82309,1016.05634,-249.04454,264.67413,1010.01495
18,0.142,-308.28717,94.77932,1042.54919,-234.41122,-87.94179,1016.07587,-248.73573,264.86145,1009.86414
19,0.15,-308.28717,94.77932,1042.54919,-234.27299,-88.03829,1016.26764,-248.73573,264.86145,1009.86414
20,0.158,-308.11456,94.72325,1042.68481,-234.27299,-88.03829,1016.26764,-249.21625,265.27814,1009.55878
21,0.167,-308.58029,94.49332,1042.96509,-234.27299,-88.03829,1016.26764,-249.47855,264.37732,1010.10822
22,0.175,-308.58029,94.49332,1042.96509,-234.27299,-88.03829,1016.26764,-249.47855,264.37732,1010.10822
23,0.183,-308.40771,94.43719,1043.10083,-234.21101,-88.25391,1016.32715,-249.30258,264.36008,1010.20935
24,0.192,-308.58029,94.49332,1042.96509,-234.21101,-88.25391,1016.32715,-249.67274,264.92743,1010.25269
25,0.2,-308.58029,94.49332,1042.96509,-234.11354,-88.60567,1016.07281,-248.86852,264.65689,1010.11603
26,0.208,-308.40771,94.43719,1043.10083,-234.11354,-88.60567,1016.07281,-249.30258,264.36008,1010.20935
27,0.217,-308.40771,94.43719,1043.10083,-234.11354,-88.60567,1016.07281,-249.47855,264.37732,1010.10822
