Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,87.50445,316.11206,936.50635,172.12598,344.69742,932.93103,194.32585,253.9628,945.09534
2,0.008,87.50445,316.11206,936.50635,172.12598,344.69742,932.93103,194.32585,253.9628,945.09534
3,0.017,87.78868,316.03391,936.18683,172.12598,344.69742,932.93103,194.16478,253.99388,944.93958
4,0.025,87.89301,315.91666,936.27173,172.12598,344.69742,932.93103,194.36005,253.84459,944.51691
5,0.033,87.67807,315.88568,936.43451,172.12598,344.69742,932.93103,194.43816,253.72797,944.63251
6,0.042,87.715,315.55371,936.22656,172.12598,344.69742,932.93103,194.64339,253.80812,944.50659
7,0.05,87.72742,315.46616,936.32788,172.3712,344.63232,932.92456,194.64339,253.80812,944.50659
8,0.058,87.50004,315.52271,936.38928,172.3712,344.63232,932.92456,194.64339,253.80812,944.50659
9,0.067,87.50004,315.52271,936.38928,172.3712,344.63232,932.92456,195.70628,255.46126,945.10919
10,0.075,87.68674,315.18073,936.47046,172.3712,344.63232,932.92456,195.85658,255.66252,945.04572
11,0.083,86.42348,316.37808,936.48663,172.3712,344.63232,932.92456,195.64525,255.41042,945.02533
12,0.092,87.70805,315.41055,936.64246,172.55756,344.56174,932.79254,195.3604,254.71313,945.15027
13,0.1,86.58668,316.2872,936.71112,172.49525,344.37888,932.87164,193.76169,252.54164,944.40552
14,0.108,87.68674,315.18073,936.47046,172.24663,343.99985,932.95508,193.91672,252.66135,944.06586
15,0.117,86.42348,316.37808,936.48663,172.39059,343.97458,933.05548,194.20016,252.62486,944.0556
16,0.125,86.2289,316.17484,936.34705,172.39059,343.97458,933.05548,194.04514,252.50519,944.39526
17,0.133,87.91414,315.12415,936.409,172.3777,343.92059,933.11212,193.56503,252.44852,944.54443
18,0.142,87.47652,314.97009,936.30035,172.39059,343.97458,933.05548,194.04514,252.50519,944.39526
19,0.15,87.47652,314.97009,936.30035,172.39059,343.97458,933.05548,193.56503,252.44852,944.54443
20,0.158,87.70396,314.91351,936.23889,172.4547,343.71329,933.17255,193.83983,252.42494,944.52124
21,0.167,87.47652,314.97009,936.30035,172.23575,343.3949,933.06659,193.26001,252.21498,944.42828
22,0.175,87.80934,314.66803,935.96497,172.22285,343.34088,933.12323,195.21478,254.07918,945.11572
23,0.183,88.04214,314.5733,935.94794,172.67729,343.35431,932.99603,193.53484,252.19141,944.40509
24,0.192,87.80934,314.66803,935.96497,172.31155,343.34891,933.09192,193.53484,252.19141,944.40509
25,0.2,87.81523,314.62628,936.01337,172.31998,343.40564,933.03375,193.53484,252.19141,944.40509
26,0.208,87.80934,314.66803,935.96497,172.41151,343.16656,932.85834,193.53484,252.19141,944.40509
27,0.217,88.04214,314.5733,935.94794,172.31667,343.04208,932.67596,193.79601,251.88959,944.19165
28,0.225,87.7125,314.48911,935.86597,172.50499,343.07208,932.67883,193.87151,251.20085,944.37231
29,0.233,87.80934,314.66803,935.96497,172.68764,343.03171,932.53625,193.79601,251.88959,944.19165
30,0.242,87.7125,314.48911,935.86597,172.6792,342.97498,932.59448,193.87151,251.20085,944.37231
31,0.25,87.7125,314.48911,935.86597,172.64584,342.82431,932.4978,193.95724,251.35097,944.12488
32,0.258,87.99625,314.31689,935.91583,172.94701,343.46207,932.63403,194.1626,251.43115,943.9989
33,0.267,87.7125,314.48911,935.86597,172.94701,343.46207,932.63403,194.1626,251.43115,943.9989
34,0.275,87.7125,314.48911,935.86597,172.96062,343.5235,932.57178,195.09811,251.05959,942.72296
35,0.283,87.7125,314.48911,935.86597,172.96062,343.5235,932.57178,194.80217,250.95935,943.59052
36,0.292,88.58712,314.4397,935.78351,172.96062,343.5235,932.57178,194.1626,251.43115,943.9989
37,0.3,88.58712,314.4397,935.78351,172.56477,342.82031,932.26117,194.38692,251.31067,943.74176
38,0.308,88.87082,314.26749,935.83331,172.56477,342.82031,932.26117,194.48755,250.99879,943.79907
39,0.317,88.87082,314.26749,935.83331,172.56477,342.82031,932.26117,194.1626,251.43115,943.9989
40,0.325,88.87082,314.26749,935.83331,172.69128,342.85941,932.35425,194.26326,251.11925,944.05621
41,0.333,88.87082,314.26749,935.83331,172.70091,342.93594,932.37317,194.26326,251.11925,944.05621
42,0.342,88.87082,314.26749,935.83331,172.73792,342.91431,932.28778,194.1626,251.43115,943.9989
43,0.35,88.87082,314.26749,935.83331,172.73792,342.91431,932.28778,194.08705,252.11989,943.81824
44,0.358,88.87082,314.26749,935.83331,172.70091,342.93594,932.37317,194.08705,252.11989,943.81824
45,0.367,88.87082,314.26749,935.83331,172.70091,342.93594,932.37317,194.1626,251.43115,943.9989
46,0.375,88.87082,314.26749,935.83331,172.61142,342.87524,932.1947,194.08705,252.11989,943.81824
47,0.383,88.87082,314.26749,935.83331,172.73792,342.91431,932.28778,194.08705,252.11989,943.81824
48,0.392,88.87082,314.26749,935.83331,172.73792,342.91431,932.28778,194.31142,251.99942,943.56104
49,0.4,88.87082,314.26749,935.83331,172.69128,342.85941,932.35425,194.31142,251.99942,943.56104
50,0.408,88.87082,314.26749,935.83331,172.69128,342.85941,932.35425,194.62611,251.96001,943.35242
51,0.417,88.87082,314.26749,935.83331,172.73792,342.91431,932.28778,194.62611,251.96001,943.35242
52,0.425,88.87082,314.26749,935.83331,172.69608,342.83878,932.19769,194.31142,251.99942,943.56104
53,0.433,88.87082,314.26749,935.83331,172.69128,342.85941,932.35425,194.31142,251.99942,943.56104
54,0.442,88.87082,314.26749,935.83331,172.5103,342.90628,932.33917,194.31142,251.99942,943.56104
55,0.45,88.87082,314.26749,935.83331,172.69128,342.85941,932.35425,194.31142,251.99942,943.56104
56,0.458,88.58712,314.4397,935.78351,172.65428,342.88104,932.43964,194.08705,252.11989,943.81824
57,0.467,88.32585,314.40109,935.99774,172.65428,342.88104,932.43964,194.08705,252.11989,943.81824
58,0.475,88.04214,314.5733,935.94794,172.55588,342.93216,932.54932,195.47583,253.79901,944.3714
59,0.483,88.37978,314.12909,936.22241,172.45816,343.02582,932.44098,194.08705,252.11989,943.81824
60,0.492,88.09603,314.30133,936.17261,172.45816,343.02582,932.44098,194.07687,251.28107,944.24634
