Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,253.92529,292.84332,297.76532,179.05241,327.14206,77.83924,216.06371,232.31129,96.67789
2,0.008,254.1468,292.98495,297.69458,179.05241,327.14206,77.83924,216.14207,232.13031,96.5209
3,0.017,254.13005,292.73846,297.76474,179.05241,327.14206,77.83924,216.14207,232.13031,96.5209
4,0.025,254.06386,292.78091,297.63373,178.91612,326.93149,77.87146,215.96385,232.22008,96.3754
5,0.033,254.12085,292.7193,297.51462,178.91612,326.93149,77.87146,216.14207,232.13031,96.5209
6,0.042,254.08932,292.68735,297.70395,179.05241,327.14206,77.83924,216.14207,232.13031,96.5209
7,0.05,254.04802,292.37991,297.66751,178.91612,326.93149,77.87146,216.02664,232.14296,96.68906
8,0.058,254.26822,292.60922,297.84659,179.05241,327.14206,77.83924,216.14207,232.13031,96.5209
9,0.067,254.21254,292.58325,297.71588,178.91612,326.93149,77.87146,216.14207,232.13031,96.5209
10,0.075,254.24649,292.70532,297.7738,178.91612,326.93149,77.87146,216.14207,232.13031,96.5209
11,0.083,254.26323,292.95181,297.70364,178.80269,326.9129,77.99129,216.20833,232.23491,96.08012
12,0.092,254.24649,292.70532,297.7738,178.91612,326.93149,77.87146,216.08,232.47787,96.47092
13,0.1,254.24617,292.67877,297.9118,179.01213,326.89392,77.97962,216.02664,232.14296,96.68906
14,0.108,254.24617,292.67877,297.9118,179.01213,326.89392,77.97962,216.14207,232.13031,96.5209
15,0.117,254.18674,292.6503,297.78366,179.02396,327.08701,78.06783,216.14207,232.13031,96.5209
16,0.125,254.24617,292.67877,297.9118,179.02396,327.08701,78.06783,216.20573,232.24835,96.61025
17,0.133,254.12973,292.71191,297.90274,178.88766,326.87637,78.10006,216.14207,232.13031,96.5209
18,0.142,254.12973,292.71191,297.90274,179.08441,326.84113,78.15801,216.12735,232.42935,96.76723
19,0.15,254.12973,292.71191,297.90274,179.02396,327.08701,78.06783,216.06371,232.31129,96.67789
20,0.158,254.15521,292.61832,297.97299,179.08441,326.84113,78.15801,216.07925,232.20746,96.20723
21,0.167,253.95047,292.72321,297.97354,179.22069,327.05176,78.12577,216.14207,232.13031,96.5209
22,0.175,254.22243,292.90781,297.1105,179.22069,327.05176,78.12577,216.06371,232.31129,96.67789
23,0.183,254.02153,292.37988,298.06583,179.08441,326.84113,78.15801,216.27118,232.15775,96.39379
24,0.192,254.21756,292.6152,297.92484,179.08441,326.84113,78.15801,216.06371,232.31129,96.67789
25,0.2,254.05304,292.4119,297.8765,179.00969,327.05957,78.18208,215.77039,231.97734,96.3732
26,0.208,254.16055,292.67682,298.04391,178.87341,326.84894,78.21432,216.14207,232.13031,96.5209
27,0.217,254.29526,292.89453,297.33713,179.00969,327.05957,78.18208,215.95834,232.08177,96.28144
28,0.225,254.24011,292.81442,297.28064,178.87341,326.84894,78.21432,215.95834,232.08177,96.28144
29,0.233,254.17853,292.87592,297.38168,179.00969,327.05957,78.18208,215.88,232.26276,96.43845
30,0.242,254.13422,292.34421,298.07742,178.87341,326.84894,78.21432,215.88,232.26276,96.43845
31,0.25,254.03978,292.30527,298.06696,178.87341,326.84894,78.21432,215.95834,232.08177,96.28144
32,0.258,254.1218,292.66382,298.16412,178.87341,326.84894,78.21432,216.08745,232.10922,96.15434
33,0.267,253.96892,292.69855,298.18973,178.87341,326.84894,78.21432,215.95834,232.08177,96.28144
34,0.275,253.9944,292.60492,298.25995,179.00969,327.05957,78.18208,215.95834,232.08177,96.28144
35,0.283,253.86275,293.26846,297.33582,178.87341,326.84894,78.21432,215.88,232.26276,96.43845
36,0.292,254.08514,293.0217,297.40234,179.00969,327.05957,78.18208,215.77039,231.97734,96.3732
37,0.3,254.02177,293.29166,297.44424,179.00969,327.05957,78.18208,216.02203,232.1998,96.37081
38,0.308,253.95416,292.91306,298.30884,179.00969,327.05957,78.18208,215.95834,232.08177,96.28144
39,0.317,254.01117,292.85147,298.18976,179.00969,327.05957,78.18208,215.95834,232.08177,96.28144
40,0.325,253.92868,293.00665,298.23859,178.87341,326.84894,78.21432,215.88,232.26276,96.43845
41,0.333,253.92868,293.00665,298.23859,179.00969,327.05957,78.18208,215.88,232.26276,96.43845
42,0.342,253.92868,293.00665,298.23859,178.87341,326.84894,78.21432,215.88,232.26276,96.43845
43,0.35,253.9111,293.33344,297.43878,178.87341,326.84894,78.21432,215.88,232.26276,96.43845
44,0.358,253.7756,293.17725,297.40112,179.00969,327.05957,78.18208,215.94368,232.38078,96.5278
45,0.367,253.92868,293.00665,298.23859,179.00969,327.05957,78.18208,215.83258,232.31129,96.14208
46,0.375,254.02592,292.63693,298.07065,179.00969,327.05957,78.18208,215.88,232.26276,96.43845
47,0.383,254.07747,292.98914,298.12225,178.8333,327.09271,78.1242,216.00914,232.29019,96.31135
48,0.392,254.0583,292.65253,297.94522,179.00969,327.05957,78.18208,215.88,232.26276,96.43845
49,0.4,254.18604,292.58322,298.11417,179.00969,327.05957,78.18208,215.94368,232.38078,96.5278
50,0.408,254.33398,292.58206,297.9339,179.00969,327.05957,78.18208,216.13734,232.21689,96.24638
51,0.417,254.21756,292.6152,297.92484,178.87341,326.84894,78.21432,215.95834,232.08177,96.28144
52,0.425,254.21222,292.5567,297.85391,179.00969,327.05957,78.18208,215.95834,232.08177,96.28144
53,0.433,254.2679,292.58264,297.98459,178.8333,327.09271,78.1242,215.95834,232.08177,96.28144
54,0.442,254.24617,292.67877,297.9118,179.02396,327.08701,78.06783,216.19286,232.33873,96.5508
55,0.45,254.24617,292.67877,297.9118,178.8333,327.09271,78.1242,215.88,232.26276,96.43845
56,0.458,254.24617,292.67877,297.9118,179.02396,327.08701,78.06783,215.88,232.26276,96.43845
57,0.467,254.2059,292.98691,297.96072,179.22069,327.05176,78.12577,215.95834,232.08177,96.28144
58,0.475,254.08167,292.47546,297.86343,179.22069,327.05176,78.12577,215.95834,232.08177,96.28144
59,0.483,254.08167,292.47546,297.86343,179.02396,327.08701,78.06783,216.14207,232.13031,96.5209
60,0.492,254.12973,292.71191,297.90274,178.93898,327.1235,77.95906,216.06371,232.31129,96.67789
61,0.5,254.0898,293.0466,297.81369,178.91612,326.93149,77.87146,216.14207,232.13031,96.5209
62,0.508,254.04802,292.37991,297.66751,179.05241,327.14206,77.83924,216.06371,232.31129,96.67789
63,0.517,253.91611,292.82413,297.5152,178.91612,326.93149,77.87146,216.06371,232.31129,96.67789
64,0.525,254.15553,292.64487,297.83499,178.91612,326.93149,77.87146,216.06371,232.31129,96.67789
65,0.533,254.18706,292.67682,297.64566,179.05241,327.14206,77.83924,216.06371,232.31129,96.67789
66,0.542,254.13005,292.73846,297.76474,179.05241,327.14206,77.83924,216.20573,232.24835,96.61025
67,0.55,254.02361,293.08905,297.68268,179.05241,327.14206,77.83924,216.14207,232.13031,96.5209
68,0.558,254.13005,292.73846,297.76474,179.05241,327.14206,77.83924,216.14207,232.13031,96.5209
69,0.567,254.0898,293.0466,297.81369,179.05241,327.14206,77.83924,216.06371,232.31129,96.67789
70,0.575,254.06386,292.78091,297.63373,179.05241,327.14206,77.83924,216.14207,232.13031,96.5209
71,0.583,254.08061,293.0274,297.56357,179.05241,327.14206,77.83924,216.06371,232.31129,96.67789
72,0.592,254.02361,293.08905,297.68268,179.05241,327.14206,77.83924,216.06371,232.31129,96.67789
73,0.6,254.14003,293.05591,297.69171,179.05241,327.14206,77.83924,215.87575,232.20689,96.76966
74,0.608,254.02254,292.47351,297.59726,179.05241,327.14206,77.83924,216.06371,232.31129,96.67789
75,0.617,254.20622,293.01343,297.82272,179.05241,327.14206,77.83924,216.06371,232.31129,96.67789
76,0.625,253.92529,292.84332,297.76532,178.93898,327.1235,77.95906,216.14207,232.13031,96.5209
77,0.633,254.18706,292.67682,297.64566,179.05241,327.14206,77.83924,216.14207,232.13031,96.5209
78,0.642,254.2059,292.98691,297.96072,179.05241,327.14206,77.83924,216.20573,232.24835,96.61025
79,0.65,254.18674,292.6503,297.78366,179.02396,327.08701,78.06783,216.14207,232.13031,96.5209
80,0.658,254.30318,292.61716,297.79272,179.02396,327.08701,78.06783,216.06371,232.31129,96.67789
81,0.667,254.18674,292.6503,297.78366,179.02396,327.08701,78.06783,216.14207,232.13031,96.5209
82,0.675,254.24617,292.67877,297.9118,179.22069,327.05176,78.12577,216.14207,232.13031,96.5209
83,0.683,254.12973,292.71191,297.90274,179.22069,327.05176,78.12577,216.14207,232.13031,96.5209
84,0.692,253.99071,292.41501,297.92462,179.22069,327.05176,78.12577,216.06371,232.31129,96.67789
85,0.7,254.08167,292.47546,297.86343,179.02396,327.08701,78.06783,216.06371,232.31129,96.67789
86,0.708,254.16083,292.96927,297.21155,178.8333,327.09271,78.1242,216.14207,232.13031,96.5209
87,0.717,254.15897,293.02011,297.271,179.00969,327.05957,78.18208,216.06371,232.31129,96.67789
88,0.725,254.18604,292.58322,298.11417,179.08441,326.84113,78.15801,216.20573,232.24835,96.61025
89,0.733,254.07854,292.31827,297.94675,179.00969,327.05957,78.18208,215.95834,232.08177,96.28144
90,0.742,253.99605,292.47351,297.99557,179.00969,327.05957,78.18208,216.06371,232.31129,96.67789
91,0.75,253.96106,293.02228,298.11319,179.00969,327.05957,78.18208,216.12735,232.42935,96.76723
92,0.758,253.87173,292.91473,297.25336,178.87341,326.84894,78.21432,216.12735,232.42935,96.76723
93,0.767,253.7756,293.17725,297.40112,179.00969,327.05957,78.18208,215.88,232.26276,96.43845
94,0.775,253.80441,292.49524,298.14139,179.00969,327.05957,78.18208,215.88,232.26276,96.43845
95,0.783,253.97446,293.06348,297.39688,178.87341,326.84894,78.21432,215.88,232.26276,96.43845
96,0.792,253.97446,293.06348,297.39688,179.00969,327.05957,78.18208,215.88,232.26276,96.43845
97,0.8,253.92868,293.00665,298.23859,179.00969,327.05957,78.18208,215.69203,232.15834,96.53021
98,0.808,253.9944,292.60492,298.25995,178.87341,326.84894,78.21432,215.88,232.26276,96.43845
