Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,246.2843,273.36542,289.40942,160.96381,230.22758,64.74194,208.41042,142.99132,107.61097
2,0.008,246.14355,273.44827,289.3378,160.96381,230.22758,64.74194,208.41042,142.99132,107.61097
3,0.017,246.2843,273.36542,289.40942,160.96381,230.22758,64.74194,208.41042,142.99132,107.61097
4,0.025,246.2843,273.36542,289.40942,160.96381,230.22758,64.74194,208.41042,142.99132,107.61097
5,0.033,246.14355,273.44827,289.3378,160.96381,230.22758,64.74194,208.41042,142.99132,107.61097
6,0.042,246.2843,273.36542,289.40942,160.96381,230.22758,64.74194,208.41042,142.99132,107.61097
7,0.05,245.95374,273.76849,289.09857,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
8,0.058,246.07695,274.01733,289.22293,160.96381,230.22758,64.74194,208.41042,142.99132,107.61097
9,0.067,246.31136,274.18701,289.44986,160.96381,230.22758,64.74194,208.41042,142.99132,107.61097
10,0.075,246.37793,273.61798,289.5647,160.96381,230.22758,64.74194,208.41042,142.99132,107.61097
11,0.083,246.07695,274.01733,289.22293,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
12,0.092,246.03461,274.16495,289.40469,160.96381,230.22758,64.74194,208.41042,142.99132,107.61097
13,0.1,245.85338,274.10226,289.26758,160.96381,230.22758,64.74194,208.41042,142.99132,107.61097
14,0.108,246.03461,274.16495,289.40469,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
15,0.117,245.91141,273.91611,289.28033,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
16,0.125,246.15141,274.26392,289.38147,160.96381,230.22758,64.74194,208.41042,142.99132,107.61097
17,0.133,246.16835,274.31143,289.5336,160.96381,230.22758,64.74194,208.41042,142.99132,107.61097
18,0.142,246.03461,274.16495,289.40469,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
19,0.15,245.65106,274.32681,289.38092,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
20,0.158,245.65106,274.32681,289.38092,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
21,0.167,245.65106,274.32681,289.38092,160.96381,230.22758,64.74194,208.41042,142.99132,107.61097
22,0.175,245.41985,274.63736,289.60297,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
23,0.183,245.65106,274.32681,289.38092,160.96381,230.22758,64.74194,208.41042,142.99132,107.61097
24,0.192,245.47716,274.46808,289.47504,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
25,0.2,245.65106,274.32681,289.38092,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
26,0.208,245.65106,274.32681,289.38092,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
27,0.217,245.65106,274.32681,289.38092,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
28,0.225,245.45119,274.6694,289.32321,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
29,0.233,245.33926,274.75314,289.51111,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
30,0.242,245.97566,274.53555,289.40295,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
31,0.25,245.55879,274.69534,289.35437,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
32,0.258,245.57048,274.4426,289.28903,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
33,0.267,245.39658,274.58386,289.38318,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
34,0.275,245.33926,274.75314,289.51111,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
35,0.283,245.57048,274.4426,289.28903,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
36,0.292,245.41953,274.92227,289.65268,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
37,0.3,245.55879,274.69534,289.35437,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
38,0.308,245.5452,274.83856,289.46609,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
39,0.317,245.55879,274.69534,289.35437,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
40,0.325,245.56125,275.05377,289.41013,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
41,0.333,245.40991,275.05389,289.3952,160.98836,230.29758,64.43917,208.92052,143.43593,107.68489
42,0.342,245.56125,275.05377,289.41013,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
43,0.35,245.46724,274.88461,289.26724,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
44,0.358,245.66217,275.05365,289.4201,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
45,0.367,245.49017,275.22305,289.53677,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
46,0.375,245.27371,275.25259,289.41818,160.98836,230.29758,64.43917,209.04758,143.7265,107.88531
47,0.383,245.21317,275.88867,289.45651,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
48,0.392,245.27371,275.25259,289.41818,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
49,0.4,245.11549,275.8544,289.21332,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
50,0.408,245.13289,275.71954,289.31494,160.98836,230.29758,64.43917,209.04758,143.7265,107.88531
51,0.417,245.21317,275.88867,289.45651,160.98836,230.29758,64.43917,209.04758,143.7265,107.88531
52,0.425,245.19576,276.02353,289.35489,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
53,0.433,245.21317,275.88867,289.45651,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
54,0.442,245.11549,275.8544,289.21332,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
55,0.45,245.11549,275.8544,289.21332,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
56,0.458,245.19576,276.02353,289.35489,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
57,0.467,245.19576,276.02353,289.35489,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
58,0.475,245.36784,275.8541,289.23822,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
59,0.483,245.19576,276.02353,289.35489,160.98836,230.29758,64.43917,209.04758,143.7265,107.88531
60,0.492,245.19576,276.02353,289.35489,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
61,0.5,245.43512,276.10217,289.44095,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
62,0.508,245.19576,276.02353,289.35489,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
63,0.517,245.11549,275.8544,289.21332,160.98836,230.29758,64.43917,209.04758,143.7265,107.88531
64,0.525,245.19576,276.02353,289.35489,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
65,0.533,245.19576,276.02353,289.35489,160.98836,230.29758,64.43917,209.04758,143.7265,107.88531
66,0.542,245.11549,275.8544,289.21332,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
67,0.55,245.19576,276.02353,289.35489,160.98836,230.29758,64.43917,209.04758,143.7265,107.88531
68,0.558,245.44815,275.68469,289.11255,160.98836,230.29758,64.43917,208.92052,143.43593,107.68489
69,0.567,245.32578,275.91055,289.27863,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
70,0.575,245.11549,275.8544,289.21332,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
71,0.583,245.26689,275.85422,289.22827,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
72,0.592,245.44815,275.68469,289.11255,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
73,0.6,245.13289,275.71954,289.31494,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
74,0.608,245.44815,275.68469,289.11255,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
75,0.617,245.11549,275.8544,289.21332,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
76,0.625,245.32648,275.35153,289.164,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
77,0.633,245.17285,275.68506,289.08533,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
78,0.642,245.74245,274.88428,289.29443,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
79,0.65,245.21317,275.88867,289.45651,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
80,0.658,245.46724,274.88461,289.26724,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
81,0.667,245.49017,275.22305,289.53677,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
82,0.675,245.74245,274.88428,289.29443,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
83,0.683,245.40991,275.05389,289.3952,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
84,0.692,245.40991,275.05389,289.3952,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
85,0.7,245.33105,275.08328,289.29025,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
86,0.708,245.74245,274.88428,289.29443,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
87,0.717,245.27371,275.25259,289.41818,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
88,0.725,245.57484,274.91055,289.29843,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
89,0.733,245.56125,275.05377,289.41013,160.98836,230.29758,64.43917,209.04758,143.7265,107.88531
90,0.742,245.52144,275.52057,289.31689,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
91,0.75,245.19576,276.02353,289.35489,160.98836,230.29758,64.43917,208.92052,143.43593,107.68489
92,0.758,245.26912,275.52084,289.29196,160.96381,230.22758,64.74194,208.92052,143.43593,107.68489
93,0.767,245.21317,275.88867,289.45651,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
94,0.775,245.19576,276.02353,289.35489,160.98836,230.29758,64.43917,209.04758,143.7265,107.88531
95,0.783,245.28049,275.71097,289.11655,160.96381,230.22758,64.74194,209.04758,143.7265,107.88531
