Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,-358.45703,-12.21661,1258.32336,-230.91246,-18.62273,1199.38428,-432.55417,1.49728,1117.77173,-226.35239,6.64115,1019.1145
2,0.008,-358.22879,-12.13092,1257.94495,-230.77945,-18.7813,1199.53772,-432.42767,2.07774,1117.6532,-226.4852,7.20684,1019.00781
3,0.017,-358.11731,-12.20016,1257.99243,-230.77945,-18.7813,1199.53772,-432.27866,1.45853,1117.59119,-226.35239,6.64115,1019.1145
4,0.025,-358.11731,-12.20016,1257.99243,-230.77945,-18.7813,1199.53772,-432.14139,1.36918,1117.71912,-226.35239,6.64115,1019.1145
5,0.033,-358.11731,-12.20016,1257.99243,-231.42677,-19.13089,1199.57593,-432.18033,1.91164,1118.10815,-226.39941,7.52737,1018.85431
6,0.042,-358.07379,-12.31147,1258.06421,-230.69186,-18.38885,1199.17493,-432.24258,1.08677,1118.54553,-226.4852,7.20684,1019.00781
7,0.05,-357.94363,-12.26125,1258.31995,-230.77945,-18.7813,1199.53772,-432.24258,1.08677,1118.54553,-226.4852,7.20684,1019.00781
8,0.058,-357.94363,-12.26125,1258.31995,-230.44096,-18.12046,1198.86926,-432.24258,1.08677,1118.54553,-226.4852,7.20684,1019.00781
9,0.067,-357.9086,-12.27409,1258.05103,-230.44096,-18.12046,1198.86926,-432.24258,1.08677,1118.54553,-226.4852,7.20684,1019.00781
10,0.075,-357.78699,-12.30386,1257.98193,-230.45677,-18.79726,1198.59143,-432.11618,1.66723,1118.427,-226.47325,6.97194,1018.48761
11,0.083,-357.83923,-12.38931,1258.01245,-230.51213,-18.62897,1198.39392,-432.11618,1.66723,1118.427,-225.76437,8.52041,1018.39673
12,0.092,-357.78647,-12.28693,1258.18079,-230.51213,-18.62897,1198.39392,-432.24258,1.08677,1118.54553,-226.39941,7.52737,1018.85431
13,0.1,-357.61768,-12.16445,1258.34802,-230.51213,-18.62897,1198.39392,-432.24258,1.08677,1118.54553,-226.55901,6.65151,1018.64111
14,0.108,-357.22699,-12.20646,1258.55347,-230.51128,-17.89438,1198.63965,-432.24258,1.08677,1118.54553,-226.55901,6.65151,1018.64111
15,0.117,-356.82864,-12.365,1258.25244,-230.51128,-17.89438,1198.63965,-432.24258,1.08677,1118.54553,-226.55901,6.65151,1018.64111
16,0.125,-356.96326,-12.29011,1258.32886,-230.51128,-17.89438,1198.63965,-432.24258,1.08677,1118.54553,-226.47325,6.97194,1018.48761
17,0.133,-356.97208,-12.05014,1258.04834,-230.19438,-17.1068,1198.4447,-432.24258,1.08677,1118.54553,-226.47325,6.97194,1018.48761
18,0.142,-357.38617,-11.60846,1258.21912,-230.19438,-17.1068,1198.4447,-432.24258,1.08677,1118.54553,-226.47325,6.97194,1018.48761
19,0.15,-357.25525,-11.73321,1257.99463,-230.19438,-17.1068,1198.4447,-432.24258,1.08677,1118.54553,-226.61183,7.13337,1018.28186
20,0.158,-357.57602,-11.98918,1258.00757,-230.19438,-17.1068,1198.4447,-432.24258,1.08677,1118.54553,-227.23114,7.42574,1018.33307
21,0.167,-357.36273,-11.91388,1258.14368,-230.19438,-17.1068,1198.4447,-432.24258,1.08677,1118.54553,-226.61183,7.13337,1018.28186
22,0.175,-357.36273,-11.91388,1258.14368,-230.19438,-17.1068,1198.4447,-432.24258,1.08677,1118.54553,-226.22115,7.51048,1018.40674
23,0.183,-357.06912,-12.07835,1257.97839,-230.19438,-17.1068,1198.4447,-432.24258,1.08677,1118.54553,-226.61183,7.13337,1018.28186
24,0.192,-356.76605,-12.17602,1258.09802,-230.19438,-17.1068,1198.4447,-432.24258,1.08677,1118.54553,-226.748,7.28915,1018.17133
25,0.2,-357.08331,-12.25395,1258.04565,-230.19438,-17.1068,1198.4447,-432.24258,1.08677,1118.54553,-226.61183,7.13337,1018.28186
26,0.208,-356.74176,-12.18231,1257.91089,-230.19438,-17.1068,1198.4447,-432.24258,1.08677,1118.54553,-227.23354,7.43155,1018.23785
27,0.217,-357.43619,-12.34311,1257.90002,-230.19438,-17.1068,1198.4447,-432.24258,1.08677,1118.54553,-226.61183,7.13337,1018.28186
28,0.225,-357.03976,-12.36529,1258.11755,-229.64975,-17.34659,1197.94739,-432.24258,1.08677,1118.54553,-226.39201,8.40645,1018.03693
29,0.233,-357.435,-12.14461,1257.93164,-229.54674,-16.7576,1198.40674,-432.24258,1.08677,1118.54553,-226.66223,8.30831,1017.73468
30,0.242,-357.57373,-12.05861,1258.00574,-230.19438,-17.1068,1198.4447,-432.24258,1.08677,1118.54553,-227.4005,7.0974,1018.09918
31,0.25,-357.55664,-12.11487,1258.00073,-230.19438,-17.1068,1198.4447,-432.24258,1.08677,1118.54553,-227.47438,6.54143,1017.73285
32,0.258,-357.70865,-11.99685,1257.89905,-230.19438,-17.1068,1198.4447,-432.24258,1.08677,1118.54553,-227.41797,7.41017,1018.05676
33,0.267,-357.60251,-11.91912,1257.81653,-230.19438,-17.1068,1198.4447,-432.44498,0.78035,1118.50403,-227.47438,6.54143,1017.73285
34,0.275,-357.64929,-12.0297,1257.86633,-230.19438,-17.1068,1198.4447,-432.44498,0.78035,1118.50403,-227.61057,6.69702,1017.62225
35,0.283,-357.72803,-11.87115,1257.90576,-230.19438,-17.1068,1198.4447,-432.44498,0.78035,1118.50403,-227.82277,6.04924,1017.78333
36,0.292,-357.82275,-11.96883,1257.83411,-230.19438,-17.1068,1198.4447,-432.78806,0.87817,1118.49353,-227.82277,6.04924,1017.78333
37,0.3,-357.6564,-11.91139,1257.86853,-230.19438,-17.1068,1198.4447,-432.84201,0.8375,1118.69751,-228.14267,6.8738,1017.95526
38,0.308,-357.73346,-11.79434,1258.04114,-230.19438,-17.1068,1198.4447,-432.84201,0.8375,1118.69751,-227.93044,7.52202,1017.79425
39,0.317,-357.98795,-12.00623,1257.84729,-230.19438,-17.1068,1198.4447,-433.13333,1.04166,1118.64355,-227.93044,7.52202,1017.79425
40,0.325,-357.72803,-11.87115,1257.90576,-230.19438,-17.1068,1198.4447,-433.13333,1.04166,1118.64355,-228.21658,6.31803,1017.58893
41,0.333,-357.82275,-11.96883,1257.83411,-230.19438,-17.1068,1198.4447,-433.13333,1.04166,1118.64355,-228.21658,6.31803,1017.58893
42,0.342,-357.82275,-11.96883,1257.83411,-230.19438,-17.1068,1198.4447,-433.40854,1.28628,1118.90601,-228.24303,6.83478,1017.96417
43,0.35,-357.82275,-11.96883,1257.83411,-230.40331,-16.86757,1198.19409,-433.16638,1.11591,1118.57178,-228.21658,6.31803,1017.58893
