Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,457.02429,-304.83078,1360.79761,542.34216,-275.01019,1315.90637,530.66608,-239.28485,1383.76611
2,0.008,456.34723,-303.94781,1360.50525,541.28235,-275.04047,1316.14697,530.10248,-239.69066,1383.75916
3,0.017,455.36792,-303.55127,1360.66614,540.11963,-274.72256,1316.18396,528.08881,-239.57048,1383.8894
4,0.025,454.05292,-304.59897,1360.61865,539.76978,-274.40381,1317.1084,528.64264,-239.57663,1384.94287
5,0.033,452.87646,-303.75998,1360.78308,539.18793,-274.80228,1317.7439,527.84558,-239.85779,1386.00281
6,0.042,451.61459,-303.49304,1360.60486,538.13513,-274.46338,1317.68555,526.01843,-239.43867,1385.9231
7,0.05,450.59009,-303.89709,1360.89978,537.15253,-273.21448,1317.74963,523.75165,-239.02106,1387.44312
8,0.058,450.12698,-303.62659,1360.80444,536.96283,-272.93222,1318.02014,524.35938,-239.02145,1387.43872
9,0.067,449.35797,-302.92383,1360.43237,536.85382,-272.42542,1318.76917,523.98517,-239.0204,1387.45947
10,0.075,448.9516,-302.944,1360.57544,536.64978,-272.11343,1318.94531,523.50104,-239.03383,1387.54895
11,0.083,448.71231,-302.74432,1360.63684,536.64014,-271.76813,1318.92322,522.94067,-238.42439,1387.94458
12,0.092,448.43381,-302.8483,1360.54187,536.44482,-271.32016,1318.81409,521.95221,-237.57689,1387.66553
13,0.1,448.43381,-302.8483,1360.54187,536.44482,-271.32016,1318.81409,521.95221,-237.57689,1387.66553
14,0.108,449.12396,-303.40332,1360.11975,536.2597,-271.93228,1318.25537,522.3783,-237.37138,1387.06458
15,0.117,449.29108,-303.37903,1360.23059,536.50067,-271.5087,1318.70984,522.76825,-237.52664,1386.11157
16,0.125,449.29108,-303.37903,1360.23059,536.72589,-272.74442,1318.16284,523.68347,-238.93253,1386.25745
17,0.133,449.75558,-303.08096,1359.99072,537.20514,-272.95093,1317.40662,524.08112,-238.68347,1385.9895
18,0.142,450.83533,-303.76529,1359.79016,537.14941,-273.02023,1317.37317,524.98718,-239.06055,1385.76196
19,0.15,451.47238,-302.77472,1359.66675,537.9093,-273.66336,1316.68384,525.5285,-239.06355,1384.77832
20,0.158,452.52386,-303.48029,1359.1189,539.4541,-274.25031,1316.21069,527.59521,-239.66946,1384.15588
21,0.167,453.08926,-303.01587,1358.86328,539.4964,-274.6864,1316.02661,528.18872,-239.11406,1383.82642
22,0.175,454.46777,-303.57056,1358.9292,540.07855,-274.9743,1315.20972,528.93781,-240.09511,1383.14075
23,0.183,455.32837,-303.62216,1358.86206,540.27948,-275.18967,1314.71204,529.13641,-239.54543,1382.37891
24,0.192,455.46094,-303.47452,1358.72534,540.89783,-275.67502,1314.67249,528.94806,-239.48239,1381.94727
25,0.2,456.25406,-303.50644,1358.36279,541.65369,-275.92639,1313.96814,529.90338,-240.7619,1381.54346
26,0.208,456.3541,-303.39423,1358.22791,541.74194,-276.32062,1313.71204,530.22455,-241.42778,1381.72119
27,0.217,456.3541,-303.39423,1358.22791,541.45795,-276.31512,1313.64673,530.22455,-241.42778,1381.72119
28,0.225,455.32083,-304.04831,1358.03198,540.7735,-276.00146,1313.48657,530.04706,-241.42213,1381.45544
29,0.233,454.55338,-303.49728,1357.54492,539.80945,-276.37881,1313.55188,529.80981,-241.7426,1381.49524
30,0.242,453.78622,-303.76343,1357.16296,539.70135,-276.46603,1313.18628,529.01526,-241.48706,1381.45203
31,0.25,453.32233,-303.73898,1357.45496,539.16492,-276.10516,1313.29614,529.01526,-241.48706,1381.45203
32,0.258,452.41339,-303.59769,1357.8407,538.54883,-276.01373,1313.32263,528.28119,-241.98412,1381.7384
33,0.267,451.85986,-303.60339,1357.57813,538.18646,-275.85336,1313.59204,528.13251,-242.28394,1382.28406
34,0.275,450.98547,-303.38129,1357.17212,537.4516,-275.71649,1313.88074,524.44495,-240.26826,1382.10974
35,0.283,449.80627,-303.44916,1357.40735,537.00464,-275.74445,1313.90393,523.48212,-239.14249,1382.23596
36,0.292,449.37024,-303.14523,1357.27283,535.84882,-274.634,1313.74658,522.79175,-238.95265,1382.54639
37,0.3,449.0087,-303.01102,1357.50952,535.38519,-273.59628,1313.2666,523.38348,-239.29753,1383.07825
38,0.308,448.47385,-303.15106,1357.29956,534.54517,-273.09937,1313.92676,523.04761,-239.0939,1383.22595
39,0.317,448.06549,-303.26938,1357.24817,534.00177,-272.84711,1313.66223,522.56293,-238.90022,1383.5564
40,0.325,447.37076,-303.03165,1357.23718,533.20642,-272.67154,1313.75256,521.75378,-239.15511,1383.63538
41,0.333,446.78073,-302.51355,1356.91431,533.20642,-272.67154,1313.75256,521.36926,-239.51587,1383.74597
42,0.342,447.03833,-302.89984,1357.07385,533.20642,-272.67154,1313.75256,521.02356,-239.63867,1383.97803
43,0.35,447.48871,-303.11163,1357.33923,533.20642,-272.67154,1313.75256,521.47015,-239.45468,1383.29858
44,0.358,448.02634,-303.17548,1357.13123,533.45325,-273.2948,1313.77722,522.75677,-239.2368,1383.20557
45,0.367,448.49246,-303.28387,1356.96094,534.52539,-272.90741,1313.71069,523.00891,-239.29634,1383.09888
46,0.375,449.31125,-303.64868,1356.46436,534.96649,-273.26767,1313.83557,523.57208,-239.52893,1383.01147
47,0.383,449.62979,-303.65506,1356.46045,536.68268,-274.20935,1312.85352,523.82904,-239.82777,1382.33691
48,0.392,450.10632,-303.85901,1356.39636,537.13593,-275.32016,1312.95349,525.00098,-240.47534,1381.11963
49,0.4,450.5773,-303.68451,1356.00085,537.5387,-275.22549,1312.65955,526.80127,-242.0825,1381.54285
50,0.408,451.0123,-303.43933,1355.96082,538.03693,-275.86215,1312.48706,528.09308,-242.60924,1381.34375
51,0.417,452.0448,-303.67615,1355.78357,538.32788,-275.63849,1312.70874,528.09308,-242.60924,1381.34375
52,0.425,452.67877,-303.81424,1355.62244,539.27087,-276.19983,1311.72107,528.72369,-242.80246,1380.82947
53,0.433,452.84143,-303.87927,1355.70776,538.96637,-276.073,1310.98596,529.92627,-243.14981,1380.276
54,0.442,453.64514,-303.9306,1355.69299,539.06122,-275.92752,1310.81567,529.92627,-243.14981,1380.276
55,0.45,453.64514,-303.9306,1355.69299,540.42822,-276.73706,1310.0863,530.18066,-243.04762,1380.04065
56,0.458,452.58493,-304.04712,1356.07336,539.86523,-276.51584,1310.38599,527.66791,-242.53891,1380.04773
57,0.467,452.56256,-303.59814,1355.59448,539.53931,-276.76379,1310.42725,528.78601,-242.34174,1379.52161
